Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
12.05003,-0.2333333,-0.3551667,0.4680833,0.01,-0.17,1.24,238.659,1300,328.6009,300,58.20403
12.10003,-0.2304167,-0.2966666,0.4575,-0.54,-0.34,0.8,235.6118,1300,328.6009,300,58.20403
12.15003,-0.22725,-0.2625,0.4529167,0.3,-0.27,0.88,232.6591,1300,335.0397,300,64.38824
12.20003,-0.1704167,-0.2270833,0.50225,0.1,0.11,0.75,231.4647,1300,341.7738,300,67.34094
12.25003,-0.08766666,-0.186,0.5064167,0.26,0.08,1.2,235.6648,1300,341.7738,300,67.34094
12.30003,-0.02666667,-0.161,0.51225,-0.37,-0.28,0.9700001,246.1577,1300,348.2073,300,64.33521
12.35003,0.03725,-0.1630833,0.47875,-0.37,-0.46,0.73,262.742,775.7394,351.9331,300,37.25803
12.40003,0.07891667,-0.2004167,0.4851666,0.23,-0.36,0.83,278.3181,775.7394,351.9331,300,37.25803
12.45003,0.11975,-0.2318333,0.48725,0.17,0.05,0.69,290.559,490.3872,354.1013,300,21.68188
12.50003,0.1480833,-0.3045833,0.491,0.14,-0.3,0.76,294.913,490.3872,354.1013,300,21.68188
12.55003,0.1941667,-0.3420833,0.48475,0.18,-0.04,0.79,297.6085,66.47476,354.61,300,5.087036
12.60003,0.2201667,-0.4220833,0.4729167,-0.21,-0.27,0.73,297.685,121.6382,354.8415,300,2.315033
12.65003,0.1439167,-0.5076666,0.5170834,0.17,-0.42,0.92,294.318,121.6382,354.8415,300,2.315033
12.70003,0.1101667,-0.5314167,0.46225,-0.37,-0.24,0.86,288.3622,261.2043,355.4097,300,5.681976
12.75003,0.09125,-0.5908333,0.4418334,-0.26,-0.42,1.14,282.1063,261.2043,355.4097,300,5.681976
12.80003,0.04891667,-0.6154166,0.45625,0.15,-0.03,1.1,278.3454,646.548,357.1991,300,17.89371
12.85003,-0.02833333,-0.6189167,0.4566667,0.04,-0.07,0.8,273.5677,827.6147,359.8423,300,26.43228
12.90003,-0.08433333,-0.6358333,0.4591667,0.01,0.06,0.72,268.1227,827.6147,359.8423,300,26.43228
12.95003,-0.11725,-0.596,0.4268333,-0.07,-0.51,0.76,262.898,936.6937,363.03,300,31.87726
13.00003,-0.1654167,-0.58475,0.4554167,-0.06,-0.25,1.16,258.5066,936.6937,363.03,300,31.87726
13.05003,-0.2358333,-0.5743333,0.4485,-0.06,0.03,0.83,253.5837,1215.675,367.1794,300,41.49341
13.10003,-0.26875,-0.5116667,0.4325,0.13,-0.43,0.81,248.0567,1297.67,371.821,300,46.41634
13.15003,-0.26225,-0.47875,0.4401667,-0.12,-0.01,1.15,243.7508,1297.67,371.821,300,46.41634
13.20003,-0.24725,-0.4130834,0.4251667,0.03,-0.29,0.73,240.8913,1300,377.4459,300,56.24919
13.25003,-0.256,-0.38225,0.46975,0.06,-0.21,1.16,238.8578,1300,377.4459,300,56.24919
13.30003,-0.2695833,-0.3275,0.4558333,-0.01,-0.02,0.81,235.2756,1300,383.5601,300,61.14217
13.35003,-0.2104167,-0.2829167,0.4639167,-0.13,-0.45,1.0,233.3632,1300,390.0326,300,64.72438
13.40003,-0.181,-0.2383333,0.4680833,0.21,0.11,0.92,232.2287,1300,390.0326,300,64.72438
13.45003,-0.1358333,-0.20375,0.4418334,-0.01,-0.41,1.24,234.1519,1300,396.8097,300,67.77129
13.50003,-0.1029167,-0.20375,0.515,0.27,-0.0,0.82,237.4322,1300,403.3945,300,65.84808
13.55003,-0.0325,-0.1876667,0.51225,-0.15,-0.23,1.04,246.562,1300,403.3945,300,65.84808
13.60003,0.01391667,-0.1743333,0.4826667,0.08,-0.32,1.03,259.3134,1300,408.7383,300,53.43799
13.65003,0.01791667,-0.19975,0.5243334,-0.06,0.1,0.87,269.9549,643.5284,411.7428,300,30.04514
13.70003,0.1076667,-0.1904167,0.5055833,-0.39,-0.42,0.95,283.0582,643.5284,411.7428,300,30.04514
13.75003,0.1229167,-0.2233333,0.4830833,0.29,-0.21,0.89,291.1459,408.9743,413.437,300,16.9418
13.80003,0.1189167,-0.2680833,0.5276667,-0.04,0.09,0.93,297.4111,408.9743,413.437,300,16.9418
13.85003,0.18975,-0.2755833,0.495,-0.21,-0.34,1.14,299.0991,38.96924,413.6959,300,2.588867
13.90003,0.2066667,-0.3326667,0.4830833,0.06,-0.12,0.93,300.1068,76.48991,413.6852,300,-0.1068115
13.95004,0.1933333,-0.35475,0.4826667,0.0,-0.02,0.76,301.663,76.48991,413.6852,300,-0.1068115
14.00004,0.1930833,-0.4001667,0.4664166,-0.32,-0.05,1.01,298.7325,47.79922,413.5189,300,-1.662994
14.05004,0.19375,-0.4468333,0.4545834,-0.2,-0.37,0.83,295.9297,47.79922,413.5189,300,-1.662994
14.10004,0.1914167,-0.4995833,0.4745833,0.23,-0.08,0.8,293.388,256.837,413.9259,300,4.070251
14.15004,0.1695833,-0.5433333,0.4635,-0.01,0.07,0.88,290.5801,291.8225,414.5871,300,6.612
14.20004,0.1720833,-0.5526667,0.4851666,-0.09,-0.26,1.17,288.5312,291.8225,414.5871,300,6.612
14.25004,0.1189167,-0.5779167,0.4230834,-0.02,0.01,1.23,285.4188,434.3661,415.734,300,11.46884
14.30004,0.08391666,-0.5955833,0.4575,-0.41,-0.18,0.84,282.3141,434.3661,415.734,300,11.46884
14.35004,0.00475,-0.6176667,0.4430833,0.2,-0.42,0.91,276.696,602.4751,417.5026,300,17.68585
14.40004,-0.01225,-0.6145833,0.4366667,0.03,-0.04,0.66,272.4396,738.1211,419.833,300,23.30399
14.45004,-0.05333333,-0.6166667,0.4864167,-0.08,-0.23,0.73,268.1186,738.1211,419.833,300,23.30399
14.50004,-0.06458333,-0.5985,0.4929167,0.34,-0.26,1.05,265.9187,979.9873,423.0211,300,31.88141
14.55004,-0.07933333,-0.5891666,0.4925,0.06,-0.29,1.27,263.7431,979.9873,423.0211,300,31.88141
14.60004,-0.1076667,-0.5876667,0.4826667,0.05,0.0,1.28,261.9301,1052.465,426.6469,300,36.25693
14.65004,-0.1291667,-0.56225,0.486,-0.42,-0.11,0.92,259.6703,1075.679,430.4539,300,38.06995
14.70004,-0.1455833,-0.52375,0.5030833,0.03,-0.43,1.1,257.0486,1075.679,430.4539,300,38.06995
14.75004,-0.1539167,-0.5020833,0.495,-0.19,-0.12,0.9700001,254.8282,1226.405,434.749,300,42.95139
14.80004,-0.1889167,-0.4735,0.4925,-0.33,-0.27,0.76,251.8906,1226.405,434.749,300,42.95139
14.85004,-0.2433333,-0.4468333,0.4775,0.14,-0.39,0.95,247.5448,1300,439.5599,300,48.10939
14.90004,-0.2539167,-0.44725,0.4468333,-0.36,-0.09,0.81,243.3642,1300,444.8055,300,52.45525
14.95004,-0.2576667,-0.40625,0.4566667,-0.12,-0.4,0.94,239.8195,1300,444.8055,300,52.45525
15.00004,-0.2230833,-0.375,0.4685,-0.04,-0.19,1.06,239.094,1300,450.8235,240,60.1805
15.05004,-0.2333333,-0.32475,0.4601666,-0.39,-0.32,0.87,237.0565,1300,450.8235,240,60.1805
15.10004,-0.2468333,-0.2985,0.4341667,-0.29,-0.31,0.72,234.6557,0,451.1178,240,2.943466
15.15004,-0.2180833,-0.29625,0.4716667,0.45,-0.14,0.9599999,232.7855,268.1286,451.6523,240,5.344315
15.20004,-0.2395833,-0.29625,0.4418334,-0.36,-0.33,0.9,231.6969,268.1286,451.6523,240,5.344315
15.25004,-0.2468333,-0.30225,0.4808333,0.14,0.16,1.03,231.8138,347.3288,452.4826,240,8.303146
15.30004,-0.2370833,-0.30375,0.4605833,0.36,-0.19,1.19,231.2757,347.3288,452.4826,240,8.303146
15.35004,-0.30375,-0.3339167,0.4591667,0.05,-0.32,1.2,230.1663,335.2363,453.355,240,8.724289
15.40004,-0.2683333,-0.3601667,0.4095833,-0.43,-0.62,0.99,231.0162,369.4127,454.3384,240,9.833725
15.45004,-0.2955833,-0.4183333,0.4308333,0.04,-0.19,0.71,231.9258,369.4127,454.3384,240,9.833725
15.50004,-0.2675,-0.46225,0.4358334,-0.29,-0.62,1.01,236.0038,299.8048,455.1458,240,8.074173
15.55004,-0.2775,-0.5220833,0.44725,0.31,-0.31,0.9599999,238.9022,299.8048,455.1458,240,8.074173
15.60004,-0.1918333,-0.5843334,0.42875,-0.36,0.05,0.75,244.592,78.47079,455.2556,240,1.097778
15.65004,-0.1468333,-0.5933333,0.4480834,-0.52,-0.34,0.69,249.9779,0,454.7964,240,-4.591995
15.70004,-0.09708333,-0.6358333,0.47375,-0.4,-0.82,0.94,256.4148,0,453.7986,240,-9.977905
15.75004,-0.04933333,-0.6068334,0.4941667,-0.2,-0.19,0.9599999,260.9237,0,453.7986,240,-9.977905
15.80004,0.009333333,-0.59,0.5089167,0.0,0.23,0.52,265.8591,0,451.7062,240,-20.92374
15.85004,0.09416667,-0.5535,0.5008333,0.4,-0.16,1.21,271.9713,0,451.7062,240,-20.92374
15.90004,0.1176667,-0.51475,0.48975,-0.29,-0.34,0.95,277.8125,0,448.509,240,-31.97128
15.95004,0.1080833,-0.48875,0.52475,0.13,-0.34,0.8,281.667,0,444.7278,240,-37.81253
16.00004,0.1535,-0.401,0.5055833,0.05,-0.13,0.9599999,285.4308,0,444.7278,240,-37.81253
16.05004,0.1451667,-0.3564167,0.4954167,-0.05,-0.17,0.8,288.5257,0,440.1847,240,-45.43079
16.10004,0.1505833,-0.2651667,0.48725,-0.01,-0.51,1.33,294.2329,0,440.1847,240,-45.43079
16.15004,0.07016667,-0.2185,0.5064167,-0.03,0.46,0.5,293.1852,0,434.7614,240,-54.23294
16.20004,-0.002666667,-0.1739167,0.50475,-0.12,-0.32,0.55,285.5055,0,429.4429,240,-53.18521
16.25004,-0.04725,-0.1655833,0.5085,-0.4,-0.75,0.91,270.3329,0,429.4429,240,-53.18521
16.30004,-0.12625,-0.196,0.5039167,0.19,-0.1,1.36,253.4694,0,426.4096,240,-30.33286
16.35004,-0.2130833,-0.2375,0.46725,0.3,0.43,1.06,239.7962,0,426.4096,240,-30.33286
16.40004,-0.2564167,-0.2933333,0.4476667,-0.12,-0.49,0.62,231.3855,386.5328,426.43,240,0.2038116
16.45004,-0.2564167,-0.3789167,0.43975,-0.29,-1.07,0.49,230.9523,397.8801,427.2914,240,8.614456
16.50003,-0.2454167,-0.4501667,0.4201667,-0.39,-0.98,0.69,235.3858,397.8801,427.2914,240,8.614456
16.55003,-0.1983333,-0.541,0.4383333,-0.31,-0.64,0.86,242.3941,186.2913,427.7529,240,4.614212
16.60003,-0.1451667,-0.6033334,0.426,-0.28,-0.59,1.05,249.2468,186.2913,427.7529,240,4.614212
16.65003,-0.05625,-0.6395833,0.4558333,-0.28,-0.74,1.18,257.104,0,426.8282,240,-9.24678
16.70003,0.011,-0.6301666,0.4685,-0.23,-0.9599999,1.15,264.1485,0,425.1178,240,-17.10403
16.75003,0.12875,-0.5855833,0.45875,-0.13,-0.36,0.47,272.7914,0,425.1178,240,-17.10403
16.80003,0.1933333,-0.5039167,0.4733333,0.16,0.01,0.54,281.4633,0,421.8387,240,-32.79135
16.85003,0.23,-0.4035,0.48725,0.2,0.28,0.76,291.0246,0,421.8387,240,-32.79135
16.90003,0.191,-0.3089167,0.4779167,0.18,0.22,1.01,297.4672,0,416.7362,240,-51.02457
16.95003,0.1366667,-0.2004167,0.4835,-0.01,-0.26,1.17,301.9008,0,410.9895,240,-57.46719
17.00003,0.02041667,-0.16625,0.4716667,-0.15,-0.26,1.28,294.34,0,410.9895,240,-57.46719
17.05003,-0.09041667,-0.1505833,0.4945833,-0.3,-0.9,1.32,273.4365,0,405.5555,240,-54.34
17.10003,-0.1754167,-0.2016667,0.5064167,-0.25,-1.38,0.52,248.3337,306.8954,404.7221,240,-8.333679
17.15002,-0.21225,-0.2551667,0.4826667,0.24,-0.14,0.75,232.7486,306.8954,404.7221,240,-8.333679
17.20002,-0.2320833,-0.3251667,0.4570833,0.09,0.13,1.27,231.2371,422.9131,405.4473,240,7.251419
17.25002,-0.2375,-0.4243333,0.4554167,-0.24,-0.49,1.53,235.1645,422.9131,405.4473,240,7.251419
17.30002,-0.2295833,-0.46875,0.4905833,-0.2,-0.89,0.81,239.7176,200.6278,405.9308,240,4.835526
17.35002,-0.1880833,-0.51475,0.51875,-0.04,-0.49,1.31,244.866,67.57196,405.959,240,0.2824097
17.40002,-0.12875,-0.5333333,0.4676667,-0.26,-1.41,0.9,250.0873,67.57196,405.959,240,0.2824097
17.45002,-0.07683333,-0.57,0.4626667,0.31,-0.03,0.82,256.2265,0,404.9503,240,-10.08728
17.50002,-0.06416667,-0.5751667,0.5158333,0.1,0.79,1.19,260.7952,0,404.9503,240,-10.08728
17.55002,0.02708333,-0.5768333,0.4966667,-0.32,-0.47,1.1,266.2152,0,402.8708,240,-20.79517
17.60002,0.071,-0.5579166,0.4933333,0.07,-0.34,0.4,271.1917,0,400.2493,240,-26.21518
17.65002,0.1241667,-0.5430833,0.4643333,0.13,0.48,0.95,277.6063,0,400.2493,240,-26.21518
17.70002,0.1826667,-0.4805833,0.49875,-0.33,-0.86,1.27,283.6474,0,396.4886,240,-37.60632
17.75002,0.1876667,-0.3866667,0.4779167,-0.16,-0.77,0.82,289.8597,0,396.4886,240,-37.60632
17.80001,0.1975,-0.3295834,0.43975,0.29,0.75,0.81,295.8776,0,391.5027,240,-49.85974
17.85001,0.1926667,-0.28725,0.481,-0.26,-0.34,1.2,300.224,0,385.9149,240,-55.87756
17.90001,0.1155833,-0.1855833,0.4705833,0.07,0.1,1.18,302.2326,0,379.8925,240,-60.224
17.95001,0.06333333,-0.16625,0.5125,-0.28,-1.29,1.35,298.8734,0,379.8925,240,-60.224
18.00001,0.04016666,-0.1268333,0.4570833,0.36,0.25,0.67,293.4473,0,374.0052,240,-58.87344
18.05001,-0.01141667,-0.1470833,0.4418334,-0.05,0.63,1.19,281.3295,0,374.0052,240,-58.87344
18.10001,-0.07141667,-0.1489167,0.486,-0.33,-1.13,1.06,265.8376,0,369.8723,240,-41.32947
18.15001,-0.08958333,-0.1370833,0.44475,0.29,0.15,0.89,248.9253,0,367.2885,240,-25.83762
18.20001,-0.1370833,-0.16625,0.44225,-0.25,-0.26,1.55,237.2355,0,367.2885,240,-25.83762
18.25001,-0.1526667,-0.2,0.4668333,-0.14,-0.02,0.59,233.3241,418.4211,367.5649,240,2.76445
18.30001,-0.165,-0.2120833,0.4345833,0.06,0.76,1.06,231.7513,418.4211,367.5649,240,2.76445
18.35001,-0.2391667,-0.23225,0.4916667,-0.3,-1.22,0.9,229.6403,347.6738,368.3898,240,8.248718
18.40001,-0.2,-0.2704167,0.466,0.34,0.23,0.95,229.93,370.3476,369.4258,240,10.3597
18.45,-0.2308333,-0.2845833,0.46725,-0.08,-0.62,0.44,229.5421,370.3476,369.4258,240,10.3597
18.5,-0.235,-0.3001667,0.50125,-0.05,0.05,1.38,232.1366,354.9487,370.4716,240,10.45789
18.55,-0.235,-0.2854167,0.4720833,-0.09,-0.57,0.85,231.1432,354.9487,370.4716,240,10.45789
18.6,-0.2551667,-0.3179167,0.5051666,0.17,0.94,0.85,231.2416,299.8494,371.3572,240,8.856796
18.65,-0.23375,-0.3443333,0.4779167,-0.42,-0.75,0.92,232.5372,311.1319,372.2331,240,8.758377
18.7,-0.2391667,-0.3318333,0.4579167,0.33,0.26,0.76,233.7654,311.1319,372.2331,240,8.758377
18.75,-0.2304167,-0.3364167,0.4933333,-0.22,-0.67,1.54,235.2133,226.3642,372.8565,240,6.234573
18.8,-0.25725,-0.3429167,0.4268333,0.2,0.4,0.52,234.3112,226.3642,372.8565,240,6.234573
18.85,-0.2679167,-0.3576667,0.455,-0.11,0.09,1.11,233.96,230.6632,373.4254,240,5.688766
18.9,-0.2295833,-0.3330833,0.41375,-0.13,-0.92,0.8,233.9035,247.6698,374.0294,240,6.040039
18.95,-0.2770833,-0.3314167,0.4455833,0.28,0.23,1.13,232.8965,247.6698,374.0294,240,6.040039
19.0,-0.2535,-0.3375,0.4504167,-0.31,-0.57,0.92,232.8715,280.8425,374.7397,240,7.10347
19.05,-0.2605834,-0.3491667,0.3985,-0.14,-0.21,1.39,232.1526,280.8425,374.7397,240,7.10347
19.09999,-0.2733333,-0.33475,0.4729167,0.27,0.16,0.46,232.3742,296.7614,375.5245,240,7.847397
19.14999,-0.2814167,-0.32,0.4185,-0.31,-0.47,1.18,230.9014,282.7216,376.287,240,7.625778
19.19999,-0.3004167,-0.3439167,0.43625,0.05,-0.4,0.68,229.4335,282.7216,376.287,240,7.625778
19.24999,-0.29225,-0.3079167,0.441,0.06,0.1,1.27,228.0094,384.9664,377.3437,240,10.56654
19.29999,-0.3041667,-0.3283334,0.4251667,-0.2,-0.02,0.6,227.5152,384.9664,377.3437,240,10.56654
19.34999,-0.2670834,-0.3279166,0.4179167,0.1,0.32,0.99,228.1737,424.0319,378.5922,240,12.48479
19.39999,-0.2943333,-0.3235,0.4391666,-0.2,-1.26,0.78,228.5762,384.6746,379.7748,240,11.82629
19.44999,-0.2555833,-0.3379167,0.44475,0.28,0.76,1.16,230.4795,384.6746,379.7748,240,11.82629
19.49999,-0.2729167,-0.3130833,0.4401667,-0.27,-0.53,0.72,229.8406,312.4423,380.7268,240,9.520508
19.54999,-0.2489167,-0.3283334,0.4614167,0.15,0.38,0.87,231.5508,312.4423,380.7268,240,9.520508
19.59999,-0.23375,-0.3351667,0.4255833,0.29,0.4,0.51,232.2874,296.9797,381.5717,240,8.449158
19.64999,-0.25225,-0.3326667,0.4685,-0.34,-1.14,1.22,233.5897,281.7728,382.343,240,7.712631
19.69999,-0.2526667,-0.3230834,0.4493333,0.45,0.32,0.93,233.3029,281.7728,382.343,240,7.712631
19.74998,-0.25225,-0.3318333,0.4920834,-0.33,-0.49,1.21,232.52,254.0419,383.0127,240,6.697128
19.79998,-0.21975,-0.30225,0.4851666,0.26,0.38,0.41,232.9043,254.0419,383.0127,240,6.697128
19.84998,-0.2626667,-0.3089167,0.48225,-0.3,-0.88,1.2,232.122,276.9098,383.7223,240,7.095688
19.89998,-0.2180833,-0.3093333,0.4808333,0.45,0.43,0.94,232.8076,300.1175,384.5101,240,7.877975
19.94998,-0.2626667,-0.3045833,0.4626667,-0.36,-0.26,1.09,231.2227,300.1175,384.5101,240,7.877975
19.99998,-0.22875,-0.2916667,0.4983334,0.29,-0.19,0.47,231.9784,323.8749,385.3878,240,8.777344
20.04998,-0.2429167,-0.2776667,0.4693333,-0.28,-0.37,1.53,229.9795,323.8749,385.3878,240,8.777344
20.09998,-0.2176667,-0.2676667,0.4370833,0.44,0.38,0.79,230.5314,358.2986,386.3899,240,10.02051
20.14998,-0.2543334,-0.2780833,0.4995833,-0.35,-0.64,1.1,229.085,328.5804,387.3368,240,9.468552
20.19998,-0.21225,-0.2514167,0.4426667,0.32,0.62,0.72,229.4215,382.9993,388.4283,240,10.91498
20.24998,-0.2416667,-0.2608333,0.4591667,-0.24,-1.14,1.05,228.189,382.9993,388.4283,240,10.91498
20.29998,-0.2045833,-0.24625,0.41375,0.36,0.66,1.03,229.0977,400.7427,389.6093,240,11.81104
20.34998,-0.2704167,-0.23875,0.446,-0.38,-0.57,0.84,226.302,400.7427,389.6093,240,11.81104
20.39997,-0.2214167,-0.2241667,0.43,0.26,0.51,0.77,225.6917,457.179,390.9792,240,13.69804
20.44997,-0.2518333,-0.2305833,0.42225,-0.15,-1.2,0.98,223.0909,461.3014,392.41,240,14.30827
20.49997,-0.2143333,-0.2326667,0.441,0.28,0.89,1.06,225.06,461.3014,392.41,240,14.30827
20.54997,-0.2630833,-0.2455833,0.4358334,-0.42,-0.8,0.71,224.2853,477.6611,393.904,240,14.93999
20.59997,-0.2218333,-0.2414167,0.4443334,0.18,0.21,1.09,225.933,477.6611,393.904,240,14.93999
20.64997,-0.2391667,-0.2418333,0.4185,0.32,0.29,0.64,225.256,442.6469,395.3107,240,14.06703
20.69997,-0.245,-0.2514167,0.4885,-0.25,-0.84,1.29,226.1596,473.8896,396.7851,240,14.74402
20.74997,-0.2345833,-0.266,0.446,0.28,0.73,0.8,226.5498,473.8896,396.7851,240,14.74402
20.79997,-0.2189167,-0.2491667,0.4639167,-0.43,-0.94,0.87,227.6765,424.143,398.1301,240,13.4502
20.84997,-0.2308333,-0.2676667,0.4520833,0.36,0.18,1.11,228.8382,358.2607,399.2463,240,11.16179
20.89997,-0.22225,-0.2635,0.4835,-0.16,-0.85,0.95,229.2591,358.2607,399.2463,240,11.16179
20.94997,-0.2226667,-0.2595833,0.4276667,0.12,0.85,0.88,229.4858,364.8132,400.3204,240,10.74086
20.99997,-0.22725,-0.27725,0.5016666,-0.21,-1.22,0.84,229.9638,364.8132,400.3204,240,10.74086
21.04996,-0.1979167,-0.2551667,0.4651667,0.25,0.53,1.18,230.7463,344.8933,401.324,240,10.03618
21.09996,-0.2139167,-0.2751667,0.4868333,-0.22,-0.22,0.69,231.6666,293.55,402.1573,240,8.33342
21.14996,-0.2066667,-0.2405833,0.4933333,0.1,0.38,0.94,231.2255,293.55,402.1573,240,8.33342
21.19996,-0.2135,-0.2579167,0.4995833,0.33,0.55,0.48,230.6191,324.0916,403.0348,240,8.774521
21.24996,-0.1975,-0.2526667,0.4651667,-0.29,-1.12,1.09,230.5686,324.0916,403.0348,240,8.774521
21.29996,-0.2114167,-0.2639167,0.4783333,0.39,0.74,1.03,231.2239,342.6918,403.9779,240,9.431412
21.34996,-0.2066667,-0.2604167,0.455,-0.38,-0.69,0.78,231.6179,314.7173,404.8555,240,8.776062
21.39996,-0.21975,-0.2305833,0.4758333,0.22,0.21,0.9599999,229.7484,314.7173,404.8555,240,8.776062
21.44996,-0.19625,-0.2076667,0.44225,-0.23,-0.8,1.13,228.1872,371.0391,405.8807,240,10.25157
21.49996,-0.22475,-0.2343333,0.46,0.17,0.74,0.78,226.3977,371.0391,405.8807,240,10.25157
21.54996,-0.1889167,-0.2193333,0.44725,-0.27,-1.18,0.94,227.3586,472.0257,407.2409,240,13.60234
21.59996,-0.23,-0.235,0.45625,0.34,0.56,1.11,227.0243,409.5118,408.505,240,12.64137
21.64996,-0.1933333,-0.211,0.43975,-0.31,-0.54,0.8,227.4596,409.5118,408.505,240,12.64137
21.69995,-0.2358333,-0.2218333,0.4468333,0.18,0.34,0.88,225.4553,415.0396,409.7591,240,12.54036
21.74995,-0.18975,-0.21625,0.4366667,0.3,-0.16,0.46,226.4947,415.0396,409.7591,240,12.54036
21.79995,-0.246,-0.2414167,0.4120833,-0.28,-0.99,1.5,225.4812,449.0931,411.1096,240,13.50526
21.84995,-0.2139167,-0.22625,0.4401667,0.38,0.73,0.62,226.6002,475.2322,412.5615,240,14.5188
21.89995,-0.22225,-0.2358333,0.4285,-0.43,-0.77,1.02,225.9216,475.2322,412.5615,240,14.5188
21.94995,-0.2180833,-0.2318333,0.4333333,0.41,0.21,0.88,226.6846,451.4897,413.9693,240,14.07843
21.99995,-0.2485,-0.2483333,0.43375,-0.34,-0.67,1.3,226.1432,451.4897,413.9693,240,14.07843
22.04995,-0.2180833,-0.25125,0.4508333,0.33,0.64,0.43,226.9245,448.2624,415.355,240,13.85675
22.09995,-0.2480833,-0.25875,0.4366667,-0.3,-1.13,1.42,226.7429,424.0214,416.6625,240,13.07549
22.14995,-0.1914167,-0.28375,0.4575,0.41,0.71,0.79,230.4148,424.0214,416.6625,240,13.07549
22.19995,-0.23125,-0.28125,0.4583333,-0.45,-0.61,0.93,230.9248,312.6223,417.6211,240,9.58519
22.24995,-0.2320833,-0.2695833,0.4725,0.37,0.25,0.88,231.9479,312.6223,417.6211,240,9.58519
22.29995,-0.2320833,-0.3079167,0.4995833,-0.29,-1.05,1.4,230.947,292.1105,418.4263,240,8.052078
22.34995,-0.2291667,-0.28725,0.4705833,0.16,0.87,0.9700001,231.2287,340.1655,419.3316,240,9.052979
22.39994,-0.2029167,-0.2933333,0.4889167,-0.39,-1.01,1.06,233.2457,321.7991,420.2087,240,8.771286
22.44994,-0.1966667,-0.2901667,0.4614167,0.44,0.29,1.02,234.205,321.7991,420.2087,240,8.771286
22.49994,-0.23875,-0.2864167,0.4925,-0.38,-0.58,0.94,233.7946,223.2849,420.7882,240,5.794983
22.54994,-0.2139167,-0.2751667,0.4575,0.18,0.57,0.8,232.7321,223.2849,420.7882,240,5.794983
22.59994,-0.21975,-0.2729167,0.4779167,-0.18,-1.2,1.05,231.1613,300.334,421.515,240,7.267944
22.64994,-0.2268333,-0.2629167,0.435,0.23,0.55,1.02,230.8371,340.7056,422.3989,240,8.838745
22.69994,-0.2366667,-0.276,0.4708333,-0.38,-0.37,0.74,229.9201,340.7056,422.3989,240,8.838745
22.74994,-0.2189167,-0.2379167,0.4451667,0.23,0.04,1.08,228.6609,369.0189,423.4069,240,10.07988
22.79994,-0.23625,-0.2458333,0.4729167,0.01,-0.84,0.81,227.6359,369.0189,423.4069,240,10.07988
22.84994,-0.20625,-0.2414167,0.4179167,-0.12,-1.19,0.94,227.6707,435.8204,424.6433,240,12.36407
22.89994,-0.2201667,-0.2318333,0.4468333,0.12,0.5,1.09,227.3697,414.3885,425.8763,240,12.3293
22.94994,-0.23125,-0.2245833,0.4285,-0.26,-0.31,0.65,226.7108,414.3885,425.8763,240,12.3293
22.99994,-0.2514167,-0.2514167,0.4639167,0.13,-0.19,1.21,225.2135,447.6714,427.2052,240,13.28923
23.04993,-0.21725,-0.2205833,0.42475,-0.11,-0.4,0.76,224.8661,502.129,428.7186,240,15.1339
23.09993,-0.27375,-0.231,0.4655833,-0.13,0.6,1.16,223.5317,502.129,428.7186,240,15.1339
23.14993,-0.2295833,-0.2283333,0.4345833,0.05,-0.93,0.59,223.4796,531.3088,430.3654,240,16.46831
23.19993,-0.2543334,-0.25,0.45875,-0.07,0.28,1.42,223.1701,531.3088,430.3654,240,16.46831
23.24993,-0.21475,-0.235,0.4520833,0.13,-0.09,0.5,225.6431,532.0153,432.0484,240,16.82994
23.29993,-0.2425,-0.2466667,0.4443334,-0.26,-0.47,1.06,225.8579,437.7272,433.4626,240,14.14209
23.34993,-0.2193333,-0.2483333,0.4885,0.36,-0.18,0.81,227.2048,437.7272,433.4626,240,14.14209
23.39993,-0.2441667,-0.2708333,0.4605833,-0.01,-1.08,0.78,227.3335,416.4439,434.7421,240,12.79521
23.44993,-0.2185,-0.2518333,0.4529167,-0.01,0.16,1.26,228.5221,416.4439,434.7421,240,12.79521
23.49993,-0.2239167,-0.2676667,0.4720833,-0.08,-0.0,0.54,229.0346,384.0628,435.8899,240,11.47786
23.54993,-0.2130833,-0.286,0.4630833,-0.34,-0.52,1.28,230.8173,378.7692,436.9864,240,10.96539
23.59993,-0.2041667,-0.27375,0.4455833,0.39,-0.02,0.82,232.2273,378.7692,436.9864,240,10.96539
23.64993,-0.19625,-0.2695833,0.4966667,-0.29,0.15,1.2,233.5141,275.0244,437.7637,240,7.772705
23.69992,-0.2320833,-0.26475,0.4716667,0.23,-0.51,0.51,231.9973,275.0244,437.7637,240,7.772705
23.74992,-0.1839167,-0.2575,0.47375,-0.24,-0.08,1.53,232.3907,311.7775,438.564,240,8.00267
23.79992,-0.246,-0.2655833,0.4708333,0.31,0.57,0.49,230.1394,296.5223,439.3249,240,7.609268
23.84992,-0.1918333,-0.256,0.4901667,-0.4,-0.8,1.18,231.6034,296.5223,439.3249,240,7.609268
23.89992,-0.1889167,-0.2475,0.4554167,0.4,0.13,0.84,230.9973,327.0408,440.1646,240,8.396561
23.94992,-0.21,-0.2475,0.486,-0.02,-0.66,0.83,231.8285,327.0408,440.1646,240,8.396561
23.99992,-0.21475,-0.2391667,0.4455833,-0.18,0.46,1.36,230.1368,312.5082,440.9817,240,8.171524
