x,y,z,heading1,heading2,heading3
0.41275,-0.09083332,-0.2809166,102.4112,-162.0816,-34.23911,3.449997
0.3805,-0.1445833,-0.2948333,110.8059,-153.8771,-37.77058,3.459997
0.3505,-0.19625,-0.29925,119.2451,-146.7429,-40.49004,3.469997
0.3294167,-0.2251667,-0.2988333,124.3538,-143.0025,-42.21302,3.479997
0.2871667,-0.2708333,-0.2844167,133.3233,-136.4014,-44.72433,3.489997
0.2563333,-0.3118333,-0.259,140.5791,-129.7121,-45.29648,3.499997
0.2319167,-0.32475,-0.22775,144.4679,-125.0423,-44.48065,3.509997
0.2100833,-0.3501667,-0.2238333,149.0382,-122.5875,-46.81498,3.519997
0.1821667,-0.3626667,-0.2084167,153.3297,-119.885,-48.8449,3.529997
0.154,-0.372,-0.1923333,157.5115,-117.3401,-51.31598,3.539997
0.1248333,-0.37725,-0.1725833,161.6904,-114.583,-54.12095,3.549997
0.10425,-0.3768333,-0.1555,164.536,-112.4234,-56.16138,3.559997
0.09650001,-0.3728333,-0.1425833,165.4886,-110.9284,-55.90996,3.569997
0.05175,-0.38975,-0.1305,172.4366,-108.5121,-68.36909,3.579997
0.03108335,-0.3864167,-0.1271666,175.401,-108.216,-76.26451,3.589997
-0.007249981,-0.3918333,-0.1059167,-178.94,-105.1261,-93.91577,3.599997
-0.03266667,-0.3815833,-0.08733332,-175.1069,-102.8913,-110.5081,3.609997
-0.04116666,-0.3780833,-0.08174997,-173.786,-102.2008,-116.7283,3.619997
-0.07266665,-0.3776667,-0.06049996,-169.1088,-99.10111,-140.2203,3.629997
-0.09991667,-0.3635,-0.05216664,-164.6305,-98.16687,-152.4309,3.639997
-0.1039167,-0.357,-0.04608333,-163.7706,-97.35535,-156.0844,3.649997
-0.1040833,-0.3678333,-0.04008335,-164.2004,-96.21906,-158.9379,3.659997
-0.09908334,-0.36225,-0.04358334,-164.7025,-96.86044,-156.257,3.669997
-0.1161667,-0.3549167,-0.04525,-161.8764,-97.26571,-158.7178,3.679997
-0.11575,-0.3553333,-0.04649997,-161.9569,-97.45552,-158.1133,3.689997
-0.1278333,-0.361,-0.04441667,-160.5005,-97.01429,-160.8398,3.699997
-0.1336667,-0.35575,-0.03399998,-159.4072,-95.45932,-165.7287,3.709997
-0.13325,-0.3480833,-0.02841666,-159.0526,-94.66713,-167.9615,3.719997
-0.12725,-0.3385,0.009500027,-159.3976,-88.39241,175.7304,3.729997
-0.1215833,-0.3393333,0.02225003,-160.2874,-86.24849,169.6295,3.739997
-0.1189167,-0.3278333,0.04158336,-160.0625,-82.77103,160.726,3.749997
-0.1245,-0.3218333,0.05725002,-158.8512,-79.91331,155.3051,3.759997
-0.1236667,-0.3153333,0.08349999,-158.586,-75.16853,145.9727,3.769997
-0.1478333,-0.3065833,0.08266666,-154.2568,-74.90973,150.7866,3.779997
-0.15825,-0.2889166,0.09825,-151.2889,-71.2187,148.1658,3.789997
-0.1690833,-0.2729167,0.1324167,-148.22,-64.11776,141.9339,3.799997
-0.1714167,-0.2729167,0.1293334,-147.8674,-64.64404,142.9655,3.809997
-0.1703333,-0.25875,0.1461667,-146.6434,-60.53809,139.3664,3.819997
-0.1739167,-0.2441667,0.1686667,-144.5382,-55.36386,135.878,3.829997
-0.1745,-0.2354167,0.1686667,-143.4527,-54.3799,135.9738,3.839997
-0.1835,-0.23125,0.1826667,-141.5675,-51.69444,135.1304,3.849997
-0.196,-0.2220833,0.17825,-138.5699,-51.24854,137.7154,3.859997
-0.1945,-0.20625,0.1980833,-136.6794,-46.15709,134.477,3.869997
-0.1886667,-0.2035,0.2028334,-137.1661,-45.094,132.9276,3.879997
-0.18825,-0.2014167,0.2124167,-136.9353,-43.47739,131.5483,3.889997
-0.1878333,-0.20225,0.21575,-137.1166,-43.15018,131.043,3.899997
-0.19825,-0.1780833,0.2318333,-131.9326,-37.52975,130.5351,3.909997
-0.2153333,-0.1601666,0.23825,-126.6422,-33.91147,132.1077,3.919997
-0.2286667,-0.1316667,0.257,-119.9334,-27.12704,131.6612,3.929997
-0.23325,-0.1114166,0.2676667,-115.5324,-22.59959,131.0695,3.939997
-0.2439167,-0.08516666,0.2735,-109.2473,-17.29635,131.7277,3.949997
-0.25975,-0.05208333,0.2695,-101.3382,-10.93808,133.9446,3.959997
-0.2724166,-0.03708333,0.2755833,-97.75186,-7.663858,134.6689,3.969997
-0.2934166,0.01208335,0.2751667,-87.6418,2.514405,136.8384,3.979997
-0.303,0.07066667,0.276,-76.87195,14.36141,137.6699,3.989997
-0.31175,0.09916666,0.2824167,-72.35429,19.34801,137.8263,3.999997
-0.3113333,0.15775,0.2715833,-63.12904,30.15029,138.901,4.009997
-0.2988334,0.17875,0.2595,-59.11384,34.56003,139.0297,4.019997
-0.2853333,0.224,0.2676667,-51.86643,39.92467,136.8298,4.029997
-0.2795,0.2398333,0.2586667,-49.36777,42.83639,137.2169,4.039998
-0.25075,0.2841667,0.257,-41.42533,47.87384,134.2948,4.049998
-0.2264167,0.3015,0.2595,-36.90535,49.28153,131.1051,4.059998
-0.2035,0.354,0.24475,-29.89282,55.34063,129.7422,4.069998
-0.1793333,0.3823334,0.2611667,-25.12891,55.66355,124.4759,4.079998
-0.13325,0.4156667,0.2518333,-17.77426,58.79025,117.8842,4.089999
-0.08391666,0.4379167,0.2374167,-10.84791,61.53564,109.4663,4.099999
-0.04783332,0.4533333,0.2361667,-6.023259,62.48247,101.4498,4.109999
-0.003499985,0.4685833,0.2076667,-0.4279508,66.09804,90.96555,4.119999
0.02775002,0.4625,0.1895,3.433632,67.71963,81.66892,4.13
0.08258334,0.4810833,0.1578333,9.740524,71.83642,62.38002,4.14
0.1069167,0.4723333,0.142,12.75445,73.26736,53.02266,4.15
0.163,0.4741667,0.09516668,18.97097,78.65134,30.27829,4.16
0.2096667,0.47275,0.081,23.91749,80.27747,21.12292,4.170001
0.26925,0.4220833,0.02266669,32.5341,86.92605,4.812073,4.180001
0.3031667,0.3906667,-0.009833306,37.81231,91.44186,-1.857755,4.190001
0.3684167,0.3329166,-0.05441666,47.89772,99.28314,-8.402071,4.200001
0.4034167,0.2894167,-0.05483329,54.34381,100.7282,-7.740335,4.210001
0.4409167,0.2208333,-0.09549999,63.39597,113.3862,-12.22116,4.220002
0.4548334,0.18275,-0.1019167,68.10995,119.1477,-12.62991,4.230002
0.46925,0.1215,-0.1265,75.48355,136.155,-15.0871,4.240002
0.4688334,0.08875,-0.1271666,79.28076,145.0887,-15.1758,4.250002
0.4496666,-0.04474999,-0.19675,95.68325,-167.1863,-23.6316,4.260003
0.41675,-0.1029167,-0.2373333,103.8717,-156.5566,-29.66091,4.270003
0.4073333,-0.1268333,-0.2585833,107.2953,-153.8724,-32.40819,4.280003
0.3660834,-0.17125,-0.2888333,115.0697,-149.3362,-38.27282,4.290003
0.3131666,-0.2151667,-0.32025,124.4917,-146.104,-45.64069,4.300004
0.2921667,-0.2479167,-0.3315,130.3161,-143.2085,-48.60874,4.310004
0.2409167,-0.2826667,-0.3338333,139.5591,-139.7444,-54.18323,4.320004
0.209,-0.3018333,-0.3234167,145.2999,-136.977,-57.12843,4.330004
0.1719167,-0.3340833,-0.3105,152.77,-132.9046,-61.02771,4.340004
0.1463333,-0.3380833,-0.3165,156.5955,-133.1115,-65.18661,4.350005
0.08608335,-0.3586667,-0.3056666,166.5038,-130.4386,-74.27145,4.360005
0.05883333,-0.3605833,-0.2996666,170.7332,-129.7286,-78.89244,4.370005
-0.007666647,-0.3703333,-0.2871666,-178.814,-127.791,-91.52929,4.380005
-0.04516665,-0.361,-0.2684166,-172.8685,-126.6321,-99.55171,4.390006
-0.09141665,-0.3578333,-0.2463333,-165.669,-124.5436,-110.3604,4.400006
-0.1524167,-0.3501667,-0.2309167,-156.478,-123.4028,-123.4268,4.410006
-0.1718333,-0.33475,-0.2200833,-152.8277,-123.3231,-127.9815,4.420006
-0.2026667,-0.3135,-0.2031667,-147.1188,-122.9456,-134.9294,4.430007
-0.2489166,-0.3005833,-0.163,-140.3714,-118.47,-146.7817,4.440007
-0.2684167,-0.2790833,-0.1594167,-136.1161,-119.7357,-149.2933,4.450007
-0.2971666,-0.2479167,-0.1305,-129.8372,-117.7617,-156.2914,4.460007
-0.323,-0.22975,-0.09983331,-125.4242,-113.4864,-162.8246,4.470007
-0.3495,-0.1816667,-0.0448333,-117.465,-103.8629,-172.6901,4.480008
-0.3586667,-0.1630833,-0.02358332,-114.451,-98.22844,-176.2381,4.490008
-0.368,-0.1208333,0.04033336,-108.1777,-71.54133,173.7453,4.500008
-0.3645,-0.121,0.05641669,-108.3642,-65.00254,171.2017,4.510008
-0.3415833,-0.095,0.1189167,-105.5421,-38.62061,160.8053,4.520009
-0.3225833,-0.09375,0.1799167,-106.205,-27.52287,150.85,4.530009
-0.3024167,-0.08349999,0.2201667,-105.4353,-20.76964,143.9445,4.540009
-0.2515833,-0.06875,0.2664167,-105.284,-14.46975,133.3597,4.550009
-0.20725,-0.08516666,0.3149167,-112.3396,-15.13317,123.3493,4.560009
-0.1761667,-0.08166666,0.3218333,-114.8713,-14.23853,118.6956,4.57001
-0.12725,-0.08433333,0.3499167,-123.5339,-13.55042,109.9842,4.58001
-0.1030833,-0.07583332,0.3464167,-126.3401,-12.34772,106.5714,4.59001
-0.06366665,-0.09249998,0.366,-145.4608,-14.18348,99.868,4.60001
-0.05641666,-0.10375,0.3615834,-151.4638,-16.0099,98.86816,4.610011
-0.02766666,-0.1139167,0.3640833,-166.349,-17.37418,94.34554,4.620011
-0.01075,-0.1230833,0.3615834,-175.0085,-18.79862,91.70291,4.630011
0.02066666,-0.1251667,0.34225,170.6243,-20.08833,86.54441,4.640011
0.03508335,-0.136,0.3365834,165.535,-22.00168,84.04932,4.650012
0.04358334,-0.1501667,0.336,163.8155,-24.08104,82.6093,4.660012
0.03508335,-0.1666667,0.3239167,168.1128,-27.22743,83.8184,4.670012
0.01899999,-0.17125,0.3145,173.669,-28.56895,86.54277,4.680012
0.002750009,-0.1735,0.3101666,179.0919,-29.22163,89.49201,4.690012
-0.00183332,-0.161,0.3130834,-179.3476,-27.21404,90.33549,4.700013
-0.00849998,-0.1666667,0.3174167,-177.0804,-27.70271,91.53393,4.710013
-0.006166667,-0.1618333,0.31825,-177.8178,-26.95379,91.11006,4.720013
-0.02283333,-0.1666667,0.3190833,-172.199,-27.5794,94.09306,4.730013
-0.0695,-0.1320833,0.327,-152.2474,-21.99499,101.999,4.740014
-0.09141665,-0.1251667,0.32825,-143.8571,-20.8726,105.5624,4.750014
-0.1449167,-0.07433332,0.3411667,-117.155,-12.2915,113.0142,4.760014
-0.1776667,-0.05416666,0.3399167,-106.9553,-9.054114,117.595,4.770014
-0.21075,0.0004166663,0.3265833,-89.88672,0.07309989,122.8349,4.780015
-0.21975,0.03625,0.33475,-80.63283,6.180462,123.2833,4.790015
-0.2380833,0.07625002,0.3365834,-72.24149,12.76441,125.2738,4.800015
-0.2345,0.11625,0.33475,-63.63074,19.15079,125.0121,4.810015
-0.236,0.14125,0.3364167,-59.09875,22.77589,125.0501,4.820015
-0.2264167,0.1820833,0.3286667,-51.1939,28.98672,124.5627,4.830016
-0.2215833,0.209,0.3278334,-46.67392,32.51829,124.0548,4.840016
-0.2153333,0.2575,0.31225,-39.90391,39.51103,124.5909,4.850016
-0.1664167,0.3354167,0.301,-26.38827,48.09547,118.9373,4.860016
-0.1286667,0.3569167,0.3076667,-19.82397,49.23825,112.6947,4.870017
-0.09641666,0.3906667,0.3093333,-13.86357,51.62751,107.3118,4.880017
-0.06266665,0.3891667,0.2961667,-9.147686,52.72786,101.9471,4.890017
-0.01016667,0.4210834,0.2868333,-1.383086,55.73811,92.02996,4.900017
0.01608333,0.4315,0.276,2.134601,57.39582,86.66497,4.910017
0.06233335,0.4465,0.2390833,7.947375,61.83268,75.38725,4.920018
0.08841666,0.4419167,0.2514167,11.31409,60.36344,70.62457,4.930018
0.1459167,0.4358334,0.2305833,18.51051,62.11833,57.67374,4.940018
0.1669167,0.4294167,0.2405833,21.24138,60.73999,55.24709,4.950018
0.2163333,0.4206666,0.2093334,27.21509,63.54401,44.05787,4.960019
0.2494167,0.40875,0.2089167,31.39128,62.92792,39.95025,4.970019
0.288,0.38275,0.1851667,36.95961,64.18324,32.73858,4.980019
0.3113333,0.369,0.1774167,40.15506,64.32156,29.67712,4.990019
0.323,0.3544167,0.1690834,42.34468,64.49535,27.63106,5.00002
0.3731667,0.3066667,0.151,50.58678,63.78476,22.03047,5.01002
0.3996667,0.2756667,0.1364167,55.40436,63.67099,18.84611,5.02002
0.4135834,0.2510834,0.1364167,58.73837,61.48422,18.25466,5.03002
0.4431666,0.21025,0.1189167,64.61909,60.50764,15.02057,5.04002
0.44275,0.1916667,0.10825,66.59219,60.54298,13.73898,5.050021
0.4648334,0.1295833,0.06891668,74.42292,61.99448,8.433298,5.060021
0.4696667,0.1025,0.06808334,77.6888,56.40679,8.248198,5.070021
0.459,0.0415,0.05241668,84.8337,38.36981,6.514815,5.080021
0.4706667,0.025,0.02908334,86.95952,40.68231,3.535913,5.090022
0.4769167,-0.03683333,-0.02883333,94.41631,-128.054,-3.459765,5.100022
0.4660833,-0.05766666,-0.05316663,97.05313,-132.675,-6.507662,5.110022
0.4459167,-0.11875,-0.11275,104.9121,-133.5153,-14.18982,5.120022
0.4334167,-0.1493333,-0.1360833,109.0113,-132.342,-17.43114,5.130023
0.3921666,-0.1855833,-0.179,115.3247,-133.9655,-24.53378,5.140023
0.3535834,-0.2264167,-0.2048333,122.6334,-132.1348,-30.08401,5.150023
0.333,-0.2505833,-0.2200833,126.9615,-131.2923,-33.46114,5.160023
0.27425,-0.2915833,-0.2346666,136.7546,-128.8271,-40.55251,5.170023
0.224,-0.3243333,-0.2546666,145.3692,-128.139,-48.66574,5.180024
0.2023333,-0.332,-0.2688334,148.6403,-128.9984,-53.0336,5.190024
0.1463333,-0.3526667,-0.2815,157.4648,-128.597,-62.53304,5.200024
0.1148333,-0.3553333,-0.2869167,162.0907,-128.9194,-68.18711,5.210024
0.07133335,-0.3639167,-0.288,168.9097,-128.3577,-76.08865,5.220025
0.04675001,-0.3664167,-0.3025833,172.7291,-129.5496,-81.21708,5.230025
0.009000004,-0.357,-0.29175,178.5559,-129.2566,-88.23308,5.240025
-0.02366667,-0.35225,-0.29775,-176.1562,-130.2072,-94.54459,5.250025
-0.07183332,-0.3536667,-0.2888333,-168.5188,-129.2379,-103.9662,5.260026
-0.09491665,-0.3449166,-0.2848333,-164.6138,-129.55,-108.4299,5.270026
-0.1389167,-0.32825,-0.2706666,-157.0617,-129.5081,-117.1686,5.280026
-0.1711667,-0.3165833,-0.2646667,-151.6013,-129.896,-122.8918,5.290026
-0.19475,-0.311,-0.2485833,-147.9449,-128.6355,-128.0765,5.300026
-0.21975,-0.3074167,-0.2148333,-144.4417,-124.9472,-135.6482,5.310027
-0.2501667,-0.29075,-0.1715,-139.2907,-120.5344,-145.5677,5.320027
-0.2578333,-0.2826667,-0.1598333,-137.6306,-119.4859,-148.2048,5.330027
-0.2845,-0.26,-0.1050833,-132.4237,-112.0069,-159.7277,5.340027
-0.2886667,-0.2530833,-0.08899999,-131.2421,-109.3749,-162.8647,5.350028
-0.2940833,-0.2268333,-0.02233332,-127.6438,-95.62304,-175.6572,5.360028
-0.3011667,-0.2168333,0.006583333,-125.7531,-88.26096,178.7477,5.370028
-0.2934166,-0.2014167,0.05450001,-124.4678,-74.85927,169.4776,5.380028
-0.2890833,-0.1739167,0.10075,-121.0317,-59.91627,160.7858,5.390028
-0.27825,-0.1795833,0.1361667,-122.8383,-52.82925,153.9243,5.400029
-0.2711667,-0.1695833,0.1778333,-122.0212,-43.63966,146.7428,5.410029
-0.2605834,-0.1541667,0.19075,-120.6095,-38.9456,143.7954,5.420029
-0.2368333,-0.13125,0.2393333,-118.9946,-28.74029,134.6992,5.430029
-0.2314167,-0.1166667,0.2465833,-116.7545,-25.32036,133.1826,5.44003
-0.201,-0.1079167,0.2924167,-118.2313,-20.25663,124.5037,5.45003
-0.182,-0.10375,0.2928333,-119.6855,-19.50908,121.8615,5.46003
-0.08974999,-0.08516666,0.346,-133.499,-13.82825,104.5416,5.47003
-0.07308333,-0.095,0.34725,-142.429,-15.30048,101.8852,5.480031
-0.03933333,-0.09974999,0.3495,-158.4797,-15.92915,96.42114,5.490031
-0.03575,-0.09416667,0.3580833,-159.2109,-14.73372,95.70135,5.500031
-0.03141665,-0.09208332,0.3640833,-161.1616,-14.1935,94.93182,5.510031
-0.02283333,-0.09249998,0.3603333,-166.1339,-14.39733,93.62582,5.520031
-0.01308332,-0.09683333,0.3640833,-172.3053,-14.89386,92.05803,5.530032
-0.00183332,-0.1158333,0.3580833,-179.0932,-17.92543,90.29333,5.540032
-0.008083314,-0.1080833,0.3615834,-175.7229,-16.64229,91.28065,5.550032
-0.01283333,-0.1105833,0.3568333,-173.3804,-17.21831,92.05972,5.560032
-0.01783332,-0.1118333,0.362,-170.9397,-17.16758,92.82029,5.570033
-0.042,-0.0985,0.3539167,-156.9068,-15.55263,96.76775,5.580033
-0.05683332,-0.09766666,0.3551667,-149.8044,-15.37563,99.09132,5.590033
-0.08741666,-0.08599999,0.3636667,-134.532,-13.3049,103.5161,5.600033
-0.11975,-0.07708332,0.3576667,-122.7695,-12.1622,108.511,5.610034
-0.1353333,-0.065,0.3543334,-115.6548,-10.39494,110.9037,5.620034
-0.1824167,-0.03916666,0.3464167,-102.118,-6.450598,117.7705,5.630034
-0.2089167,-0.01891667,0.33825,-95.17382,-3.200938,121.7011,5.640034
-0.2480833,0.02375001,0.3178334,-84.53151,4.273468,127.9736,5.650034
-0.2476666,0.04875001,0.3253334,-78.86441,8.522155,127.2809,5.660035
-0.25325,0.08191666,0.3230834,-72.07559,14.22733,128.0912,5.670035
-0.247,0.1231667,0.3326667,-63.49683,20.31659,126.5933,5.680035
-0.2449167,0.1404167,0.321,-60.1733,23.62626,127.3429,5.690035
-0.252,0.1895833,0.3243333,-53.04531,30.30767,127.8464,5.700036
-0.2461667,0.2204167,0.3205833,-48.15886,34.51042,127.5196,5.710036
-0.2215833,0.24625,0.3335,-41.98185,36.44144,123.6008,5.720036
-0.2068333,0.2691667,0.3305833,-37.53943,39.15308,122.0326,5.730036
-0.2014167,0.2869167,0.3318334,-35.069,40.84803,121.257,5.740036
-0.186,0.3119167,0.3205833,-30.80817,44.21497,120.122,5.750037
-0.1555833,0.3495834,0.3186667,-23.99162,47.64891,116.0231,5.760037
-0.1305833,0.3531667,0.31825,-20.29187,47.97696,112.3092,5.770037
-0.11575,0.37775,0.30575,-17.03609,51.01337,110.7355,5.780037
-0.08058333,0.3966667,0.3036667,-11.48343,52.56427,104.8619,5.790038
-0.06099999,0.41125,0.2901667,-8.437065,54.79426,101.8721,5.800038
-0.02783333,0.4383334,0.2751667,-3.633294,57.88118,95.77586,5.810038
-0.01558332,0.4533333,0.2486667,-1.968765,61.25393,93.58588,5.820038
0.03816667,0.4581667,0.23825,4.761917,62.52523,80.89878,5.830039
0.06591666,0.4633333,0.2293334,8.096916,63.66624,73.96391,5.840039
0.1198334,0.4694167,0.20075,14.32069,66.84561,59.16583,5.850039
0.1459167,0.4641667,0.1778333,17.4512,69.03696,50.63027,5.860039
0.2185833,0.4465,0.1545,26.08398,70.91312,35.2536,5.870039
0.2485833,0.4335834,0.147,29.82664,71.27153,30.59799,5.88004
0.2988334,0.4004167,0.1336667,36.7342,71.54001,24.09873,5.89004
0.3185833,0.3810833,0.1264167,39.89542,71.64778,21.64362,5.90004
0.38525,0.3269167,0.1155834,49.68262,70.52864,16.70038,5.91004
0.3956667,0.299,0.09741667,52.92215,71.95396,13.83163,5.920041
0.43425,0.2481667,0.07616669,60.25275,72.93783,9.948382,5.930041
0.4373333,0.2381667,0.05933335,61.4278,76.01093,7.726189,5.940041
0.4481667,0.2083333,0.05116668,65.06831,76.20127,6.513193,5.950041
0.4613334,0.17525,0.02391669,69.19936,82.22874,2.967702,5.960042
0.463,0.1473334,0.02433336,72.34817,80.62177,3.00846,5.970042
0.4781667,0.11025,0.01516667,77.01632,82.1672,1.81672,5.980042
0.4859167,0.09083334,0.01100001,79.41178,83.09505,1.29682,5.990042
0.47775,0.02983335,-0.005083323,86.42677,99.66979,-0.6096115,6.000042
0.4788333,0.00608334,-0.02716666,89.27212,167.3782,-3.247201,6.010043
0.4665,-0.04975,-0.03883332,96.08731,-127.9745,-4.758557,6.020043
0.4594167,-0.06791666,-0.05216664,98.40926,-127.5278,-6.478173,6.030043
0.45525,-0.1118333,-0.07300001,103.8016,-123.1348,-9.109911,6.040043
0.4396667,-0.1339167,-0.08066666,106.94,-121.0633,-10.39656,6.050044
0.42525,-0.15875,-0.083,110.4711,-117.6021,-11.0441,6.060044
0.4181667,-0.1804167,-0.08633333,113.3376,-115.5721,-11.6652,6.070044
0.3610834,-0.2333333,-0.05733335,122.8707,-103.8049,-9.02219,6.080044
0.3485833,-0.2761667,-0.03716666,128.3882,-97.66483,-6.085999,6.090044
0.33425,-0.27825,-0.02591667,129.776,-95.32127,-4.433659,6.100045
0.3135834,-0.2799167,-0.008999973,131.7533,-91.84155,-1.643961,6.110045
0.30275,-0.2765833,0.003916681,132.4139,-89.18869,0.7411948,6.120045
0.2856667,-0.2885,0.02725002,135.2827,-84.60418,5.449012,6.130045
0.2759167,-0.296,0.05283335,137.0112,-79.87979,10.83995,6.140046
0.2715,-0.2889166,0.06200001,136.7801,-77.88831,12.86354,6.150046
0.25525,-0.3045,0.07183334,140.0283,-76.72627,15.71785,6.160046
0.2400834,-0.2915833,0.07741669,140.5327,-75.13077,17.8723,6.170046
0.23025,-0.2945,0.09600001,141.9805,-71.94525,22.63312,6.180047
0.2163333,-0.3005833,0.1051667,144.257,-70.71632,25.92589,6.190047
0.2046667,-0.2745833,0.12325,143.3002,-65.8265,31.0563,6.200047
0.19925,-0.2803333,0.1293334,144.5963,-65.2335,32.98763,6.210047
0.18525,-0.2693333,0.1635,145.4794,-58.73996,41.43134,6.220047
0.1735833,-0.275,0.1803333,147.7394,-56.74483,46.09263,6.230048
0.16775,-0.2475,0.1999167,145.8714,-51.07065,50.0,6.240048
0.15675,-0.2393333,0.2285,146.7774,-46.32652,55.55005,6.250048
0.1521667,-0.2393333,0.237,147.552,-45.28066,57.29737,6.260048
0.1355,-0.2176666,0.2535,148.0972,-40.65089,61.87475,6.270049
0.148,-0.2183333,0.2518333,145.8681,-40.92448,59.55766,6.280049
0.13925,-0.2151667,0.2518333,147.0901,-40.51061,61.05981,6.290049
0.1381667,-0.216,0.2555833,147.3945,-40.202,61.60463,6.300049
0.1265,-0.20475,0.2711667,148.2911,-37.05538,64.99081,6.31005
0.1273333,-0.20875,0.2828333,148.6176,-36.42982,65.76242,6.32005
0.104,-0.195,0.2901667,151.9275,-33.90218,70.28157,6.33005
0.08358333,-0.1954167,0.2928333,156.8427,-33.7164,74.06967,6.34005
0.06008333,-0.1833333,0.3036667,161.8546,-31.12073,78.80804,6.35005
0.05691669,-0.18,0.31225,162.4529,-29.96178,79.66959,6.360051
0.02566669,-0.16625,0.32575,171.2236,-27.03798,85.49482,6.370051
0.03691667,-0.1570833,0.3190833,166.7747,-26.21082,83.40044,6.380051
0.01091668,-0.1355833,0.3343334,175.3967,-22.07419,88.12983,6.390051
-0.01658332,-0.121,0.3568333,-172.1961,-18.73148,92.66082,6.400052
-0.01474999,-0.1029167,0.35475,-171.8439,-16.17799,92.3809,6.410052
-0.01824999,-0.07916666,0.3655834,-167.0186,-12.21868,92.85783,6.420052
-0.03891666,-0.06625,0.37075,-149.5691,-10.13136,95.99224,6.430052
-0.04158333,-0.05083333,0.382,-140.7157,-7.579905,96.21257,6.440053
-0.03366666,-0.03058332,0.39225,-132.2525,-4.458272,94.90565,6.450053
-0.0385,-0.03141665,0.3814167,-129.215,-4.708728,95.76388,6.460053
-0.0395,-0.001249999,0.4074167,-91.81255,-0.1757891,95.53765,6.470053
-0.04616666,0.01775,0.4061666,-68.96941,2.502306,96.48465,6.480053
-0.04266666,0.025,0.4039167,-59.63235,3.541745,96.02992,6.490054
-0.0485,0.02583334,0.4065834,-61.95817,3.63555,96.80247,6.500054
-0.04891667,0.04108334,0.4186667,-49.97432,5.604433,96.66417,6.510054
-0.04975,0.04483333,0.4164167,-47.97569,6.145056,96.81293,6.520054
-0.051,0.05775002,0.4211667,-41.44826,7.807659,96.90445,6.530055
-0.03491665,0.06208333,0.4311667,-29.35409,8.193655,94.62981,6.540055
-0.03141665,0.06583333,0.4303333,-25.51118,8.697798,94.17548,6.550055
-0.03366666,0.07500002,0.4226666,-24.17477,10.0621,94.55415,6.560055
-0.04075,0.07375002,0.4335,-28.9225,9.655112,95.37015,6.570055
-0.04266666,0.07275,0.4328333,-30.39091,9.541012,95.62975,6.580056
-0.04516665,0.07025001,0.4286667,-32.73865,9.306918,96.0148,6.590056
-0.0395,0.0625,0.4295,-32.29288,8.279455,95.25455,6.600056
-0.03183332,0.05250001,0.42075,-31.23048,7.112446,94.32666,6.610056
-0.01599999,0.0465,0.4268333,-18.98761,6.217387,92.14674,6.620057
-0.01658332,0.0415,0.4299167,-21.78156,5.513697,92.20899,6.630057
-0.01783332,0.03874999,0.42825,-24.71259,5.1703,92.38454,6.640057
-0.02599999,0.03791666,0.4276667,-34.43899,5.06656,93.47901,6.650057
-0.03658333,0.03958333,0.4286667,-42.74444,5.275764,94.87792,6.660058
-0.06891666,0.03150001,0.417,-65.43609,4.319895,99.38432,6.670058
-0.08641666,0.03958333,0.411,-65.38976,5.501177,101.874,6.680058
-0.1278333,0.04108334,0.40225,-72.18353,5.831616,107.63,6.690058
-0.196,0.08275,0.37325,-67.11082,12.50036,117.7047,6.700058
-0.2201667,0.1045834,0.3645,-64.59138,16.00939,121.133,6.710059
-0.2430833,0.1270833,0.3443334,-62.39955,20.25762,125.2203,6.720059
-0.2445,0.14775,0.3378334,-58.85566,23.62196,125.8944,6.730059
-0.2501667,0.1825,0.3318334,-53.88873,28.80968,127.0124,6.740059
-0.26575,0.1994167,0.3364167,-53.11573,30.65806,128.3067,6.75006
-0.262,0.24375,0.30575,-47.06662,38.56255,130.5936,6.76006
-0.2535,0.2675,0.301,-43.46075,41.62763,130.1038,6.77006
-0.2368333,0.3075,0.2855834,-37.60309,47.11633,129.6688,6.78006
-0.22325,0.3233334,0.2911667,-34.62368,47.99648,127.4789,6.790061
-0.19725,0.3629167,0.276,-28.52466,52.74682,125.5524,6.800061
-0.18825,0.3704167,0.26725,-26.9402,54.19012,125.1607,6.810061
-0.1668333,0.3995834,0.256,-22.66142,57.35363,123.092,6.820061
-0.1595,0.4160834,0.2465833,-20.97366,59.34776,122.8964,6.830061
-0.1389167,0.4319167,0.2240834,-17.82926,62.57919,121.7961,6.840062
-0.1205833,0.4410833,0.2189167,-15.28992,63.60406,118.8468,6.850062
-0.1014167,0.4581667,0.1943333,-12.48135,67.01556,117.5587,6.860062
-0.07433332,0.4770833,0.15325,-8.855927,72.1918,115.8755,6.870062
-0.07075,0.4710833,0.1424167,-8.541173,73.17901,116.4173,6.880063
-0.04516665,0.4870833,0.09433335,-5.297819,79.03922,115.585,6.890063
-0.02366667,0.4931666,0.06933334,-2.74747,81.99734,108.8471,6.900063
0.002333343,0.49275,0.01991668,0.2713134,87.68539,83.31796,6.910063
0.04258335,0.4908333,-0.02883333,4.958408,93.36189,-34.10206,6.920063
0.06150002,0.4798333,-0.05091667,7.303753,96.05717,-39.6218,6.930064
0.09733335,0.4641667,-0.1010833,11.84303,102.2857,-46.08274,6.940064
0.1063334,0.45,-0.1405,13.29492,107.3395,-52.8808,6.950064
0.1234167,0.4245833,-0.1955,16.20794,114.7238,-57.7363,6.960064
