Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
10.40002,-0.02608334,-0.09791666,-0.2780833,0.16,-0.27,0.95,1300,1050.252,230,-46.78397,264.0838,250.6022,185.3585
10.45002,-0.004583344,-0.08375,-0.29125,-0.01,-0.02,1.12,1300,1048.207,230,-34.08377,275.8675,253.9572,180.9016
10.50002,0.004749999,-0.08750001,-0.2716667,-0.19,0.13,0.82,1300,1045.455,230,-45.86752,282.1073,252.147,178.9983
10.55002,-0.006250009,-0.09625,-0.2891667,0.21,-0.26,1.06,1300,1042.328,230,-52.1073,275.2847,251.5898,181.2382
10.60002,-0.01208334,-0.1026667,-0.2926667,0.1,0.05,1.17,1300,1039.611,230,-45.28473,272.2875,250.6693,182.3642
10.65002,-0.002750009,-0.09666666,-0.2466667,-0.15,0.09,0.78,1300,1036.127,230,-47.37048,277.3705,248.6002,180.6387
10.70002,-0.02691667,-0.0935,-0.2805833,0.26,-0.22,0.79,1300,1033.573,230,-32.94,262.94,251.5702,185.4797
10.75002,-0.02775,-0.09458333,-0.2943333,0.31,-0.14,1.21,1300,1031.597,230,-32.94,262.6487,252.1853,185.386
10.80002,-0.02733333,-0.08183333,-0.2916667,-0.19,0.0,0.87,1300,1029.638,230,-32.64874,260.5301,254.3274,185.3538
10.85002,-0.000666678,-0.08791667,-0.2751667,-0.28,0.14,0.87,1300,1027.806,230,-30.53006,278.5656,252.2812,180.1388
10.90002,-0.01125,-0.1039167,-0.2695833,0.11,-0.18,0.88,1300,1024.892,230,-48.56555,272.8212,248.9198,182.3896
10.95002,-0.01958334,-0.08583334,-0.28375,-0.1,0.07,1.0,1300,1022.323,230,-42.82123,266.1476,253.1696,183.9481
11.00002,-0.02191667,-0.09583333,-0.26375,-0.16,0.03,0.83,1300,1020.154,230,-36.14764,266.1182,250.0314,184.7502
11.05002,-0.03150001,-0.08708334,-0.3054167,0.17,-0.2,0.9599999,1300,1017.987,230,-36.11823,259.1138,254.0856,185.8885
11.10002,-0.007083342,-0.08583334,-0.2793333,0.03,0.09,1.12,1300,1016.24,230,-29.1138,274.2824,252.9189,181.4526
11.15002,0.01058333,-0.08666667,-0.2908333,-0.19,-0.02,0.81,1300,1012.464,230,-55.96222,285.9622,253.4063,177.9159
11.20002,-0.03025001,-0.091,-0.2683333,0.2,-0.16,1.05,1300,1009.613,230,-30.6123,260.6123,251.2666,186.432
11.25002,-0.02441667,-0.08500001,-0.2930833,-0.08,0.1,1.05,1300,1007.729,230,-32.97302,262.973,253.8268,184.7623
11.30002,-0.001916677,-0.08975,-0.2730833,-0.01,0.11,1.11,1300,1005.091,230,-32.97302,277.7766,251.8067,180.4021
11.35003,-0.03608334,-0.09791666,-0.2708333,-0.13,-0.02,0.82,1300,1002.225,230,-47.77661,258.7706,250.1231,187.5889
11.40003,-0.01958334,-0.08375,-0.2951667,0.22,-0.19,1.18,1300,1000.498,230,-28.77063,265.8389,254.1594,183.7958
11.45003,-0.01583333,-0.09875,-0.24625,-0.39,-0.01,0.92,1300,998.3481,230,-35.83893,269.8909,248.1485,183.6789
11.50003,-0.07150001,-0.095,-0.2866667,-0.02,-0.06,0.73,1300,995.9547,230,-39.89087,242.0337,251.665,194.0049
11.55003,-0.09525002,-0.1135,-0.281,0.12,-0.25,1.16,1300,995.2327,230,-12.03372,238.9964,248.0055,198.725
11.60003,-0.1183333,-0.1166667,-0.2776667,-0.1,0.16,0.99,1300,994.6929,230,-8.996384,233.5937,247.2094,203.0823
11.65003,-0.1830833,-0.1083333,-0.2726667,-0.05,-0.32,0.67,1300,994.6849,230,10.38652,219.6135,248.3316,213.8796
11.70003,-0.2180833,-0.09183334,-0.3143333,0.11,-0.08,1.19,1300,995.4636,230,18.16438,211.8356,253.7141,214.7528
11.75003,-0.245,-0.09416667,-0.2514167,-0.06,0.14,1.01,1300,996.5897,230,19.97554,210.0245,249.4669,224.2594
11.80003,-0.291,-0.07583333,-0.2964167,-0.14,0.06,1.03,1300,997.7883,230,19.97554,203.6062,255.6496,224.4717
11.85003,-0.3045833,-0.05,-0.2658334,-0.22,-0.14,0.74,1300,999.372,230,26.39381,198.3225,259.3478,228.8863
11.90003,-0.31875,-0.03041667,-0.2814167,0.28,0.04,1.21,1300,1001.273,230,31.67754,194.4509,263.8312,228.5595
11.95003,-0.3251667,0.01191667,-0.2708333,-0.27,0.0,0.83,1300,1003.406,230,35.54906,186.9012,272.5194,230.2089
12.00003,-0.35125,0.03275,-0.28375,0.19,-0.1,1.13,1300,1005.992,230,43.09885,183.6732,276.5839,231.0677
12.05003,-0.3491667,0.0565,-0.2926667,-0.17,0.07,0.87,1300,1008.771,230,46.32677,179.8084,280.9267,230.0307
12.10003,-0.35975,0.07858333,-0.29475,-0.08,-0.09,0.8,1300,1011.783,230,50.19159,176.6779,284.9284,230.6716
12.15003,-0.3466667,0.1016667,-0.2789166,0.27,0.04,1.22,1300,1014.982,230,53.32208,172.6552,290.0271,231.181
12.20003,-0.3614167,0.1133333,-0.2704167,-0.26,0.01,0.72,1300,1018.423,230,57.3448,171.5896,292.7389,233.1957
12.25003,-0.3701667,0.1318333,-0.2764167,-0.07,0.06,0.87,1300,1021.927,230,58.41043,169.3969,295.4982,233.25
12.30003,-0.3508334,0.1655833,-0.2895833,0.2,-0.25,1.14,1300,1025.564,230,60.60315,163.734,299.7609,230.4632
12.35003,-0.355,0.1929167,-0.2658334,-0.16,0.15,1.02,1300,1029.54,230,66.26598,160.4791,305.9686,233.1732
12.40003,-0.34625,0.2158333,-0.2679167,0.13,-0.24,0.91,1300,1033.711,230,69.52086,157.0628,308.8549,232.2685
12.45003,-0.3479167,0.2135,-0.3058333,-0.16,0.11,1.17,1300,1038.087,230,72.93716,157.4645,304.9186,228.6832
12.50003,-0.3166667,0.2330833,-0.2475,-0.04,-0.16,0.76,1300,1042.439,230,72.53548,152.645,313.2817,231.9896
12.55003,-0.3218333,0.2439167,-0.2989167,0.12,-0.08,1.16,1300,1047.08,230,77.35504,151.8416,309.2145,227.1143
12.60003,-0.2775,0.25375,-0.23,-0.2,0.15,0.87,1300,1051.77,230,78.1584,146.5598,317.8107,230.3471
12.65003,-0.3129167,0.2601666,-0.2764167,0.13,-0.27,0.93,1300,1056.776,230,83.44025,149.259,313.2654,228.5441
12.70003,-0.256,0.2775,-0.251,-0.1,-0.28,0.72,1300,1063.387,230,88.30777,141.6922,317.8705,225.565
12.75003,-0.2808333,0.2645833,-0.2491667,0.23,0.13,1.25,1300,1068.605,230,84.29346,145.7065,316.7188,228.4193
12.80003,-0.2526667,0.2875,-0.2708333,-0.12,0.02,0.86,1300,1073.771,230,89.68968,140.3103,316.7098,223.0125
12.85003,-0.2668333,0.2983334,-0.2585,0.08,-0.18,0.84,1300,1079.142,230,89.19012,140.8099,319.0917,225.9088
12.90003,-0.2605834,0.29625,-0.24875,0.08,0.13,1.1,1300,1084.494,230,89.19012,140.3351,319.9811,226.3309
12.95003,-0.2526667,0.3083333,-0.2605834,-0.2,-0.1,0.62,1300,1089.874,230,89.66495,138.3332,319.7977,224.1163
13.00003,-0.2429167,0.3108333,-0.2535,0.21,-0.03,1.2,1300,1095.374,230,91.66676,137.0077,320.8011,223.7787
13.05003,-0.2285,0.3168333,-0.25475,-0.14,0.1,0.8,1300,1100.953,230,92.99232,134.7991,321.199,221.8908
13.10003,-0.2120833,0.3308333,-0.2339167,0.14,-0.16,1.18,1300,1106.665,230,95.2009,131.6622,324.7377,222.1974
13.15003,-0.23875,0.3239167,-0.2585,0.04,0.13,1.05,1300,1112.566,230,98.33778,135.3929,321.4086,222.7255
13.20003,-0.2095833,0.3308333,-0.2266667,0.03,0.19,1.11,1300,1122.026,230,94.60712,131.3543,325.5835,222.7575
13.25003,-0.2020833,0.33125,-0.26875,-0.09,-0.27,0.65,1300,1127.945,230,98.64569,130.3858,320.9469,216.9409
13.30003,-0.1939167,0.3425,-0.216,0.12,-0.08,1.22,1300,1133.922,230,99.61418,128.5177,327.7621,221.9163
13.35003,-0.2193333,0.3229167,-0.285,-0.06,0.02,0.87,1300,1140.011,230,101.4823,133.1853,318.569,217.5815
13.40003,-0.1855833,0.3480833,-0.2204167,0.09,-0.21,1.15,1300,1145.82,230,96.81465,127.0647,327.6568,220.0963
13.45003,-0.2230834,0.3341666,-0.23725,-0.0,0.19,1.07,1300,1151.996,230,102.9353,132.7263,324.6262,223.2373
13.50003,-0.1964167,0.3425,-0.2629167,0.0,-0.32,0.86,1300,1157.832,230,97.27368,128.8334,322.4887,216.7623
13.55003,-0.23375,0.3280833,-0.2585,-0.06,0.18,1.09,1300,1163.902,230,101.1666,134.4688,321.7651,222.1216
13.60003,-0.1756667,0.3429167,-0.2368333,-0.05,-0.26,0.66,1300,1169.634,230,95.53122,126.1248,325.3693,216.5655
13.65003,-0.1914167,0.3476666,-0.24625,0.09,-0.06,1.19,1300,1175.867,230,103.8752,127.8361,324.6903,217.8589
13.70003,-0.1951667,0.3420833,-0.23725,0.17,0.08,1.25,1300,1181.997,230,102.1639,128.7058,325.257,219.4414
13.75003,-0.2095833,0.3368333,-0.27475,-0.16,0.02,0.69,1300,1188.074,230,101.2942,130.8906,320.7964,217.3369
13.80003,-0.1719167,0.3429167,-0.2155833,0.07,-0.14,1.07,1300,1194.021,230,99.10944,125.6263,327.8434,218.5706
13.85003,-0.2180833,0.3408333,-0.276,-0.04,0.12,0.95,1300,1200.283,230,104.3737,131.6133,321.0002,218.3143
13.90003,-0.17525,0.345,-0.2495833,-0.14,-0.23,0.71,1300,1206.187,230,98.38672,125.9293,324.1169,215.0754
13.95004,-0.21375,0.3304167,-0.2355833,0.16,0.12,1.17,1300,1212.431,230,104.0707,131.8992,324.5116,222.2182
14.00004,-0.20875,0.3408333,-0.27,-0.21,-0.22,0.67,1300,1218.317,230,98.10075,130.4862,321.6146,217.7093
14.05004,-0.2041667,0.3320833,-0.2305833,0.24,0.08,1.25,1300,1224.288,230,99.51381,130.5834,325.2257,221.5228
14.10004,-0.2083333,0.3408333,-0.2764167,-0.09,0.04,0.88,1300,1230.253,230,99.41656,130.4352,320.9579,217.0051
14.15004,-0.2045834,0.3389167,-0.2614167,-0.18,0.06,0.94,1300,1238.224,230,99.88318,130.1168,322.3559,218.0466
14.20004,-0.1930833,0.3458333,-0.21475,-0.04,-0.18,0.77,1300,1244.256,230,101.8248,128.1752,328.1612,221.959
14.25004,-0.1955833,0.3325,-0.26375,0.22,-0.19,1.18,1300,1250.34,230,100.5351,129.4649,321.5774,216.5587
14.30004,-0.2185,0.33125,-0.2429167,-0.21,0.13,0.95,1300,1256.372,230,100.5351,132.4097,323.7462,221.9709
14.35004,-0.2226667,0.3233333,-0.2555833,0.04,-0.27,0.72,1300,1262.227,230,97.59027,133.5536,321.6749,221.0627
14.40004,-0.1955833,0.3304167,-0.2343333,-0.01,-0.0,1.13,1300,1268.014,230,96.44638,129.6225,324.6555,219.8496
14.45004,-0.2029167,0.3304167,-0.2404167,-0.07,-0.04,0.81,1300,1274.037,230,100.3775,130.5551,323.9597,220.1651
14.50004,-0.18975,0.3408333,-0.2564167,0.15,-0.2,1.18,1300,1280.004,230,99.44493,128.1057,323.045,216.5017
14.55004,-0.2075,0.3341666,-0.2441667,-0.12,0.15,0.98,1300,1286.117,230,101.8943,130.8381,323.8454,220.3589
14.60004,-0.21725,0.3333333,-0.2385,-0.06,0.07,0.91,1300,1292.067,230,99.1619,132.0943,324.4163,222.3304
14.65004,-0.2230834,0.3355833,-0.2654166,-0.09,-0.21,0.78,1300,1297.941,230,97.9057,132.6145,321.6591,220.0471
14.70004,-0.2083333,0.3293333,-0.21725,0.12,0.15,1.14,1300,1303.785,230,97.38553,131.3171,326.5885,223.7997
14.75004,-0.1975,0.3280833,-0.2675,-0.1,-0.24,0.72,1300,1309.706,230,98.68292,130.0471,320.8082,216.4391
14.80004,-0.18475,0.3289167,-0.2291667,0.24,0.1,1.25,1300,1315.703,230,99.95285,128.3226,325.1339,218.8751
14.85004,-0.2058333,0.33125,-0.2666667,-0.12,-0.19,0.7,1300,1321.803,230,101.6774,130.8561,321.1649,217.6637
14.90004,-0.21975,0.3364167,-0.2580833,0.18,-0.14,1.23,1300,1327.752,230,99.14386,132.1529,322.5063,220.4134
14.95004,-0.2239167,0.3368333,-0.27225,-0.03,0.07,0.9599999,1300,1333.623,230,97.84712,132.6148,321.0527,219.4362
15.00004,-0.18,0.3405833,-0.236,-0.23,-0.02,0.68,1300,1339.466,230,97.38524,126.8567,325.2808,217.3332
15.05004,-0.226,0.33,-0.2708333,0.2,-0.09,1.16,1300,1345.655,230,103.1433,133.4052,320.624,219.8437
15.10004,-0.20375,0.3243333,-0.2326667,0.03,-0.19,0.79,1300,1355.314,230,96.59476,131.1375,324.3455,221.2092
15.15004,-0.2025,0.33375,-0.25,0.03,0.01,1.18,1300,1361.246,230,98.86249,130.2469,323.1645,219.0075
15.20004,-0.2079167,0.3293333,-0.24625,-0.17,0.12,0.81,1300,1367.231,230,99.75308,131.2653,323.2137,220.1755
15.25004,-0.2180833,0.3380833,-0.25225,0.29,-0.26,1.19,1300,1373.156,230,98.73474,131.8244,323.2727,220.8452
15.30004,-0.22225,0.3243333,-0.2326667,-0.24,0.01,0.85,1300,1379.046,230,98.17563,133.421,324.3455,223.6883
15.35004,-0.2745833,0.2858333,-0.23475,0.21,-0.23,1.12,1300,1384.841,230,96.57904,142.85,320.6043,229.4718
15.40004,-0.3108333,0.26625,-0.2708333,-0.26,0.06,0.8,1300,1390.07,230,87.15002,148.4177,314.5111,228.9339
15.45004,-0.3214167,0.2226667,-0.24875,0.04,-0.17,0.94,1300,1394.965,230,81.58232,154.2871,311.8331,232.2631
15.50004,-0.3425,0.1880833,-0.26875,-0.04,0.06,1.01,1300,1399.508,230,75.71292,160.2267,304.9861,231.8797
15.55004,-0.3504167,0.1535,-0.2704167,-0.09,0.09,1.06,1300,1403.694,230,69.77332,165.3442,299.5811,232.3426
15.60004,-0.3668333,0.1101667,-0.2466667,0.03,-0.13,0.8,1300,1407.573,230,64.65584,172.284,294.0666,236.0823
15.65004,-0.3701667,0.069,-0.3108333,0.15,-0.13,1.17,1300,1411.036,230,57.71597,178.4411,282.5158,229.9794
15.70004,-0.34875,0.05125,-0.2454167,-0.26,0.14,0.86,1300,1414.13,230,51.5589,180.64,281.7955,234.8658
15.75004,-0.3368334,0.02233333,-0.2841667,0.13,-0.25,0.9,1300,1417.091,230,49.35999,185.2066,274.4938,229.8476
15.80004,-0.3116667,0.0002499968,-0.2930833,0.04,0.09,1.15,1300,1419.779,230,44.79338,188.954,270.0489,226.7601
15.85004,-0.3166667,-0.03475,-0.2814167,-0.13,0.15,0.85,1300,1422.936,230,34.73758,195.2624,262.9606,228.373
15.90004,-0.2725,-0.04558334,-0.28375,0.09,-0.24,0.98,1300,1424.956,230,31.50357,198.4964,260.8737,223.8414
15.95004,-0.2918334,-0.06725,-0.29125,0.01,0.18,1.18,1300,1426.777,230,28.0233,201.9767,256.9982,225.0573
16.00004,-0.2593333,-0.07766667,-0.2683333,-0.08,0.09,0.77,1300,1428.384,230,24.32777,205.6722,253.8574,224.0229
16.05004,-0.2301667,-0.08750001,-0.2920833,-0.22,-0.07,0.79,1300,1429.844,230,24.32777,209.8148,253.3233,218.2387
16.10004,-0.1983333,-0.08808334,-0.25975,0.18,-0.14,1.2,1300,1431.055,230,20.18523,212.9469,251.2678,217.3637
16.15004,-0.1864167,-0.09625,-0.2976667,-0.01,0.09,1.02,1300,1432.078,230,17.05313,216.3081,252.0815,212.0573
16.20004,-0.1744167,-0.09875,-0.2845833,-0.07,-0.16,0.83,1300,1432.899,230,13.69194,218.5174,250.8633,211.5035
16.25004,-0.1785833,-0.1039167,-0.3054167,0.24,0.09,1.23,1300,1433.588,230,11.48264,219.1949,251.2094,210.3157
16.30004,-0.144,-0.1135,-0.2841667,-0.24,-0.06,0.69,1300,1434.236,230,10.8051,227.245,248.2276,206.8734
16.35004,-0.16775,-0.09791666,-0.2789166,0.23,-0.05,1.2,1300,1434.402,230,2.755005,219.2724,250.6559,211.0241
16.40004,-0.129,-0.09933333,-0.296,-0.23,0.05,0.83,1300,1435.045,230,10.72763,226.5972,251.449,203.5481
16.45004,-0.1620833,-0.13,-0.2776667,-0.02,-0.16,0.84,1300,1435.25,230,3.402802,227.7316,244.9116,210.2735
16.50003,-0.15125,-0.1251667,-0.2891667,0.11,-0.27,0.92,1300,1435.386,230,2.268417,228.6094,246.5945,207.612
16.55003,-0.1310833,-0.1075,-0.3168334,0.04,0.13,1.18,1300,1435.469,230,1.390594,228.3548,251.2582,202.4763
16.60003,-0.1583333,-0.1204167,-0.2854167,-0.04,0.02,0.72,1300,1435.568,230,1.645203,226.254,247.1252,209.0191
16.65003,-0.15,-0.11475,-0.31475,0.08,-0.1,1.15,1300,1435.793,230,3.746048,226.416,249.9694,205.481
16.70003,-0.1335833,-0.1339167,-0.27225,-0.11,0.17,0.9,1300,1436.008,230,3.584015,234.0714,243.808,206.1355
16.75003,-0.1323333,-0.1183333,-0.3070833,0.09,-0.27,1.1,1300,1435.764,230,-4.071396,230.8033,248.926,203.313
16.80003,-0.1631667,-0.13475,-0.2814167,0.01,0.2,1.13,1300,1435.716,230,-0.803299,228.5514,244.4136,210.1054
16.85003,-0.1415,-0.1208333,-0.3018333,-0.04,-0.25,0.73,1300,1435.802,230,1.448639,229.4955,248.1822,205.1173
16.90003,-0.1410833,-0.1283333,-0.25725,0.16,-0.1,1.23,1300,1435.833,230,0.5044556,231.2905,243.487,208.7416
16.95003,-0.1968333,-0.1389167,-0.3045833,-0.09,0.05,0.9,1300,1435.755,230,-1.290527,224.2128,245.4829,212.8721
17.00003,-0.2070833,-0.1170833,-0.2968333,-0.04,0.13,1.0,1300,1436.334,230,5.787155,218.4835,248.4737,214.9012
17.05003,-0.1935,-0.09458333,-0.2875,-0.14,-0.3,0.66,1300,1437.025,230,11.51649,215.0495,251.7896,213.9423
17.10003,-0.2054167,-0.1043333,-0.27725,0.23,0.06,1.25,1300,1437.922,230,14.95047,215.9265,249.3779,216.535
17.15002,-0.2280833,-0.09875,-0.31125,-0.12,0.04,0.9,1300,1439.118,230,17.58951,212.4105,252.3974,216.2339
17.20002,-0.24125,-0.08625001,-0.2870833,-0.13,-0.17,0.75,1300,1440.248,230,21.32736,208.6726,253.2779,220.042
17.25002,-0.26475,-0.07725,-0.2916667,0.14,0.04,1.22,1300,1441.596,230,24.73357,205.2664,255.1654,222.2305
17.30002,-0.2580833,-0.05599999,-0.2926667,-0.28,0.05,0.86,1300,1443.161,230,28.75749,201.2425,259.1677,221.407
17.35002,-0.2976667,-0.065,-0.2755833,0.18,-0.22,1.06,1300,1444.885,230,28.68196,201.318,256.7286,227.2061
17.40002,-0.286,-0.03183334,-0.32225,-0.02,0.02,1.1,1300,1446.605,230,28.68196,195.3512,264.3584,221.5894
17.45002,-0.3129167,-0.01916667,-0.2568333,0.16,0.15,1.23,1300,1448.684,230,34.6488,192.5051,265.7321,230.6218
17.50002,-0.3293333,0.003583334,-0.2726667,-0.12,0.01,0.66,1300,1450.934,230,37.4949,188.3766,270.7529,230.3775
17.55002,-0.3070833,0.03275,-0.29725,0.09,-0.13,1.13,1300,1453.432,230,41.6234,182.9125,276.2873,225.9322
17.60002,-0.3408333,0.04816667,-0.2658334,-0.09,0.12,0.92,1300,1456.257,230,47.08751,180.9562,280.2701,232.0475
17.65002,-0.326,0.07791667,-0.2793333,-0.13,-0.2,0.75,1300,1459.199,230,49.04379,175.558,285.5858,229.4084
17.70002,-0.345,0.0915,-0.2743333,0.12,0.1,1.13,1300,1462.466,230,54.442,174.1461,288.4454,231.5094
17.75002,-0.3601667,0.1175,-0.2943333,-0.12,-0.19,0.67,1300,1465.817,230,55.85388,170.9317,291.7622,230.7438
17.80001,-0.3301667,0.1520833,-0.265,0.28,-0.1,1.26,1300,1469.361,230,59.0683,164.268,299.8515,231.2486
17.85001,-0.3466667,0.191,-0.28625,-0.25,0.01,0.71,1300,1473.305,230,65.73204,160.1469,303.7132,230.4528
17.90001,-0.3343334,0.23,-0.251,0.13,-0.14,1.06,1300,1477.497,230,69.85309,154.4745,312.5001,233.1027
17.95001,-0.3166667,0.2541667,-0.27225,0.19,-0.3,1.09,1300,1482.028,230,75.52548,150.2484,313.0326,229.3131
18.00001,-0.2939167,0.2866667,-0.2216667,-0.07,0.15,1.09,1300,1486.813,230,79.75165,144.7154,322.2868,232.9771
18.05001,-0.2766667,0.29875,-0.2670834,0.05,-0.21,0.73,1300,1491.931,230,85.28456,141.8022,318.2032,226.0097
18.10001,-0.235,0.336,-0.23975,-0.03,0.04,1.2,1300,1497.222,230,88.19783,133.9691,324.4906,224.4268
18.15001,-0.2155833,0.33725,-0.2335,-0.06,0.09,0.75,1300,1502.984,230,96.03088,131.5883,325.3026,222.7153
18.20001,-0.1901667,0.3518333,-0.2755833,0.05,-0.28,1.07,1300,1508.889,230,98.41171,127.3913,321.9292,214.6077
18.25001,-0.14275,0.3580833,-0.23475,0.1,0.14,1.14,1300,1515.045,230,102.6087,120.7347,326.7522,211.3035
18.30001,-0.1241667,0.3701667,-0.2283333,-0.16,-0.27,0.65,1300,1521.601,230,109.2653,117.5432,328.3321,208.5372
18.35001,-0.07025001,0.3514167,-0.256,0.24,-0.12,1.25,1300,1530.743,230,119.6953,110.3047,323.9274,195.345
18.40001,-0.05816668,0.34975,-0.25,0.3,-0.18,1.01,1300,1537.962,230,121.5576,108.4424,324.443,193.0978
18.45,-0.02983335,0.3289167,-0.2641666,-0.21,0.1,1.12,1300,1545.255,230,121.5576,104.1826,321.2306,186.4433
18.5,0.01183332,0.3264167,-0.25725,0.0,-0.06,0.75,1300,1552.804,230,125.8174,96.92381,321.7582,177.3663
18.55,0.02499999,0.3116667,-0.23475,0.17,-0.06,1.18,1300,1560.789,230,133.0762,94.4139,323.0126,173.9211
18.6,0.03641666,0.28975,-0.2326667,-0.15,0.14,0.83,1300,1568.924,230,135.5861,91.83645,321.2358,171.1043
18.65,0.04516665,0.2641666,-0.2743333,0.12,-0.24,0.9700001,1300,1577.214,230,138.1635,89.2975,313.9184,170.6506
18.7,0.07016665,0.2608333,-0.24125,-0.17,0.18,1.0,1300,1585.656,230,140.7025,83.94333,317.2336,163.7831
18.75,0.05374999,0.23,-0.2735,0.13,-0.31,0.93,1300,1594.419,230,146.0567,85.84629,310.0622,168.8816
18.8,0.08058333,0.24,-0.2393333,0.02,0.15,1.17,1300,1603.068,230,144.1537,80.4398,315.0797,161.3916
18.85,0.07141665,0.2091667,-0.2551667,-0.01,-0.05,0.7,1300,1612.042,230,149.5602,80.14834,309.3423,164.364
18.9,0.08583334,0.1889167,-0.2416667,-0.12,0.21,1.01,1300,1627.027,230,149.8517,74.56557,308.0156,160.4464
18.95,0.08583334,0.1925,-0.2466667,-0.03,-0.15,0.66,1300,1636.353,230,155.4344,74.96851,307.9687,160.8135
19.0,0.08458331,0.1680833,-0.2380833,0.14,0.0,1.22,1300,1645.655,230,155.0315,72.28743,305.2215,160.4415
19.05,0.106,0.17125,-0.2780833,-0.06,0.09,0.8,1300,1655.118,230,157.7126,67.24339,301.6257,159.1341
19.09999,0.125,0.1466667,-0.23975,0.12,-0.18,1.01,1300,1664.883,230,162.7566,58.55994,301.4561,152.4635
19.14999,0.09958333,0.1451667,-0.261,-0.05,0.13,1.0,1300,1675.17,230,171.4401,64.55014,299.0826,159.1159
19.19999,0.09666666,0.146,-0.2495833,0.04,-0.31,0.9599999,1300,1685.097,230,165.4499,65.49144,300.3266,158.828
19.24999,0.1130833,0.1479167,-0.2589167,0.1,0.21,1.2,1300,1694.967,230,164.5086,61.60183,299.7389,156.4064
19.29999,0.08416664,0.1520833,-0.2670834,-0.11,0.2,0.92,1300,1708.27,230,159.9612,70.03878,299.6582,162.5087
19.34999,0.08541664,0.1326667,-0.2555833,-0.02,0.09,0.98,1300,1717.868,230,159.9612,66.22478,297.4326,161.5202
19.39999,0.1164167,0.1451667,-0.251,-0.16,-0.15,0.68,1300,1727.694,230,163.7752,60.27206,300.0431,155.1176
19.44999,0.09583333,0.1326667,-0.2470833,0.2,0.05,1.19,1300,1737.878,230,169.7279,63.15709,298.2327,158.8008
19.49999,0.1204167,0.1391667,-0.2691667,-0.24,-0.15,0.73,1300,1747.889,230,166.8429,58.13136,297.3402,155.8978
19.54999,0.1004167,0.1466667,-0.24625,0.26,-0.14,1.24,1300,1758.201,230,171.8686,64.60215,300.778,157.8152
19.59999,0.106,0.1543333,-0.2704167,-0.19,0.04,0.91,1300,1768.125,230,165.3979,64.51774,299.7144,158.5954
19.64999,0.09625,0.1616667,-0.23,0.04,-0.14,0.99,1300,1778.054,230,165.4823,68.23209,305.1033,157.2917
19.69999,0.09833333,0.1591667,-0.25975,0.16,0.1,1.17,1300,1787.76,230,161.7679,67.29218,301.4987,159.2649
19.74998,0.1093333,0.176,-0.2479167,-0.17,-0.11,0.69,1300,1797.522,230,162.7078,67.15094,305.3716,156.2021
19.79998,0.09999999,0.166,-0.2691667,0.22,0.02,1.21,1300,1807.293,230,162.8491,67.93484,301.6629,159.6191
19.84998,0.08458331,0.166,-0.2789166,0.16,-0.16,1.19,1300,1817.017,230,162.0652,71.99943,300.7594,163.1297
19.89998,0.09875,0.1551667,-0.2326667,-0.22,0.11,0.91,1300,1826.497,230,158.0006,66.52681,303.6995,157.0023
19.94998,0.08266666,0.1785,-0.2629167,0.19,-0.3,1.05,1300,1836.306,230,163.4732,74.15026,304.1735,162.5457
19.99998,0.1126667,0.1768333,-0.2470833,-0.24,0.16,1.12,1300,1845.656,230,155.8497,66.49737,305.5907,155.4877
20.04998,0.07766667,0.1689167,-0.2654166,0.03,-0.27,0.71,1300,1855.467,230,163.5026,74.30737,302.4735,163.6894
20.09998,0.09166667,0.17725,-0.2616667,-0.01,-0.0,1.14,1300,1864.808,230,155.6926,71.65379,304.1133,160.6937
20.14998,0.08416664,0.14475,-0.24875,-0.07,0.13,0.83,1300,1874.309,230,158.3462,68.82362,300.1955,161.3063
20.19998,0.1191667,0.1716667,-0.2466667,0.06,-0.21,0.9700001,1300,1883.979,230,161.1764,64.23259,304.8358,154.2144
20.24998,0.09291667,0.1579167,-0.2530833,0.08,0.23,1.18,1300,1893.925,230,165.7674,68.52785,301.963,159.8399
20.29998,0.08183333,0.1551667,-0.2491667,0.25,-0.0,1.22,1300,1906.79,230,158.8067,71.19328,301.9123,161.8184
20.34998,0.1014166,0.1495833,-0.2633333,-0.27,0.03,0.78,1300,1916.445,230,165.1371,64.86295,299.5982,158.937
20.39997,0.1064167,0.1516667,-0.2229167,0.08,-0.17,0.92,1300,1926.353,230,165.1371,63.94464,304.2303,154.481
20.44997,0.1055833,0.1516667,-0.265,0.13,0.08,1.15,1300,1936.317,230,166.0554,64.15614,299.7837,158.2763
20.49997,0.09583333,0.1464167,-0.245,-0.24,0.02,0.83,1300,1946.267,230,165.8439,65.79425,300.8633,158.6367
20.54997,0.09166667,0.1479167,-0.2793333,0.25,-0.24,1.18,1300,1956.12,230,164.2057,67.21274,297.9028,161.8321
20.59997,0.12125,0.1470833,-0.2275,-0.17,0.11,1.0,1300,1965.887,230,162.7873,59.4991,302.8835,151.9438
20.64997,0.1030833,0.1483333,-0.27,0.11,-0.21,0.86,1300,1976.117,230,170.5009,64.20287,298.7836,159.1036
20.69997,0.11725,0.1375,-0.2535,-0.13,0.09,1.02,1300,1986.065,230,165.7971,58.54486,298.4757,155.1783
20.74997,0.1143333,0.13875,-0.2368333,-0.06,-0.16,0.78,1300,1996.352,230,171.4551,59.51066,300.3641,154.2307
