Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
13.70003,0.06041666,-0.1605833,0.3879167,0.26,0.32,1.12,293.7167,0,-2417.631,148
13.75003,0.07641666,-0.1545833,0.3754167,0.11,0.39,0.9599999,293.664,0,-2417.631,148
13.80003,0.1054167,-0.1658333,0.3555833,-0.3,-0.11,0.82,296.4554,0,-2432.198,148
13.85003,0.08958333,-0.16475,0.3835,0.24,0.83,0.69,299.0945,0,-2447.043,148
13.90003,0.1025,-0.1591667,0.3776667,-0.15,0.58,0.69,301.2531,0,-2447.043,148
13.95004,0.11475,-0.1570833,0.3883333,-0.43,0.03,0.73,302.4881,0,-2462.368,148
14.00004,0.11975,-0.161,0.39975,-0.46,-0.58,0.84,305.1902,0,-2462.368,148
14.05004,0.1126667,-0.1743333,0.4035,-0.38,-0.9599999,1.24,305.2211,0,-2478.087,148
14.10004,0.11725,-0.1891667,0.4104167,-0.12,-1.01,1.3,303.7688,0,-2493.81,148
14.15004,0.1258333,-0.1891667,0.3925,0.27,-0.44,1.23,302.7656,0,-2493.81,148
14.20004,0.1291667,-0.1904167,0.3618333,0.35,-0.13,1.1,303.1913,0,-2509.286,148
14.25004,0.1633333,-0.19475,0.355,0.37,0.31,0.89,305.9228,0,-2509.286,148
14.30004,0.1620833,-0.1980833,0.36225,0.27,0.01,0.67,307.8095,0,-2525.078,148
14.35004,0.14475,-0.2058333,0.35725,-0.24,0.0,0.87,308.1315,0,-2541.059,148
14.40004,0.1716667,-0.2193333,0.37975,-0.29,-0.78,0.81,307.4859,0,-2541.059,148
14.45004,0.1789167,-0.2004167,0.406,0.11,-0.53,1.08,308.3073,0,-2557.008,148
14.50004,0.1568333,-0.2193333,0.40475,-0.46,-0.83,0.87,308.4573,0,-2573.039,148
14.55004,0.16875,-0.2218333,0.37625,-0.33,-1.05,1.02,308.1943,0,-2573.039,148
14.60004,0.151,-0.22625,0.3925,0.0,-0.94,1.26,305.5154,0,-2589.058,148
14.65004,0.1604167,-0.22375,0.3776667,0.36,-0.42,1.21,305.5394,0,-2589.058,148
14.70004,0.17975,-0.221,0.3564167,0.41,0.07,1.13,306.1603,0,-2604.812,148
14.75004,0.17375,-0.2229167,0.3830833,0.42,0.51,0.98,307.5653,0,-2620.769,148
14.80004,0.1826667,-0.21625,0.3679167,0.25,0.76,0.81,309.0818,0,-2620.769,148
14.85004,0.19225,-0.2158333,0.3639167,-0.06,0.74,0.62,309.9382,0,-2636.877,148
14.90004,0.195,-0.2279167,0.3941667,-0.41,0.28,0.74,310.81,0,-2636.877,148
14.95004,0.17375,-0.2439167,0.3933333,-0.48,-0.26,0.86,309.2352,0,-2653.158,148
15.00004,0.17975,-0.23875,0.3966667,-0.48,-0.82,0.98,307.6628,0,-2669.124,148
15.05004,0.1679167,-0.2395833,0.3970833,-0.33,-0.81,1.16,305.8214,0,-2669.124,148
15.10004,0.15225,-0.2395833,0.4068333,0.03,-0.82,1.23,304.812,0,-2684.906,148
15.15004,0.1733333,-0.2335,0.3805833,-0.27,-0.62,0.69,304.6827,0,-2684.906,148
15.20004,0.17,-0.2129167,0.38475,-0.14,-0.37,0.94,305.8759,0,-2700.574,148
15.25004,0.1768333,-0.22975,0.3605833,-0.03,-0.07,1.05,307.5924,0,-2716.362,148
15.30004,0.17125,-0.2141667,0.3879167,0.11,-0.01,1.09,308.2787,0,-2716.362,148
15.35004,0.1933333,-0.2170833,0.3789167,0.27,0.56,1.22,309.3063,0,-2732.39,148
15.40004,0.1864167,-0.2185,0.39975,0.3,0.59,1.23,310.268,0,-2732.39,148
15.45004,0.16125,-0.2205833,0.39625,-0.01,0.42,0.92,309.4417,0,-2748.617,148
15.50004,0.1675,-0.225,0.3945833,-0.17,0.04,0.89,307.7676,0,-2764.761,148
15.55004,0.16375,-0.2201667,0.3976667,-0.28,-0.28,0.88,306.4911,0,-2764.761,148
15.60004,0.1576667,-0.2201667,0.3801667,-0.37,-0.43,0.79,306.3044,0,-2780.61,148
15.65004,0.1435,-0.1980833,0.39125,-0.14,-0.84,0.72,306.0562,0,-2780.61,148
15.70004,0.1595833,-0.2033333,0.36475,0.01,-0.62,1.04,306.5515,0,-2796.416,148
15.75004,0.1675,-0.2025,0.36625,0.16,-0.2,1.07,307.8811,0,-2812.404,148
15.80004,0.1629167,-0.2045833,0.3601667,0.24,0.19,0.99,308.7513,0,-2812.404,148
15.85004,0.186,-0.2029167,0.3941667,-0.23,0.03,0.64,310.2124,0,-2828.479,148
15.90004,0.1683333,-0.2033333,0.3879167,-0.45,-0.04,0.77,310.2204,0,-2844.7,148
15.95004,0.1679167,-0.2125,0.401,-0.48,-0.25,0.93,310.1484,0,-2844.7,148
16.00004,0.1341667,-0.19975,0.415,-0.3,-0.42,1.21,307.2747,0,-2860.915,148
16.05004,0.1304167,-0.1980833,0.3835,-0.13,0.1,1.36,305.1881,0,-2860.915,148
16.10004,0.1405833,-0.1964167,0.3920834,0.15,0.13,1.31,304.2805,0,-2876.634,148
16.15004,0.1530833,-0.1933333,0.3754167,0.27,0.1,1.18,305.7754,0,-2892.262,148
16.20004,0.13,-0.196,0.3780833,0.18,0.4,0.9700001,305.8401,0,-2892.262,148
16.25004,0.1316667,-0.1804167,0.401,-0.24,-0.02,0.88,306.0164,0,-2908.046,148
16.30004,0.1670833,-0.1843333,0.3675,-0.32,-0.41,0.9,307.2888,0,-2908.046,148
16.35004,0.1505833,-0.18875,0.4129167,-0.38,-0.84,0.8,308.9647,0,-2923.975,148
16.40004,0.141,-0.19975,0.4068333,-0.31,-0.8,0.78,308.6633,0,-2940.071,148
16.45004,0.1414167,-0.2058333,0.4276667,0.09,-0.54,1.04,306.097,0,-2940.071,148
16.50003,0.1189167,-0.2093333,0.41125,-0.47,-0.83,1.03,303.1027,0,-2955.881,148
16.55003,0.1168333,-0.2080833,0.3929167,-0.32,-0.68,1.2,301.1346,0,-2955.881,148
16.60003,0.1266667,-0.196,0.36625,-0.01,-0.9599999,1.24,300.5952,0,-2971.195,148
16.65003,0.1333333,-0.20725,0.37975,0.34,-0.46,1.23,301.647,0,-2986.454,148
16.70003,0.1539167,-0.1795833,0.356,0.42,0.03,1.14,305.409,0,-2986.454,148
16.75003,0.1539167,-0.19125,0.3793334,0.44,0.47,0.87,307.3937,0,-3002.195,148
16.80003,0.16625,-0.16875,0.3904166,0.29,0.74,0.64,311.3328,0,-3002.195,148
16.85003,0.1580833,-0.1895833,0.3904166,-0.03,0.77,0.6,311.0741,0,-3018.528,148
16.90003,0.14,-0.1976667,0.40225,-0.42,0.22,0.7,309.9013,0,-3034.836,148
16.95003,0.1279167,-0.1993333,0.39975,-0.43,-0.2,0.88,305.9402,0,-3034.836,148
17.00003,0.1366667,-0.2068333,0.3568333,-0.5,-0.06,1.17,303.8176,0,-3050.63,148
17.05003,0.1620833,-0.2129167,0.3818333,-0.22,-0.16,1.37,304.4749,0,-3050.63,148
17.10003,0.1945833,-0.2530833,0.3564167,0.29,-0.17,1.25,306.0968,0,-3066.277,148
17.15002,0.2464167,-0.3239167,0.3545833,0.16,-0.26,1.12,307.3656,0,-3082.087,148
17.20002,0.2539167,-0.40225,0.3683333,0.35,0.32,0.9700001,305.6928,0,-3082.087,148
17.25002,0.2239167,-0.47625,0.3945833,0.2,0.67,0.9,301.5683,0,-3097.856,148
17.30002,0.18975,-0.5433333,0.401,-0.19,0.32,0.65,295.5647,0,-3097.856,148
17.35002,0.12875,-0.606,0.36875,-0.44,-0.07,0.76,288.8089,0,-3112.612,148
17.40002,0.06875,-0.6443334,0.3418333,-0.45,-1.03,0.91,282.4453,0,-3126.693,148
17.45002,0.01916667,-0.66125,0.3193333,-0.13,-1.09,1.14,276.5818,0,-3126.693,148
17.50002,-0.07141667,-0.6539166,0.33975,0.31,-0.58,1.22,270.506,0,-3139.551,148
17.55002,-0.08225,-0.6375,0.3058333,0.5,-0.04,1.09,266.0253,0,-3139.551,148
17.60002,-0.12625,-0.6383333,0.3120833,0.46,0.56,0.89,261.7426,0,-3151.354,148
17.65002,-0.21975,-0.5920834,0.32625,0.16,0.74,0.71,257.0328,0,-3162.728,148
17.70002,-0.2795833,-0.5489166,0.3380833,-0.38,0.36,0.7,250.4863,0,-3162.728,148
17.75002,-0.32475,-0.50725,0.3054167,-0.5,-0.27,0.86,243.3394,0,-3172.977,148
17.80001,-0.3289167,-0.4458333,0.2935,-0.33,-0.18,0.84,237.9874,0,-3172.977,148
17.85001,-0.3104167,-0.37725,0.3116667,-0.28,-0.23,0.73,233.8349,0,-3181.975,148
17.90001,-0.3025,-0.3126667,0.305,-0.42,-0.8,0.67,230.0265,0,-3190.559,148
17.95001,-0.2626667,-0.2583333,0.3139167,-0.11,-0.6,0.95,227.0071,0,-3190.559,148
18.00001,-0.2325,-0.19725,0.35375,0.08,-0.12,0.99,223.5937,0,-3198.459,148
18.05001,-0.2020833,-0.1635,0.3789167,0.23,0.4,1.03,221.2699,0,-3198.459,148
18.10001,-0.13,-0.13975,0.3675,0.18,0.57,1.14,222.1188,0,-3205.786,148
18.15001,-0.09416667,-0.11375,0.3670833,0.02,0.53,0.83,225.4754,0,-3213.198,148
18.20001,-0.04391666,-0.1293333,0.35,-0.19,0.3,0.87,236.2317,0,-3213.198,148
18.25001,0.01308333,-0.12975,0.3479167,-0.33,-0.55,0.92,252.4611,0,-3222.021,148
18.30001,0.05266667,-0.1466667,0.3655833,-0.26,-0.86,1.06,272.2517,0,-3222.021,148
18.35001,0.1033333,-0.1614167,0.375,-0.06,-0.85,1.19,289.3789,0,-3234.447,148
18.40001,0.1608333,-0.16475,0.375,0.1,-0.36,1.16,302.2298,0,-3248.585,148
18.45,0.18725,-0.2293333,0.40225,0.46,0.53,1.01,308.7228,0,-3264.008,148
18.5,0.2114167,-0.2804167,0.3776667,0.33,0.81,0.86,310.1855,0,-3264.008,148
18.55,0.18725,-0.2816667,0.40875,0.01,0.76,0.62,306.6204,0,-3280.226,148
18.6,0.20625,-0.3214167,0.3941667,-0.34,0.3,0.71,304.4392,0,-3280.226,148
18.65,0.2218333,-0.3476667,0.3639167,-0.4,-0.19,0.86,302.948,0,-3295.87,148
18.7,0.1983333,-0.3685,0.3720833,-0.42,-0.2,1.07,301.1728,0,-3311.365,148
18.75,0.2255833,-0.3729167,0.3864167,-0.32,-0.26,1.3,300.6669,0,-3311.365,148
18.8,0.2045833,-0.37975,0.36875,0.04,-0.34,1.3,299.2577,0,-3326.632,148
18.85,0.2235,-0.37725,0.3601667,0.26,-0.39,1.31,300.0425,0,-3326.632,148
18.9,0.2255833,-0.3833333,0.3985,0.34,0.27,1.19,299.811,0,-3341.836,148
18.95,0.2370833,-0.3770833,0.3879167,0.15,0.17,1.01,301.093,0,-3357.017,148
19.0,0.22225,-0.381,0.40875,0.07,0.08,0.87,300.9637,0,-3357.017,148
19.05,0.2243333,-0.3758333,0.4030833,-0.01,-0.24,0.76,301.0827,0,-3372.313,148
19.09999,0.2214167,-0.365,0.3780833,-0.12,-0.49,0.62,300.7771,0,-3372.313,148
19.14999,0.22725,-0.3529167,0.4039166,-0.06,0.62,0.69,301.6176,0,-3387.591,148
19.19999,0.1880833,-0.3551667,0.3895833,-0.25,0.31,0.65,300.6414,0,-3402.953,148
19.24999,0.1914167,-0.3275,0.3835,-0.38,0.09,0.71,300.3292,0,-3402.953,148
19.29999,0.2139167,-0.321,0.35125,-0.46,-0.67,0.83,300.6297,0,-3418.186,148
19.34999,0.21225,-0.3014167,0.375,-0.43,-0.98,0.91,303.0458,0,-3418.186,148
19.39999,0.2176667,-0.2954166,0.3651667,-0.23,-1.07,1.2,305.0718,0,-3433.69,148
19.44999,0.2016667,-0.3041667,0.3601667,0.05,-0.82,1.25,305.0268,0,-3449.398,148
19.49999,0.2126667,-0.2708333,0.381,0.38,-0.51,1.25,306.0228,0,-3449.398,148
19.54999,0.20875,-0.2651667,0.3843333,0.49,-0.03,1.13,306.6321,0,-3465.2,148
19.59999,0.1905833,-0.25725,0.4141666,0.52,0.38,1.0,307.6281,0,-3465.2,148
19.64999,0.1933333,-0.2651667,0.4014167,0.42,0.5,0.79,306.9467,0,-3481.163,148
19.69999,0.1733333,-0.2629167,0.4030833,0.08,0.65,0.57,305.3415,0,-3497.058,148
19.74998,0.18975,-0.2401667,0.3764167,-0.24,0.59,0.62,305.9343,0,-3497.058,148
19.79998,0.1625,-0.2370833,0.3576667,0.17,0.4,1.06,305.3781,0,-3512.851,148
19.84998,0.1704167,-0.22625,0.3675,0.03,0.33,0.94,306.5755,0,-3512.851,148
19.89998,0.1725,-0.2189167,0.3666667,-0.07,-0.1,0.84,306.5508,0,-3528.709,148
19.94998,0.1675,-0.2180833,0.3776667,-0.33,-0.49,0.73,307.5837,0,-3544.564,148
19.99998,0.1776667,-0.2358333,0.3555833,-0.36,-0.66,0.88,307.5854,0,-3544.564,148
20.04998,0.16875,-0.1941667,0.37725,-0.28,-0.78,0.86,308.5043,0,-3560.522,148
20.09998,0.1616667,-0.2120833,0.4175,-0.14,-0.53,1.13,308.4347,0,-3560.522,148
20.14998,0.1291667,-0.2116667,0.4091667,0.48,0.2,1.02,306.5681,0,-3576.566,148
20.19998,0.135,-0.2004167,0.401,0.34,0.57,0.9,304.2249,0,-3592.423,148
20.24998,0.1333333,-0.2080833,0.3925,0.13,0.77,0.78,302.6692,0,-3592.423,148
20.29998,0.1025,-0.19375,0.4064167,-0.28,0.38,0.66,301.4983,0,-3607.89,148
20.34998,0.1383333,-0.1839167,0.3716667,-0.44,-0.06,0.72,302.4932,0,-3607.89,148
20.39997,0.1354167,-0.16875,0.3758333,-0.5,-0.75,0.84,304.525,0,-3623.339,148
20.44997,0.1329167,-0.17,0.38225,-0.21,-0.14,0.65,307.9051,0,-3638.991,148
20.49997,0.1329167,-0.1851667,0.3655833,-0.32,-0.2,0.56,307.4794,0,-3638.991,148
20.54997,0.1214167,-0.161,0.39625,-0.4,-0.12,0.65,306.9045,0,-3654.939,148
20.59997,0.135,-0.1743333,0.3780833,-0.34,-0.5,0.86,306.8155,0,-3654.939,148
20.64997,0.1064167,-0.1675,0.4091667,-0.33,-0.15,1.09,305.7345,0,-3670.821,148
20.69997,0.13125,-0.1675,0.3818333,0.11,0.01,1.07,306.0879,0,-3686.594,148
20.74997,0.09708333,-0.17875,0.4079166,0.26,0.09,1.2,303.0059,0,-3686.594,148
20.79997,0.08683333,-0.1630833,0.4129167,0.32,0.01,1.23,301.5407,0,-3702.095,148
20.84997,0.1076667,-0.1655833,0.36475,0.24,0.39,1.04,299.8578,0,-3702.095,148
20.89997,0.1093333,-0.1570833,0.3826667,0.29,0.06,0.87,301.9682,0,-3717.281,148
20.94997,0.1164167,-0.1695833,0.3554167,-0.22,-0.14,0.85,304.1136,0,-3732.677,148
20.99997,0.1076667,-0.1518333,0.3601667,-0.41,-0.29,0.66,304.8829,0,-3732.677,148
21.04996,0.1329167,-0.1514167,0.3643333,-0.46,-0.76,0.64,307.0291,0,-3748.366,148
21.09996,0.1543333,-0.1925,0.40475,-0.16,0.06,0.89,308.4461,0,-3764.269,148
21.14996,0.1695833,-0.2283333,0.3941667,-0.38,-0.32,0.81,308.8663,0,-3764.269,148
21.19996,0.1991667,-0.29725,0.3868333,-0.4,-0.49,0.71,306.3816,0,-3780.355,148
21.24996,0.2130833,-0.36375,0.36625,-0.31,-0.68,0.85,303.5954,0,-3796.193,148
21.29996,0.2280833,-0.40875,0.3626667,0.23,-0.13,0.98,301.1155,0,-3796.193,148
21.34996,0.2189167,-0.4916667,0.34475,0.35,0.29,1.0,297.8415,0,-3811.505,148
21.39996,0.2095833,-0.4983334,0.33975,0.38,0.57,1.12,295.3243,0,-3811.505,148
21.44996,0.21475,-0.5116667,0.3630833,-0.01,0.51,0.83,293.1931,0,-3826.237,148
21.49996,0.21,-0.5341667,0.3670833,-0.19,0.26,0.91,292.3466,0,-3840.757,148
21.54996,0.1793333,-0.551,0.3764167,-0.32,-0.55,0.89,290.7527,0,-3840.757,148
21.59996,0.16875,-0.5566667,0.3554167,-0.28,-0.9,0.9,288.7848,0,-3855.032,148
21.64996,0.1830833,-0.5683333,0.355,-0.08,-0.86,1.1,287.5829,0,-3855.032,148
21.69995,0.1768333,-0.58725,0.341,-0.01,-0.69,1.1,287.1595,0,-3868.99,148
21.74995,0.156,-0.5679167,0.3470833,-0.51,-0.52,0.86,286.6579,0,-3882.906,148
21.79995,0.20625,-0.5489166,0.3189167,-0.45,-0.92,1.02,287.5703,0,-3882.906,148
21.84995,0.1901667,-0.5679167,0.3189167,-0.25,-0.9,1.15,288.1553,0,-3896.863,148
21.89995,0.1835,-0.5570833,0.32875,0.19,-0.92,1.3,289.1126,0,-3896.863,148
21.94995,0.21225,-0.5618333,0.31725,0.46,-0.49,1.21,289.1468,0,-3910.975,148
21.99995,0.1958333,-0.57475,0.32625,0.51,0.04,1.14,289.2475,0,-3925.089,148
22.04995,0.20875,-0.5514167,0.3470833,0.48,0.4,0.95,290.0821,0,-3925.089,148
22.09995,0.2004167,-0.5285,0.3780833,0.25,0.59,0.64,290.1061,0,-3939.298,148
22.14995,0.2020833,-0.5601666,0.3393333,0.06,0.07,0.6,290.4467,0,-3939.298,148
22.19995,0.1868333,-0.5445833,0.3585,-0.29,0.08,0.67,289.8469,0,-3953.542,148
22.24995,0.1876667,-0.53975,0.33725,-0.47,-0.16,0.77,289.3151,0,-3967.727,148
22.29995,0.1930833,-0.5345833,0.3483333,-0.41,-0.51,0.92,289.3223,0,-3967.727,148
22.34995,0.2126667,-0.5405833,0.3214167,-0.32,-0.8,1.09,290.1686,0,-3981.859,148
22.39994,0.19875,-0.535,0.3341667,-0.41,-0.52,0.6,290.5712,0,-3981.859,148
22.44994,0.20875,-0.53625,0.34625,-0.26,-0.59,0.64,291.0415,0,-3996.116,148
22.49994,0.2218333,-0.5241666,0.3351667,-0.21,-0.43,0.87,291.5294,0,-4010.42,148
22.54994,0.2126667,-0.5193334,0.36225,-0.18,-0.16,1.04,292.1592,0,-4010.42,148
22.59994,0.2083333,-0.5329166,0.36625,0.02,0.12,1.11,292.1866,0,-4024.836,148
22.64994,0.2029167,-0.5301667,0.366,0.31,0.4,1.04,291.5217,0,-4024.836,148
22.69994,0.19875,-0.5535,0.3580833,0.28,0.46,1.08,290.6827,0,-4039.188,148
22.74994,0.1768333,-0.53975,0.3555833,0.17,0.46,1.03,289.612,0,-4053.457,148
22.79994,0.2033333,-0.5301667,0.3205833,-0.22,0.14,0.89,289.6251,0,-4053.457,148
22.84994,0.2,-0.5433333,0.3180833,-0.31,-0.27,0.93,289.7772,0,-4067.619,148
22.89994,0.1970833,-0.54375,0.3439167,-0.33,-0.86,0.9,290.3716,0,-4067.619,148
22.94994,0.1933333,-0.5445833,0.3329167,-0.06,-0.83,1.15,289.8924,0,-4081.856,148
22.99994,0.2108333,-0.5245833,0.34625,0.09,-0.59,1.13,290.4547,0,-4096.046,148
23.04993,0.211,-0.5293334,0.3568333,-0.46,-0.69,0.82,291.058,0,-4096.046,148
23.09993,0.19375,-0.535,0.366,-0.34,-1.05,0.9599999,291.1788,0,-4110.352,148
23.14993,0.2139167,-0.5426667,0.3666667,-0.13,-1.08,1.26,291.0517,0,-4110.352,148
23.19993,0.2091667,-0.5414166,0.35725,0.25,-0.77,1.26,290.8484,0,-4124.657,148
23.24993,0.1780833,-0.5518333,0.3626667,0.46,-0.2,1.15,290.1743,0,-4138.941,148
23.29993,0.1880833,-0.5535,0.3230834,0.51,0.38,1.06,289.2589,0,-4138.941,148
23.34993,0.195,-0.54225,0.3368333,0.37,0.73,0.75,288.8109,0,-4153.067,148
23.39993,0.1975,-0.5639167,0.3304167,0.14,0.38,0.65,289.2831,0,-4153.067,148
23.44993,0.1789167,-0.5268333,0.3495833,-0.35,0.36,0.64,289.2796,0,-4167.196,148
23.49993,0.2130833,-0.5320833,0.3275,-0.44,-0.1,0.72,289.9614,0,-4181.324,148
23.54993,0.21225,-0.5305833,0.36475,-0.44,-0.64,1.01,290.7951,0,-4181.324,148
23.59993,0.19625,-0.5454166,0.3580833,-0.33,-0.38,1.24,291.139,0,-4195.603,148
23.64993,0.1918333,-0.535,0.3851667,0.05,-0.43,1.35,290.4396,0,-4195.603,148
23.69992,0.1830833,-0.5433333,0.34475,-0.31,-0.74,0.75,289.3792,0,-4209.847,148
23.74992,0.1914167,-0.54225,0.355,-0.3,-0.42,0.98,289.2638,0,-4223.985,148
23.79992,0.2104167,-0.541,0.33975,0.17,-0.02,0.99,289.7727,0,-4223.985,148
23.84992,0.1918333,-0.55625,0.3254167,0.1,0.29,1.26,289.908,0,-4238.162,148
23.89992,0.1814167,-0.5466667,0.3475,0.27,0.39,1.13,289.5465,0,-4252.353,148
23.94992,0.2118333,-0.5441667,0.3470833,0.17,0.32,1.07,289.5522,0,-4252.353,148
23.99992,0.20125,-0.5530834,0.3576667,0.07,0.25,0.91,289.8746,0,-4266.508,148
24.04992,0.1893333,-0.566,0.3720833,-0.31,-0.26,0.91,289.9202,0,-4266.508,148
24.09992,0.151,-0.5643333,0.3891666,-0.32,-0.62,0.67,287.8235,0,-4280.7,148
24.14992,0.1405833,-0.58475,0.3508333,-0.34,-0.71,0.86,285.6646,0,-4294.683,148
24.19992,0.1451667,-0.5726666,0.3405833,-0.19,-0.58,0.9,284.2408,0,-4294.683,148
24.24992,0.1485,-0.5908333,0.35125,0.21,-0.24,1.01,283.9504,0,-4308.307,148
24.29992,0.12225,-0.6029167,0.3533333,0.29,0.23,0.9599999,283.265,0,-4308.307,148
24.34991,0.1089167,-0.6116667,0.3108333,-0.08,-1.05,1.16,281.8891,0,-4321.833,148
24.39991,0.1214167,-0.6141667,0.3401667,0.14,-0.62,1.17,280.9138,0,-4335.222,148
24.44991,0.1041667,-0.6289167,0.3630833,0.27,-0.11,1.11,280.2279,0,-4335.222,148
24.49991,0.09666666,-0.64225,0.3554167,0.58,0.27,0.99,279.7156,0,-4348.444,148
24.54991,0.121,-0.62375,0.355,0.44,0.65,0.86,279.6474,0,-4348.444,148
24.59991,0.135,-0.5864167,0.35975,0.24,0.75,0.8,280.834,0,-4361.609,148
24.64991,0.2029167,-0.54875,0.3593333,-0.05,0.7,0.72,284.7453,0,-4374.892,148
24.69991,0.2118333,-0.4843333,0.37125,-0.23,0.49,0.65,288.9603,0,-4374.892,148
24.74991,0.2118333,-0.3814167,0.3789167,-0.38,0.11,0.67,294.3212,0,-4388.988,148
24.79991,0.1805833,-0.2825,0.3614167,-0.44,-0.17,0.66,298.4195,0,-4388.988,148
24.84991,0.1308333,-0.1955833,0.3639167,-0.5,-0.5,0.72,301.8051,0,-4404.03,148
24.89991,0.065,-0.1329167,0.386,-0.5,-0.76,0.91,300.8094,0,-4419.411,148
24.94991,-0.03808333,-0.135,0.3679167,-0.47,-0.64,1.02,284.6955,0,-4419.411,148
24.9999,-0.1279167,-0.1426667,0.35125,-0.37,-0.44,0.73,259.4755,0,-4433.08,148
25.0499,-0.1975,-0.17875,0.3230834,-0.37,-0.62,0.63,234.8379,0,-4433.08,148
25.0999,-0.2795833,-0.2508333,0.33,-0.32,-0.67,0.59,224.0549,0,-4441.764,148
25.1499,-0.2885,-0.3114166,0.3329167,-0.35,-0.61,0.76,223.7441,0,-4449.369,148
25.1999,-0.2880833,-0.4083333,0.3168334,-0.28,-0.46,0.82,227.9606,0,-4449.369,148
25.2499,-0.3016667,-0.46625,0.3279166,-0.25,-0.49,0.9700001,233.0271,0,-4457.365,148
25.2999,-0.3054167,-0.535,0.345,0.15,-0.15,0.9599999,237.3909,0,-4457.365,148
25.3499,-0.2395833,-0.5908333,0.3030833,0.19,0.12,0.99,241.7678,0,-4466.304,148
25.3999,-0.2070833,-0.6283333,0.3351667,0.27,0.25,1.11,246.6552,0,-4475.681,148
25.4499,-0.1283333,-0.6539166,0.316,0.28,0.58,1.19,252.861,0,-4475.681,148
25.4999,-0.06208333,-0.6720833,0.2805833,-0.03,0.48,0.9,258.4593,0,-4486.167,148
25.5499,-0.04225,-0.6716667,0.3095833,-0.16,0.21,0.93,263.3399,0,-4486.167,148
25.5999,0.02666667,-0.6583333,0.3116667,-0.28,-0.15,0.87,267.8142,0,-4497.702,148
25.64989,0.04308333,-0.6551667,0.3095833,0.23,0.7,0.78,270.8275,0,-4509.683,148
25.69989,0.0925,-0.6535,0.31125,-0.05,0.54,0.7,274.7128,0,-4509.683,148
25.74989,0.116,-0.6068334,0.3568333,-0.27,0.07,0.71,277.5469,0,-4522.354,148
25.79989,0.1568333,-0.59475,0.3504167,-0.42,-0.47,0.84,281.2169,0,-4522.354,148
25.84989,0.1629167,-0.57225,0.355,-0.41,-0.9,1.04,283.8286,0,-4535.676,148
25.89989,0.191,-0.5493333,0.3643333,-0.08,-0.9700001,1.31,286.612,0,-4549.259,148
25.94989,0.1608333,-0.53625,0.3655833,0.31,-0.61,1.24,287.2529,0,-4549.259,148
25.99989,0.17,-0.5264167,0.3585,0.48,0.0,1.14,287.9215,0,-4563.185,148
26.04989,0.1608333,-0.5004167,0.3618333,0.49,0.47,0.94,287.4699,0,-4577.177,148
26.09989,0.2058333,-0.4835,0.3670833,0.26,0.73,0.77,289.5916,0,-4577.177,148
26.14989,0.21475,-0.4843333,0.3564167,-0.24,0.59,0.65,291.5966,0,-4591.336,148
26.19989,0.2255833,-0.4791667,0.3626667,-0.48,-0.1,0.75,294.0609,0,-4591.336,148
26.24989,0.2151667,-0.4891667,0.3916667,-0.5,-0.56,0.9,294.2885,0,-4605.942,148
26.29988,0.2075,-0.5029167,0.3883333,-0.09,-0.89,1.23,293.7913,0,-4620.571,148
26.34988,0.1979167,-0.5168333,0.3651667,0.21,-0.57,1.23,292.3725,0,-4620.571,148
26.39988,0.1583333,-0.5268333,0.3639167,0.51,0.06,1.12,290.034,0,-4635.008,148
26.44988,0.1745833,-0.5393333,0.356,0.47,0.6,0.86,288.5394,0,-4649.211,148
26.49988,0.1675,-0.5535,0.3576667,0.14,0.63,0.7,287.1671,0,-4649.211,148
26.54988,0.1464167,-0.5666667,0.3380833,-0.35,0.43,0.67,286.4204,0,-4663.128,148
26.59988,0.1608333,-0.5655833,0.3635,-0.46,-0.32,0.83,285.7328,0,-4663.128,148
26.64988,0.1625,-0.5830833,0.3525,-0.45,-0.54,1.02,285.3113,0,-4676.901,148
26.69988,0.1489167,-0.5829167,0.3733333,-0.12,-0.77,1.24,285.2592,0,-4690.632,148
26.74988,0.1455833,-0.6033334,0.3675,0.25,-0.68,1.26,284.4898,0,-4690.632,148
26.79988,0.08474999,-0.6230834,0.3585,0.44,-0.04,1.17,281.8808,0,-4704.281,148
26.84988,0.09541666,-0.6175,0.3295834,0.48,0.23,0.9599999,280.0319,0,-4704.281,148
26.89988,0.09166667,-0.6193333,0.3258333,0.33,0.47,0.71,278.3163,0,-4717.484,148
26.94987,0.07058334,-0.6535,0.3245833,0.28,0.53,1.04,277.7892,0,-4730.516,148
26.99987,0.086,-0.6418333,0.3201667,0.12,0.44,1.02,277.4051,0,-4730.516,148
27.04987,0.07641666,-0.6343333,0.34225,-0.05,0.16,0.9,276.8885,0,-4743.457,148
27.09987,0.06291667,-0.6383333,0.3470833,-0.19,-0.12,0.84,276.71,0,-4743.457,148
27.14987,0.05225,-0.66125,0.33475,-0.31,-0.73,0.66,275.6721,0,-4756.328,148
27.19987,0.02333333,-0.6651667,0.3418333,-0.4,-0.73,0.67,274.052,0,-4769.095,148
27.24987,0.02333333,-0.6655833,0.3479167,-0.08,-0.44,0.94,272.8449,0,-4769.095,148
27.29987,0.0275,-0.65475,0.3129167,0.05,-0.07,1.02,272.1406,0,-4781.579,148
27.34987,0.03166667,-0.6568334,0.325,0.19,0.09,1.1,272.391,0,-4781.579,148
