Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
10.40002,0.2045833,-0.11375,-0.381,0.29,0.3,0.86,0,352.2924,264,-80.98541,339.9256,253.3767,151.7658
10.45002,0.22225,-0.12125,-0.3670833,-0.32,-0.55,0.89,0,344.6998,264,-75.9256,340.385,251.7213,148.8073
10.50002,0.2329167,-0.1108333,-0.38875,-0.01,0.3,0.74,0,344.6998,264,-75.9256,343.5526,254.0871,149.0724
10.55002,0.2420833,-0.1039167,-0.38475,-0.37,-0.48,0.95,0,336.7446,264,-79.55258,345.7681,254.8857,147.822
10.60002,0.25975,-0.08833333,-0.3789167,0.33,0.43,1.17,0,336.7446,264,-79.55258,350.2184,256.8775,145.5691
10.65002,0.2514167,-0.08558333,-0.4091667,-0.32,-0.75,0.99,0,328.1227,264,-86.21835,350.2012,258.1861,148.4309
10.70002,0.2404167,-0.07391667,-0.3555833,0.21,0.22,1.11,0,319.5026,264,-86.2012,351.9098,258.2569,145.9366
10.75002,0.265,-0.071,-0.401,-0.3,-0.89,0.9700001,0,319.5026,264,-86.2012,354.0013,259.9594,146.5414
10.80002,0.256,-0.06058333,-0.345,0.26,0.12,1.08,0,310.5025,264,-90.00131,355.6857,260.0402,143.4235
10.85002,0.2770833,-0.05541667,-0.3764167,-0.19,-0.94,0.99,0,310.5025,264,-90.00131,357.6901,261.625,143.6429
10.90002,0.2514167,-0.07058334,-0.3525,0.14,0.22,1.05,0,301.1335,264,-93.69006,353.3183,258.6771,144.5021
10.95002,0.2716667,-0.03933333,-0.39975,-0.25,-0.89,0.98,0,292.2017,264,-89.3183,360.7617,264.3805,145.8003
11.00002,0.2666667,-0.03,-0.35975,0.23,0.2,1.12,0,292.2017,264,-89.3183,362.5812,265.2331,143.4521
11.05002,0.2935,-0.005833333,-0.3855834,-0.22,-0.04,0.8,0,282.3435,264,-98.58121,367.8614,269.1333,142.7222
11.10002,0.2835,-0.02766667,-0.3679167,-0.03,-0.67,0.86,0,272.4009,264,-99.42618,363.4262,265.6996,142.3838
11.15002,0.321,0.003916667,-0.3780833,0.21,0.37,0.78,0,272.4009,264,-99.42618,9.699057,270.5935,139.6681
11.20002,0.26375,-0.0001666667,-0.3495833,-0.22,-0.9700001,0.85,1000,297.831,264,254.3009,368.9638,269.9727,142.9666
11.25002,0.3058333,0.007083333,-0.3495833,0.24,0.2,0.81,1000,297.831,264,254.3009,10.32678,271.1608,138.8189
11.30002,0.2758333,-0.0001666667,-0.3764167,-0.2,-0.4,0.87,1000,323.1983,264,253.6732,368.9654,269.9746,143.7665
11.35003,0.2766667,0.001,-0.3533333,-0.17,0.16,0.85,1000,348.6776,264,254.7929,9.207092,270.1622,141.9384
11.40003,0.28975,-0.004333333,-0.35125,0.28,-0.03,1.06,1000,348.6776,264,254.7929,368.1432,269.2932,140.4804
11.45003,0.2943333,-0.01433333,-0.3639167,-0.01,-0.03,0.98,0,338.2633,264,-104.1432,366.212,267.7445,141.0343
11.50003,0.2658334,-0.06016667,-0.37975,-0.23,-0.22,0.9599999,0,328.0421,264,-102.212,356.247,260.997,145.0071
11.55003,0.2420833,-0.05666667,-0.345,0.22,0.23,0.82,0,328.0421,264,-102.212,355.8255,260.6724,144.943
11.60003,0.28225,-0.07016667,-0.36225,0.14,0.0,1.16,0,318.8595,264,-91.82547,355.0394,259.0378,142.0758
11.65003,0.2468333,-0.07875,-0.3683333,-0.31,-0.82,0.9599999,0,310.129,264,-87.30518,351.3052,257.9318,146.1725
11.70003,0.2304167,-0.09683333,-0.4039166,-0.0,0.26,0.78,0,310.129,264,-87.30518,346.2053,256.5186,150.2971
11.75003,0.23875,-0.1051667,-0.3683333,0.22,0.54,1.16,0,301.9085,264,-82.20526,345.2271,254.0649,147.0491
11.80003,0.25975,-0.1080833,-0.3801667,-0.19,-0.6,1.07,0,301.9085,264,-82.20526,346.4076,254.1293,145.657
11.85003,0.2429167,-0.1080833,-0.4064167,-0.23,-0.51,0.86,0,293.6677,264,-82.40756,345.0138,255.1074,149.1331
11.90003,0.2205833,-0.1208333,-0.3954167,0.28,0.34,0.87,0,285.5663,264,-81.01379,340.2865,253.0077,150.845
11.95003,0.2214167,-0.1168333,-0.3655833,-0.35,-0.33,0.98,0,285.5663,264,-81.01379,341.1811,252.2771,148.7987
12.00003,0.2283333,-0.10725,-0.39725,0.33,0.07,1.05,0,277.8482,264,-77.18106,343.8402,254.8914,150.1104
12.05003,0.2139167,-0.1341667,-0.4001667,-0.18,-0.86,0.88,0,277.8482,264,-77.18106,336.9044,251.4649,151.8724
12.10003,0.21225,-0.1193333,-0.3695833,-0.16,0.29,0.7,0,270.5578,264,-72.90442,339.654,252.1055,150.1314
12.15003,0.2425,-0.1080833,-0.38225,0.24,0.18,0.9599999,0,262.9924,264,-75.65399,344.9773,254.2115,147.6089
12.20003,0.2135,-0.1189167,-0.3933333,-0.39,-0.29,0.87,0,262.9924,264,-75.65399,339.8828,253.1783,151.507
12.25003,0.2264167,-0.116,-0.3776667,0.25,0.49,1.18,0,255.4041,264,-75.88278,341.8726,252.9257,149.0567
12.30003,0.2264167,-0.11,-0.3904166,-0.27,-0.71,1.02,0,255.4041,264,-75.88278,343.0881,254.2648,149.889
12.35003,0.2345833,-0.1208333,-0.3868333,0.05,0.32,1.05,0,247.4953,264,-79.08813,341.7471,252.653,148.7666
12.40003,0.2501667,-0.09141666,-0.38475,-0.11,-0.64,1.04,0,239.7206,264,-77.7471,348.9265,256.6343,146.9678
12.45003,0.21975,-0.10725,-0.3920834,0.32,0.22,0.88,0,239.7206,264,-77.7471,342.9851,254.7016,150.7308
12.50003,0.2375,-0.10725,-0.3666667,-0.46,-0.63,0.85,0,231.8221,264,-78.98511,344.6971,253.6958,147.0678
12.55003,0.235,-0.1129167,-0.3980833,0.29,0.47,0.94,0,231.8221,264,-78.98511,343.3359,254.164,149.4454
12.60003,0.25475,-0.1129167,-0.3776667,-0.43,-0.48,0.9,0,223.8885,264,-79.33588,345.0949,253.3541,145.9989
12.65003,0.2395833,-0.0975,-0.4005833,0.23,0.63,0.85,0,215.779,264,-81.09494,346.8558,256.3205,149.1169
12.70003,0.2391667,-0.09516667,-0.3643333,-0.47,-0.63,0.88,0,215.779,264,-81.09494,347.3019,255.361,146.7171
12.75003,0.2645833,-0.0875,-0.4091667,0.25,0.59,0.95,0,207.4488,264,-83.30191,350.7005,257.9292,147.1117
12.80003,0.2708333,-0.08058333,-0.375,-0.41,-0.57,0.92,0,207.4488,264,-83.30191,352.4302,257.8722,144.1623
12.85003,0.27625,-0.06666667,-0.3916667,-0.06,0.35,0.72,0,198.6058,264,-88.43024,355.4324,260.3401,144.804
12.90003,0.2526667,-0.07058334,-0.3780833,-0.2,-0.6,0.85,0,189.4626,264,-91.43237,353.3921,259.4254,146.2459
12.95003,0.2568333,-0.05375,-0.3529167,0.13,0.12,1.09,0,189.4626,264,-91.43237,357.1797,261.3403,143.9549
13.00003,0.2601667,-0.05291667,-0.3758333,-0.2,0.13,0.77,0,180.1446,264,-93.17975,357.5031,261.9855,145.3075
13.05003,0.2704167,-0.05416667,-0.3670833,-0.08,-0.28,1.01,0,170.7943,264,-93.50314,357.6731,261.606,143.6223
13.10003,0.2658334,-0.04291667,-0.3733333,0.05,0.5,0.82,0,170.7943,264,-93.50314,359.8292,263.4423,144.5471
13.15003,0.291,-0.04375,-0.375,-0.29,-0.63,0.94,0,161.2114,264,-95.82919,360.45,263.3456,142.1885
13.20003,0.2795833,-0.04291667,-0.3904166,0.2,0.58,0.93,0,161.2114,264,-95.82919,360.2731,263.7269,144.393
13.25003,0.2826667,-0.01558333,-0.36225,-0.43,-0.95,0.9,0,151.5841,264,-96.2731,365.8445,267.5368,142.0348
13.30003,0.2716667,-0.01916667,-0.3879167,0.35,0.16,0.92,0,141.3996,264,-101.8445,364.9644,267.1714,144.9956
13.35003,0.3091667,-0.01875,-0.3733333,-0.36,-0.66,0.95,0,141.3996,264,-101.8445,365.5294,267.1248,140.371
13.40003,0.3268333,0.002666667,-0.3954167,0.36,-0.01,0.93,0,131.2467,264,-101.5294,9.467472,270.3864,140.4244
13.45003,0.2826667,-0.009583333,-0.3479167,-0.26,-0.13,0.91,1000,156.6999,264,254.5325,367.0582,268.4222,140.9077
13.50003,0.29225,-0.001416667,-0.4116667,-0.01,-0.46,0.91,1000,156.6999,264,254.5325,368.7223,269.8028,144.6283
13.55003,0.2725,0.003916667,-0.3495833,-0.26,-0.02,0.82,0,146.2277,264,-104.7223,9.823461,270.6419,142.0636
13.60003,0.305,0.0001666667,-0.3568333,0.04,-0.15,0.92,1000,171.6453,264,254.1765,9.031309,270.0268,139.4781
13.65003,0.2795833,0.00875,-0.3614167,-0.25,0.07,0.77,1000,171.6453,264,254.1765,10.79258,271.3869,142.2753
13.70003,0.2835,-0.004333333,-0.3630833,0.23,0.25,1.19,1000,196.9661,264,253.2074,368.1243,269.3162,142.0168
13.75003,0.2968333,-0.02475,-0.37,-0.1,-0.85,1.08,1000,196.9661,264,253.2074,364.2337,266.1731,141.2616
13.80003,0.2830833,-0.05291667,-0.40225,-0.41,-0.34,0.8,0,186.9427,264,-100.2337,358.4119,262.5057,144.864
13.85003,0.24975,-0.05058333,-0.3725,0.1,0.43,1.03,0,177.5015,264,-94.41193,357.5504,262.2669,146.1593
13.90003,0.2454167,-0.08016666,-0.3568333,-0.25,-0.45,0.94,0,177.5015,264,-94.41193,350.9101,257.3381,145.4812
13.95004,0.2691667,-0.08666667,-0.3733333,-0.17,0.19,0.93,0,168.8105,264,-86.9101,351.1524,256.9307,144.2091
14.00004,0.24,-0.09266666,-0.3758333,0.31,-0.04,1.07,0,168.8105,264,-86.9101,347.8879,256.1492,147.4385
14.05004,0.2429167,-0.09475,-0.37975,-0.24,-0.58,0.88,0,160.4217,264,-83.88788,347.6917,255.9904,147.394
14.10004,0.2251667,-0.1220833,-0.3920834,-0.31,0.25,0.79,0,152.0525,264,-83.69165,340.5338,252.7049,150.132
14.15004,0.221,-0.1143333,-0.3729167,0.28,0.44,1.16,0,152.0525,264,-83.69165,341.6454,252.9549,149.3479
14.20004,0.2095833,-0.1305833,-0.40475,-0.23,-0.8,1.01,0,144.288,264,-77.64542,337.0746,252.1189,152.6245
14.25004,0.20125,-0.15225,-0.4014167,-0.02,0.05,0.81,0,144.288,264,-77.64542,331.8917,249.2292,153.3731
14.30004,0.20625,-0.1575,-0.39375,0.22,-0.02,0.93,0,137.4988,264,-67.89169,331.6333,248.1986,152.354
14.35004,0.19375,-0.13725,-0.3958333,-0.06,0.42,0.94,0,130.7355,264,-67.63333,333.6867,250.8767,153.9195
14.40004,0.16,-0.14375,-0.366,0.06,-0.67,1.11,0,130.7355,264,-67.63333,327.0623,248.5571,156.387
14.45004,0.2020833,-0.1418333,-0.37625,-0.32,-0.36,0.93,0,124.4293,264,-63.06229,333.9367,249.3453,151.7598
14.50004,0.1914167,-0.1354167,-0.4076666,0.24,-0.08,0.93,0,124.4293,264,-63.06229,333.7227,251.6248,154.848
14.55004,0.1839167,-0.1370833,-0.3745833,-0.4,-0.48,0.81,0,117.457,264,-69.72272,332.3008,249.8993,153.8494
14.60004,0.2029167,-0.1376667,-0.4039166,0.27,0.43,0.95,0,110.6269,264,-68.30078,334.8455,251.1794,153.3263
14.65004,0.1580833,-0.1489167,-0.3785,-0.44,-0.61,0.91,0,110.6269,264,-68.30078,325.7103,248.5234,157.3318
14.70004,0.2226667,-0.1358333,-0.3908334,0.18,0.73,0.94,0,104.4559,264,-61.71027,337.6156,250.8352,150.3288
14.75004,0.19625,-0.1558333,-0.4193334,-0.33,-0.51,0.9700001,0,104.4559,264,-61.71027,330.5485,249.6139,154.9202
14.80004,0.1958333,-0.1454167,-0.381,0.21,0.69,1.07,0,97.80103,264,-66.54849,332.4041,249.1096,152.7969
14.85004,0.1805833,-0.1483333,-0.3989167,-0.28,-0.32,0.99,0,90.96062,264,-68.40414,329.5999,249.6028,155.6445
14.90004,0.18225,-0.1558333,-0.35375,0.26,-0.34,1.14,0,90.96062,264,-68.40414,328.4678,246.2256,152.7427
14.95004,0.195,-0.1245833,-0.3916667,-0.36,-0.29,0.9700001,0,84.51383,264,-64.46783,336.4259,252.3549,153.5325
15.00004,0.2,-0.1429167,-0.4026667,0.2,-0.15,1.09,0,77.56873,264,-69.45102,333.451,250.4589,153.5869
15.05004,0.2070833,-0.1341667,-0.3980833,-0.25,-0.28,0.99,0,77.56873,264,-69.45102,336.0613,251.3746,152.5165
15.10004,0.1670833,-0.1405833,-0.36875,0.2,0.07,1.11,0,70.3626,264,-72.06131,328.9229,249.131,155.6244
15.15004,0.2295833,-0.1168333,-0.3826667,-0.26,-0.16,0.9700001,0,70.3626,264,-72.06131,342.0288,253.0219,149.0381
15.20004,0.1716667,-0.1333333,-0.37625,0.14,-0.33,1.16,0,62.55972,264,-78.02878,331.1635,250.487,155.4748
15.25004,0.2420833,-0.11975,-0.3980833,-0.24,0.24,1.02,0,54.69172,264,-78.68005,342.6801,253.2579,148.6953
15.30004,0.195,-0.1314167,-0.381,-0.11,-0.2,1.1,0,54.69172,264,-78.68005,335.0227,250.9694,152.8961
15.35004,0.2325,-0.1208333,-0.39375,0.27,0.14,1.02,0,47.58945,264,-71.02274,341.5385,252.9399,149.4391
15.40004,0.2201667,-0.1143333,-0.4055833,-0.36,-0.8,0.9599999,0,39.83559,264,-77.53851,341.557,254.2569,151.5051
15.45004,0.2251667,-0.10125,-0.3704167,0.36,-0.18,1.16,0,39.83559,264,-77.53851,344.7881,254.7122,148.7057
15.50004,0.2304167,-0.1151667,-0.4014167,-0.33,-0.15,0.94,0,31.75678,264,-80.78812,342.4432,253.9918,150.1438
15.55004,0.2645833,-0.1143333,-0.3904166,0.16,-0.17,1.19,0,31.75678,264,-80.78812,345.6296,253.6774,145.8747
15.60004,0.2320833,-0.1030833,-0.3954167,-0.28,0.31,0.95,0,23.59382,264,-81.62958,345.0509,255.3885,149.5899
15.65004,0.2445833,-0.11375,-0.3768333,-0.25,-0.26,1.05,0,15.48874,264,-81.05087,344.058,253.2032,147.0145
15.70004,0.23125,-0.0975,-0.3875,0.09,0.51,0.8,0,15.48874,264,-81.05087,346.1387,255.8768,149.1723
15.75004,0.2741667,-0.1055833,-0.3908334,-0.3,-0.83,0.88,0,7.27487,264,-82.13867,347.938,254.8825,144.9506
15.80004,0.22475,-0.10125,-0.3980833,-0.07,-0.31,1.05,0,-0.7999716,264,-80.74841,344.7484,255.7298,150.5518
15.85004,0.2576667,-0.08708333,-0.3818333,0.12,0.79,0.85,0,-0.7999716,264,-80.74841,350.3264,257.1525,145.9879
15.90004,0.2601667,-0.0875,-0.4051667,-0.34,-0.85,0.92,0,-9.432608,264,-86.32635,350.411,257.8135,147.2946
15.95004,0.2708333,-0.09083334,-0.3855834,0.26,0.28,0.94,0,-9.432608,264,-86.32635,350.4594,256.7443,144.9158
16.00004,0.2333333,-0.1,-0.3733333,-0.34,-0.75,0.85,0,-18.07854,264,-86.45935,345.8014,255.0049,147.9946
16.05004,0.2720833,-0.08875,-0.40225,0.21,-0.5,1.05,0,-26.25869,264,-81.80142,350.9344,257.558,145.9254
16.10004,0.24,-0.09708333,-0.3826667,-0.09,0.22,1.06,0,-26.25869,264,-81.80142,346.976,255.7643,147.905
16.15004,0.2445833,-0.06541667,-0.3729167,-0.27,-0.75,0.94,0,-34.55629,264,-82.97598,354.0261,260.0505,146.7405
16.20004,0.2580833,-0.07541667,-0.36475,0.21,0.87,1.19,0,-34.55629,264,-82.97598,352.7107,258.318,144.7182
16.25004,0.2280833,-0.07791667,-0.3776667,-0.48,-0.32,0.81,0,-43.42735,264,-88.71066,350.1391,258.3428,148.871
16.30004,0.256,-0.07016667,-0.3679167,-0.36,-0.67,0.9700001,0,-52.04126,264,-86.13907,353.6723,259.2026,145.1694
16.35004,0.2501667,-0.07058334,-0.3818333,0.19,0.75,1.18,0,-52.04126,264,-86.13907,353.2438,259.5269,146.7683
16.40004,0.2830833,-0.06225,-0.3720833,-0.43,0.03,0.73,0,-60.96564,264,-89.24384,356.5981,260.5023,142.7359
16.45004,0.25225,-0.07833333,-0.3639167,0.11,-0.35,0.91,0,-60.96564,264,-89.24384,351.7484,257.8524,145.2721
16.50003,0.3020833,-0.07016667,-0.3916667,0.04,0.14,0.92,0,-69.74049,264,-87.74841,355.9235,259.8433,142.3578
16.55003,0.2614167,-0.07391667,-0.36875,-0.27,-0.82,0.9700001,0,-78.93283,264,-91.92346,353.2115,258.6652,144.6662
16.60003,0.2654166,-0.055,-0.3868333,0.28,0.23,1.22,0,-78.93283,264,-91.92346,357.2928,261.9079,145.5449
16.65003,0.2666667,-0.05766666,-0.3793334,-0.36,0.01,0.8,0,-88.26211,264,-93.29279,356.7977,261.356,144.8932
16.70003,0.2593333,-0.046,-0.3695833,-0.18,-0.19,1.08,0,-88.26211,264,-93.29279,358.9416,262.9052,144.943
16.75003,0.2635,-0.05333333,-0.3520833,0.13,0.44,1.21,0,-97.75627,264,-94.94162,357.5577,261.3864,143.1887
16.80003,0.2458333,-0.0485,-0.3958333,-0.23,0.4,0.68,0,-107.112,264,-93.55771,357.8395,263.0146,148.1575
16.85003,0.2666667,-0.05974999,-0.3741667,-0.09,-0.78,0.95,0,-107.112,264,-93.55771,356.3708,260.9272,144.5227
16.90003,0.2329167,-0.06058333,-0.3618333,0.33,0.25,0.88,0,-116.3491,264,-92.37076,354.42,260.4949,147.2301
16.95003,0.28,-0.05291667,-0.38875,-0.35,-0.6,1.05,0,-116.3491,264,-92.37076,358.298,262.2485,144.2364
17.00003,0.2618333,-0.04766666,-0.3483333,0.23,-0.37,1.18,0,-125.7789,264,-94.298,358.6823,262.2079,143.0687
17.05003,0.2404167,-0.03975,-0.3666667,-0.02,0.49,1.05,0,-135.2472,264,-94.68231,359.6118,263.8128,146.7479
17.10003,0.245,-0.05208333,-0.3385,-0.43,-0.69,0.91,0,-135.2472,264,-94.68231,356.9984,261.2528,144.1037
17.15002,0.2618333,-0.051,-0.3933333,0.25,0.48,1.02,0,-144.547,264,-92.99844,357.9779,262.6122,146.3492
17.20002,0.28725,-0.03041667,-0.3520833,-0.24,-0.44,0.7,0,-144.547,264,-92.99844,362.9555,265.0624,140.7904
17.25002,0.265,-0.06183333,-0.3933333,-0.5,-0.98,0.82,0,-154.4426,264,-98.95554,355.866,261.066,146.0307
17.30002,0.2745833,-0.055,-0.3655833,0.22,-0.02,0.89,0,-163.6292,264,-91.86597,357.6733,261.4443,143.0904
17.35002,0.24,-0.04125,-0.3801667,0.15,0.23,0.78,0,-172.9965,264,-93.67334,359.2476,263.8073,147.7357
17.40002,0.281,-0.03641667,-0.3741667,-0.21,-0.83,0.98,0,-172.9965,264,-93.67334,361.6158,264.4411,143.0934
17.45002,0.2720833,-0.03891666,-0.3758333,0.3,0.58,1.2,0,-182.7581,264,-97.61581,360.8601,264.0882,144.0974
17.50002,0.2691667,-0.05333333,-0.3764167,-0.28,-0.21,0.79,0,-182.7581,264,-97.61581,357.7924,261.9356,144.4323
17.55002,0.2729167,-0.04725,-0.3695833,-0.11,-0.6,0.98,0,-192.1373,264,-93.79245,359.1778,262.7144,143.5562
17.60002,0.3020833,-0.04933333,-0.4125,0.26,0.36,0.83,0,-201.6551,264,-95.17776,359.7249,263.1801,143.7838
17.65002,0.2804167,-0.03333333,-0.37,-0.36,-0.94,1.01,0,-201.6551,264,-95.17776,362.221,264.8521,142.8421
17.70002,0.2808333,-0.05208333,-0.3970833,-0.24,-1.18,0.93,0,-211.4772,264,-98.22101,358.4933,262.5275,144.7305
17.75002,0.2839167,-0.04458333,-0.3851667,0.33,0.19,1.05,0,-211.4772,264,-98.22101,360.0757,263.3974,143.6051
17.80001,0.2641666,-0.06225,-0.3601667,-0.22,0.09,1.07,0,-221.0848,264,-96.07574,355.7404,260.1941,143.7416
17.85001,0.2804167,-0.04333333,-0.3814167,-0.26,-0.66,0.95,0,-230.2588,264,-91.74036,360.2155,263.5183,143.6768
17.90001,0.29475,-0.04725,-0.3835,0.16,0.75,1.09,0,-230.2588,264,-91.74036,359.8927,262.9761,142.4549
17.95001,0.2808333,-0.04,-0.40875,-0.44,-0.41,0.77,0,-239.8481,264,-95.89267,360.8937,264.4109,145.5088
18.00001,0.2783333,-0.05016666,-0.3708333,0.03,-0.2,0.89,0,-249.3264,264,-94.78275,358.7827,262.2957,143.1095
18.05001,0.2658334,-0.06791667,-0.3904166,0.35,0.27,1.06,0,-249.3264,264,-94.78275,354.6683,260.1316,145.7492
18.10001,0.3025,-0.0425,-0.3933333,-0.2,-0.65,0.94,0,-258.3932,264,-90.6683,361.0025,263.8331,142.4373
18.15001,0.25975,-0.06266666,-0.3504167,0.15,0.76,1.1,0,-258.3932,264,-90.6683,355.4362,259.8607,143.4519
18.20001,0.2855834,-0.04333333,-0.3980833,0.02,0.54,1.0,0,-267.5368,264,-91.43616,360.372,263.7875,144.3445
18.25001,0.2683333,-0.05208333,-0.3504167,-0.47,-0.89,0.76,0,-277.174,264,-96.37198,358.0155,261.5459,142.5567
18.30001,0.29225,-0.03725,-0.395,0.17,-0.12,0.9,0,-277.174,264,-96.37198,361.7363,264.6127,143.5032
18.35001,0.2804167,-0.03041667,-0.3529167,-0.02,0.11,0.91,0,-286.9476,264,-97.7363,362.8094,265.0741,141.5304
18.40001,0.2630833,-0.0485,-0.3870833,-0.26,-0.66,1.01,0,-286.9476,264,-97.7363,358.5547,262.8583,145.7978
18.45,0.3141667,-0.04933333,-0.3839167,0.23,0.87,1.23,0,-296.4031,264,-94.55469,360.0758,262.6776,140.7059
18.5,0.2901667,-0.04683333,-0.3801667,-0.38,-0.02,0.69,0,-306.0107,264,-96.07578,359.8315,262.977,142.6469
18.55,0.2704167,-0.04641667,-0.3954167,-0.2,-0.58,0.9599999,0,-306.0107,264,-96.07578,359.2602,263.3049,145.6326
18.6,0.2754167,-0.05141666,-0.361,0.32,0.31,0.86,0,-315.5367,264,-95.26016,358.4254,261.894,142.659
18.65,0.2708333,-0.0525,-0.3891666,0.16,0.32,0.76,0,-324.9396,264,-94.02948,358.0295,262.317,145.1647
18.7,0.2683333,-0.055,-0.3576667,-0.38,-0.93,0.86,0,-324.9396,264,-94.02948,357.4166,261.2579,143.1216
18.75,0.2493333,-0.06416667,-0.3541667,0.23,-0.33,1.09,0,-334.2813,264,-93.4166,354.5679,259.7308,144.8544
18.8,0.2758333,-0.03975,-0.3670833,-0.09,0.63,1.05,0,-334.2813,264,-93.4166,360.7996,263.8198,143.0781
18.85,0.2555833,-0.05058333,-0.37125,-0.43,-0.72,0.82,0,-343.9613,264,-96.79962,357.8051,262.2411,145.4549
18.9,0.2675,-0.04041667,-0.3768333,0.18,0.16,1.09,0,-353.6021,264,-96.40814,360.4081,263.8782,144.6305
18.95,0.3020833,-0.04333333,-0.3725,0.05,0.34,0.62,0,-353.6021,264,-96.40814,360.8367,263.3646,140.9592
19.0,0.2766667,-0.05141666,-0.4170833,-0.16,-1.03,0.9599999,0,-363.2858,264,-96.8367,358.4721,262.9722,146.4422
19.05,0.2601667,-0.03433333,-0.3754167,0.37,0.5,1.14,0,-363.2858,264,-96.8367,361.4823,264.7746,145.2777
19.09999,0.2691667,-0.05583333,-0.3733333,-0.26,0.21,0.93,0,-373.034,264,-97.4823,357.2813,261.4943,144.2091
19.14999,0.2675,-0.04683333,-0.35975,-0.3,-0.18,1.08,0,-382.3621,264,-93.28131,359.0694,262.5828,143.3665
19.19999,0.2605834,-0.05541667,-0.375,-0.16,-0.56,0.9599999,0,-391.6615,264,-92.99411,356.9941,261.5938,145.205
19.24999,0.2614167,-0.03041667,-0.3801667,0.21,0.9,1.2,0,-391.6615,264,-92.99411,362.3633,265.4256,145.4861
19.29999,0.28,-0.04333333,-0.366,-0.41,-0.1,0.68,0,-401.4979,264,-98.36328,360.2026,263.2478,142.583
19.34999,0.281,-0.03975,-0.3895833,0.07,-0.55,0.94,0,-401.4979,264,-98.36328,360.9484,264.1742,144.1977
19.39999,0.2708333,-0.04891667,-0.3655833,0.33,0.22,0.91,0,-411.1927,264,-96.94843,358.7619,262.3788,143.468
19.44999,0.2589167,-0.05016666,-0.3768333,-0.31,-0.56,1.09,0,-420.5962,264,-94.03448,358.0345,262.417,145.5076
19.49999,0.2704167,-0.03683333,-0.3801667,0.05,-0.5,1.08,0,-420.5962,264,-94.03448,361.2435,264.4661,144.5753
19.54999,0.2395833,-0.05725,-0.3454167,-0.05,0.7,0.83,0,-430.3205,264,-97.2435,355.5608,260.5892,145.2545
19.59999,0.28,-0.04208333,-0.3839167,-0.13,0.69,1.01,0,-430.3205,264,-97.2435,360.4525,263.7444,143.8958
19.64999,0.2716667,-0.046,-0.3568333,-0.46,-0.86,0.81,0,-439.9658,264,-96.45255,359.3895,262.6544,142.717
19.69999,0.2704167,-0.06375,-0.3933333,0.2,0.15,0.93,0,-449.5047,264,-95.38953,355.7349,260.7938,145.4915
19.74998,0.29725,-0.04083333,-0.3520833,-0.16,-0.04,0.68,0,-449.5047,264,-95.38953,361.1782,263.3846,139.8269
19.79998,0.2666667,-0.05208333,-0.3835,-0.19,-0.85,0.98,0,-459.2225,264,-97.17822,357.9485,262.266,145.1872
19.84998,0.28,-0.05933333,-0.3958333,0.2,0.66,1.19,0,-459.2225,264,-97.17822,357.0357,261.4752,144.7256
19.89998,0.2679167,-0.06375,-0.3805833,-0.44,-0.25,0.8,0,-468.5261,264,-93.03574,355.6155,260.4909,144.8559
19.94998,0.2720833,-0.05141666,-0.3675,-0.09,-0.32,0.95,0,-477.6877,264,-91.61554,358.2988,262.0355,143.4851
19.99998,0.2729167,-0.06016667,-0.3670833,0.29,0.29,0.78,0,-477.6877,264,-91.61554,356.5676,260.6917,143.3702
20.04998,0.25475,-0.05416667,-0.3870833,-0.34,-0.74,1.08,0,-486.9444,264,-92.56757,356.9962,262.034,146.65
20.09998,0.2976667,-0.04,-0.3818333,-0.27,-1.08,1.03,0,-486.9444,264,-92.56757,361.3465,264.0197,142.061
20.14998,0.2501667,-0.05583333,-0.3555833,0.32,0.2,1.12,0,-496.6791,264,-97.34653,356.4187,261.0764,144.8721
20.19998,0.2775,-0.04208333,-0.3830833,-0.18,0.09,1.0,0,-505.921,264,-92.41867,360.3767,263.731,144.081
20.24998,0.2670834,-0.05016666,-0.3520833,-0.32,-0.78,0.98,0,-505.921,264,-92.41867,358.362,261.8908,142.8168
20.29998,0.2930833,-0.05058333,-0.40875,0.21,0.45,0.94,0,-515.3572,264,-94.362,359.2078,262.9454,144.3586
20.34998,0.2901667,-0.05458333,-0.3666667,-0.29,-0.21,0.91,0,-515.3572,264,-94.362,358.3466,261.5329,141.6432
20.39997,0.2518333,-0.05725,-0.3733333,-0.07,-0.48,0.95,0,-524.7918,264,-94.34656,356.1924,261.2817,145.9982
20.44997,0.2980833,-0.04641667,-0.4001667,0.13,0.78,1.14,0,-534.011,264,-92.19244,360.1491,263.3836,143.3176
20.49997,0.2580833,-0.04416667,-0.3695833,-0.34,-0.42,0.81,0,-534.011,264,-92.19244,359.2888,263.1852,145.073
20.54997,0.2725,-0.04,-0.3908334,-0.38,-0.35,0.85,0,-543.5399,264,-95.28885,360.6493,264.1564,145.1147
20.59997,0.2779167,-0.0525,-0.35725,-0.05,0.03,1.13,0,-552.9702,264,-94.30258,358.3026,261.6399,142.1195
20.64997,0.2695833,-0.04375,-0.3920834,0.14,0.43,0.85,0,-552.9702,264,-94.30258,359.782,263.6331,145.4889
20.69997,0.2654166,-0.0485,-0.34225,-0.34,-1.01,0.93,0,-562.5483,264,-95.78198,358.6445,261.9344,142.2062
