Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
12.20003,-0.2601667,-0.5558333,0.1795833,-0.28,-1.55,0.9599999,244.9347,0,-1740.693,148,-97.58533
12.25003,-0.211,-0.57725,0.18125,0.29,1.02,0.84,246.4106,0,-1750.534,148,-98.41064
12.30003,-0.2291667,-0.5626667,0.1991667,-0.39,-1.28,1.11,247.5594,0,-1750.534,148,-98.41064
12.35003,-0.21,-0.5768333,0.23225,0.28,0.34,0.87,249.2522,0,-1760.49,148,-99.5594
12.40003,-0.2255833,-0.561,0.2101667,-0.04,0.16,1.01,248.6432,0,-1760.49,148,-99.5594
12.45003,-0.2464167,-0.5820833,0.20125,-0.17,-1.22,1.1,248.3818,0,-1770.554,148,-100.6432
12.50003,-0.2383333,-0.576,0.2093333,0.23,1.27,1.05,247.5571,0,-1780.51,148,-99.55713
12.55003,-0.2501667,-0.5718333,0.1564167,-0.37,-1.38,0.9700001,246.9828,0,-1780.51,148,-99.55713
12.60003,-0.2243333,-0.6025,0.1714167,0.4,0.58,0.9,247.8236,0,-1790.408,148,-98.98279
12.65003,-0.191,-0.596,0.1930833,0.04,-0.03,1.09,249.3934,0,-1790.408,148,-98.98279
12.70003,-0.226,-0.5885,0.1825,-0.19,-1.1,0.91,250.2669,0,-1800.547,148,-101.3934
12.75003,-0.221,-0.5751667,0.2389167,-0.29,-0.56,1.4,250.0681,0,-1810.774,148,-102.2669
12.80003,-0.2345833,-0.5830833,0.20125,0.18,0.84,0.44,248.6859,0,-1810.774,148,-102.2669
12.85003,-0.2476667,-0.59725,0.1829167,-0.05,-0.67,1.44,248.181,0,-1820.842,148,-100.6859
12.90003,-0.2251667,-0.6258333,0.1980833,-0.21,-0.1,0.69,248.5912,0,-1820.842,148,-100.6859
12.95003,-0.2135,-0.6045833,0.1825,0.26,0.61,0.92,249.4131,0,-1830.901,148,-100.5912
13.00003,-0.1876667,-0.6175,0.2180833,-0.35,-1.08,1.17,251.2858,0,-1841.043,148,-101.4131
13.05003,-0.191,-0.5993333,0.2258333,0.21,0.48,0.38,251.9896,0,-1841.043,148,-101.4131
13.10003,-0.2168333,-0.6001667,0.2054167,0.01,-0.32,1.45,251.8516,0,-1851.442,148,-103.9896
13.15003,-0.2135,-0.6230834,0.2266667,0.06,-0.23,0.59,251.1818,0,-1851.442,148,-103.9896
13.20003,-0.191,-0.606,0.1951667,0.12,0.44,1.12,251.2426,0,-1861.76,148,-103.1818
13.25003,-0.1801667,-0.6370833,0.2025,-0.25,-1.04,1.07,252.6004,0,-1872.084,148,-103.2426
13.30003,-0.1733333,-0.6125,0.2658334,0.24,0.16,0.52,253.638,0,-1872.084,148,-103.2426
13.35003,-0.2180833,-0.6201667,0.2318333,-0.06,-1.2,0.48,253.0112,0,-1882.648,148,-105.638
13.40003,-0.1633333,-0.6275,0.2351667,0.27,0.47,1.25,253.4115,0,-1882.648,148,-105.638
13.45003,-0.175,-0.6470833,0.18975,-0.5,-0.8,0.74,253.6342,0,-1893.189,148,-105.4115
13.50003,-0.1658333,-0.6326666,0.2408333,0.42,0.2,0.91,255.1963,0,-1903.753,148,-105.6342
13.55003,-0.1608333,-0.62625,0.2225,-0.3,0.28,1.2,255.2585,0,-1903.753,148,-105.6342
13.60003,-0.17125,-0.631,0.1875,-0.18,-1.25,0.68,255.2416,0,-1914.479,148,-107.2585
13.65003,-0.1430833,-0.6418333,0.2270833,0.24,1.28,0.75,255.9484,0,-1914.479,148,-107.2585
13.70003,-0.1468333,-0.6275,0.2091667,-0.32,-1.37,1.26,256.3595,0,-1925.273,148,-107.9484
13.75003,-0.17125,-0.6354167,0.1893333,0.22,0.5,0.81,256.3931,0,-1936.109,148,-108.3595
13.80003,-0.1325,-0.6439167,0.2020833,-0.02,0.03,1.03,256.7063,0,-1936.109,148,-108.3595
13.85003,-0.1254167,-0.6418333,0.22,-0.16,-1.13,1.12,257.4109,0,-1946.98,148,-108.7063
13.90003,-0.1405833,-0.6518333,0.23,0.21,1.21,0.59,258.3817,0,-1946.98,148,-108.7063
13.95004,-0.13875,-0.6583333,0.2,0.15,0.78,0.8,258.2904,0,-1958.018,148,-110.3817
14.00004,-0.09958333,-0.6504167,0.2,-0.35,-0.51,1.14,259.0743,0,-1969.047,148,-110.2904
14.05004,-0.1375,-0.6483333,0.245,0.12,-0.14,0.9,259.1399,0,-1980.155,148,-111.0743
14.10004,-0.1064167,-0.6418333,0.196,0.09,0.69,0.9,259.9691,0,-1980.155,148,-111.0743
14.15004,-0.1366667,-0.6639166,0.1739167,-0.25,-1.53,1.26,258.9934,0,-1991.351,148,-111.9691
14.20004,-0.09875,-0.6635,0.2189167,0.24,1.18,0.61,260.1629,0,-1991.351,148,-111.9691
14.25004,-0.1064167,-0.6579166,0.2364167,-0.23,-1.08,1.33,260.2383,0,-2002.568,148,-112.1629
14.30004,-0.1214167,-0.676,0.2526667,0.05,0.08,0.83,260.7215,0,-2013.792,148,-112.2383
14.35004,-0.0975,-0.6583333,0.1808333,0.11,0.54,0.92,260.7351,0,-2013.792,148,-112.2383
14.40004,-0.09166667,-0.67375,0.2343333,-0.25,-1.42,1.32,261.2152,0,-2025.065,148,-112.7351
14.45004,-0.06458333,-0.6716667,0.2739167,0.21,1.05,0.48,262.7785,0,-2025.065,148,-112.7351
14.50004,-0.08766666,-0.6680833,0.2275,-0.2,-0.2,0.52,263.0947,0,-2036.543,148,-114.7785
14.55004,-0.08916666,-0.69625,0.231,0.08,0.33,1.29,263.2447,0,-2048.052,148,-115.0947
14.60004,-0.04183333,-0.6620833,0.2105833,-0.26,-0.73,0.91,263.8703,0,-2048.052,148,-115.0947
14.65004,-0.06416667,-0.6741667,0.2245833,0.25,0.33,0.67,264.5499,0,-2059.639,148,-115.8703
14.70004,-0.02875,-0.6620833,0.2679167,-0.32,-0.0,1.51,266.1537,0,-2059.639,148,-115.8703
14.75004,-0.041,-0.6526667,0.2301667,0.05,-0.6,0.4,266.1607,0,-2071.455,148,-118.1537
14.80004,-0.06166667,-0.6958333,0.2429167,0.15,0.66,1.35,266.2848,0,-2083.271,148,-118.1607
14.85004,-0.05183333,-0.6643333,0.2479167,-0.39,-0.83,0.74,265.6265,0,-2083.271,148,-118.1607
14.90004,-0.04891667,-0.6741667,0.2164167,0.35,0.63,0.75,265.4414,0,-2095.034,148,-117.6265
14.95004,-0.02625,-0.6720833,0.2393333,-0.35,-0.59,1.44,266.384,0,-2095.034,148,-117.6265
15.00004,-0.02708333,-0.6495833,0.2176667,0.05,-0.05,0.41,267.0753,0,-2106.872,120,-118.384
15.05004,-0.03291667,-0.6801667,0.2454167,-0.37,-1.3,0.93,267.5351,0,-2121.58,120,-147.0753
15.10004,-0.06083333,-0.6630833,0.27,0.39,0.81,1.13,266.5334,0,-2121.58,120,-147.0753
15.15004,-0.0625,-0.6680833,0.2135,-0.5,-0.54,0.98,265.5476,0,-2136.233,120,-146.5334
15.20004,-0.06291667,-0.6526667,0.2535,0.28,-0.46,0.62,264.6358,0,-2136.233,120,-146.5334
15.25004,-0.04766666,-0.6639166,0.1685,-0.03,0.28,1.24,265.0142,0,-2150.697,120,-144.6358
15.30004,-0.07516666,-0.695,0.2066667,-0.26,-0.91,0.73,264.7382,0,-2165.198,120,-145.0142
15.35004,-0.03125,-0.6793333,0.2283333,0.4,0.86,1.28,265.6956,0,-2165.198,120,-145.0142
15.40004,-0.03558333,-0.6804166,0.1901667,-0.48,-0.85,0.9700001,266.0666,0,-2179.768,120,-145.6956
15.45004,-0.041,-0.6689167,0.2301667,0.25,0.03,0.69,266.955,0,-2194.463,120,-146.955
15.50004,0.02125,-0.6516666,0.1980833,-0.26,-0.22,1.39,268.4555,0,-2194.463,120,-146.955
15.55004,-0.05458333,-0.67375,0.2195833,-0.08,-0.46,0.52,267.9095,0,-2209.309,120,-148.4555
15.60004,-0.04016666,-0.69375,0.24625,0.31,0.64,1.18,267.9742,0,-2209.309,120,-148.4555
15.65004,-0.02125,-0.6695833,0.23475,0.35,0.7,1.02,266.7457,0,-2224.106,120,-147.9742
15.70004,-0.03166667,-0.6933333,0.2425,-0.46,-0.59,1.04,267.4179,0,-2238.848,120,-147.4179
15.75004,-0.01391667,-0.6768333,0.2530833,0.32,-0.21,0.51,268.1298,0,-2238.848,120,-147.4179
15.80004,-0.01683333,-0.67725,0.2343333,-0.16,0.68,1.45,268.2611,0,-2253.661,120,-148.1298
15.85004,-0.0435,-0.6833333,0.2555833,-0.19,-1.32,0.54,267.9186,0,-2253.661,120,-148.1298
15.90004,0.002666667,-0.66,0.24125,0.37,0.9599999,1.16,268.3884,0,-2268.452,120,-147.9186
15.95004,-0.03458333,-0.6655833,0.25225,-0.52,-0.76,0.89,267.8716,0,-2283.291,120,-148.3884
16.00004,-0.00975,-0.6535,0.2633333,0.31,0.23,0.68,268.8008,0,-2283.291,120,-148.3884
16.05004,-0.03516667,-0.6745833,0.24875,-0.33,0.19,1.49,267.7289,0,-2298.171,120,-148.8008
16.10004,-0.01833333,-0.6616667,0.2641666,0.04,-0.91,0.38,268.1913,0,-2298.171,120,-148.8008
16.15004,-0.05458333,-0.666,0.2326667,0.21,0.9700001,1.32,266.9145,0,-2312.99,120,-148.1913
16.20004,-0.05141666,-0.6543334,0.2401667,-0.5,-0.77,0.86,266.4115,0,-2327.682,120,-146.9145
16.25004,-0.06958333,-0.6901667,0.2764167,0.36,0.34,0.66,265.0215,0,-2327.682,120,-146.9145
16.30004,-0.03083333,-0.6725,0.2670834,-0.16,0.02,1.5,265.7083,0,-2342.184,120,-145.0215
16.35004,-0.03975,-0.6568334,0.2335,0.08,-0.7,0.37,266.0515,0,-2356.755,120,-145.7083
16.40004,-0.04183333,-0.6901667,0.2404167,0.17,0.82,1.37,266.8144,0,-2356.755,120,-145.7083
16.45004,-0.01433333,-0.6451667,0.2241667,-0.43,-0.94,0.69,267.2652,0,-2371.436,120,-146.8144
16.50003,-0.04266667,-0.6885,0.2180833,0.38,0.55,0.82,267.2375,0,-2371.436,120,-146.8144
16.55003,-0.008500001,-0.6629167,0.2314167,-0.32,-0.43,1.36,268.1488,0,-2386.16,120,-147.2375
16.60003,-0.02875,-0.6804166,0.1879167,0.2,-0.3,0.38,267.7666,0,-2400.975,120,-148.1488
16.65003,-0.05666667,-0.6841667,0.23475,-0.01,0.55,1.49,267.3704,0,-2400.975,120,-148.1488
16.70003,-0.04391666,-0.6741667,0.2135,-0.29,-0.9,0.57,266.3729,0,-2415.712,120,-147.3704
16.75003,-0.0675,-0.6551667,0.2025,-0.49,-0.69,0.91,265.2186,0,-2430.234,120,-145.2186
16.80003,-0.055,-0.6685,0.2495833,0.34,0.52,0.56,265.2291,0,-2430.234,120,-145.2186
16.85003,-0.03,-0.67725,0.20975,-0.2,-0.25,1.47,265.626,0,-2444.757,120,-145.2291
16.90003,-0.02375,-0.6768333,0.2580833,-0.15,-0.39,0.51,266.9169,0,-2444.757,120,-145.2291
16.95003,-0.005583333,-0.6808333,0.2295833,0.36,0.52,1.19,268.328,0,-2459.448,120,-146.9169
17.00003,-0.02541667,-0.6729167,0.1985,-0.52,-0.77,0.76,268.4525,0,-2474.294,120,-148.4525
17.05003,-0.01875,-0.6970834,0.2220833,0.32,0.23,0.73,268.6088,0,-2474.294,120,-148.4525
17.10003,-0.01433333,-0.6680833,0.2270833,-0.34,0.21,1.47,268.3557,0,-2489.155,120,-148.6088
17.15002,-0.06166667,-0.6764167,0.19475,0.03,-0.03,0.4,267.3404,0,-2489.155,120,-148.6088
17.20002,-0.03458333,-0.6925,0.2380833,0.23,0.23,1.31,266.901,0,-2503.889,120,-147.3404
17.25002,-0.05016666,-0.6625,0.2070833,-0.2,-0.66,0.63,265.8672,0,-2518.579,120,-146.901
17.30002,-0.0735,-0.6689167,0.2335,0.27,0.48,0.9700001,265.5134,0,-2518.579,120,-146.901
17.35002,-0.01725,-0.6685,0.2458333,0.25,-0.63,0.59,265.9737,0,-2533.13,120,-145.5134
17.40002,-0.07266667,-0.6695833,0.2355833,0.04,0.38,1.24,265.3526,0,-2533.13,120,-145.5134
17.45002,-0.05141666,-0.6635,0.2641666,-0.31,-0.99,0.74,265.9657,0,-2547.665,120,-145.3526
17.50002,-0.0325,-0.656,0.2376667,0.43,0.82,1.02,265.5129,0,-2562.262,120,-145.9657
17.55002,-0.04141667,-0.6664166,0.2475,-0.45,-0.74,0.99,266.3921,0,-2562.262,120,-145.9657
17.60002,-0.04683333,-0.676,0.24125,0.17,-0.16,0.65,266.5481,0,-2576.901,120,-146.3921
17.65002,-0.04141667,-0.6854167,0.2301667,0.09,0.68,1.36,266.3409,0,-2576.901,120,-146.3921
17.70002,-0.03766667,-0.6695833,0.2539167,-0.27,-1.44,0.58,266.4531,0,-2591.535,120,-146.3409
17.75002,-0.00725,-0.66725,0.2270833,0.35,1.12,1.15,267.5666,0,-2606.18,120,-146.4531
17.80001,-0.03375,-0.6664166,0.24125,-0.52,-0.92,0.86,267.7528,0,-2606.18,120,-146.4531
17.85001,-0.03933333,-0.67,0.27125,0.36,-0.18,0.82,267.7062,0,-2620.956,120,-147.7528
17.90001,-0.01266667,-0.6655833,0.2216667,-0.1,0.76,1.1,267.5503,0,-2620.956,120,-147.7528
17.95001,-0.03725,-0.6789167,0.2585,0.21,0.77,0.7,267.4698,0,-2635.711,120,-147.5503
18.00001,-0.011,-0.6858334,0.2425,-0.28,-1.4,1.4,268.2834,0,-2650.458,120,-147.4698
18.05001,-0.03291667,-0.6708333,0.2079167,0.14,0.62,0.68,267.7105,0,-2650.458,120,-147.4698
18.10001,-0.02,-0.6854167,0.2564167,0.06,-0.06,1.12,268.2002,0,-2665.229,120,-147.7105
18.15001,0.001416667,-0.6575,0.2254167,0.01,-1.1,0.95,268.5476,0,-2665.229,120,-147.7105
18.20001,-0.04266667,-0.6780834,0.2216667,0.15,1.05,0.83,268.2839,0,-2680.084,120,-148.5476
18.25001,0.001833333,-0.6741667,0.2420833,-0.29,-1.05,1.27,268.893,0,-2694.912,120,-148.2839
18.30001,-0.02333333,-0.6639166,0.2229167,0.24,0.9700001,0.66,268.1809,0,-2694.912,120,-148.2839
18.35001,-0.04516667,-0.685,0.2216667,-0.14,-0.62,1.2,268.1235,0,-2709.73,120,-148.1809
18.40001,-0.02291667,-0.6780834,0.205,-0.07,-0.56,0.9700001,267.4264,0,-2709.73,120,-148.1809
18.45,-0.05333333,-0.6925,0.19725,0.16,1.01,0.73,266.6293,0,-2724.473,120,-147.4264
18.5,-0.05666667,-0.68975,0.2380833,0.26,0.93,0.78,266.3213,0,-2739.136,120,-146.6293
18.55,-0.02125,-0.686,0.2229167,-0.35,-1.34,1.21,266.3751,0,-2753.768,120,-146.3213
18.6,-0.04391666,-0.6685,0.2189167,0.22,0.37,0.84,266.5902,0,-2753.768,120,-146.3213
18.65,-0.051,-0.6941667,0.2343333,0.01,0.21,0.98,266.755,0,-2768.427,120,-146.5902
18.7,-0.02916667,-0.6655833,0.1985,-0.03,-1.28,0.86,266.5101,0,-2768.427,120,-146.5902
18.75,-0.06583333,-0.67975,0.2079167,0.21,1.21,0.94,265.919,0,-2783.078,120,-146.5101
18.8,-0.01433333,-0.6804166,0.2470833,-0.35,-1.24,1.08,266.9174,0,-2797.67,120,-145.919
18.85,-0.04016666,-0.6620833,0.2020833,0.36,0.8,0.85,266.5966,0,-2797.67,120,-145.919
18.9,-0.04933333,-0.6841667,0.2258333,-0.22,0.14,1.08,267.0657,0,-2812.329,120,-146.5966
18.95,-0.02,-0.6720833,0.22625,-0.04,-0.7,0.98,266.8998,0,-2812.329,120,-146.5966
19.0,-0.03375,-0.6785,0.2101667,0.18,1.13,0.76,267.1078,0,-2827.019,120,-146.8998
19.05,-0.03975,-0.6725,0.2270833,-0.28,-1.57,0.87,267.355,0,-2841.73,120,-147.1078
19.09999,-0.03333333,-0.6829166,0.2114167,-0.25,-0.41,1.34,266.9917,0,-2841.73,120,-147.1078
19.14999,-0.02208333,-0.6789167,0.2330833,0.07,0.18,0.8,267.32,0,-2856.429,120,-146.9917
19.19999,-0.02875,-0.6651667,0.2195833,0.1,0.47,0.94,267.6226,0,-2856.429,120,-146.9917
19.24999,-0.03416667,-0.6785,0.2029167,-0.26,-1.37,1.28,267.5931,0,-2871.191,120,-147.6226
19.29999,-0.036,-0.6745833,0.2368333,0.22,1.01,0.79,267.1959,0,-2885.951,120,-147.5931
19.34999,-0.04225,-0.6716667,0.2335,-0.32,-0.9,1.25,266.8211,0,-2885.951,120,-147.5931
19.39999,-0.02375,-0.66725,0.2420833,0.25,0.19,0.76,267.1025,0,-2900.633,120,-146.8211
19.44999,-0.02041667,-0.6755834,0.2675,-0.06,0.36,1.07,267.5437,0,-2900.633,120,-146.8211
19.49999,-0.01266667,-0.6804166,0.245,-0.13,-1.1,1.07,268.388,0,-2915.387,120,-147.5437
19.54999,-0.04725,-0.6825,0.2470833,0.19,0.64,0.63,267.7474,0,-2930.226,120,-148.388
19.59999,-0.01641667,-0.6564167,0.2539167,-0.27,-0.46,1.46,267.8468,0,-2930.226,120,-148.388
19.64999,-0.05375,-0.6651667,0.2704167,0.21,0.02,1.39,266.6624,0,-2945.011,120,-147.8468
19.69999,-0.02625,-0.6568334,0.25,-0.11,-0.14,0.86,267.2196,0,-2959.677,120,-146.6624
19.74998,-0.03166667,-0.6745833,0.2254167,-0.02,0.71,0.9700001,266.8013,0,-2959.677,120,-146.6624
19.79998,-0.06083333,-0.67725,0.2580833,-0.18,-1.25,1.17,266.6303,0,-2974.357,120,-146.8013
19.84998,-0.04141667,-0.6629167,0.20975,0.22,1.25,0.61,266.2015,0,-2974.357,120,-146.8013
19.89998,-0.0575,-0.6776667,0.2220833,-0.27,-0.48,1.39,265.4808,0,-2988.977,120,-146.2015
19.94998,-0.05225,-0.6680833,0.2458333,0.1,0.46,0.7,265.701,0,-3003.525,120,-145.4808
19.99998,-0.03291667,-0.6643333,0.2143333,0.1,0.16,1.04,265.9472,0,-3003.525,120,-145.4808
20.04998,-0.05375,-0.6833333,0.2270833,-0.22,-1.23,1.19,266.0647,0,-3018.12,120,-145.9472
20.09998,-0.02708333,-0.67,0.19875,0.22,1.03,0.47,266.7837,0,-3018.12,120,-145.9472
20.14998,-0.06208333,-0.6801667,0.1776667,-0.21,-1.0,1.53,265.9908,0,-3032.799,120,-146.7837
20.19998,-0.05583333,-0.6854167,0.2105833,-0.05,0.31,0.5,265.9376,0,-3047.398,120,-145.9908
20.24998,-0.05183333,-0.686,0.1880833,-0.26,-0.73,0.78,265.2689,0,-3047.398,120,-145.9908
20.29998,-0.02916667,-0.6880834,0.2216667,0.27,0.74,0.78,266.1983,0,-3061.925,120,-145.2689
20.34998,-0.00975,-0.6729167,0.18975,-0.36,-0.94,1.47,267.4739,0,-3061.925,120,-145.2689
20.39997,-0.03558333,-0.6801667,0.1955833,0.12,0.31,0.5,267.916,0,-3076.672,120,-147.4739
20.44997,-0.046,-0.6920834,0.2385,-0.19,-0.12,1.45,267.4575,0,-3091.463,120,-147.916
20.49997,-0.03333333,-0.6568334,0.2204167,-0.05,-0.42,0.67,266.7658,0,-3091.463,120,-147.916
20.54997,-0.05225,-0.6704166,0.2504167,0.18,0.35,1.0,266.2786,0,-3106.14,120,-146.7658
20.59997,-0.04058333,-0.6625,0.21475,-0.3,-1.22,1.26,266.3777,0,-3106.14,120,-146.7658
20.64997,-0.01875,-0.6793333,0.2016667,0.24,0.82,0.4,266.8191,0,-3120.778,120,-146.3777
20.69997,-0.03808333,-0.68375,0.2429167,-0.14,-0.69,1.52,267.2419,0,-3135.459,120,-146.8191
20.74997,-0.03041667,-0.646,0.2393333,-0.18,0.06,0.59,267.5118,0,-3135.459,120,-146.8191
20.79997,-0.06041666,-0.67975,0.1879167,0.11,0.27,1.07,266.3457,0,-3150.211,120,-147.5118
20.84997,-0.03291667,-0.6793333,0.2605834,-0.05,-1.26,1.0,266.4837,0,-3164.845,120,-146.3457
20.89997,-0.00725,-0.666,0.2508333,0.19,1.16,0.8,267.1744,0,-3164.845,120,-146.3457
20.94997,-0.05333333,-0.656,0.2605834,-0.31,-1.58,1.31,267.3181,0,-3179.563,120,-147.1744
20.99997,-0.02708333,-0.6676667,0.2479167,0.24,0.87,0.71,267.4685,0,-3194.294,120,-147.3181
21.04996,-0.03933333,-0.691,0.2126667,-0.1,-0.47,1.17,266.5904,0,-3194.294,120,-147.3181
21.09996,-0.01875,-0.676,0.27975,-0.08,-0.73,0.84,267.6101,0,-3208.953,120,-146.5904
21.14996,-0.03725,-0.6555833,0.23975,0.08,1.09,0.9700001,267.3004,0,-3208.953,120,-146.5904
21.19996,-0.046,-0.685,0.2151667,-0.25,-1.44,1.08,267.1058,0,-3223.683,120,-147.3004
21.24996,0.016,-0.6816667,0.25975,0.29,1.2,0.78,268.0836,0,-3238.394,120,-147.1058
21.29996,-0.04641667,-0.685,0.236,-0.33,-1.1,1.18,267.8754,0,-3238.394,120,-147.1058
21.34996,-0.05541667,-0.67,0.2270833,0.15,0.03,0.9,267.58,0,-3253.182,120,-147.8754
21.39996,-0.025,-0.67125,0.1901667,-0.29,-1.18,1.05,266.4207,0,-3253.182,120,-147.8754
21.44996,-0.05708333,-0.6691667,0.2266667,0.19,1.19,1.03,266.0877,0,-3267.824,120,-146.4207
21.49996,-0.02833333,-0.6620833,0.2393333,-0.29,-1.5,0.99,266.847,0,-3282.433,120,-146.0877
21.54996,-0.05916667,-0.6575,0.2164167,0.37,0.8,0.87,265.8439,0,-3282.433,120,-146.0877
21.59996,-0.05958333,-0.6816667,0.2139167,-0.37,-0.4,1.09,265.804,0,-3297.017,120,-145.8439
21.64996,-0.02791667,-0.67,0.2045833,0.14,-0.74,0.9,265.8255,0,-3297.017,120,-145.8439
21.69995,-0.05541667,-0.6741667,0.2066667,0.09,0.73,0.91,265.9732,0,-3311.6,120,-145.8255
21.74995,-0.02083333,-0.6801667,0.2389167,-0.24,-1.52,1.2,267.0535,0,-3326.197,120,-145.9732
21.79995,-0.04141667,-0.6733334,0.23475,0.32,1.18,1.04,266.6755,0,-3326.197,120,-145.9732
21.84995,-0.03333333,-0.6625,0.2539167,-0.48,-1.07,0.94,267.2818,0,-3340.865,120,-146.6755
21.89995,-0.02375,-0.6741667,0.2695833,0.37,0.01,0.9,267.1941,0,-3355.584,120,-147.1941
21.94995,-0.07475,-0.6785,0.20875,-0.13,-0.9700001,0.86,266.2717,0,-3355.584,120,-147.1941
21.99995,-0.02625,-0.6808333,0.2389167,0.11,0.84,0.94,266.4958,0,-3370.211,120,-146.2717
22.04995,-0.03291667,-0.68125,0.1985,-0.29,-1.52,1.11,266.2463,0,-3370.211,120,-146.2717
22.09995,-0.0225,-0.6916667,0.2458333,0.32,1.09,0.8,267.7209,0,-3384.836,120,-146.2463
22.14995,-0.02791667,-0.6741667,0.2330833,-0.51,-0.87,0.89,267.6665,0,-3399.608,120,-147.7209
22.19995,-0.05708333,-0.6691667,0.23,0.35,0.21,0.81,266.9633,0,-3399.608,120,-147.7209
22.24995,-0.0675,-0.67,0.261,-0.1,0.19,1.12,265.6667,0,-3414.304,120,-146.9633
22.29995,-0.04308333,-0.6680833,0.2033333,-0.17,-1.01,0.85,265.2272,0,-3414.304,120,-146.9633
22.34995,-0.06666667,-0.7030833,0.20375,0.29,1.13,0.9700001,265.0469,0,-3428.827,120,-145.2272
22.39994,-0.02416667,-0.66125,0.2454167,-0.45,-1.26,0.66,266.2669,0,-3443.331,120,-145.0469
22.44994,-0.06208333,-0.6655833,0.261,0.43,0.39,0.9700001,265.7205,0,-3443.331,120,-145.0469
22.49994,-0.07433333,-0.6691667,0.2401667,-0.4,0.04,1.16,265.4131,0,-3457.903,120,-145.7205
22.54994,-0.02541667,-0.6630833,0.216,0.12,0.84,0.9,265.3791,0,-3457.903,120,-145.7205
22.59994,-0.04558333,-0.6841667,0.2401667,-0.27,-1.55,1.18,265.8849,0,-3472.441,120,-145.3791
22.64994,-0.01875,-0.6608334,0.2420833,0.28,1.14,1.05,267.456,0,-3487.03,120,-145.8849
22.69994,-0.04391666,-0.6704166,0.2314167,-0.38,-0.98,0.92,266.9384,0,-3487.03,120,-145.8849
22.74994,-0.076,-0.6885,0.2126667,0.36,-0.11,0.85,266.1093,0,-3501.723,120,-146.9384
22.79994,-0.02416667,-0.6716667,0.1783333,-0.12,0.69,1.08,265.9641,0,-3501.723,120,-146.9384
22.84994,-0.06375,-0.6755834,0.23225,-0.14,-1.01,0.91,265.4166,0,-3516.32,120,-145.9641
22.89994,-0.04516667,-0.66475,0.2518333,0.27,1.18,0.93,266.2206,0,-3530.862,120,-145.4166
22.94994,-0.07183333,-0.67375,0.2193333,-0.41,-1.36,1.08,264.8789,0,-3530.862,120,-145.4166
22.99994,-0.04558333,-0.6933333,0.2126667,0.33,0.5,0.89,265.4219,0,-3545.349,120,-144.8789
23.04993,-0.01058333,-0.6780834,0.2233333,-0.13,-0.07,1.03,266.4196,0,-3545.349,120,-144.8789
23.09993,-0.035,-0.6751667,0.2208333,0.22,1.05,0.5,267.459,0,-3559.991,120,-146.4196
23.14993,-0.06958333,-0.6751667,0.2301667,-0.29,-1.07,1.27,266.7514,0,-3574.737,120,-147.459
23.19993,-0.02833333,-0.676,0.2408333,0.26,0.9700001,0.68,266.2494,0,-3589.412,120,-146.7514
23.24993,-0.01516667,-0.6668334,0.2135,-0.17,-0.64,1.17,266.8043,0,-3589.412,120,-146.7514
23.29993,-0.03683333,-0.68725,0.2535,-0.03,-0.52,0.9599999,267.7431,0,-3604.093,120,-146.8043
23.34993,-0.03166667,-0.6629167,0.2475,0.01,0.99,1.01,267.6314,0,-3604.093,120,-146.8043
23.39993,-0.04641667,-0.6780834,0.2433333,-0.22,-1.29,1.0,266.7605,0,-3618.856,120,-147.6314
23.44993,-0.055,-0.6725,0.2283333,0.31,1.21,0.81,266.2246,0,-3633.532,120,-146.7605
23.49993,-0.05291667,-0.6793333,0.20625,-0.38,-1.18,1.13,265.6515,0,-3633.532,120,-146.7605
23.54993,-0.03641667,-0.6785,0.2335,0.22,0.17,0.88,265.9328,0,-3648.097,120,-145.6515
23.59993,-0.006833333,-0.6691667,0.2514167,0.0,0.38,1.18,267.2962,0,-3648.097,120,-145.6515
23.64993,-0.0485,-0.685,0.22125,0.17,1.0,0.76,267.4309,0,-3662.827,120,-147.2962
23.69992,-0.05666667,-0.6680833,0.2691667,-0.28,-0.98,1.31,266.839,0,-3677.57,120,-147.4309
23.74992,-0.08349999,-0.6483333,0.2168333,0.24,0.94,0.65,264.5877,0,-3677.57,120,-147.4309
23.79992,-0.07225,-0.6845833,0.225,-0.12,-0.58,1.18,263.9295,0,-3692.029,120,-144.5877
23.84992,-0.051,-0.67125,0.23,0.22,-0.61,0.84,264.0973,0,-3692.029,120,-144.5877
23.89992,-0.05625,-0.6845833,0.20625,0.04,1.02,0.95,264.9778,0,-3706.438,120,-144.0973
23.94992,-0.04016666,-0.6945834,0.2551667,-0.23,-1.5,1.06,265.8828,0,-3720.936,120,-144.9778
23.99992,-0.01558333,-0.6604167,0.23475,0.3,1.21,0.77,266.8805,0,-3720.936,120,-144.9778
24.04992,-0.0575,-0.666,0.23,-0.35,-1.15,1.16,266.8014,0,-3735.624,120,-146.8805
24.09992,-0.06375,-0.6608334,0.2679167,0.18,0.1,0.87,266.0679,0,-3735.624,120,-146.8805
24.14992,-0.05016666,-0.6825,0.2054167,0.04,0.48,0.94,265.1172,0,-3750.231,120,-146.0679
24.19992,-0.071,-0.6885,0.2020833,-0.09,-1.43,0.82,264.7994,0,-3764.742,120,-145.1172
24.24992,-0.041,-0.6755834,0.1755833,-0.28,-1.54,1.38,265.4785,0,-3764.742,120,-145.1172
