Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
13.30003,0.1745833,-0.5151667,0.3405833,0.0,0.19,0.76,-66.05549,1000,5074.575,238
13.35003,0.1666667,-0.576,0.3691667,-0.11,0.16,0.7,-69.75886,1000,5104.981,238
13.40003,0.1033333,-0.6008334,0.3643333,-0.05,-0.3,0.75,-75.12759,1000,5104.981,238
13.45003,0.07433333,-0.6080833,0.3393333,-0.05,-0.36,0.91,-79.04476,1000,5136.294,238
13.50003,0.03083333,-0.6275,0.3618333,-0.16,-0.76,0.9,-83.48637,1000,5136.294,238
13.55003,0.04683333,-0.6551667,0.3308333,0.02,-0.64,1.04,-85.37628,1000,5168.442,238
13.60003,0.01266667,-0.6629167,0.3458333,-0.13,-0.69,0.93,-87.33451,1000,5200.78,238
13.65003,0.0005833333,-0.6643333,0.356,0.03,-0.77,1.22,-88.25543,1000,5200.78,238
13.70003,-0.05583333,-0.6625,0.3275,0.07,-0.66,1.2,-91.22412,1000,5233.405,238
13.75003,-0.04308333,-0.64625,0.3630833,-0.09,-0.56,1.1,-92.86035,1000,5233.405,238
13.80003,-0.08183333,-0.6630833,0.3245833,0.09,-0.25,1.3,-95.22229,1000,5266.491,238
13.85003,-0.105,-0.65,0.321,0.0,-0.3,0.78,-96.67525,1000,5299.813,238
13.90003,-0.1366667,-0.6635,0.3014167,-0.2,-0.28,0.88,-99.28353,1000,5299.813,238
13.95004,-0.1720833,-0.6314167,0.3176667,0.01,-0.68,1.04,-102.02,1000,5333.542,238
14.00004,-0.17375,-0.64625,0.3235,-0.03,-0.66,1.01,-103.9775,1000,5367.74,238
14.05004,-0.1530833,-0.6379167,0.3079167,-0.17,-0.56,1.0,-104.5959,1000,5367.74,238
14.10004,-0.151,-0.63225,0.3176667,0.05,-0.59,1.17,-103.9917,1000,5402.0,238
14.15004,-0.1704167,-0.6680833,0.3083333,-0.03,-0.61,1.1,-103.7455,1000,5402.0,238
14.20004,-0.1608333,-0.6279167,0.28625,0.02,-0.6,1.25,-104.0364,1000,5436.174,238
14.25004,-0.1341667,-0.641,0.3254167,0.1,0.06,1.26,-103.4995,1000,5436.174,238
14.30004,-0.1455833,-0.63625,0.3041667,-0.06,-0.45,1.09,-103.0256,1000,5470.324,238
14.35004,-0.1176667,-0.6379167,0.3258333,-0.02,0.33,1.22,-101.7203,1000,5504.426,238
14.40004,-0.1168333,-0.6339167,0.3368333,0.07,0.35,0.91,-101.2606,1000,5504.426,238
14.45004,-0.105,-0.6530833,0.3333333,-0.06,0.5,0.79,-100.0091,1000,5538.353,238
14.50004,-0.1041667,-0.6314167,0.3520833,-0.01,-0.44,1.2,-99.64803,1000,5572.117,238
14.55004,-0.1270833,-0.6583333,0.3385,0.1,-0.57,1.27,-99.80911,1000,5572.117,238
14.60004,-0.1275,-0.646,0.3125,-0.07,-0.34,1.12,-100.4862,1000,5605.898,238
14.65004,-0.09791667,-0.6755834,0.3435,-0.04,-0.07,1.2,-100.1125,1000,5605.898,238
14.70004,-0.146,-0.6466666,0.3205833,0.04,-0.04,1.09,-100.7114,1000,5639.709,238
14.75004,-0.10125,-0.6516666,0.3283334,-0.09,-0.1,0.98,-99.93362,1000,5673.502,238
14.80004,-0.1033333,-0.6508333,0.3516667,-0.04,0.23,1.07,-100.1919,1000,5673.502,238
14.85004,-0.1085,-0.6379167,0.3254167,0.0,0.16,0.95,-99.16861,1000,5707.322,238
14.90004,-0.09958333,-0.64625,0.3418333,-0.09,0.61,0.92,-99.1448,1000,5707.322,238
14.95004,-0.1020833,-0.6426666,0.37125,0.05,0.64,0.79,-99.14615,1000,5741.036,238
15.00004,-0.14,-0.6526667,0.3275,0.01,0.42,0.67,-99.96414,1000,5741.036,238
15.05004,-0.1229167,-0.6451667,0.3325,-0.1,0.7,0.73,-100.6397,1000,5774.833,238
15.10004,-0.15725,-0.6668334,0.3258333,0.05,0.14,0.76,-102.0541,1000,5808.696,238
15.15004,-0.16,-0.6443334,0.32625,0.06,-0.27,1.29,-102.667,1000,5842.702,238
15.20004,-0.1270833,-0.6279167,0.3045833,-0.03,-0.34,1.09,-102.8853,1000,5842.702,238
15.25004,-0.1345833,-0.6418333,0.3308333,-0.04,-0.28,1.19,-102.4098,1000,5876.79,238
15.30004,-0.1666667,-0.6343333,0.3155833,0.05,0.4,1.18,-102.6684,1000,5876.79,238
15.35004,-0.1308333,-0.66125,0.29725,-0.05,0.28,0.81,-102.5852,1000,5910.857,238
15.40004,-0.1358333,-0.6470833,0.325,-0.05,0.57,0.85,-102.5894,1000,5944.916,238
15.45004,-0.1366667,-0.6491666,0.3230834,0.07,0.4,0.81,-101.6452,1000,5944.916,238
15.50004,-0.08516666,-0.6366667,0.3201667,-0.1,0.42,0.73,-100.4543,1000,5978.88,238
15.55004,-0.1254167,-0.6755834,0.3495833,-0.03,0.5,0.77,-100.0082,1000,5978.88,238
15.60004,-0.1164167,-0.6543334,0.3435,-0.03,0.65,0.82,-99.40809,1000,6012.681,238
15.65004,-0.08391666,-0.6575,0.30875,0.06,0.31,0.77,-99.29281,1000,6046.421,238
15.70004,-0.07308333,-0.65125,0.35,-0.07,0.43,0.72,-97.92152,1000,6046.421,238
15.75004,-0.125,-0.6568334,0.3520833,-0.03,-0.09,1.21,-98.15041,1000,6080.014,238
15.80004,-0.09833334,-0.6370833,0.3168334,0.02,-0.07,1.1,-98.65073,1000,6113.679,238
15.85004,-0.09875,-0.6443334,0.3389167,-0.08,-0.15,1.11,-99.42085,1000,6113.679,238
15.90004,-0.1114167,-0.6495833,0.3418333,-0.03,0.15,1.11,-99.07343,1000,6147.421,238
15.95004,-0.121,-0.64,0.3193333,-0.0,0.07,0.98,-99.71735,1000,6147.421,238
16.00004,-0.1241667,-0.6418333,0.3479167,-0.08,0.58,0.9599999,-100.4626,1000,6181.193,238
16.05004,-0.13,-0.6395833,0.3341667,0.06,0.63,0.81,-101.0481,1000,6181.193,238
16.10004,-0.1304167,-0.6383333,0.3235,0.02,0.42,0.87,-101.3284,1000,6215.098,238
16.15004,-0.1551667,-0.6483333,0.36475,-0.09,0.69,0.75,-102.1653,1000,6249.03,238
16.20004,-0.1576667,-0.6330833,0.3108333,0.07,0.58,0.76,-102.9971,1000,6249.03,238
16.25004,-0.1404167,-0.6318333,0.3045833,-0.01,0.2,0.7,-103.3246,1000,6283.13,238
16.30004,-0.13875,-0.6318333,0.336,-0.05,0.23,0.76,-102.9666,1000,6283.13,238
16.35004,-0.16625,-0.6479167,0.32875,0.07,0.19,1.28,-103.1021,1000,6317.227,238
16.40004,-0.105,-0.6354167,0.3254167,-0.04,0.08,1.09,-102.0532,1000,6351.337,238
16.45004,-0.1029167,-0.6504167,0.3389167,-0.03,0.34,1.2,-100.9219,1000,6351.337,238
16.50003,-0.1535,-0.6426666,0.3275,0.07,0.38,0.91,-100.6026,1000,6385.229,238
16.55003,-0.1245833,-0.6526667,0.3104167,-0.05,0.3,0.8,-101.0772,1000,6419.137,238
16.60003,-0.09541666,-0.6475,0.33,-0.03,0.61,0.85,-100.8743,1000,6419.137,238
16.65003,-0.11475,-0.6543334,0.33375,0.07,0.49,0.79,-99.71214,1000,6453.024,238
16.70003,-0.07225,-0.6583333,0.31725,-0.05,0.47,0.73,-98.19753,1000,6453.024,238
16.75003,-0.095,-0.65,0.3508333,-0.0,0.45,0.74,-98.17495,1000,6486.644,238
16.80003,-0.116,-0.6595833,0.31375,0.01,-0.18,0.71,-98.1842,1000,6486.644,238
16.85003,-0.0925,-0.65475,0.3201667,-0.15,-0.12,0.7,-98.77697,1000,6520.262,238
16.90003,-0.1316667,-0.6583333,0.3308333,0.0,-0.26,0.79,-99.77523,1000,6553.94,238
16.95003,-0.1214167,-0.6668334,0.2993333,-0.15,-0.29,0.89,-99.89017,1000,6553.94,238
17.00003,-0.09583333,-0.646,0.3176667,-0.14,0.64,0.81,-100.0225,1000,6587.729,238
17.05003,-0.1254167,-0.6568334,0.33975,0.06,0.46,0.84,-99.85584,1000,6621.515,238
17.10003,-0.11975,-0.646,0.3325,0.01,0.42,0.71,-99.91666,1000,6621.515,238
17.15002,-0.1093333,-0.6455833,0.3405833,-0.08,0.51,0.75,-100.308,1000,6655.306,238
17.20002,-0.1670833,-0.6604167,0.3193333,0.01,0.28,0.77,-101.4372,1000,6655.306,238
17.25002,-0.15475,-0.6401667,0.3133333,-0.09,0.23,0.69,-102.4665,1000,6689.25,238
17.30002,-0.1535,-0.63875,0.3376667,-0.06,0.27,0.75,-103.7667,1000,6723.427,238
17.35002,-0.17375,-0.64,0.3295834,0.02,0.05,0.76,-104.097,1000,6723.427,238
17.40002,-0.135,-0.6375,0.3258333,-0.17,0.11,0.73,-103.5527,1000,6757.636,238
17.45002,-0.1780833,-0.66725,0.3230834,0.02,-0.48,0.87,-104.0296,1000,6757.636,238
17.50002,-0.1568333,-0.63225,0.3001667,-0.08,-0.53,1.03,-103.6105,1000,6791.839,238
17.55002,-0.1304167,-0.635,0.32625,-0.12,-0.64,1.04,-103.4936,1000,6791.839,238
17.60002,-0.151,-0.63875,0.3270833,0.05,-0.64,1.19,-102.946,1000,6825.989,238
17.65002,-0.14475,-0.6639166,0.33375,-0.0,0.08,0.84,-102.402,1000,6860.083,238
17.70002,-0.1093333,-0.6530833,0.3075,-0.04,-0.09,0.68,-101.7012,1000,6894.124,238
17.75002,-0.12225,-0.6379167,0.3720833,-0.16,-0.04,0.8,-100.8839,1000,6894.124,238
17.80001,-0.1045833,-0.6620833,0.3316667,0.0,-0.21,0.94,-99.77625,1000,6928.012,238
17.85001,-0.1029167,-0.6555833,0.3014167,-0.13,-0.61,0.87,-99.58222,1000,6928.012,238
17.90001,-0.1101667,-0.6695833,0.3304167,-0.02,-0.73,1.13,-99.08041,1000,6961.77,238
17.95001,-0.09833334,-0.6608334,0.3214167,0.05,-0.63,1.2,-98.90952,1000,6995.478,238
18.00001,-0.08725,-0.63625,0.296,-0.14,-0.62,1.07,-98.53838,1000,6995.478,238
18.05001,-0.1279167,-0.666,0.3164167,0.05,-0.36,1.32,-99.04807,1000,7029.132,238
18.10001,-0.1118333,-0.6504167,0.30375,0.02,0.04,1.15,-99.47889,1000,7029.132,238
18.15001,-0.1151667,-0.6579166,0.336,-0.05,0.12,1.16,-100.1857,1000,7062.88,238
18.20001,-0.16375,-0.6591667,0.34875,0.04,0.32,1.25,-101.212,1000,7096.698,238
18.25001,-0.1283333,-0.6568334,0.29975,-0.03,-0.65,0.9700001,-101.6451,1000,7096.698,238
18.30001,-0.1358333,-0.65225,0.3239167,-0.2,-0.73,0.92,-102.2567,1000,7130.663,238
18.35001,-0.15725,-0.6455833,0.3104167,0.08,-0.67,1.26,-102.1695,1000,7130.663,238
18.40001,-0.1576667,-0.6579166,0.31975,-0.03,-0.68,1.13,-102.9766,1000,7164.68,238
18.45,-0.1341667,-0.6330833,0.35975,-0.02,-0.43,1.17,-103.0438,1000,7198.777,238
18.5,-0.1526667,-0.641,0.3041667,0.09,-0.26,1.28,-102.9461,1000,7198.777,238
18.55,-0.125,-0.6405833,0.3045833,-0.07,-0.34,1.13,-102.1345,1000,7232.872,238
18.6,-0.1405833,-0.6491666,0.341,-0.04,-0.09,1.19,-102.2191,1000,7232.872,238
18.65,-0.14475,-0.641,0.3201667,0.03,-0.02,1.1,-101.9953,1000,7266.894,238
18.7,-0.116,-0.6379167,0.3193333,-0.09,0.4,0.98,-101.7502,1000,7300.894,238
18.75,-0.1291667,-0.64475,0.3585,-0.04,0.64,1.05,-101.4532,1000,7300.894,238
18.8,-0.1155833,-0.6343333,0.3466667,0.04,0.46,0.73,-100.6538,1000,7334.839,238
18.85,-0.1143333,-0.64225,0.3454167,-0.08,0.61,0.72,-100.5831,1000,7334.839,238
18.9,-0.106,-0.6330833,0.3525,0.05,0.05,1.31,-99.97528,1000,7368.697,238
18.95,-0.1405833,-0.67375,0.3033333,0.05,-0.39,1.19,-100.4618,1000,7402.495,238
19.0,-0.1493333,-0.6426666,0.2930833,-0.07,0.04,1.13,-101.4575,1000,7402.495,238
19.05,-0.1004167,-0.65725,0.3341667,0.01,0.36,1.26,-101.1847,1000,7436.44,238
19.09999,-0.1214167,-0.6604167,0.3151667,-0.02,0.25,1.06,-100.7285,1000,7436.44,238
19.14999,-0.1135,-0.65475,0.3120833,-0.09,0.43,0.86,-99.64616,1000,7470.313,238
19.19999,-0.111,-0.6620833,0.3439167,0.07,0.52,0.86,-99.92303,1000,7504.078,238
19.24999,-0.1358333,-0.64,0.3205833,-0.02,0.36,0.74,-100.4448,1000,7504.078,238
19.29999,-0.09375,-0.6405833,0.3226667,-0.08,0.54,0.7,-99.94202,1000,7537.922,238
19.34999,-0.1333333,-0.6516666,0.3430833,0.02,0.26,0.75,-100.624,1000,7537.922,238
19.39999,-0.1358333,-0.64225,0.3176667,-0.12,-0.17,0.69,-100.6105,1000,7571.785,238
19.44999,-0.1135,-0.65475,0.3401667,0.0,-0.36,1.01,-101.1132,1000,7605.646,238
19.49999,-0.1426667,-0.6326666,0.3385,-0.06,-0.46,0.9700001,-101.4946,1000,7605.646,238
19.54999,-0.1493333,-0.6314167,0.3143333,-0.01,0.38,0.71,-101.9494,1000,7639.595,238
19.59999,-0.13875,-0.6575,0.355,0.04,0.7,0.76,-102.6433,1000,7639.595,238
19.64999,-0.14475,-0.6583333,0.321,0.05,0.43,0.71,-102.5409,1000,7673.659,238
19.69999,-0.11225,-0.6470833,0.3066667,-0.07,0.12,0.68,-101.3859,1000,7707.713,238
19.74998,-0.1004167,-0.6535,0.37125,0.01,-0.1,0.75,-100.3258,1000,7707.713,238
19.79998,-0.08875,-0.6430833,0.3401667,-0.0,-0.29,0.9,-98.8115,1000,7741.546,238
19.84998,-0.02166667,-0.646,0.33475,-0.12,-0.76,0.92,-96.17142,1000,7741.546,238
19.89998,0.02958333,-0.64875,0.3589167,0.08,-0.62,1.14,-92.38921,1000,7774.963,238
19.94998,0.035,-0.6180834,0.3295834,0.0,-0.61,1.12,-88.68967,1000,7808.002,238
19.99998,0.121,-0.5775,0.3758333,-0.07,-0.57,1.18,-84.1048,1000,7808.002,238
20.04998,0.1439167,-0.5414166,0.3958333,-0.02,0.33,1.21,-80.01316,1000,7840.212,238
20.09998,0.1918333,-0.4791667,0.3966667,-0.02,0.29,0.76,-73.82064,1000,7840.212,238
20.14998,0.20375,-0.3935,0.4039166,0.03,0.46,0.76,-68.64031,1000,7871.395,238
20.19998,0.22475,-0.3101666,0.3891666,-0.01,0.19,0.68,-61.62643,1000,7902.059,238
20.24998,0.1970833,-0.2854167,0.4166667,-0.15,0.31,0.7,-57.35746,1000,7932.021,238
20.29998,0.16,-0.2335,0.3576667,0.0,0.07,0.83,-55.00903,1000,7932.021,238
20.34998,0.1695833,-0.211,0.3708333,-0.16,-0.45,0.9700001,-54.0551,1000,7961.322,238
20.39997,0.1229167,-0.1820833,0.38875,-0.12,-0.61,1.03,-54.2564,1000,7961.322,238
20.44997,0.09375,-0.1445833,0.3643333,0.02,-0.56,1.18,-54.74304,1000,7990.547,238
20.49997,0.08308333,-0.13375,0.3651667,-0.16,-0.66,1.05,-57.05684,1000,8020.053,238
20.54997,0.05141666,-0.1255833,0.3989167,-0.02,-0.5,1.19,-60.97561,1000,8020.053,238
20.59997,0.01308333,-0.11375,0.3275,0.04,-0.38,1.23,-69.77519,1000,8049.951,238
20.64997,0.02416667,-0.1076667,0.35725,-0.11,-0.48,1.1,-76.1742,1000,8049.951,238
20.69997,-0.0225,-0.1076667,0.3605833,-0.01,-0.16,1.26,-87.53054,1000,8081.368,238
20.74997,-0.0005833333,-0.09308333,0.361,-0.02,0.26,1.09,-89.8373,1000,8114.152,238
20.79997,-0.04433333,-0.1080833,0.3385,-0.22,-0.36,0.74,-101.4884,1000,8114.152,238
20.84997,-0.03375,-0.1104167,0.3508333,-0.04,-0.52,1.04,-103.2192,1000,8148.101,238
20.89997,-0.0435,-0.116,0.3626667,-0.03,-0.53,1.06,-109.9516,1000,8148.101,238
20.94997,-0.02041667,-0.1293333,0.361,-0.21,-0.53,0.99,-105.5077,1000,8182.896,238
20.99997,-0.02791667,-0.1220833,0.37,-0.04,-0.61,0.92,-104.1357,1000,8217.246,238
21.04996,-0.006416667,-0.1176667,0.3758333,-0.1,-0.62,0.89,-98.32413,1000,8217.246,238
21.09996,0.01141667,-0.1076667,0.35,-0.1,-0.71,1.08,-93.31628,1000,8250.879,238
21.14996,0.01058333,-0.12975,0.3843333,0.04,-0.62,1.2,-87.46847,1000,8250.879,238
21.19996,0.03041667,-0.1329167,0.3793334,-0.15,-0.67,1.06,-82.13145,1000,8283.426,238
21.24996,0.05266667,-0.1493333,0.3904166,0.02,-0.51,1.2,-77.67352,1000,8315.438,238
21.29996,0.05541667,-0.1454167,0.3725,0.05,-0.49,1.2,-72.27414,1000,8315.438,238
21.34996,0.0675,-0.1543333,0.3916667,-0.0,-0.58,1.15,-68.69639,1000,8346.466,238
21.39996,0.08225,-0.16,0.37125,-0.03,0.11,0.67,-66.10327,1000,8346.466,238
21.44996,0.1135,-0.1885,0.40875,-0.06,0.09,0.72,-62.70601,1000,8376.876,238
21.49996,0.1543333,-0.2016667,0.3780833,0.01,-0.1,0.69,-58.10483,1000,8406.946,238
21.54996,0.1608333,-0.2089167,0.3780833,-0.19,-0.0,0.81,-54.64327,1000,8406.946,238
21.59996,0.1789167,-0.2275,0.4018333,-0.0,-0.55,0.9,-52.26657,1000,8436.211,238
21.64996,0.1851667,-0.256,0.3716667,-0.16,-0.56,1.01,-52.78255,1000,8436.211,238
21.69995,0.2066667,-0.2816667,0.3839167,-0.02,-0.68,1.12,-53.22327,1000,8465.289,238
21.74995,0.22475,-0.3191667,0.3764167,0.05,-0.56,1.21,-54.23354,1000,8494.411,238
21.79995,0.2391667,-0.3270833,0.36475,-0.04,-0.72,1.17,-54.13482,1000,8494.411,238
21.84995,0.2345833,-0.37625,0.3805833,0.08,0.01,1.32,-55.57679,1000,8523.625,238
21.89995,0.25725,-0.3954167,0.3679167,-0.07,-0.11,0.9599999,-56.27851,1000,8523.625,238
21.94995,0.25975,-0.4195833,0.3666667,-0.06,0.14,1.04,-57.74997,1000,8553.053,238
21.99995,0.21,-0.4566667,0.39,0.07,0.26,0.9700001,-60.16566,1000,8582.628,238
22.04995,0.2151667,-0.4545834,0.3325,-0.1,-0.63,1.09,-62.73825,1000,8582.628,238
22.09995,0.2205833,-0.4830833,0.3733333,-0.03,-0.55,1.16,-65.14428,1000,8612.702,238
22.14995,0.1970833,-0.5008333,0.3430833,0.09,-0.37,1.24,-66.21606,1000,8612.702,238
22.19995,0.2135,-0.4979167,0.3564167,-0.07,-0.45,1.11,-66.92288,1000,8643.124,238
22.24995,0.21,-0.51725,0.40225,0.0,0.41,1.24,-67.738,1000,8673.616,238
22.29995,0.1930833,-0.5229167,0.3675,0.03,0.34,0.82,-68.14262,1000,8673.616,238
22.34995,0.2016667,-0.5229167,0.3670833,-0.06,0.59,0.79,-68.84912,1000,8704.23,238
22.39994,0.19875,-0.51475,0.37,0.03,0.44,0.81,-69.17737,1000,8704.23,238
22.44994,0.2058333,-0.5293334,0.3605833,-0.01,0.19,0.7,-68.84988,1000,8734.948,238
22.49994,0.1893333,-0.5064167,0.3679167,-0.12,-0.26,0.71,-69.04666,1000,8765.633,238
22.54994,0.1885,-0.5095834,0.39,0.02,-0.44,1.04,-69.31737,1000,8765.633,238
22.59994,0.19375,-0.5039167,0.3801667,-0.19,-0.73,0.98,-69.38989,1000,8796.364,238
22.64994,0.18725,-0.5051666,0.3904166,0.05,-0.63,1.19,-69.44356,1000,8827.104,238
22.69994,0.1733333,-0.4891667,0.3729167,-0.09,-0.72,1.12,-69.70638,1000,8827.104,238
22.74994,0.195,-0.52375,0.375,0.06,-0.06,1.33,-69.90974,1000,8857.874,238
22.79994,0.1826667,-0.50725,0.366,0.03,-0.49,1.17,-70.08764,1000,8888.665,238
22.84994,0.2114167,-0.4964167,0.3655833,-0.05,0.0,1.18,-68.90199,1000,8888.665,238
22.89994,0.2118333,-0.5039167,0.38475,0.04,0.3,1.25,-68.1088,1000,8919.355,238
22.94994,0.2008333,-0.49875,0.3568333,-0.04,0.22,0.82,-67.3992,1000,8919.355,238
22.99994,0.2391667,-0.50875,0.35,-0.06,0.69,0.84,-66.69585,1000,8949.896,238
23.04993,0.20625,-0.5076666,0.3426666,0.08,0.58,0.84,-66.9259,1000,8980.365,238
23.09993,0.2135,-0.50725,0.3504167,-0.0,0.34,0.7,-66.6283,1000,8980.365,238
23.14993,0.2185,-0.5225,0.36225,-0.07,0.42,0.72,-67.45655,1000,9010.828,238
23.19993,0.1945833,-0.5285,0.35125,0.02,-0.3,0.75,-68.08913,1000,9010.828,238
23.24993,0.2020833,-0.5208333,0.3691667,-0.22,-0.31,0.91,-68.62907,1000,9041.438,238
23.29993,0.2155833,-0.5220833,0.3435,-0.05,0.69,0.9700001,-68.71462,1000,9072.101,238
23.34993,0.19625,-0.5176666,0.3589167,0.07,0.53,0.74,-68.53154,1000,9072.101,238
23.39993,0.21225,-0.5125,0.3479167,-0.04,0.48,0.68,-68.10139,1000,9102.754,238
23.44993,0.19225,-0.5220833,0.3695833,-0.02,0.09,0.74,-68.84193,1000,9102.754,238
23.49993,0.2008333,-0.5133333,0.3568333,-0.01,-0.12,0.82,-68.64021,1000,9133.438,238
23.54993,0.2104167,-0.5004167,0.3304167,-0.13,-0.11,0.69,-68.53714,1000,9164.103,238
23.59993,0.1945833,-0.496,0.3891666,0.0,-0.32,0.99,-68.13554,1000,9164.103,238
23.64993,0.2,-0.5091667,0.3593333,-0.09,-0.65,0.9700001,-68.10963,1000,9194.716,238
23.69992,0.2,-0.5035,0.3704167,-0.03,-0.8,1.19,-68.4903,1000,9194.716,238
23.74992,0.1975,-0.51725,0.4076666,0.09,-0.31,1.26,-68.66434,1000,9225.365,238
23.79992,0.1945833,-0.4939167,0.36475,-0.08,-0.39,1.1,-68.64513,1000,9256.029,238
23.84992,0.2066667,-0.4795833,0.3989167,0.05,-0.07,1.31,-68.09557,1000,9256.029,238
23.89992,0.1880833,-0.5080833,0.3966667,0.06,0.0,1.02,-68.29041,1000,9286.639,238
23.94992,0.2004167,-0.4918333,0.386,-0.16,-0.53,1.02,-68.06778,1000,9286.639,238
23.99992,0.1868333,-0.5301667,0.3895833,-0.02,-0.72,1.07,-69.36776,1000,9317.245,238
24.04992,0.195,-0.4839167,0.3929167,0.08,-0.63,1.23,-68.82312,1000,9347.981,238
24.09992,0.2139167,-0.4570833,0.3801667,-0.07,-0.71,1.11,-67.85332,1000,9347.981,238
24.14992,0.2251667,-0.4255833,0.4076666,0.07,-0.17,1.28,-65.03012,1000,9378.566,238
24.19992,0.2180833,-0.3745833,0.3945833,0.06,-0.0,1.05,-62.27661,1000,9378.566,238
24.24992,0.17,-0.2604167,0.3805833,-0.08,0.1,0.81,-59.59103,1000,9408.594,238
24.29992,0.1514167,-0.1804167,0.4068333,-0.11,0.53,0.83,-55.55,1000,9438.353,238
24.34991,0.03375,-0.1583333,0.3843333,-0.0,0.09,0.77,-61.60837,1000,9438.353,238
24.39991,-0.03808333,-0.11975,0.361,-0.12,-0.13,0.77,-78.5345,1000,9468.313,238
24.44991,-0.09125,-0.1241667,0.3839167,-0.17,-0.23,0.85,-103.9737,1000,9468.313,238
24.49991,-0.2230833,-0.1843333,0.3380833,0.02,-0.69,1.06,-124.7957,1000,9502.511,238
24.54991,-0.2485,-0.2185,0.32225,0.01,0.4,0.71,-135.1403,1000,9538.79,238
24.59991,-0.28475,-0.28125,0.31475,-0.11,0.4,0.69,-138.1543,1000,9538.79,238
24.64991,-0.3201667,-0.3508333,0.321,-0.06,-0.14,0.74,-135.4711,1000,9576.405,238
24.69991,-0.3345833,-0.4408333,0.3026667,-0.0,-0.36,0.74,-131.6451,1000,9576.405,238
24.74991,-0.31975,-0.475,0.3239167,-0.23,-0.42,0.92,-127.8426,1000,9613.37,238
24.79991,-0.29875,-0.5558333,0.3139167,-0.02,-0.62,1.09,-123.1339,1000,9649.954,238
24.84991,-0.2316667,-0.5929167,0.31975,-0.04,-0.66,1.12,-117.8486,1000,9649.954,238
24.89991,-0.1645833,-0.6270833,0.3304167,-0.17,-0.71,1.06,-111.435,1000,9685.539,238
24.94991,-0.1193333,-0.6564167,0.3385,0.05,-0.4,1.27,-105.4505,1000,9685.539,238
24.9999,-0.05058333,-0.6676667,0.3193333,-0.03,-0.37,1.12,-99.78072,1000,9719.884,238
25.0499,0.011,-0.6504167,0.3479167,-0.08,-0.36,1.15,-94.55573,1000,9753.662,238
25.0999,0.01516667,-0.6439167,0.3568333,0.01,-0.03,1.19,-90.67144,1000,9753.662,238
25.1499,0.08875,-0.6335,0.3341667,-0.05,-0.09,0.98,-86.56896,1000,9786.529,238
25.1999,0.1501667,-0.57225,0.3679167,-0.1,-0.51,0.79,-81.99068,1000,9818.986,238
25.2499,0.2004167,-0.5345833,0.3470833,-0.01,-0.55,0.88,-75.59006,1000,9818.986,238
25.2999,0.2075,-0.506,0.375,-0.22,-0.56,0.99,-70.81587,1000,9850.346,238
25.3499,0.18975,-0.4493333,0.3801667,0.0,-0.69,1.17,-68.08579,1000,9881.228,238
25.3999,0.2308333,-0.41475,0.3568333,-0.03,-0.66,1.13,-65.23666,1000,9881.228,238
25.4499,0.2193333,-0.3854167,0.39725,-0.15,-0.68,1.08,-62.78802,1000,9911.551,238
25.4999,0.2020833,-0.35975,0.3883333,0.07,-0.43,1.3,-60.64456,1000,9911.551,238
25.5499,0.2104167,-0.3118333,0.3720833,-0.04,-0.1,1.12,-59.00728,1000,9941.415,238
25.5999,0.2008333,-0.291,0.4055833,-0.07,0.11,1.24,-57.35126,1000,9970.95,238
25.64989,0.1914167,-0.2564167,0.3670833,0.05,0.23,1.0,-54.87885,1000,9970.95,238
25.69989,0.2108333,-0.225,0.3758333,-0.07,0.1,0.88,-51.83623,1000,10000.24,238
25.74989,0.15725,-0.2318333,0.38225,-0.06,0.7,0.9700001,-51.99051,1000,10000.24,238
25.79989,0.1591667,-0.1993333,0.4243333,0.1,-0.5,1.27,-51.36864,1000,10029.24,238
25.84989,0.14725,-0.18475,0.3864167,-0.13,-0.61,1.09,-52.89618,1000,10058.17,238
25.89989,0.1493333,-0.1775,0.3801667,0.03,-0.48,1.29,-50.92092,1000,10058.17,238
25.94989,0.1329167,-0.1839167,0.3933333,0.07,-0.4,1.21,-51.8381,1000,10087.07,238
25.99989,0.105,-0.16,0.3626667,-0.07,-0.52,1.14,-53.59835,1000,10087.07,238
26.04989,0.1151667,-0.1683333,0.3525,0.03,-0.28,1.3,-55.49704,1000,10116.23,238
26.09989,0.09,-0.1514167,0.3580833,0.01,-0.31,1.13,-57.20671,1000,10145.58,238
26.14989,0.09291667,-0.145,0.3605833,-0.06,-0.37,1.17,-57.41436,1000,10145.58,238
26.19989,0.08791667,-0.14375,0.4001667,0.04,-0.12,1.32,-58.39055,1000,10175.12,238
26.24989,0.08391666,-0.13625,0.35725,-0.06,-0.26,1.15,-58.08978,1000,10175.12,238
26.29988,0.1016667,-0.1366667,0.395,-0.0,-0.13,1.25,-56.75854,1000,10204.73,238
26.34988,0.06833333,-0.1526667,0.3916667,0.1,-0.03,1.3,-59.20404,1000,10234.2,238
26.39988,0.07058334,-0.1405833,0.3691667,-0.07,-0.18,1.12,-60.86036,1000,10234.2,238
26.44988,0.08391666,-0.1389167,0.3826667,-0.13,-0.51,0.78,-62.69713,1000,10264.09,238
26.49988,0.07558333,-0.1579167,0.3768333,0.0,-0.52,0.89,-62.20918,1000,10264.09,238
26.54988,0.08474999,-0.1489167,0.3875,-0.14,-0.48,0.81,-61.21432,1000,10294.11,238
