Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
10.30002,0.2404167,0.1501667,-0.3430833,0.39,0.49,1.14,0,155.6387,276,-36.17221,310.9893,293.6389,144.979
10.35002,0.2835,0.1535,-0.3418333,0.36,0.68,1.11,0,155.6387,276,-36.17221,307.4332,294.1824,140.3293
10.40002,0.24125,0.14625,-0.3533333,-0.48,-0.42,0.99,0,152.4954,276,-31.43317,310.225,292.4854,145.6754
10.45002,0.2505833,0.1426667,-0.33725,0.11,-0.0,1.02,0,149.0729,276,-34.22498,308.6545,292.9298,143.3869
10.50002,0.246,0.1225,-0.3675,-0.16,-0.25,0.8,0,149.0729,276,-34.22498,305.4718,288.4349,146.2021
10.55002,0.2880833,0.1168333,-0.36625,0.31,0.02,1.15,0,146.1257,276,-29.4718,301.0752,287.6926,141.8123
10.60002,0.2485,0.11375,-0.3855834,-0.47,0.0,0.86,0,143.3661,276,-27.59576,303.5958,286.4365,147.1991
10.65002,0.2818333,0.1220833,-0.3793334,-0.15,-0.84,0.83,0,143.3661,276,-27.59576,302.4211,287.8401,143.3887
10.70002,0.2658334,0.10125,-0.3916667,0.26,0.25,0.95,0,140.724,276,-26.42108,299.8507,284.4943,145.8343
10.75002,0.28975,0.1229167,-0.3716667,-0.3,-0.52,1.05,0,140.724,276,-26.42108,301.9874,288.3,142.0601
10.80002,0.24375,0.1080833,-0.3593333,0.15,0.48,0.87,0,138.1253,276,-25.98743,302.9134,286.7407,145.8494
10.85002,0.28,0.1245833,-0.3554167,-0.2,0.3,0.84,0,135.4339,276,-26.91339,302.9862,289.317,141.7687
10.90002,0.2480833,0.1004167,-0.3443333,-0.23,-0.9599999,0.73,0,135.4339,276,-26.91339,301.0366,286.2581,144.2282
10.95002,0.2679167,0.126,-0.3585,0.34,0.38,1.07,0,132.9303,276,-25.03662,304.1874,289.3648,143.2282
11.00002,0.2480833,0.106,-0.3430833,-0.42,-0.44,1.06,0,132.9303,276,-25.03662,302.1358,287.1692,144.1293
11.05002,0.2980833,0.1064167,-0.3483333,0.27,0.29,0.98,0,130.3167,276,-26.13583,298.6467,286.988,139.445
11.10002,0.25225,0.10875,-0.3393333,-0.32,-0.91,0.74,0,128.052,276,-22.64673,302.3218,287.7697,143.374
11.15002,0.3041667,0.1180833,-0.3435,0.44,0.79,1.17,0,128.052,276,-22.64673,300.2172,288.9712,138.4753
11.20002,0.2725,0.09958333,-0.33125,-0.52,-0.54,0.93,0,125.6303,276,-24.21716,299.0745,286.7323,140.5579
11.25002,0.28725,0.1141667,-0.3504167,0.15,-0.45,1.01,0,125.6303,276,-24.21716,300.6752,288.0457,140.6572
11.30002,0.2576667,0.09708333,-0.3389167,0.04,-0.08,0.86,0,123.1628,276,-24.6752,299.6453,285.9845,142.7555
11.35003,0.2708333,0.1043333,-0.325,0.04,-0.05,1.13,0,120.7982,276,-23.64532,300.0682,287.798,140.1944
11.40003,0.296,0.106,-0.3716667,-0.17,0.34,0.95,0,118.528,276,-22.70285,298.7029,285.9182,141.4657
11.45003,0.2930833,0.08474999,-0.3504167,-0.25,-1.06,0.71,0,118.528,276,-22.70285,295.1281,283.5962,140.0914
11.50003,0.275,0.09391666,-0.37725,0.35,0.5,1.06,0,116.6152,276,-19.12811,297.8558,283.9796,143.9095
11.55003,0.29475,0.09641666,-0.3439167,-0.38,-0.43,1.04,0,116.6152,276,-19.12811,297.1136,285.6608,139.4021
11.60003,0.2505833,0.08391666,-0.3564167,0.18,0.23,1.05,0,114.5038,276,-21.11362,297.515,283.2487,144.8904
11.65003,0.2995833,0.09433334,-0.3466667,-0.33,-0.47,0.82,0,112.456,276,-20.47827,296.4783,285.2225,139.167
11.70003,0.261,0.08708333,-0.3758333,0.3,-0.44,1.19,0,112.456,276,-20.47827,297.4514,283.0457,145.2217
11.75003,0.2745833,0.07225,-0.3533333,-0.19,0.3,0.86,0,110.3108,276,-21.45142,293.7419,281.5566,142.1484
11.80003,0.27,0.071,-0.3793334,-0.5,-0.26,1.02,0,110.3108,276,-21.45142,293.7331,280.6014,144.5577
11.85003,0.27875,0.08391666,-0.3495833,-0.02,-0.16,0.9599999,0,108.5375,276,-17.73312,295.7542,283.4983,141.4319
11.90003,0.25975,0.08225,-0.38475,-0.01,-0.06,0.85,0,106.5621,276,-19.75421,296.5704,282.0668,145.9762
11.95003,0.30125,0.09083334,-0.3704167,-0.06,-0.77,1.14,0,106.5621,276,-19.75421,295.7792,283.7782,140.8794
12.00003,0.2691667,0.08266666,-0.3814167,0.23,0.6,1.06,0,104.5842,276,-19.77917,296.0728,282.2289,144.7893
12.05003,0.2741667,0.08183333,-0.3576667,-0.4,-0.9,0.75,0,104.5842,276,-19.77917,295.6193,282.8873,142.5283
12.10003,0.2775,0.09308333,-0.37125,0.41,0.24,1.06,0,102.6222,276,-19.61932,297.5433,284.0756,143.2228
12.15003,0.2968333,0.0975,-0.3695833,-0.4,-0.3,0.92,0,100.4679,276,-21.54327,297.1837,284.7785,141.2301
12.20003,0.2614167,0.07391667,-0.3843333,0.07,0.18,1.05,0,100.4679,276,-21.54327,294.7885,280.8865,145.7772
12.25003,0.3104167,0.09516667,-0.37375,-0.31,-0.17,0.83,0,98.58907,276,-18.78848,296.0443,284.2855,140.2888
12.30003,0.2716667,0.08583334,-0.3691667,-0.48,-0.93,0.8,0,96.53567,276,-20.534,296.534,283.0891,143.6509
12.35003,0.3020833,0.08266666,-0.33975,0.29,0.69,1.06,0,96.53567,276,-20.534,294.3046,283.6753,138.3586
12.40003,0.2943333,0.08958333,-0.3708333,-0.44,-0.52,0.94,0,94.70521,276,-18.3046,295.9282,283.5809,141.5607
12.45003,0.3235,0.08391666,-0.3568333,0.24,0.11,1.02,0,94.70521,276,-18.3046,293.5421,283.2338,137.805
12.50003,0.2779167,0.07916666,-0.3851667,-0.23,-0.67,0.78,0,92.951,276,-17.54214,294.9,281.6147,144.1877
12.55003,0.3029167,0.1029167,-0.355,0.31,0.26,1.18,0,90.77447,276,-21.76532,297.7653,286.1672,139.5263
12.60003,0.28,0.09125,-0.3630833,-0.32,-0.22,0.84,0,90.77447,276,-21.76532,297.0504,284.1074,142.3616
12.65003,0.3054167,0.08708333,-0.3475,0.03,-0.81,0.9599999,0,88.66943,276,-21.05042,294.9144,284.0686,138.6879
12.70003,0.2839167,0.07583333,-0.3904166,0.17,0.26,1.0,0,88.66943,276,-21.05042,293.9544,280.9921,143.9748
12.75003,0.305,0.08708333,-0.3576667,-0.37,-0.4,1.06,0,86.87399,276,-17.95444,294.9351,283.6839,139.5441
12.80003,0.2555833,0.08,-0.3695833,-0.03,0.07,1.07,0,84.98048,276,-18.93506,296.3806,282.2138,145.3344
12.85003,0.3116667,0.09183332,-0.3729167,-0.0,0.13,0.86,0,84.98048,276,-18.93506,295.4177,283.8342,140.1127
12.90003,0.2675,0.07791667,-0.3651667,-0.11,-0.76,0.89,0,83.0387,276,-19.41772,295.2396,282.0447,143.7756
12.95003,0.2818333,0.09141666,-0.37725,0.22,0.65,1.04,0,83.0387,276,-19.41772,296.9712,283.6216,143.2376
13.00003,0.28,0.07225,-0.3830833,-0.4,-0.6,0.88,0,80.94158,276,-20.97119,293.4688,280.6806,143.8365
13.05003,0.286,0.07308333,-0.3780833,0.32,0.18,0.99,0,79.19471,276,-17.46875,293.3344,280.9403,142.8944
13.10003,0.25725,0.07016667,-0.3826667,-0.3,-0.71,0.82,0,79.19471,276,-17.46875,294.2567,280.3905,146.0888
13.15003,0.3025,0.0975,-0.3895833,0.29,0.43,1.09,0,77.36904,276,-18.25668,296.8649,284.0507,142.1717
13.20003,0.2601667,0.08183333,-0.37125,-0.54,-0.42,0.82,0,77.36904,276,-18.25668,296.4605,282.4307,144.9778
13.25003,0.2555833,0.075,-0.3491667,-0.08,-0.72,0.76,0,75.32299,276,-20.46054,295.3541,282.1228,143.7966
13.30003,0.2851667,0.0975,-0.38225,0.31,0.25,0.9599999,0,73.38758,276,-19.35413,297.8758,284.3093,143.2763
13.35003,0.2691667,0.07225,-0.33125,-0.36,-0.59,0.99,0,71.2,276,-21.87582,294.0252,282.3043,140.9034
13.40003,0.26625,0.08016666,-0.3764167,0.24,0.47,1.09,0,71.2,276,-21.87582,295.7568,282.0228,144.7272
13.45003,0.2864167,0.08016666,-0.34475,-0.49,-0.7,0.69,0,69.22432,276,-19.75681,294.6367,283.0907,140.2803
13.50003,0.2826667,0.07833333,-0.36225,0.4,0.45,1.19,0,69.22432,276,-19.75681,294.4893,282.2018,142.0348
13.55003,0.2901667,0.02475,-0.3401667,-0.47,-0.23,0.99,0,67.3754,276,-18.48926,283.8753,274.1614,139.5354
13.60003,0.275,-0.03208333,-0.3883333,0.03,-0.12,0.9599999,0.9518585,66.58787,276,-7.875305,272.3456,265.2771,144.6956
13.65003,0.2618333,-0.06458333,-0.3626667,-0.16,0.11,0.8,0.9518585,66.58787,276,-7.875305,265.1441,259.9027,144.172
13.70003,0.22475,-0.08958333,-0.3826667,0.22,-0.69,1.14,229.2843,67.67345,276,10.8559,257.2682,256.8242,149.5732
13.75003,0.176,-0.14225,-0.3630833,0.38,-0.23,1.11,229.2843,67.67345,276,10.8559,240.0535,248.6056,154.1388
13.80003,0.175,-0.13975,-0.4214167,0.04,-0.2,0.86,513.4248,71.2681,276,35.94647,240.3901,251.6535,157.4485
13.85003,0.13,-0.1770833,-0.3976667,0.01,-0.24,1.06,384.3472,74.82909,276,35.60986,225.2831,245.9963,161.8971
13.90003,0.09166667,-0.1639167,-0.4120833,-0.09,0.04,0.86,384.3472,74.82909,276,35.60986,218.2151,248.3086,167.4589
13.95004,0.04766666,-0.186,-0.3954167,-0.05,-1.0,0.73,720.9669,80.60758,276,57.78488,203.374,244.8082,173.1263
14.00004,0.05266667,-0.1726667,-0.4430833,0.34,0.33,1.06,720.9669,80.60758,276,57.78488,205.9627,248.7095,173.2214
14.05004,-0.0135,-0.161,-0.4076666,-0.4,-0.49,1.07,796.6793,87.61131,276,70.03728,184.2069,248.4494,181.8967
14.10004,-0.01833333,-0.1426667,-0.441,0.24,0.42,1.07,1000,96.79062,276,91.79309,181.6774,252.0732,182.3805
14.15004,-0.03766667,-0.1389167,-0.41625,-0.44,-1.1,0.71,1000,96.79062,276,91.79309,173.8293,251.5444,185.1707
14.20004,-0.05708333,-0.10475,-0.4068333,-0.07,-0.21,0.99,1000,107.0077,276,102.1707,160.4119,255.5613,187.9871
14.25004,-0.1176667,-0.07458334,-0.4183333,-0.48,-0.48,0.82,1000,107.0077,276,102.1707,131.3687,259.8911,195.71
14.30004,-0.1375,-0.07583333,-0.435,0.25,0.52,1.13,1000,121.4708,276,144.6313,127.8774,260.1111,197.5413
14.35004,-0.1505833,-0.03891666,-0.401,0.22,-0.39,1.21,1000,136.2831,276,148.1226,113.4904,264.4568,200.5822
14.40004,-0.1258333,0.005166667,-0.4108333,-0.1,-0.57,0.89,1000,136.2831,276,148.1226,96.64877,270.7205,197.0292
14.45004,-0.1625,0.04541667,-0.36475,-0.41,-0.37,1.06,1000,154.2182,276,179.3512,83.38499,277.0976,204.0135
14.50004,-0.1464167,0.1076667,-0.3780833,-0.25,-0.78,0.77,1000,175.5511,276,213.3287,62.6713,285.8954,201.1694
14.55004,-0.11725,0.141,-0.36475,-0.37,-0.48,1.0,1000,175.5511,276,213.3287,48.74556,291.1348,197.8202
14.60004,-0.1068333,0.1916667,-0.3568333,-0.07,-0.52,0.89,1000,198.2765,276,227.2544,38.13491,298.2417,196.6673
14.65004,-0.0575,0.2418333,-0.3704167,-0.33,-0.59,0.82,1000,198.2765,276,227.2544,22.37469,303.1393,188.8236
14.70004,0.02208333,0.2575,-0.3320833,0.32,-0.41,1.14,1000,223.6391,276,253.6253,364.0983,307.7903,176.1954
14.75004,0.04933333,0.2635,-0.3475,0.24,0.21,1.11,0,214.8292,276,-88.09827,358.3957,307.1721,171.9199
14.80004,0.12625,0.266,-0.3618333,-0.44,-0.17,0.82,0,214.8292,276,-88.09827,343.6099,306.3213,160.7652
14.85004,0.18225,0.2470833,-0.33725,-0.04,-0.4,0.94,0,208.0682,276,-67.60986,332.5873,306.2281,151.6132
14.90004,0.1843333,0.2158333,-0.31475,0.41,-0.1,1.07,0,208.0682,276,-67.60986,328.5009,304.4396,149.6446
14.95004,0.2185,0.1993333,-0.3435,0.15,0.32,1.01,0,202.8181,276,-52.50089,321.3736,300.1266,147.5396
15.00004,0.2626667,0.1683333,-0.341,-0.18,-0.2,0.69,0,198.2808,276,-45.3736,311.6543,296.2731,142.3935
15.05004,0.2991667,0.145,-0.3758333,-0.28,-0.33,0.93,0,198.2808,276,-45.3736,304.8585,291.0971,141.4799
15.10004,0.3016667,0.116,-0.3341667,-0.29,-0.59,0.78,0,195.3949,276,-28.85852,300.0333,289.1436,137.9261
15.15004,0.2943333,0.0675,-0.3466667,0.23,0.38,0.94,0,192.9916,276,-24.03326,291.9164,281.0183,139.6674
15.20004,0.2968333,0.05583333,-0.3704167,0.42,-0.09,1.13,0,192.9916,276,-24.03326,289.6527,278.5717,141.2931
15.25004,0.2775,0.05291667,-0.34625,0.27,0.21,1.03,0,191.6264,276,-13.65268,289.7961,278.6891,141.2898
15.30004,0.3070833,0.04933333,-0.3745833,0.32,0.2,1.21,0,190.2467,276,-13.79614,288.1266,277.5028,140.6551
15.35004,0.29475,0.0485,-0.3483333,0.2,-0.43,1.01,0,190.2467,276,-13.79614,288.3441,277.9266,139.763
15.40004,0.2914167,0.05583333,-0.3666667,-0.15,-0.29,0.95,0,189.0123,276,-12.34406,289.846,278.6581,141.5233
15.45004,0.2918334,0.07583333,-0.3675,-0.34,-0.46,1.04,0,189.0123,276,-12.34406,293.5663,281.6593,141.5468
15.50004,0.2876667,0.07625,-0.3826667,-0.29,-0.62,0.91,0,187.2557,276,-17.56625,293.8456,281.2691,143.0663
15.55004,0.2851667,0.08266666,-0.3785,-0.2,-0.04,0.72,0,185.4712,276,-17.84564,295.1663,282.3203,143.0052
15.60004,0.2526667,0.09141666,-0.37625,0.19,0.41,0.9700001,0,185.4712,276,-17.84564,298.8905,283.6564,146.1171
15.65004,0.2679167,0.08308333,-0.3218333,-0.16,-0.62,1.0,0,183.1821,276,-22.8905,296.2291,284.4752,140.2236
15.70004,0.27,0.1245833,-0.3454167,-0.34,-0.56,0.73,0,183.1821,276,-22.8905,303.7695,289.8331,141.9865
15.75004,0.2708333,0.1370833,-0.3430833,0.12,0.37,0.74,0,180.4052,276,-27.76953,305.8464,291.7798,141.7121
15.80004,0.275,0.1530833,-0.3879167,0.2,0.27,1.04,0,177.4205,276,-29.84644,308.1032,291.5356,144.6666
15.85004,0.24725,0.1530833,-0.3789167,-0.26,-0.45,1.06,0,177.4205,276,-29.84644,310.7635,291.9988,146.8748
15.90004,0.235,0.1704167,-0.35125,-0.43,-0.22,0.99,0,173.9442,276,-34.76346,314.9488,295.8814,146.2159
15.95004,0.25225,0.1895833,-0.3439167,0.25,0.43,1.12,0,169.9514,276,-39.9274,315.9274,298.8657,143.7413
16.00004,0.2564167,0.2058333,-0.3679167,0.27,-0.4,1.18,0,169.9514,276,-39.9274,317.7551,299.2251,145.1257
16.05004,0.2029167,0.2105833,-0.35125,-0.3,-0.67,0.98,0,165.7759,276,-41.75507,325.0622,300.9438,149.985
16.10004,0.1780833,0.21975,-0.3341667,0.23,0.19,0.93,0,165.7759,276,-41.75507,329.979,303.3292,151.946
16.15004,0.2091667,0.2439167,-0.3389167,-0.34,-0.79,0.88,0,160.378,276,-53.979,328.3858,305.7424,148.3187
16.20004,0.1595833,0.2575,-0.34225,0.02,0.15,0.78,0,155.1394,276,-52.3858,337.2118,306.9568,155.0014
16.25004,0.1275,0.2518333,-0.3355833,0.17,-0.01,0.9700001,0,155.1394,276,-52.3858,342.1475,306.8858,159.1964
16.30004,0.1295833,0.2639167,-0.3125,-0.52,-0.75,0.7,0,148.5247,276,-66.14749,342.8489,310.1822,157.4778
16.35004,0.1245833,0.2755833,-0.3414166,0.14,0.3,0.89,0,148.5247,276,-66.14749,344.6736,308.9096,159.9529
16.40004,0.10725,0.276,-0.3554167,-0.0,-0.49,0.9599999,0,141.6573,276,-68.67365,347.7645,307.8312,163.2084
16.45004,0.09041667,0.2630833,-0.3426666,-0.25,-0.3,0.65,0,134.4809,276,-71.76453,350.0331,307.5154,165.2187
16.50003,0.05791667,0.27,-0.3555833,0.28,0.36,0.93,0,134.4809,276,-71.76453,356.8932,307.21,170.749
16.55003,0.02875,0.2630833,-0.3533333,-0.32,-0.9599999,0.88,0,126.3915,276,-80.89316,362.7634,306.6705,175.3482
16.60003,0.02083333,0.2639167,-0.3439167,0.21,0.14,1.12,0,126.3915,276,-80.89316,364.4865,307.5021,176.5334
16.65003,-0.02166667,0.2685,-0.3768333,-0.51,-0.5,0.65,0,117.5429,276,-88.48648,13.61349,305.4705,183.2907
16.70003,-0.0435,0.241,-0.3520833,0.23,0.49,0.89,1000,143.7816,276,262.3865,19.2316,304.3915,187.0432
16.75003,-0.02166667,0.2293333,-0.3614167,-0.38,-0.8,0.86,1000,143.7816,276,262.3865,14.39709,302.3968,183.4307
16.80003,-0.055,0.2358333,-0.3839167,-0.22,0.08,0.63,1000,169.9418,276,261.6029,22.12762,301.5617,188.1528
16.85003,-0.09125,0.2229167,-0.35975,0.13,0.59,0.95,1000,169.9418,276,261.6029,31.26152,301.7841,194.2328
16.90003,-0.09625,0.2029167,-0.33475,0.27,0.12,1.21,1000,194.4157,276,244.7385,34.3765,301.2231,196.0414
16.95003,-0.07391667,0.2214167,-0.3475,-0.0,-0.6,1.0,1000,218.578,276,241.6235,27.46081,302.5041,192.0084
17.00003,-0.08433333,0.2289167,-0.3418333,-0.26,-0.23,1.05,1000,218.578,276,241.6235,29.22388,303.8092,193.8586
17.05003,-0.05583333,0.2379167,-0.3545833,-0.08,-0.55,0.9700001,1000,243.2557,276,246.7761,22.20695,303.8606,188.9484
17.10003,-0.02,0.2458333,-0.3585,0.19,0.13,0.82,1000,268.635,276,253.793,13.6511,304.4395,183.1931
17.15002,-0.01266667,0.2708333,-0.34225,0.02,-0.2,0.92,1000,268.635,276,253.793,11.67772,308.3557,182.1196
17.20002,0.03291667,0.28975,-0.3443333,-0.3,-0.3,0.92,1000,295.0672,276,264.3223,362.5188,310.08,174.5394
17.25002,0.05958333,0.2725,-0.3329167,-0.11,-0.06,1.1,0,286.4153,276,-86.51877,356.6661,309.3011,169.853
17.30002,0.071,0.2625,-0.35975,0.15,0.04,0.86,0,286.4153,276,-86.51877,353.865,306.1172,168.8356
17.35002,0.1391667,0.26475,-0.3618333,-0.16,-0.48,0.79,0,278.6288,276,-77.86499,341.2712,306.1926,158.9625
17.40002,0.1591667,0.25,-0.3414166,-0.21,-0.43,1.1,0,278.6288,276,-77.86499,336.5164,306.2132,155.0053
17.45002,0.1629167,0.2491667,-0.3385,0.11,-0.03,0.71,0,272.5772,276,-60.51645,335.8215,306.3564,154.299
17.50002,0.1725,0.2354167,-0.3308333,-0.08,-0.2,0.93,0,266.595,276,-59.82147,332.7682,305.4352,152.462
17.55002,0.2325,0.2116667,-0.3745833,-0.0,0.16,1.07,0,266.595,276,-59.82147,321.3145,299.4696,148.1725
17.60002,0.24125,0.2170833,-0.33975,-0.21,0.16,0.66,0,262.0636,276,-45.31454,320.9818,302.5765,144.6222
17.65002,0.2280833,0.1964167,-0.31475,-0.15,-0.22,0.94,0,257.6902,276,-43.73376,319.7338,301.9658,144.0711
17.70002,0.2391667,0.1904167,-0.3454167,-0.38,0.01,0.7,0,257.6902,276,-43.73376,317.5257,298.8665,145.3012
17.75002,0.2214167,0.1775,-0.325,-0.21,-0.15,0.91,0,253.5376,276,-41.52567,317.7176,298.6413,145.7341
17.80001,0.2441667,0.1666667,-0.3508333,-0.2,-0.34,0.67,0,253.5376,276,-41.52567,313.3172,295.4105,145.1635
17.85001,0.2291667,0.1614167,-0.336,-0.14,0.05,0.87,0,249.8059,276,-37.3172,314.1595,295.6599,145.7043
17.90001,0.23875,0.1570833,-0.3254167,0.12,-0.02,1.03,0,245.9899,276,-38.15948,312.3425,295.7673,143.7334
17.95001,0.2345833,0.1605833,-0.3230834,0.25,0.15,0.79,0,245.9899,276,-38.15948,313.3935,296.4289,144.0175
18.00001,0.2580833,0.1643333,-0.33,0.24,0.41,1.1,0,242.2506,276,-37.39346,311.4868,296.4724,141.9721
18.05001,0.2505833,0.1614167,-0.3454167,-0.2,-0.75,0.9,0,242.2506,276,-37.39346,311.7881,295.0471,144.0409
18.10001,0.2514167,0.1770833,-0.3529167,-0.46,-0.49,0.74,0,238.6718,276,-35.78815,314.1586,296.6462,144.534
18.15001,0.2404167,0.1851667,-0.36475,-0.07,0.13,0.88,0,234.8559,276,-38.15863,316.6031,296.9148,146.61
18.20001,0.2130833,0.2016667,-0.3495833,0.28,0.42,1.14,0,234.8559,276,-38.15863,322.4232,299.9797,148.6362
18.25001,0.2083333,0.19375,-0.3458333,0.38,-0.28,1.16,0,230.2136,276,-46.42325,321.9228,299.2593,148.9348
18.30001,0.19875,0.2008333,-0.3108333,-0.23,-0.72,0.87,0,230.2136,276,-46.42325,324.2987,302.867,147.4047
18.35001,0.21475,0.2154167,-0.3325,-0.4,-0.62,0.72,0,225.3837,276,-48.29871,324.0888,302.938,147.143
18.40001,0.2255833,0.2358333,-0.3541667,0.13,0.39,0.75,0,220.5749,276,-48.08881,325.2726,303.6589,147.5052
18.45,0.1889167,0.2229167,-0.3320833,0.18,0.18,1.0,0,220.5749,276,-48.08881,328.7195,303.8722,150.3652
18.5,0.1864167,0.221,-0.3564167,-0.34,-0.54,0.9700001,0,215.3029,276,-52.71948,328.8519,301.8014,152.3891
18.55,0.1745833,0.23875,-0.3291667,0.41,0.34,1.07,0,215.3029,276,-52.71948,332.8243,305.954,152.0594
18.6,0.1818333,0.2530833,-0.3320833,0.04,-0.6,1.06,0,209.6205,276,-56.82428,333.3038,307.3113,151.2969
18.65,0.1568333,0.2568333,-0.3533333,-0.3,-0.52,1.01,0,203.8901,276,-57.3038,337.59,306.0129,156.0651
18.7,0.1291667,0.2543334,-0.3254167,0.4,0.11,0.95,0,203.8901,276,-57.3038,342.0756,308.0098,158.3505
18.75,0.1489167,0.2514167,-0.3283334,0.04,-0.34,1.01,0,197.2825,276,-66.07562,338.3613,307.4426,155.6032
18.8,0.1366667,0.27475,-0.375,-0.29,-0.45,0.99,0,197.2825,276,-66.07562,342.5533,306.229,159.976
18.85,0.1055833,0.2720833,-0.3439167,0.37,0.18,1.02,0,190.6272,276,-66.55325,347.791,308.3486,162.9334
18.9,0.1105833,0.27475,-0.3345833,0.04,-0.52,0.98,0,183.4481,276,-71.79102,347.0759,309.3918,161.7107
18.95,0.09625,0.2868333,-0.3525,-0.11,-0.23,1.01,0,183.4481,276,-71.79102,350.4503,309.1357,164.7277
19.0,0.07683333,0.2864167,-0.3695833,0.43,0.03,1.17,0,176.0031,276,-74.45026,353.9835,307.7747,168.256
19.05,0.02916667,0.2643333,-0.35725,-0.35,-0.91,0.71,0,168.2047,276,-77.98352,362.7034,306.4982,175.3326
19.09999,0.05416667,0.2608333,-0.341,0.35,0.34,0.9,0,168.2047,276,-77.98352,357.2682,307.4126,170.9742
19.14999,0.02833333,0.2629167,-0.3801667,-0.01,-0.73,1.02,0,160.0779,276,-81.26825,362.8492,304.6671,175.7377
19.19999,-0.0135,0.2543334,-0.3675,0.18,-0.0,0.83,0,151.393,276,-86.84924,12.0384,304.6857,182.1038
19.24999,0.00475,0.2583333,-0.3426666,0.21,0.01,1.11,0,151.393,276,-86.84924,367.9466,307.0123,179.2058
19.29999,-0.04391666,0.2430833,-0.3589167,-0.4,-0.19,1.06,0,142.1983,276,-91.94659,19.24087,304.1086,186.976
19.34999,-0.02541667,0.2379167,-0.3576667,0.31,0.43,1.16,0,142.1983,276,-91.94659,15.09778,303.6315,184.0648
19.39999,-0.0485,0.2405833,-0.3666667,-0.48,-0.48,0.8,1000,168.2886,276,260.9022,20.39768,303.2703,187.5349
19.44999,-0.04725,0.2201667,-0.4064167,-0.05,0.56,1.08,1000,193.8488,276,255.6023,21.11252,298.4456,186.6315
19.49999,-0.08183333,0.2125,-0.3345833,0.14,-0.38,1.22,1000,193.8488,276,255.6023,30.06158,302.4204,193.7438
19.54999,-0.05958333,0.21375,-0.3768333,-0.4,-0.24,0.81,1000,218.4426,276,245.9384,24.57593,299.5631,188.985
19.59999,-0.06916667,0.2283333,-0.3466667,0.04,0.28,0.92,1000,218.4426,276,245.9384,25.85258,303.3711,191.2834
19.64999,-0.04475,0.2305833,-0.3389167,0.36,0.11,0.99,1000,243.4574,276,250.1474,19.98302,304.2296,187.5217
19.69999,-0.05225,0.2535,-0.3304167,0.19,0.41,0.9,1000,269.0591,276,256.017,20.64638,307.4959,188.986
19.74998,-0.01516667,0.2483333,-0.3504167,0.21,0.03,1.02,1000,269.0591,276,256.017,12.49493,305.3245,182.4783
19.79998,-0.01058333,0.27125,-0.3454167,-0.03,0.23,0.93,1000,295.4095,276,263.5051,11.23437,308.142,181.755
19.84998,0.02875,0.2729167,-0.35125,-0.36,-0.39,0.7,1000,295.4095,276,263.5051,362.9865,307.8467,175.3207
19.89998,0.095,0.2755833,-0.3504167,-0.25,-0.65,1.03,0,286.7109,276,-86.98645,349.9797,308.1831,164.8314
19.94998,0.09583333,0.2704167,-0.30225,-0.05,-0.06,1.19,0,279.3129,276,-73.97974,349.4861,311.8183,162.4079
19.99998,0.13,0.25125,-0.3325,-0.29,-0.35,1.08,0,279.3129,276,-73.97974,341.6424,307.0761,158.6456
20.04998,0.1358333,0.2625,-0.34225,-0.06,-0.46,0.91,0,272.7487,276,-65.64236,341.6402,307.4876,158.3527
20.09998,0.16125,0.2508333,-0.3380833,0.2,-0.2,1.21,0,266.1847,276,-65.64023,336.2648,306.5728,154.501
20.14998,0.22875,0.2426667,-0.361,0.06,-0.1,0.94,0,266.1847,276,-65.64023,325.6909,303.9093,147.6393
20.19998,0.2358333,0.211,-0.3589167,0.28,0.29,1.23,0,261.2156,276,-49.69092,320.819,300.4504,146.6923
20.24998,0.2345833,0.2275,-0.3355833,0.31,-0.2,1.0,0,261.2156,276,-49.69092,323.1218,304.1343,145.0452
20.29998,0.235,0.2004167,-0.3320833,0.16,0.2,1.08,0,256.5034,276,-47.12177,319.4588,301.1115,144.7147
20.34998,0.25225,0.19,-0.3439167,0.23,-0.23,1.15,0,252.1575,276,-43.45877,315.9878,298.9189,143.7413
20.39997,0.2320833,0.18,-0.3443333,-0.07,-0.38,0.91,0,252.1575,276,-43.45877,316.7966,297.5983,146.0197
20.44997,0.25225,0.2,-0.3491667,-0.36,-0.39,1.02,0,248.0779,276,-40.79657,317.4096,299.8038,144.1544
20.49997,0.2408333,0.1735,-0.3683333,-0.02,0.1,0.69,0,248.0779,276,-40.79657,314.7696,295.2224,146.8215
20.54997,0.226,0.1770833,-0.3529167,0.21,0.46,1.06,0,244.2009,276,-38.76956,317.0806,296.6462,147.3654
20.59997,0.2485,0.1779167,-0.38225,0.34,0.39,1.19,0,240.0928,276,-41.08063,314.6012,294.9594,146.9722
20.64997,0.2180833,0.1920833,-0.3430833,0.13,-0.58,1.12,0,240.0928,276,-41.08063,320.3729,299.2433,147.5576
20.69997,0.2416667,0.1864167,-0.3376667,-0.22,-0.76,0.87,0,235.6556,276,-44.37292,316.6458,298.9019,144.4088
20.74997,0.2454167,0.19725,-0.3333333,-0.34,-0.32,0.67,0,235.6556,276,-44.37292,317.7901,300.6149,143.6376
20.79997,0.22725,0.2101667,-0.3443333,0.11,0.35,0.9599999,0,231.4766,276,-41.79007,321.7635,301.3981,146.5763
