x,y,z,heading1,heading2,heading3
-0.09,-0.33125,0.2193333,-164.7998,-56.48993,112.31,7.020066
-0.1395833,-0.315,0.205,-156.1008,-56.94417,124.2507,7.030066
-0.1476667,-0.2989167,0.2114167,-153.7103,-54.72913,124.9329,7.040066
-0.19875,-0.2816667,0.205,-144.7924,-53.95247,134.1131,7.050066
-0.21225,-0.27375,0.205,-142.2121,-53.17198,135.9955,7.060067
-0.2404167,-0.2358333,0.2114167,-134.4486,-48.12484,138.6724,7.070067
-0.2641666,-0.2229167,0.2041667,-130.1593,-47.51381,142.3006,7.080067
-0.2783333,-0.1968333,0.2091667,-125.2674,-43.26002,143.0752,7.090067
-0.3058333,-0.1505833,0.21225,-116.2143,-35.35426,145.2391,7.100068
-0.3108333,-0.13375,0.211,-113.282,-32.37005,145.8305,7.110068
-0.3129167,-0.09308333,0.2176667,-106.5662,-23.15357,145.1773,7.120068
-0.3268333,-0.07183333,0.2258333,-102.3957,-17.64489,145.3565,7.130068
-0.33875,-0.03475,0.2220833,-95.85709,-8.893119,146.7513,7.140069
-0.3470833,-0.01125,0.2208333,-91.85647,-2.91632,147.5332,7.150069
-0.3564167,0.02166667,0.2093333,-86.52126,5.909254,149.5731,7.160069
-0.3370833,0.05933333,0.2245833,-80.01707,14.79901,146.3263,7.170069
-0.3289167,0.07266667,0.2351667,-77.54191,17.17118,144.4362,7.180069
-0.3276667,0.1025,0.2385,-72.62938,23.25655,143.9501,7.19007
-0.31975,0.12725,0.2385,-68.29906,28.08184,143.2809,7.20007
-0.3158333,0.1695833,0.2380833,-61.7669,35.46172,142.9901,7.21007
-0.305,0.18,0.2301667,-59.45242,38.0269,142.9602,7.22007
-0.29225,0.2189167,0.23,-53.1641,43.5857,141.7973,7.230071
-0.2868333,0.2120833,0.2433333,-53.52094,41.0746,139.6906,7.240071
-0.2630833,0.25,0.2564167,-46.46069,44.27406,135.7352,7.250071
-0.25725,0.2568333,0.26375,-45.04644,44.23879,134.2852,7.260071
-0.24,0.27975,0.2466667,-40.62658,48.59609,134.2152,7.270072
-0.2295833,0.29975,0.256,-37.44908,49.50118,131.8861,7.280072
-0.2025,0.3158333,0.2495833,-32.6664,51.68288,129.0542,7.290072
-0.1941667,0.32,0.2551667,-31.24815,51.43129,127.269,7.300072
-0.17125,0.3430833,0.2551667,-26.52607,53.36014,123.8667,7.310072
-0.1539167,0.35475,0.251,-23.45475,54.71905,121.5172,7.320073
-0.1430833,0.3725,0.2491667,-21.0126,56.22128,119.8665,7.330073
-0.1295833,0.3716667,0.2593333,-19.22135,55.09429,116.5503,7.340073
-0.1180833,0.3754167,0.2641666,-17.46041,54.86738,114.0848,7.350073
-0.09625,0.3870833,0.2670834,-13.96366,55.39474,109.8179,7.360074
-0.08225,0.3958333,0.2539167,-11.73842,57.32089,107.9484,7.370074
-0.06916667,0.4139167,0.2479167,-9.486637,59.08037,105.5886,7.380074
-0.0485,0.4095833,0.2483333,-6.75312,58.77126,101.0509,7.390074
-0.01791667,0.4175,0.2466667,-2.457293,59.42462,94.15439,7.400074
-0.01475,0.4108333,0.2539167,-2.056186,58.28174,93.32456,7.410075
0.02291667,0.4191667,0.2518333,3.129358,59.00275,84.80044,7.420075
0.03766667,0.4220833,0.2491667,5.09956,59.44555,81.40365,7.430075
0.07,0.4230834,0.2670834,9.394596,57.73666,75.31364,7.440075
0.09125,0.4251667,0.2616667,12.11316,58.38999,70.77499,7.450076
0.1033333,0.4104167,0.2614167,14.13201,57.50472,68.432,7.460076
0.181,0.4118333,0.2551667,23.7254,58.21817,54.65039,7.470076
0.1930833,0.4030833,0.2458333,25.59516,58.62173,51.85307,7.480076
0.2066667,0.38225,0.2420833,28.39824,57.65345,49.5126,7.490077
0.2095833,0.3789167,0.2343333,28.9475,58.26612,48.19115,7.500077
0.24,0.3680833,0.24875,33.1054,55.94925,46.02564,7.510077
0.2539167,0.3629167,0.2458333,34.97877,55.88698,44.07333,7.520077
0.2741667,0.3629167,0.2491667,37.06935,55.52778,42.26502,7.530077
0.2851667,0.34125,0.2526667,39.88392,53.48319,41.54195,7.540078
0.2918334,0.3205833,0.2518333,42.31221,51.84869,40.79207,7.550078
0.3008333,0.3139167,0.2605834,43.78079,50.30381,40.89927,7.560078
0.32225,0.2985,0.2580833,47.19107,49.15327,38.69051,7.570078
0.3289167,0.2854167,0.2593333,49.05027,47.7413,38.2539,7.580079
0.3326667,0.2664167,0.2625,51.31044,45.42427,38.2762,7.590079
0.3391667,0.2579167,0.26625,52.7491,44.08917,38.13235,7.600079
0.3429167,0.2379167,0.2704167,55.24696,41.3418,38.25855,7.610079
0.34125,0.23625,0.2645833,55.30484,41.76209,37.7877,7.62008
0.3539167,0.2229167,0.2739167,57.79496,39.13911,37.73837,7.63008
0.35225,0.2020833,0.2780833,60.15741,36.00593,38.28928,7.64008
0.35,0.2068333,0.2670834,59.41893,37.75474,37.34708,7.65008
0.3470833,0.1864167,0.285,61.75998,33.18844,39.39039,7.66008
0.3483333,0.1908333,0.2801666,61.284,34.26043,38.80994,7.670081
0.3564167,0.18475,0.2879167,62.59985,32.68743,38.93159,7.680081
0.3504167,0.1735,0.2895833,63.65884,30.92737,39.57023,7.690081
0.3508333,0.1916667,0.2925,61.35141,33.23565,39.81895,7.700081
0.34375,0.2004167,0.2866667,59.75652,34.95847,39.82606,7.710082
0.3289167,0.2105833,0.2930833,57.37128,35.69763,41.70284,7.720082
0.3133333,0.231,0.3066667,53.60109,36.98928,44.38394,7.730082
0.3158333,0.22975,0.2968333,53.96633,37.73999,43.22371,7.740082
0.29725,0.2685,0.3066667,47.90912,41.20356,45.89332,7.750082
0.2843333,0.2620833,0.3030833,47.33178,40.85075,46.82822,7.760083
0.2630833,0.2829167,0.30225,42.91965,43.10769,48.96315,7.770083
0.2485,0.29975,0.31,39.65955,44.03693,51.28389,7.780083
0.21475,0.3235,0.3070833,33.57752,46.49131,55.03407,7.790083
0.1885,0.34875,0.3185,28.3913,47.59575,59.38139,7.800084
0.1518333,0.3430833,0.3030833,23.87204,48.54229,63.39085,7.810084
0.11725,0.34725,0.3058333,18.65741,48.62867,69.02424,7.820084
0.09041667,0.3701667,0.3026667,13.72626,50.72886,73.36735,7.830084
0.04766666,0.3789167,0.3125,7.169986,50.48693,81.32733,7.840085
0.0225,0.3785,0.3185,3.401954,49.92007,85.95913,7.850085
-0.02458333,0.3725,0.3155833,-3.77579,49.72861,94.45423,7.860085
-0.05183333,0.3701667,0.30625,-7.971128,50.39802,99.60636,7.870085
-0.08474999,0.35125,0.2904167,-13.56512,50.41575,106.2684,7.880085
-0.1033333,0.34125,0.2926667,-16.84675,49.38258,109.4469,7.890086
-0.1320833,0.3158333,0.2939167,-22.69496,47.05853,114.1987,7.900086
-0.1616667,0.32875,0.2908333,-26.18619,48.50196,119.0685,7.910086
-0.19875,0.3070833,0.2854167,-32.91169,47.09427,124.8514,7.920086
-0.20875,0.2925,0.2793333,-35.51451,46.31902,126.7713,7.930087
-0.2379167,0.2751667,0.2735,-40.84759,45.17404,131.0199,7.940087
-0.2539167,0.2591667,0.2614167,-44.41375,44.75236,134.1662,7.950087
-0.2630833,0.2426667,0.276,-47.31173,41.32281,133.6274,7.960087
-0.2893333,0.2089167,0.2491667,-54.16837,39.97853,139.2658,7.970088
-0.2914167,0.1925,0.261,-56.55259,36.41055,138.1516,7.980088
-0.3158333,0.1535,0.2351667,-64.07951,33.13363,143.329,7.990088
-0.3141667,0.1268333,0.2279167,-68.0154,29.0955,144.0405,8.000088
-0.3375,0.09433334,0.2420833,-74.384,21.28952,144.3487,8.010088
-0.3395833,0.06666667,0.2401667,-78.893,15.51386,144.7305,8.020088
-0.3383333,0.04,0.2470833,-83.25741,9.195758,143.8595,8.030088
-0.3441667,0.03041667,0.2139167,-84.94945,8.092602,148.137,8.040089
-0.3420833,0.001,0.2130833,-89.8325,0.2688871,148.0813,8.050089
-0.3404167,-0.00875,0.2066667,-91.47239,-2.424381,148.7381,8.060089
-0.3429167,-0.03808333,0.2091667,-96.33713,-10.31891,148.6183,8.070089
-0.34125,-0.046,0.2093333,-97.6771,-12.39349,148.4738,8.08009
-0.3383333,-0.09,0.1776667,-104.8963,-26.86525,152.295,8.09009
-0.3416667,-0.1035,0.1633333,-106.853,-32.36135,154.4499,8.10009
-0.3025,-0.1880833,0.1739167,-121.8718,-47.24109,150.104,8.11009
-0.3075,-0.1908333,0.185,-121.8236,-45.88921,148.9678,8.12009
-0.2864167,-0.225,0.1595833,-128.1521,-54.65347,150.8747,8.130091
-0.2729167,-0.2343333,0.1518333,-130.6502,-57.05928,150.9112,8.140091
-0.2654166,-0.2539167,0.145,-133.7315,-60.27132,151.3517,8.150091
-0.25975,-0.2768333,0.131,-136.8235,-64.67607,153.2368,8.160091
-0.2468333,-0.2966666,0.1285,-140.2388,-66.58034,152.4988,8.170092
-0.2320833,-0.30225,0.1293333,-142.4811,-66.83382,150.8703,8.180092
-0.2201667,-0.29725,0.1085,-143.4734,-69.94728,153.7655,8.190092
-0.22725,-0.32875,0.1008333,-145.3456,-72.94831,156.0726,8.200092
-0.20125,-0.3430833,0.08125,-149.6044,-76.67651,158.0148,8.210093
-0.1830833,-0.3580833,0.07266667,-152.9199,-78.52861,158.3516,8.220093
-0.1666667,-0.3705833,0.06599999,-155.7846,-79.90164,158.3964,8.230093
-0.1518333,-0.3758333,0.0525,-158.0017,-82.04784,160.9259,8.240093
-0.1341667,-0.3654167,0.03791667,-159.8387,-84.07603,164.2192,8.250093
-0.10975,-0.3776667,0.0175,-163.7961,-87.34697,170.9403,8.260094
-0.10975,-0.3939167,0.01083333,-164.4315,-88.42467,174.3626,8.270094
-0.1029167,-0.4035,0.008083333,-165.6912,-88.85234,175.509,8.280094
-0.1033333,-0.4083333,-0.0125,-165.7988,-91.7534,-173.1026,8.290094
-0.07975,-0.4075,-0.03291667,-168.9268,-94.61816,-157.5717,8.300095
-0.065,-0.40225,-0.03666667,-170.8208,-95.20833,-150.5725,8.310095
-0.03416667,-0.4151667,-0.05333333,-175.2954,-97.32026,-122.6446,8.320095
-0.02458333,-0.4095833,-0.0775,-176.5652,-100.7146,-107.5992,8.330095
-0.02458333,-0.42,-0.06975,-176.6502,-99.42913,-109.415,8.340096
-0.0005833333,-0.41,-0.08516666,-179.9185,-101.7348,-90.39243,8.350096
0.0001666667,-0.4075,-0.1076667,179.9765,-104.8001,-89.9113,8.360096
0.01958333,-0.4066667,-0.1045833,177.243,-104.4223,-79.39412,8.370096
0.02291667,-0.40625,-0.1264167,176.7713,-107.2851,-79.72507,8.380096
0.04641667,-0.40475,-0.1366667,173.4579,-108.6576,-71.24075,8.390097
0.05225,-0.3995833,-0.1654167,172.5502,-112.4882,-72.47028,8.400097
0.05375,-0.3889167,-0.18125,172.1313,-114.9873,-73.48219,8.410097
0.06166667,-0.3826667,-0.1885,170.8455,-116.2246,-71.8848,8.420097
0.06,-0.3766667,-0.20375,170.9493,-118.4102,-73.59143,8.430098
0.05833333,-0.3741667,-0.2245833,171.1388,-120.9731,-75.43972,8.440098
0.06125,-0.3720833,-0.2326667,170.6522,-122.0181,-75.25139,8.450098
0.06833333,-0.35375,-0.2508333,169.0669,-125.3393,-74.76099,8.460098
0.07,-0.3455833,-0.2470833,168.5493,-125.5638,-74.18229,8.470098
0.06625,-0.3330833,-0.2625,168.7507,-128.2413,-75.83543,8.480099
0.05375,-0.3330833,-0.2768333,170.8331,-129.7307,-79.01215,8.490099
0.07016667,-0.2941667,-0.3005833,166.5841,-135.6181,-76.86045,8.500099
0.06583333,-0.2893333,-0.3091667,167.1815,-136.898,-77.97909,8.510099
0.05333333,-0.27375,-0.3275,168.9754,-140.1085,-80.75058,8.5201
0.04933333,-0.2816667,-0.3380833,170.0655,-140.2014,-81.69795,8.5301
0.04766666,-0.2725,-0.35125,170.078,-142.1956,-82.27184,8.5401
0.05625,-0.2543334,-0.3605833,167.5288,-144.8032,-81.13348,8.5501
0.03333333,-0.2370833,-0.3675,171.9968,-147.1729,-84.81728,8.560101
0.03891666,-0.2058333,-0.3776667,169.2935,-151.409,-84.11672,8.570101
0.03933333,-0.18875,-0.3916667,168.2287,-154.2699,-84.26526,8.580101
0.02791667,-0.1726667,-0.4166667,170.8159,-157.4909,-86.16691,8.590101
0.03125,-0.1535,-0.4125,168.4928,-159.5887,-85.66769,8.600101
0.01725,-0.1414167,-0.41125,173.0454,-161.0234,-87.59811,8.610102
0.03166667,-0.1080833,-0.4183333,163.6703,-165.5135,-85.67112,8.620102
0.01875,-0.08791667,-0.4133333,167.9609,-167.9921,-87.40267,8.630102
0.025,-0.05208333,-0.4405833,154.359,-173.2581,-86.75234,8.640102
0.0225,-0.046,-0.4575,153.9353,-174.2584,-87.18443,8.650103
0.03333333,-0.02391667,-0.4366667,125.6594,-176.865,-85.63474,8.660103
0.04391666,-0.007916666,-0.4391666,100.2187,-178.9673,-84.2894,8.670103
0.03683333,0.01958333,-0.4358334,62.00157,177.4272,-85.16927,8.680103
0.02625,0.045,-0.44225,30.25644,174.19,-86.60316,8.690104
0.03333333,0.04125,-0.43975,38.94101,174.6411,-85.66522,8.700104
0.05458333,0.09558333,-0.43975,29.72874,167.737,-82.92443,8.710104
0.07016667,0.1501667,-0.41975,25.04474,160.3152,-80.51,8.720104
0.08516666,0.1639167,-0.40475,27.45517,157.9529,-78.11728,8.730104
0.08516666,0.1751667,-0.4018333,25.92919,156.4467,-78.03352,8.740105
0.09833334,0.2064167,-0.3925,25.47232,152.26,-75.93513,8.750105
0.1045833,0.215,-0.4026667,25.93987,151.9004,-75.44044,8.760105
0.1135,0.2354167,-0.3801667,25.73982,148.2323,-73.37683,8.770105
0.1193333,0.2414167,-0.3675,26.30339,146.6984,-72.01052,8.780106
0.13375,0.2591667,-0.3589167,27.29723,144.1677,-69.56213,8.790106
0.1414167,0.2635,-0.3675,28.22182,144.3592,-68.9529,8.800106
0.14225,0.28,-0.3475,26.93219,141.1397,-67.73814,8.810106
0.151,0.2933333,-0.3380833,27.23817,139.0539,-65.93277,8.820107
0.1489167,0.3170833,-0.3155833,25.15687,134.8642,-64.73843,8.830107
0.1430833,0.3368333,-0.3018333,23.01529,131.8632,-64.63683,8.840107
0.1555833,0.3420833,-0.2951667,24.45657,130.7893,-62.20613,8.850107
0.14225,0.3480834,-0.2858333,22.22819,129.3916,-63.54195,8.860107
0.1414167,0.3601667,-0.276,21.43707,127.4634,-62.87034,8.870108
0.1379167,0.3689167,-0.2666667,20.49787,125.8608,-62.65256,8.880108
0.1555833,0.38225,-0.251,22.1473,123.2904,-58.20713,8.890108
0.13625,0.39625,-0.2279167,18.97546,119.9068,-59.12875,8.900108
0.1375,0.40625,-0.20875,18.69898,117.1962,-56.62779,8.910109
0.1329167,0.4329167,-0.1905833,17.06785,113.7606,-55.1073,8.920109
0.1329167,0.4454166,-0.1751667,16.61562,111.468,-52.80872,8.930109
0.1341667,0.4489167,-0.1441667,16.6397,107.8041,-47.05764,8.940109
0.1193333,0.4593333,-0.1204167,14.56331,104.6898,-45.25889,8.950109
0.1218333,0.4570833,-0.09666666,14.92491,101.9413,-38.42966,8.96011
0.1214167,0.4630833,-0.075,14.69178,99.19962,-31.70394,8.97011
0.111,0.4705833,-0.06891666,13.27219,98.3317,-31.83494,8.98011
0.09708333,0.4745833,-0.04725,11.56123,95.68568,-25.95197,8.99011
0.09416667,0.47875,-0.02725,11.12761,93.2577,-16.13941,9.000111
0.09166667,0.4851666,-0.00225,10.69925,90.26571,-1.406069,9.010111
0.08016666,0.4895833,0.005166667,9.299352,89.39536,3.687559,9.020111
0.07766667,0.496,0.026,8.899452,86.99933,18.50869,9.030111
0.06875,0.5004167,0.06308334,7.822638,82.81509,42.53874,9.040112
0.05875,0.4883333,0.08208334,6.860122,80.45841,54.40733,9.050112
0.05183333,0.4779167,0.1045833,6.189924,77.65644,63.63617,9.060112
0.0435,0.48,0.1175,5.178285,76.24496,69.68481,9.070112
0.05225,0.4726667,0.1485,6.308037,72.55859,70.61548,9.080112
0.05375,0.45725,0.1629167,6.704383,70.38918,71.74107,9.090113
0.04433333,0.4385,0.1889167,5.773115,66.69242,76.79329,9.100113
0.0385,0.445,0.2066667,4.944738,65.08893,79.44731,9.110113
0.05666667,0.4333333,0.24625,7.450249,60.39176,77.04079,9.120113
0.0485,0.4280833,0.2295833,6.463803,61.7951,78.07152,9.130114
0.03933333,0.416,0.2666667,5.401331,57.33908,81.60937,9.140114
0.04058333,0.4104167,0.2789166,5.647234,55.80021,81.72136,9.150114
0.04058333,0.3979167,0.3045833,5.823433,52.56793,82.41048,9.160114
0.05291667,0.38625,0.3108333,7.801019,51.17475,80.33851,9.170115
0.05333333,0.3525,0.3180833,8.60361,47.93803,80.4817,9.180115
0.04641667,0.3543334,0.33375,7.463089,46.71343,82.08231,9.190115
0.04808333,0.33,0.3466667,8.290061,43.58906,82.10334,9.200115
0.04558333,0.3318333,0.3479167,7.821662,43.6446,82.53574,9.210115
0.05141666,0.3018333,0.366,9.667415,39.51176,82.00326,9.220116
0.03416667,0.28725,0.3805833,6.78312,37.04413,84.87005,9.230116
0.04391666,0.26725,0.3916667,9.3319,34.30729,83.60227,9.240116
0.04391666,0.2330833,0.4005833,10.67035,30.1934,83.74355,9.250116
0.03641667,0.2326667,0.4116667,8.895682,29.47436,84.94468,9.260117
0.04433333,0.1993333,0.4154167,12.53895,25.63353,83.90844,9.270117
0.04266667,0.18475,0.4205833,13.00405,23.71448,84.20736,9.280117
0.03891666,0.1554167,0.4226666,14.05793,20.18873,84.73936,9.290117
0.05266667,0.1358333,0.4291667,21.19281,17.56283,83.00372,9.300117
0.05791667,0.1208333,0.43375,25.60888,15.56668,82.39453,9.310118
0.05016666,0.1129167,0.44225,23.95464,14.32293,83.52831,9.320118
0.051,0.07058334,0.43125,35.85,9.295269,83.25547,9.330118
0.0625,0.061,0.4391666,45.69586,7.907755,81.90034,9.340118
0.07183333,-0.01516667,0.435,101.9221,-1.99686,80.62313,9.350119
0.07975,-0.03558333,0.4379167,114.0458,-4.645416,79.67884,9.360119
0.07558333,-0.06291667,0.43875,129.7745,-8.160569,80.22561,9.370119
0.08141666,-0.06933332,0.4179167,130.4173,-9.419704,78.97597,9.380119
0.07808333,-0.07916666,0.41125,135.3947,-10.89629,79.24931,9.39012
0.08433333,-0.1193333,0.41625,144.751,-15.99689,78.54675,9.40012
0.08141666,-0.12125,0.4125,146.1195,-16.38014,78.83482,9.41012
0.07683333,-0.1458333,0.3879167,152.2172,-20.60324,78.79662,9.42012
0.07183333,-0.1718333,0.386,157.3131,-23.99691,79.45803,9.43012
0.07058334,-0.1751667,0.38225,158.053,-24.61969,79.53804,9.440121
0.08266666,-0.19475,0.3655833,157.0,-28.04468,77.2584,9.450121
0.08916666,-0.2080833,0.3564167,156.8042,-30.27725,75.95429,9.460121
0.08916666,-0.2354167,0.34475,159.2552,-34.32768,75.49871,9.470121
0.09,-0.231,0.3345833,158.7136,-34.62162,74.9443,9.480122
0.08391666,-0.2555833,0.3241667,161.8232,-38.25337,75.4865,9.490122
0.08225,-0.2620833,0.3180833,162.5765,-39.48666,75.50201,9.500122
0.095,-0.27475,0.3026667,160.9262,-42.23204,72.57414,9.510122
0.08433333,-0.2755833,0.2879167,162.985,-43.74616,73.67422,9.520123
0.09833334,-0.2933333,0.2854167,161.4674,-45.78369,70.98985,9.530123
0.1055833,-0.3066667,0.2675,161.0017,-48.90237,68.46065,9.540123
0.11475,-0.3033333,0.2433333,159.2785,-51.26348,64.75259,9.550123
0.1135,-0.3154167,0.2364167,160.2092,-53.14706,64.35505,9.560123
0.10975,-0.3235,0.2305833,161.2601,-54.5196,64.5471,9.570124
0.1101667,-0.3218333,0.23975,161.1034,-53.3157,65.32092,9.580124
0.1258333,-0.3351667,0.2189167,159.4221,-56.84913,60.1097,9.590124
0.1233333,-0.3451667,0.2225,160.3374,-57.19352,61.00008,9.600124
0.13,-0.34875,0.2054167,159.5566,-59.50156,57.67191,9.610125
0.1105833,-0.3601667,0.18625,162.9317,-62.65553,59.30087,9.620125
0.1283333,-0.35125,0.1795833,159.9296,-62.92073,54.44975,9.630125
0.1275,-0.35375,0.1726667,160.1796,-63.98283,53.55721,9.640125
0.1308333,-0.3658333,0.1579167,160.3214,-66.65193,50.35838,9.650126
0.13,-0.3729167,0.1480833,160.7813,-68.34222,48.72062,9.660126
0.1275,-0.3801667,0.156,161.4596,-67.68938,50.7406,9.670126
0.1130833,-0.3780833,0.1476667,163.3483,-68.66605,52.55505,9.680126
0.1214167,-0.3875,0.1408333,162.6025,-70.02679,49.23438,9.690126
0.1126667,-0.3970833,0.1404167,164.1595,-70.52538,51.25735,9.700127
0.1218333,-0.3883333,0.1370833,162.5816,-70.55675,48.37078,9.710127
0.1114167,-0.3883333,0.1408333,163.9913,-70.06626,51.65162,9.720127
0.1270833,-0.3914167,0.12125,162.0126,-72.78847,43.65437,9.730127
0.1176667,-0.3901667,0.1175,163.2177,-73.24014,44.95939,9.740128
0.1168333,-0.38625,0.1114167,163.1704,-73.9094,43.64055,9.750128
0.1164167,-0.3995833,0.0975,163.7568,-76.28754,39.94647,9.760128
0.1118333,-0.3983333,0.09391666,164.3177,-76.73342,40.02325,9.770128
0.1118333,-0.3901667,0.09666666,164.0061,-76.08475,40.83953,9.780128
0.1025,-0.4001667,0.071,165.6329,-79.93893,34.70968,9.790129
0.0975,-0.395,0.07416666,166.1345,-79.36575,37.25965,9.800129
0.10125,-0.4151667,0.07141667,166.2943,-80.23954,35.19722,9.810129
0.08875,-0.4039166,0.05058333,167.6077,-82.86189,29.68111,9.820129
0.08308333,-0.41475,0.05625,168.6723,-82.27645,34.09922,9.83013
0.09583333,-0.4230834,0.05225,167.2372,-82.95972,28.59999,9.84013
0.081,-0.43,0.03583333,169.3321,-85.23635,23.86397,9.85013
0.08641666,-0.4195833,0.04183333,168.3622,-84.3063,25.8311,9.86013
0.065,-0.4075,0.04391666,170.9371,-83.84892,34.04457,9.870131
0.08016666,-0.41875,0.02891667,169.1623,-86.04972,19.83472,9.880131
0.08725,-0.4151667,0.031,168.1316,-85.72971,19.56017,9.890131
0.07891667,-0.41725,0.004333333,169.2899,-89.40497,3.142969,9.900131
0.0785,-0.41475,0.02975,169.2824,-85.8972,20.75575,9.910131
0.07266667,-0.4108333,0.01833333,169.9695,-87.44488,14.15986,9.920132
0.0735,-0.416,0.003916667,169.9802,-89.46057,3.050291,9.930132
0.06083333,-0.4164167,-0.01541667,171.6886,-92.12024,-14.22077,9.940132
0.06083333,-0.4191667,-0.03666667,171.7424,-94.99922,-31.07904,9.950132
0.06,-0.4195833,-0.02183333,171.8619,-92.97874,-19.99588,9.960133
0.05583333,-0.4229167,-0.02683333,172.4793,-93.63045,-25.6688,9.970133
0.03975,-0.4308333,-0.05583333,174.7286,-97.38402,-54.5514,9.980133
0.01183333,-0.4351666,-0.07625,178.4424,-99.93848,-81.17857,9.990133
0.005583333,-0.41725,-0.07183333,179.2334,-99.76822,-85.55555,10.00013
0.004333333,-0.4179167,-0.09583333,179.4059,-102.9153,-87.411,10.01013
-0.008500001,-0.4130834,-0.08641666,-178.8212,-101.8158,-95.61758,10.02013
0.00475,-0.41475,-0.1020833,179.3438,-103.8275,-87.33591,10.03013
0.001416667,-0.4043333,-0.1175,179.7992,-106.2039,-89.30923,10.04013
-0.005583333,-0.3983333,-0.1289167,-179.1969,-107.9337,-92.4799,10.05013
0.0001666667,-0.3926667,-0.1485,179.9757,-110.7158,-89.93569,10.06013
-0.008083333,-0.3970833,-0.1629167,-178.8338,-112.3075,-92.84048,10.07014
-0.02333333,-0.3893333,-0.1743333,-176.5703,-114.1216,-97.62334,10.08014
-0.01683333,-0.3770833,-0.1825,-177.444,-115.8259,-95.2699,10.09014
-0.02541667,-0.3801667,-0.196,-176.1751,-117.274,-97.38869,10.10014
-0.02791667,-0.3701667,-0.205,-175.6871,-118.9779,-97.75476,10.11014
-0.05833333,-0.3645833,-0.2326667,-170.9097,-122.5448,-104.0749,10.12014
-0.05416667,-0.3468333,-0.2633333,-171.1235,-127.2076,-101.6234,10.13014
-0.04933333,-0.34475,-0.2580833,-171.8563,-126.8189,-100.8217,10.14014
-0.0575,-0.3420833,-0.27225,-170.4585,-128.5148,-101.9258,10.15014
-0.06041666,-0.3251667,-0.2879167,-169.4743,-131.5231,-101.851,10.16014
-0.05458333,-0.31625,-0.2908333,-170.2075,-132.6026,-100.6296,10.17014
-0.05016666,-0.29975,-0.2985,-170.4989,-134.8803,-99.54012,10.18014
-0.05333333,-0.2958333,-0.3104167,-169.7804,-136.378,-99.74892,10.19014
-0.05333333,-0.285,-0.3185,-169.4006,-138.1772,-99.50607,10.20014
-0.05791667,-0.276,-0.33975,-168.1488,-140.9109,-99.67413,10.21014
-0.04975,-0.2725,-0.33475,-169.6535,-140.853,-98.45332,10.22014
-0.0485,-0.2643333,-0.3439167,-169.603,-142.4542,-98.02705,10.23014
-0.05416667,-0.26125,-0.34875,-168.2865,-143.163,-98.82844,10.24014
-0.04516667,-0.2395833,-0.35375,-169.3238,-145.8915,-97.27613,10.25014
-0.06041666,-0.22625,-0.3683333,-165.0489,-148.4395,-99.3151,10.26014
-0.07808333,-0.2233333,-0.3729167,-160.729,-149.0833,-101.826,10.27014
-0.07016667,-0.2093333,-0.3720833,-161.4693,-150.638,-100.6793,10.28014
-0.06458333,-0.2004167,-0.39125,-162.1387,-152.8763,-99.37324,10.29014
-0.06875,-0.1880833,-0.3879167,-159.9211,-154.1333,-100.0501,10.30014
-0.06625,-0.1835,-0.3908334,-160.1486,-154.8495,-99.62073,10.31014
-0.0925,-0.1670833,-0.3933333,-151.0304,-156.9848,-103.2337,10.32014
-0.1085,-0.1658333,-0.4064167,-146.8044,-157.8027,-104.9475,10.33014
-0.1105833,-0.1505833,-0.4095833,-143.7077,-159.814,-105.109,10.34014
-0.10975,-0.1475,-0.395,-143.3483,-159.5235,-105.5278,10.35014
-0.1101667,-0.1366667,-0.3879167,-141.1278,-160.5921,-105.8543,10.36014
-0.1283333,-0.1241667,-0.3970833,-134.0546,-162.6357,-107.9103,10.37014
-0.1270833,-0.106,-0.3980833,-129.8314,-165.0895,-107.705,10.38014
-0.1266667,-0.09391666,-0.4030833,-126.555,-166.8843,-107.445,10.39014
-0.1275,-0.08,-0.4064167,-122.1062,-168.8641,-107.4175,10.40014
-0.146,-0.05458333,-0.401,-110.4987,-172.2486,-110.006,10.41014
-0.1539167,-0.036,-0.41375,-103.1644,-175.0273,-110.4054,10.42014
-0.15225,-0.03083333,-0.41975,-101.4486,-175.7988,-109.9365,10.43014
-0.1564167,-0.01475,-0.4095833,-95.38702,-177.9375,-110.9015,10.44014
-0.1564167,-0.01041667,-0.40875,-93.81001,-178.5402,-110.9404,10.45014
-0.1568333,0.009583333,-0.4083333,-86.50327,178.6555,-111.0109,10.46014
-0.15725,0.01708333,-0.3966667,-83.79981,177.5339,-111.6248,10.47014
-0.16375,0.03683333,-0.4068333,-77.32308,174.8267,-111.9247,10.48014
-0.1641667,0.03808333,-0.4091667,-76.93955,174.6825,-111.8617,10.49014
-0.1654167,0.05333333,-0.39725,-72.12973,172.3534,-112.6071,10.50014
-0.16375,0.06541667,-0.4001667,-68.22373,170.7158,-112.2546,10.51015
-0.17975,0.06975,-0.39725,-68.7918,170.0414,-114.3461,10.52015
-0.1625,0.08625,-0.3891666,-62.04201,167.5037,-112.6634,10.53015
-0.1695833,0.09833334,-0.38875,-59.89259,165.8049,-113.5681,10.54015
-0.1625,0.1176667,-0.3879167,-54.0916,163.1259,-112.729,10.55015
-0.1764167,0.1376667,-0.3945833,-52.03332,160.7666,-114.0892,10.56015
