Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
12.20003,-0.08016666,-0.6616667,0.2126667,-0.01,-0.63,0.99,263.7753,0,-2023.298,148,-116.2415
12.25003,-0.06875,-0.65475,0.1995833,-0.15,-0.79,1.2,264.0404,0,-2023.298,148,-116.2415
12.30003,-0.06958333,-0.6854167,0.2066667,0.08,0.88,0.62,263.7669,0,-2034.902,148,-116.0404
12.35003,-0.07933333,-0.6733334,0.2555833,-0.22,-0.88,1.42,263.8298,0,-2046.479,148,-115.7669
12.40003,-0.06,-0.6595833,0.2629167,0.04,0.16,0.65,264.0953,0,-2046.479,148,-115.7669
12.45003,-0.06916667,-0.6543334,0.2318333,-0.25,0.24,1.09,264.0162,0,-2058.088,148,-116.0953
12.50003,-0.09875,-0.6629167,0.2380833,0.03,-0.9700001,0.94,263.4319,0,-2058.088,148,-116.0953
12.55003,-0.05583333,-0.6655833,0.2029167,0.0,0.69,0.84,263.5661,0,-2069.632,148,-115.4319
12.60003,-0.08183333,-0.6595833,0.25,-0.19,-0.64,1.3,263.2199,0,-2081.188,148,-115.5661
12.65003,-0.06333333,-0.64875,0.276,0.1,0.72,0.61,264.1856,0,-2081.188,148,-115.5661
12.70003,-0.06875,-0.65,0.2220833,-0.18,-0.5,1.21,263.7714,0,-2092.807,148,-116.1856
12.75003,-0.07683333,-0.6858334,0.2185,-0.02,-0.74,0.94,263.9981,0,-2092.807,148,-116.1856
12.80003,-0.05333333,-0.6630833,0.2118333,-0.4,-0.74,1.38,264.3239,0,-2104.407,148,-115.9981
12.85003,-0.08833333,-0.6680833,0.2633333,0.23,0.2,0.42,263.8258,0,-2116.039,148,-116.3239
12.90003,-0.04641667,-0.66125,0.2275,-0.12,0.01,1.36,264.6181,0,-2116.039,148,-116.3239
12.95003,-0.04766666,-0.6575,0.1985,-0.13,-0.51,0.57,264.7688,0,-2127.701,148,-116.6181
13.00003,-0.06458333,-0.6708333,0.2605834,0.03,0.53,1.11,265.4464,0,-2127.701,148,-116.6181
13.05003,-0.06625,-0.641,0.2066667,-0.26,-0.65,1.07,264.8179,0,-2139.446,148,-117.4464
13.10003,-0.08225,-0.6751667,0.1714167,0.2,0.14,0.56,263.8848,0,-2151.127,148,-116.8179
13.15003,-0.05833333,-0.6704166,0.2258333,-0.28,-0.71,1.47,264.0603,0,-2151.127,148,-116.8179
13.20003,-0.09041667,-0.6629167,0.2155833,0.06,0.14,0.48,263.4382,0,-2162.733,148,-116.0603
13.25003,-0.09375,-0.6820833,0.21475,0.01,0.07,1.23,263.1448,0,-2162.733,148,-116.0603
13.30003,-0.05958333,-0.676,0.2093333,-0.29,-0.63,0.91,263.1234,0,-2174.248,148,-115.1448
13.35003,-0.0625,-0.66475,0.2168333,-0.47,-0.31,1.29,263.9219,0,-2185.76,148,-115.1234
13.40003,-0.07891667,-0.6583333,0.2393333,0.28,-0.35,0.44,264.252,0,-2185.76,148,-115.1234
13.45003,-0.09041667,-0.6785,0.1976667,-0.19,0.69,1.4,263.4009,0,-2197.385,148,-116.252
13.50003,-0.0625,-0.6685,0.27125,-0.06,-0.4,0.56,263.4109,0,-2197.385,148,-116.252
13.55003,-0.05333333,-0.6508333,0.2225,0.17,0.49,1.06,264.1279,0,-2208.927,148,-115.4109
13.60003,-0.06625,-0.6655833,0.2151667,-0.48,-0.73,1.04,264.7633,0,-2220.539,148,-116.1279
13.65003,-0.05225,-0.6604167,0.2683333,0.36,0.29,0.56,265.0358,0,-2220.539,148,-116.1279
13.70003,-0.08349999,-0.6591667,0.2180833,-0.29,-0.06,1.37,264.1909,0,-2232.243,148,-117.0358
13.75003,-0.07766667,-0.6680833,0.22375,0.11,-0.52,0.47,263.8753,0,-2232.243,148,-117.0358
13.80003,-0.0435,-0.6414166,0.25475,-0.07,0.64,1.33,264.0899,0,-2243.831,148,-115.8753
13.85003,-0.08791667,-0.65475,0.2335,-0.18,-0.87,0.74,263.9472,0,-2255.439,148,-116.0899
13.90003,-0.03458333,-0.6725,0.2355833,0.26,0.52,0.8,265.1762,0,-2255.439,148,-116.0899
13.95004,-0.06583333,-0.6530833,0.2408333,0.2,-0.32,0.59,264.5508,0,-2267.157,148,-117.1762
14.00004,-0.07933333,-0.65225,0.23475,-0.2,0.64,1.41,264.7884,0,-2278.812,148,-116.5508
14.05004,-0.06625,-0.6604167,0.2193333,-0.03,-1.09,0.54,263.8601,0,-2278.812,148,-116.5508
14.10004,-0.07975,-0.65875,0.2445833,0.16,0.78,1.09,263.478,0,-2290.398,148,-115.8601
14.15004,-0.08391666,-0.6689167,0.2008333,-0.46,-0.73,1.02,263.4061,0,-2301.946,148,-115.478
14.20004,-0.08916666,-0.6539166,0.2155833,0.36,0.34,0.57,262.7273,0,-2301.946,148,-115.478
14.25004,-0.06958333,-0.6725,0.1875,-0.32,-0.12,1.38,263.0591,0,-2313.418,148,-114.7273
14.30004,-0.05375,-0.6526667,0.2433333,0.04,-0.45,0.46,263.8733,0,-2313.418,148,-114.7273
14.35004,-0.05916667,-0.6526667,0.1816667,-0.1,0.6,1.34,264.735,0,-2325.006,148,-115.8733
14.40004,-0.08516666,-0.6695833,0.2193333,-0.15,-0.85,0.72,264.2878,0,-2336.679,148,-116.735
14.45004,-0.03808333,-0.6639166,0.21475,0.24,0.4,0.8,264.7628,0,-2336.679,148,-116.735
14.50004,-0.08916666,-0.6543334,0.2070833,0.08,-0.58,0.58,263.9028,0,-2348.356,148,-116.7628
14.55004,-0.07933333,-0.6816667,0.21225,-0.17,0.37,1.23,264.1063,0,-2348.356,148,-116.7628
14.60004,-0.0675,-0.6591667,0.21725,-0.08,-0.95,0.72,263.2516,0,-2359.966,148,-116.1063
14.65004,-0.07766667,-0.6704166,0.2126667,0.19,0.86,1.01,263.6356,0,-2371.491,148,-115.2516
14.70004,-0.09125,-0.67375,0.2376667,-0.47,-0.84,1.02,263.2773,0,-2371.491,148,-115.2516
14.75004,-0.07,-0.6639166,0.1705833,0.35,0.11,0.83,263.2201,0,-2383.019,148,-115.2773
14.80004,-0.09,-0.6629167,0.25725,-0.25,0.21,1.17,262.8456,0,-2383.019,148,-115.2773
14.85004,-0.06666667,-0.6414166,0.2029167,-0.03,-0.98,0.81,263.4387,0,-2394.504,148,-114.8456
14.90004,-0.08391666,-0.6526667,0.2335,0.08,1.02,1.21,263.0027,0,-2406.048,148,-115.4387
14.95004,-0.07975,-0.67725,0.2266667,-0.25,-1.16,0.78,263.3412,0,-2406.048,148,-115.4387
15.00004,-0.05291667,-0.6455833,0.2530833,0.35,0.4,0.91,263.7572,0,-2417.582,120,-115.3412
15.05004,-0.12375,-0.666,0.2429167,-0.51,-0.03,1.16,262.6907,0,-2417.582,120,-115.3412
15.10004,-0.07225,-0.65875,0.2168333,-0.12,0.58,1.28,262.843,0,-2431.851,120,-142.6907
15.15004,-0.1168333,-0.6720833,0.2504167,0.03,-0.69,0.61,261.1178,0,-2446.135,120,-142.843
15.20004,-0.05291667,-0.64625,0.2135,0.08,0.81,1.1,263.0661,0,-2446.135,120,-142.843
15.25004,-0.07433333,-0.6530833,0.2270833,-0.35,-1.03,0.91,262.9879,0,-2460.442,120,-143.0661
15.30004,-0.09583333,-0.68125,0.2176667,0.39,0.44,0.9,263.606,0,-2474.802,120,-143.606
15.35004,-0.06583333,-0.65475,0.2185,-0.46,-0.16,1.28,263.2525,0,-2474.802,120,-143.606
15.40004,-0.07141667,-0.6591667,0.1825,0.3,-0.53,0.44,263.3558,0,-2489.128,120,-143.2525
15.45004,-0.05708333,-0.6455833,0.2066667,-0.13,0.17,1.33,264.3406,0,-2489.128,120,-143.2525
15.50004,-0.1,-0.6518333,0.20125,-0.12,-0.64,0.62,263.3472,0,-2503.562,120,-144.3406
15.55004,-0.06833333,-0.6729167,0.22625,0.23,0.6,1.02,263.4756,0,-2517.896,120,-143.3472
15.60004,-0.09125,-0.6685,0.1893333,-0.5,-0.68,1.08,262.569,0,-2517.896,120,-143.3472
15.65004,-0.06166667,-0.6535,0.23225,-0.25,0.18,1.11,263.6794,0,-2532.153,120,-142.569
15.70004,-0.0675,-0.6620833,0.2066667,-0.01,-0.95,0.52,263.6718,0,-2532.153,120,-142.569
15.75004,-0.08058333,-0.6680833,0.1943333,-0.04,1.04,1.19,263.9701,0,-2546.521,120,-143.6718
15.80004,-0.05958333,-0.6651667,0.2279167,-0.19,-0.9700001,0.77,264.0608,0,-2560.917,120,-143.9701
15.85004,-0.06,-0.66125,0.19875,0.3,0.67,0.95,264.273,0,-2560.917,120,-143.9701
15.90004,-0.08558333,-0.65875,0.2389167,-0.52,-0.54,1.07,264.0981,0,-2575.345,120,-144.273
15.95004,-0.04641667,-0.6583333,0.2054167,0.29,-0.12,0.66,264.46,0,-2575.345,120,-144.273
16.00004,-0.05625,-0.6635,0.2189167,-0.15,0.47,1.17,264.573,0,-2589.791,120,-144.46
16.05004,-0.08474999,-0.6755834,0.2483333,-0.09,-1.07,0.77,264.657,0,-2604.248,120,-144.573
16.10004,-0.0675,-0.6504167,0.2326667,0.06,0.95,1.18,264.0263,0,-2604.248,120,-144.573
16.15004,-0.09208334,-0.6579166,0.2079167,-0.35,-0.93,0.85,262.9858,0,-2618.651,120,-144.0263
16.20004,-0.08683333,-0.65125,0.2801666,0.38,0.15,0.79,262.8376,0,-2618.651,120,-144.0263
16.25004,-0.05225,-0.65125,0.2270833,0.28,-0.1,0.5,263.2836,0,-2632.934,120,-142.8376
16.30004,-0.1085,-0.66,0.2495833,-0.12,0.38,1.45,262.8276,0,-2647.263,120,-143.2836
16.35004,-0.06791667,-0.67125,0.23975,0.03,-0.86,0.49,263.4333,0,-2661.545,120,-142.8276
16.40004,-0.07808333,-0.6451667,0.2164167,0.07,0.72,1.16,262.662,0,-2661.545,120,-142.8276
16.45004,-0.08725,-0.6685,0.2343333,-0.36,-0.71,0.93,263.2953,0,-2675.812,120,-142.662
16.50003,-0.07641666,-0.6491666,0.2105833,0.32,0.07,0.61,262.9832,0,-2675.812,120,-142.662
16.55003,-0.07766667,-0.6555833,0.1875,-0.37,-0.47,1.45,263.0313,0,-2690.11,120,-142.9832
16.60003,-0.06791667,-0.6768333,0.2241667,0.13,-0.08,0.45,263.5999,0,-2704.413,120,-143.0313
16.65003,-0.07725,-0.6747499,0.2225,-0.02,0.23,1.27,263.6608,0,-2704.413,120,-143.0313
16.70003,-0.095,-0.6635,0.22375,-0.0,-0.66,0.64,263.1968,0,-2718.779,120,-143.6608
16.75003,-0.05833333,-0.6470833,0.2204167,0.1,0.5,0.98,263.3898,0,-2718.779,120,-143.6608
16.80003,-0.08016666,-0.6716667,0.2216667,0.27,-0.15,0.6,263.2981,0,-2733.118,120,-143.3898
16.85003,-0.076,-0.6526667,0.1791667,-0.35,0.49,1.38,263.8002,0,-2747.448,120,-143.2981
16.90003,-0.07,-0.66475,0.2245833,0.06,-1.16,0.52,263.5135,0,-2747.448,120,-143.2981
16.95003,-0.09666666,-0.6716667,0.2245833,0.05,0.55,1.16,263.0523,0,-2761.799,120,-143.5135
17.00003,-0.06333333,-0.66,0.2130833,-0.34,-0.86,0.83,263.4392,0,-2761.799,120,-143.5135
17.05003,-0.081,-0.6704166,0.2180833,0.39,0.45,0.84,263.1466,0,-2776.143,120,-143.4392
17.10003,-0.07433333,-0.6568334,0.245,-0.45,-0.28,1.26,263.7243,0,-2790.458,120,-143.1466
17.15002,-0.111,-0.6655833,0.2079167,0.2,-0.34,0.56,262.3954,0,-2790.458,120,-143.1466
17.20002,-0.08141666,-0.6858334,0.24125,-0.05,0.89,1.14,262.4351,0,-2804.697,120,-142.3954
17.25002,-0.06,-0.6583333,0.2254167,-0.15,-1.02,0.78,262.8514,0,-2804.697,120,-142.3954
17.30002,-0.03891666,-0.67125,0.2339167,0.24,0.79,1.0,264.9015,0,-2818.982,120,-142.8514
17.35002,0.04516667,-0.6516666,0.2425,-0.48,-0.8,1.02,268.4797,0,-2833.473,120,-144.9015
17.40002,0.04225,-0.6704166,0.2318333,-0.47,0.01,1.08,271.4176,0,-2833.473,120,-144.9015
17.45002,0.04975,-0.65225,0.265,0.25,-0.24,0.68,273.9775,0,-2848.615,120,-151.4176
17.50002,0.08766666,-0.62875,0.2380833,-0.14,0.52,1.1,275.3018,0,-2848.615,120,-151.4176
17.55002,0.1391667,-0.6241667,0.2641666,0.06,-1.1,0.51,278.2896,0,-2864.145,120,-155.3018
17.60002,0.1180833,-0.611,0.2470833,0.03,0.99,1.21,280.4817,0,-2879.974,120,-158.2896
17.65002,0.1226667,-0.6125,0.28875,-0.3,-0.78,0.78,281.6108,0,-2879.974,120,-158.2896
17.70002,0.1826667,-0.5904167,0.2980833,0.35,0.5,0.87,283.1515,0,-2896.135,120,-161.6108
17.75002,0.1851667,-0.5618333,0.2704167,-0.5,-0.46,1.23,285.5857,0,-2896.135,120,-161.6108
17.80001,0.1855833,-0.5618333,0.2920833,0.28,-0.08,0.51,287.9039,0,-2912.693,120,-165.5857
17.85001,0.181,-0.5208333,0.281,-0.14,0.35,1.47,288.5612,0,-2929.484,120,-167.9039
17.90001,0.20125,-0.5285,0.31,-0.09,-0.84,0.49,289.4297,0,-2929.484,120,-167.9039
17.95001,0.2130833,-0.5095834,0.3116667,-0.35,-1.09,0.84,290.9008,0,-2946.427,120,-169.4297
18.00001,0.216,-0.4739167,0.3033333,0.37,0.29,0.9,292.6804,0,-2963.695,120,-172.6804
18.05001,0.22475,-0.4851666,0.3083333,-0.49,-0.32,1.14,294.0168,0,-2963.695,120,-172.6804
18.10001,0.2458333,-0.43725,0.30625,0.21,-0.32,0.61,296.2346,0,-2981.096,120,-174.0168
18.15001,0.20625,-0.4441667,0.2916667,-0.07,0.65,1.14,296.3698,0,-2981.096,120,-174.0168
18.20001,0.25225,-0.4368333,0.3443333,-0.17,-1.11,0.83,298.086,0,-2998.733,120,-176.3698
18.25001,0.2464167,-0.40875,0.3033333,0.26,0.8,1.1,298.6654,0,-3016.6,120,-178.6654
18.30001,0.2408333,-0.39875,0.34875,-0.48,-0.63,1.02,300.7397,0,-3016.6,120,-178.6654
18.35001,0.2295833,-0.3939167,0.29475,0.28,-0.12,0.61,300.8164,0,-3034.674,120,-180.7397
18.40001,0.24375,-0.4035,0.31475,-0.17,0.48,1.39,300.8337,0,-3034.674,120,-180.7397
18.45,0.2375,-0.3664167,0.3270833,-0.09,-1.14,0.86,301.4402,0,-3052.757,120,-180.8337
18.5,0.2480833,-0.35475,0.3054167,0.15,1.0,1.18,303.0172,0,-3071.059,120,-183.0172
18.55,0.2341667,-0.3443333,0.31475,0.16,0.37,0.95,304.0446,0,-3089.463,120,-184.0446
18.6,0.2485,-0.3504167,0.3466667,-0.07,-0.81,1.03,304.8421,0,-3089.463,120,-184.0446
18.65,0.2283333,-0.3239167,0.3235,0.06,0.48,0.74,304.9137,0,-3107.947,120,-184.8421
18.7,0.20875,-0.3516667,0.3218333,-0.23,-1.17,1.38,303.7389,0,-3107.947,120,-184.8421
18.75,0.2530833,-0.31875,0.3104167,0.1,0.56,0.56,304.7744,0,-3126.321,120,-183.7389
18.8,0.23625,-0.3183333,0.3030833,-0.12,-0.32,1.2,305.2411,0,-3144.845,120,-185.2411
18.85,0.23125,-0.3143333,0.3066667,-0.09,-0.56,0.9700001,307.1238,0,-3144.845,120,-185.2411
18.9,0.2601667,-0.3070833,0.3341667,0.11,0.75,0.75,307.7314,0,-3163.558,120,-187.1238
18.95,0.205,-0.3045833,0.3226667,-0.25,-1.09,1.41,306.8519,0,-3163.558,120,-187.1238
19.0,0.2445833,-0.30875,0.3414166,0.1,0.55,0.52,307.5332,0,-3182.243,120,-186.8519
19.05,0.2255833,-0.3041667,0.3133333,-0.13,-0.4,1.26,306.2967,0,-3200.873,120,-186.2967
19.09999,0.21,-0.3143333,0.3091667,0.18,-0.32,0.84,306.2312,0,-3200.873,120,-186.2967
19.14999,0.23625,-0.3135,0.32625,-0.27,-0.59,1.13,305.7699,0,-3219.496,120,-186.2312
19.19999,0.1954167,-0.3105833,0.3376667,0.21,0.66,0.53,304.3084,0,-3219.496,120,-186.2312
19.24999,0.2433333,-0.301,0.3214167,-0.26,-0.68,1.47,306.0439,0,-3237.927,120,-184.3084
19.29999,0.20875,-0.2970834,0.33125,0.05,0.11,0.6,305.4083,0,-3256.531,120,-186.0439
19.34999,0.2408333,-0.3045833,0.3070833,0.02,0.09,1.2,307.4601,0,-3256.531,120,-186.0439
19.39999,0.2333333,-0.2985,0.3041667,-0.29,-0.66,0.89,307.1473,0,-3275.277,120,-187.4601
19.44999,0.205,-0.3105833,0.3380833,0.29,0.55,0.86,306.5915,0,-3275.277,120,-187.4601
19.49999,0.2514167,-0.30625,0.3270833,-0.36,-0.57,1.46,306.9418,0,-3293.936,120,-186.5915
19.54999,0.2493333,-0.3139167,0.3226667,0.1,0.02,0.56,307.09,0,-3312.63,120,-186.9418
19.59999,0.20125,-0.30375,0.3308333,-0.21,0.13,1.41,307.1233,0,-3312.63,120,-186.9418
19.64999,0.2641666,-0.3029167,0.2891667,-0.01,-0.63,0.69,307.6921,0,-3331.343,120,-187.1233
19.69999,0.2235,-0.3170833,0.3218333,0.08,0.38,0.9,306.5987,0,-3331.343,120,-187.1233
19.74998,0.24125,-0.32475,0.3304167,0.35,0.29,0.5,307.6258,0,-3350.003,120,-186.5987
19.79998,0.2476667,-0.3126667,0.3116667,-0.28,-0.09,1.4,306.7232,0,-3368.765,120,-187.6258
19.84998,0.2226667,-0.3214167,0.355,0.1,-0.46,0.47,306.568,0,-3368.765,120,-187.6258
19.89998,0.2135,-0.3275,0.28375,-0.08,0.55,1.31,305.3989,0,-3387.422,120,-186.568
19.94998,0.2333333,-0.32625,0.32875,-0.17,-0.78,0.83,304.4619,0,-3387.422,120,-186.568
19.99998,0.2304167,-0.3166667,0.33375,0.24,0.3,0.72,304.9046,0,-3405.868,120,-184.4619
20.04998,0.23875,-0.32225,0.3026667,-0.37,-0.1,1.42,306.0491,0,-3424.359,120,-184.9046
20.09998,0.2395833,-0.3318333,0.3593333,0.18,-0.54,0.43,306.1347,0,-3424.359,120,-184.9046
20.14998,0.24,-0.321,0.325,-0.11,0.7,1.37,306.3825,0,-3442.972,120,-186.1347
20.19998,0.2239167,-0.33725,0.3235,-0.32,-0.9700001,0.85,305.3985,0,-3442.972,120,-186.1347
20.24998,0.2341667,-0.3130833,0.3435,0.39,0.46,0.91,305.7202,0,-3461.512,120,-185.3985
20.29998,0.2308333,-0.3420833,0.2920833,0.1,-0.5,0.92,304.7958,0,-3480.084,120,-185.7202
20.34998,0.2358333,-0.3589167,0.3533333,-0.03,0.79,1.2,304.7043,0,-3480.084,120,-185.7202
20.39997,0.2383333,-0.31875,0.3254167,-0.17,-1.36,0.74,304.7015,0,-3498.555,120,-184.7043
20.44997,0.2214167,-0.3355833,0.31375,0.12,0.89,0.71,304.5034,0,-3498.555,120,-184.7043
20.49997,0.23,-0.3379167,0.34625,-0.28,-0.75,1.22,304.8145,0,-3517.005,120,-184.5034
20.54997,0.2329167,-0.346,0.29125,0.1,-0.16,0.9,303.8683,0,-3535.487,120,-184.8145
20.59997,0.20625,-0.3604167,0.3418333,-0.04,0.56,0.93,302.6562,0,-3535.487,120,-184.8145
20.64997,0.23875,-0.3266666,0.33375,-0.16,-1.23,0.81,303.2965,0,-3553.752,120,-182.6562
20.69997,0.2395833,-0.3485,0.3045833,0.08,0.89,0.9599999,303.4832,0,-3553.752,120,-182.6562
20.74997,0.2104167,-0.3408333,0.3341667,-0.25,-0.88,1.1,304.1196,0,-3572.101,120,-183.4832
20.79997,0.2564167,-0.3375,0.3026667,0.27,0.18,0.87,304.4742,0,-3590.512,120,-184.1196
20.84997,0.2283333,-0.3416667,0.3439167,-0.3,0.23,1.05,304.2233,0,-3590.512,120,-184.1196
20.89997,0.2485,-0.3364167,0.3555833,0.22,-0.3,0.6,305.8108,0,-3608.935,120,-184.2233
20.94997,0.23,-0.3243333,0.3054167,-0.07,0.66,1.14,305.183,0,-3627.516,120,-185.8108
20.99997,0.2230833,-0.3480834,0.33375,-0.14,-1.14,0.83,304.8166,0,-3627.516,120,-185.8108
21.04996,0.2176667,-0.3529167,0.3180833,0.16,0.79,1.1,303.2209,0,-3645.998,120,-184.8166
21.09996,0.2218333,-0.36725,0.31975,-0.46,-0.61,1.0,301.818,0,-3664.32,120,-183.2209
21.14996,0.2493333,-0.3395833,0.3393333,0.38,-0.17,0.63,303.0286,0,-3664.32,120,-183.2209
21.19996,0.2416667,-0.3179167,0.3041667,-0.34,0.51,1.36,304.8872,0,-3682.623,120,-183.0286
21.24996,0.2358333,-0.3230834,0.3439167,0.06,-1.19,0.55,306.5518,0,-3682.623,120,-183.0286
21.29996,0.2514167,-0.33225,0.2875,0.06,1.04,1.16,306.8277,0,-3701.278,120,-186.5518
21.34996,0.24125,-0.3175,0.3401667,-0.34,-1.02,0.86,306.8239,0,-3719.961,120,-186.8277
21.39996,0.2243333,-0.3335,0.325,0.38,0.21,0.9,306.0905,0,-3719.961,120,-186.8277
21.44996,0.2379167,-0.3326667,0.30875,-0.45,0.2,1.18,305.576,0,-3738.57,120,-186.0905
21.49996,0.2155833,-0.3266666,0.31,-0.04,0.8,0.95,304.3072,0,-3738.57,120,-186.0905
21.54996,0.246,-0.32875,0.3266666,-0.04,-1.35,0.72,305.2672,0,-3757.0,120,-184.3072
21.59996,0.1941667,-0.3404167,0.3030833,0.12,0.92,1.01,303.3098,0,-3775.527,120,-185.2672
21.64996,0.245,-0.3258333,0.3555833,-0.38,-0.8,1.01,304.4823,0,-3775.527,120,-185.2672
21.69995,0.22875,-0.315,0.31725,0.36,-0.08,0.91,304.2089,0,-3793.975,120,-184.4823
21.74995,0.2255833,-0.3266666,0.3325,-0.32,0.5,1.1,305.8515,0,-3793.975,120,-184.4823
21.79995,0.22875,-0.3018333,0.3193333,0.04,-0.77,0.82,305.9239,0,-3812.561,120,-185.8515
21.84995,0.2485,-0.3130833,0.3235,0.02,0.99,0.9599999,306.7415,0,-3831.153,120,-185.9239
21.89995,0.22225,-0.30625,0.33475,-0.22,-1.3,0.69,307.1887,0,-3831.153,120,-185.9239
21.94995,0.2291667,-0.30625,0.3168334,0.24,0.67,0.86,307.0721,0,-3849.872,120,-187.1887
21.99995,0.21,-0.3375,0.29975,-0.31,-0.36,1.06,304.8891,0,-3849.872,120,-187.1887
22.04995,0.2464167,-0.3001667,0.3325,-0.16,0.32,1.04,306.0273,0,-3868.361,120,-184.8891
22.09995,0.1995833,-0.3195833,0.30375,-0.07,-1.11,1.02,304.4199,0,-3886.963,120,-186.0273
22.14995,0.2505833,-0.3029167,0.33475,0.07,1.03,0.81,306.9892,0,-3886.963,120,-186.0273
22.19995,0.2135,-0.3058333,0.3254167,-0.27,-1.15,0.92,305.5009,0,-3905.662,120,-186.9892
22.24995,0.2358333,-0.32625,0.3239167,0.3,0.4,0.92,306.793,0,-3924.342,120,-186.793
22.29995,0.2505833,-0.3026667,0.3308333,-0.44,-0.42,1.04,306.8008,0,-3924.342,120,-186.793
22.34995,0.2079167,-0.3101666,0.3033333,0.18,-0.37,0.78,306.4397,0,-3943.022,120,-186.8008
22.39994,0.2395833,-0.315,0.3389167,-0.08,0.74,1.04,306.9044,0,-3943.022,120,-186.8008
22.44994,0.21475,-0.3066667,0.2930833,-0.14,-1.32,1.0,305.3646,0,-3961.712,120,-186.9044
22.49994,0.23,-0.3335,0.3614167,0.16,0.94,1.08,305.6169,0,-3980.274,120,-185.6169
22.54994,0.2333333,-0.3143333,0.3283334,-0.35,-0.79,0.95,305.3939,0,-3980.274,120,-185.6169
22.59994,0.24725,-0.3218333,0.3193333,0.19,-0.12,0.92,306.2375,0,-3998.813,120,-185.3939
22.64994,0.2333333,-0.3326667,0.34225,-0.23,-1.05,0.93,306.3888,0,-3998.813,120,-185.3939
22.69994,0.23375,-0.3339167,0.3426666,0.02,0.72,0.87,305.8575,0,-4017.452,120,-186.3888
22.74994,0.2218333,-0.33225,0.30225,-0.2,-1.32,1.27,304.5896,0,-4036.038,120,-185.8575
22.79994,0.2480833,-0.32,0.3414166,0.16,0.69,0.7,305.5026,0,-4036.038,120,-185.8575
22.84994,0.2168333,-0.34125,0.3185,-0.21,-0.44,1.13,304.649,0,-4054.588,120,-185.5026
22.89994,0.2354167,-0.3476667,0.3304167,0.02,-0.49,0.9700001,304.7735,0,-4054.588,120,-185.5026
22.94994,0.2720833,-0.34725,0.3030833,0.03,0.74,0.89,304.8718,0,-4073.065,120,-184.7735
22.99994,0.21725,-0.3468333,0.3380833,-0.06,-1.25,0.9,304.7485,0,-4091.553,120,-184.8718
23.04993,0.2480833,-0.3468333,0.31475,0.08,0.74,0.89,305.2392,0,-4091.553,120,-184.8718
23.09993,0.2283333,-0.3420833,0.31125,-0.32,-0.63,1.15,303.7867,0,-4110.077,120,-185.2392
23.14993,0.2168333,-0.3420833,0.3655833,0.27,-0.12,0.88,303.8889,0,-4110.077,120,-185.2392
23.19993,0.2375,-0.3525,0.2943333,-0.23,0.5,1.01,303.3539,0,-4128.465,120,-183.8889
23.24993,0.2280833,-0.3633333,0.2935,0.26,0.12,0.42,302.8194,0,-4146.801,120,-183.3539
23.29993,0.216,-0.3680833,0.3266666,-0.14,0.08,1.45,302.1648,0,-4165.017,120,-182.1648
23.34993,0.2589167,-0.3529167,0.3108333,0.07,0.2,0.53,302.9299,0,-4165.017,120,-182.1648
23.39993,0.2151667,-0.3589167,0.2968333,0.02,0.04,1.13,302.5377,0,-4183.31,120,-182.9299
23.44993,0.2576667,-0.35725,0.3333333,-0.24,-0.72,1.05,304.3363,0,-4183.31,120,-182.9299
23.49993,0.245,-0.3776667,0.3168334,0.23,0.64,0.6,303.2385,0,-4201.744,120,-184.3363
23.54993,0.2316667,-0.3654167,0.3120833,-0.31,-0.74,1.27,303.7157,0,-4220.115,120,-183.7157
23.59993,0.2605834,-0.3364167,0.3189167,0.09,0.19,0.61,304.369,0,-4220.115,120,-183.7157
23.64993,0.216,-0.3555833,0.2908333,-0.24,-0.03,1.37,303.8038,0,-4238.552,120,-184.369
23.69992,0.2358333,-0.3485,0.3351667,0.06,-0.52,0.75,304.3747,0,-4238.552,120,-184.369
23.74992,0.2333333,-0.3576667,0.3283334,0.02,0.49,0.9,302.8276,0,-4256.99,120,-184.3747
23.79992,0.2441667,-0.3620833,0.325,0.31,0.42,0.73,303.7331,0,-4275.272,120,-182.8276
23.84992,0.2333333,-0.3551667,0.29975,-0.24,-0.3,1.4,303.4721,0,-4275.272,120,-182.8276
23.89992,0.2375,-0.3525,0.3320833,0.1,-0.23,0.51,303.7558,0,-4293.62,120,-183.4721
23.94992,0.2308333,-0.3485,0.29975,-0.14,0.37,1.32,303.5977,0,-4293.62,120,-183.4721
23.99992,0.24125,-0.33725,0.3239167,-0.08,-0.73,0.79,304.3558,0,-4311.979,120,-183.5977
24.04992,0.24725,-0.36125,0.3241667,0.17,0.54,0.8,304.4952,0,-4330.415,120,-184.3558
24.09992,0.2464167,-0.3375,0.2989167,-0.32,-0.95,1.35,305.3669,0,-4330.415,120,-184.3558
24.14992,0.2168333,-0.3555833,0.33975,0.18,0.51,0.45,303.9659,0,-4348.952,120,-185.3669
24.19992,0.261,-0.35,0.3283334,-0.18,0.46,1.43,304.7404,0,-4348.952,120,-185.3669
24.24992,0.19875,-0.3443333,0.2980833,-0.04,-0.85,0.57,302.6936,0,-4367.426,120,-184.7404
24.29992,0.226,-0.3654167,0.34225,0.15,0.33,1.0,302.8139,0,-4385.695,120,-182.6936
24.34991,0.2458333,-0.346,0.29975,-0.38,-0.76,1.18,302.3744,0,-4385.695,120,-182.6936
