Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
10.35002,0.25225,-0.06183333,-0.375,0.09,0.27,0.88,0,2274.948,267,-6.110504,265.2268,260.6368,146.0726
10.40002,0.2420833,-0.09,-0.41375,0.01,0.43,0.89,0,2274.948,267,-6.110504,258.6062,257.728,149.6683
10.45002,0.1926667,-0.1208333,-0.3754167,0.28,-0.4,1.02,501.6216,2275.787,267,8.393768,246.9056,252.1585,152.8327
10.50002,0.1864167,-0.1489167,-0.3785,0.06,-0.18,0.93,501.6216,2275.787,267,8.393768,240.3808,248.5234,153.7791
10.55002,0.1864167,-0.1470833,-0.401,-0.27,-0.2,0.86,808.3218,2278.449,267,26.61917,240.7264,249.8574,155.0672
10.60002,0.17375,-0.131,-0.4039166,-0.21,0.09,0.67,775.1567,2281.076,267,26.27356,241.9853,252.0309,156.7244
10.65002,0.1493333,-0.1489167,-0.3920834,0.2,0.28,0.98,775.1567,2281.076,267,26.27356,234.08,249.2028,159.1496
10.70002,0.1893333,-0.1501667,-0.4083333,-0.18,-0.46,0.76,895.8041,2284.368,267,32.91995,240.5809,249.8087,155.1241
10.75002,0.1970833,-0.1429167,-0.4043333,0.19,-0.13,0.88,895.8041,2284.368,267,32.91995,243.0519,250.5334,154.0141
10.80002,0.1768333,-0.1329167,-0.3814167,-0.23,-0.65,0.95,724.6996,2286.763,267,23.94806,242.0697,250.7875,155.1265
10.85002,0.2054167,-0.1208333,-0.41975,0.24,0.14,1.25,756.2122,2289.256,267,24.93033,248.5345,253.9405,153.9238
10.90002,0.2176667,-0.1020833,-0.37625,0.23,0.04,1.1,756.2122,2289.256,267,24.93033,253.8739,254.8201,149.9499
10.95002,0.2235,-0.08058333,-0.37125,-0.22,0.29,0.75,542.459,2290.569,267,13.12607,259.1731,257.7534,148.9512
11.00002,0.2383333,-0.05166667,-0.3691667,-0.28,-0.53,0.78,464.8973,2291.351,267,7.826874,266.7685,262.0329,147.1538
11.05002,0.2555833,-0.04458333,-0.3589167,0.02,-0.59,1.21,464.8973,2291.351,267,7.826874,269.105,262.9192,144.5455
11.10002,0.2555833,-0.007083333,-0.3764167,0.16,0.18,1.05,294.0401,2291.141,267,-2.105042,277.4125,268.9219,145.8239
11.15002,0.265,0.03,-0.3764167,0.27,-0.15,1.02,294.0401,2291.141,267,-2.105042,-74.54118,274.5568,144.8542
11.20002,0.2868333,0.06016667,-0.38475,0.06,0.52,0.84,1000,2325.295,267,341.5412,-69.1533,278.8878,143.2953
11.25002,0.2720833,0.09,-0.3435,-0.07,-0.38,0.77,1000,2358.91,267,336.1533,-62.69677,284.682,141.6176
11.30002,0.2783333,0.1035,-0.3904166,-0.21,-0.44,1.04,1000,2358.91,267,336.1533,-60.60203,284.8477,144.5144
11.35003,0.2535,0.1289167,-0.3568333,-0.22,-0.64,0.87,1000,2391.67,267,327.602,-54.04453,289.8638,144.6094
11.40003,0.2704167,0.1208333,-0.356,0.27,-0.26,1.07,1000,2423.775,267,321.0445,-56.92294,288.7482,142.7798
11.45003,0.2708333,0.1254167,-0.355,-0.25,-0.38,0.91,1000,2423.775,267,321.0445,-56.15224,289.4576,142.6596
11.50003,0.2654166,0.1025,-0.34875,0.24,0.12,1.21,1000,2456.09,267,323.1522,-59.88418,286.3784,142.727
11.55003,0.2901667,0.08791667,-0.3639167,-0.21,-0.09,1.07,1000,2488.779,267,326.8842,-64.14389,283.5815,141.4331
11.60003,0.2741667,0.07625,-0.3883333,0.08,0.46,0.99,1000,2488.779,267,326.8842,-65.45793,281.1088,144.7776
11.65003,0.2564167,0.045,-0.3435,0.18,0.06,1.25,1000,2522.024,267,332.4579,-71.0462,277.4635,143.2593
11.70003,0.2893333,0.02433333,-0.3576667,-0.14,-0.24,0.99,1000,2522.024,267,332.4579,-76.19266,273.892,141.029
11.75003,0.2551667,-0.005583333,-0.39625,-0.11,-0.25,0.93,1000,2556.344,267,343.1927,277.7465,269.1927,147.2203
11.80003,0.2641666,-0.0325,-0.36625,0.16,0.11,1.04,0,2555.269,267,-10.74649,271.9862,264.929,144.1981
11.85003,0.2395833,-0.06291667,-0.4068333,-0.05,0.01,1.08,0,2555.269,267,-10.74649,264.2859,261.2089,149.5062
11.90003,0.2505833,-0.07308333,-0.4068333,-0.3,0.18,0.79,448.3054,2555.541,267,2.714142,262.7405,259.816,148.3696
11.95003,0.211,-0.1016667,-0.3805833,0.23,0.51,1.11,626.5389,2556.913,267,13.72629,253.2737,255.0436,150.9955
12.00003,0.2091667,-0.1029167,-0.3855834,-0.16,-0.24,1.07,626.5389,2556.913,267,13.72629,252.8013,255.0555,151.5216
12.05003,0.1954167,-0.1333333,-0.4154167,0.12,0.52,1.05,618.7366,2558.333,267,14.19867,244.6942,252.2053,154.8072
12.10003,0.21,-0.1254167,-0.4055833,-0.28,-0.09,0.89,618.7366,2558.333,267,14.19867,248.1534,252.8171,152.6261
12.15003,0.1729167,-0.12,-0.39,0.2,-0.02,0.95,701.9732,2560.218,267,18.84659,244.2403,252.8973,156.0886
12.20003,0.1970833,-0.10725,-0.3904166,0.06,-0.16,0.82,765.7789,2562.494,267,22.7597,250.4456,254.6394,153.2152
12.25003,0.2058333,-0.1168333,-0.3970833,-0.25,-0.52,0.95,765.7789,2562.494,267,22.7597,249.4203,253.6046,152.5994
12.30003,0.2420833,-0.09266666,-0.42225,-0.23,-0.61,1.02,666.9335,2564.252,267,17.57974,258.0537,257.6221,150.1736
12.35003,0.2580833,-0.08266666,-0.401,-0.13,-0.16,1.1,666.9335,2564.252,267,17.57974,261.2392,258.3516,147.2347
12.40003,0.24725,-0.05058333,-0.3729167,0.16,-0.3,0.9599999,462.0485,2564.828,267,5.760773,267.4378,262.2754,146.4549
12.45003,0.2501667,-0.04541667,-0.3870833,0.25,0.14,1.18,368.1966,2564.784,267,-0.4377747,268.7103,263.308,147.126
12.50003,0.2683333,-0.02766667,-0.39375,0.24,0.35,0.8,368.1966,2564.784,267,-0.4377747,273.1133,265.9807,145.7263
12.55003,0.2855834,0.001833333,-0.3989167,0.22,0.15,1.08,275.2435,2564.173,267,-6.113281,-80.63219,270.2633,144.4012
12.60003,0.2791667,0.01641667,-0.3989167,0.17,0.33,0.72,275.2435,2564.173,267,-6.113281,-77.63454,272.3566,145.0152
12.65003,0.2839167,0.05625,-0.3733333,0.01,0.28,1.01,1000,2598.636,267,344.6346,-69.79359,278.5683,142.7473
12.70003,0.2885,0.07708334,-0.36225,-0.01,0.23,0.69,1000,2632.316,267,336.7936,-66.04077,282.0128,141.4658
12.75003,0.2626667,0.08225,-0.34875,0.18,0.0,0.77,1000,2632.316,267,336.7936,-63.61286,283.2703,143.0142
12.80003,0.2658334,0.08391666,-0.3580833,-0.19,-0.24,0.93,1000,2665.377,267,330.6129,-63.48045,283.1892,143.4106
12.85003,0.2630833,0.08833333,-0.3593333,-0.21,-0.19,1.02,1000,2665.377,267,330.6129,-62.43992,283.8109,143.7905
12.90003,0.27,0.09,-0.3443333,0.19,0.31,1.0,1000,2698.321,267,329.4399,-62.56505,284.648,141.8992
12.95003,0.281,0.06141667,-0.3793334,-0.08,-0.11,0.68,1000,2731.278,267,329.5651,-68.67105,279.1968,143.4699
13.00003,0.286,0.05058333,-0.3675,-0.02,-0.46,0.84,1000,2731.278,267,329.5651,-70.97012,277.837,142.1088
13.05003,0.2814167,0.04166667,-0.3864167,-0.2,-0.64,0.92,1000,2765.075,267,337.9701,-72.57795,276.1543,143.9352
13.10003,0.2576667,0.005833333,-0.3826667,0.14,-0.28,0.84,1000,2799.032,267,339.5779,-79.70309,270.8734,146.0458
13.15003,0.2808333,-0.01141667,-0.37375,-0.12,-0.54,0.94,1000,2799.032,267,339.5779,276.6721,268.2504,143.079
13.20003,0.2770833,-0.04808333,-0.3870833,-0.01,0.04,1.11,0,2798.065,267,-9.672058,269.1553,262.919,144.404
13.25003,0.2366667,-0.07016667,-0.4158333,-0.23,0.31,0.86,395.3906,2797.85,267,-2.155273,262.486,260.4223,150.3541
13.30003,0.2276667,-0.09516667,-0.3793334,0.12,0.12,1.16,395.3906,2797.85,267,-2.155273,256.3146,255.9164,149.0288
13.35003,0.2045833,-0.09308333,-0.4064167,-0.12,0.39,0.74,615.4072,2798.918,267,10.68536,254.5349,257.0998,153.2801
13.40003,0.2114167,-0.1051667,-0.3868333,-0.16,-0.13,1.01,628.3677,2800.165,267,12.46506,252.5525,254.7909,151.342
13.45003,0.2083333,-0.11975,-0.4414167,0.18,0.1,0.86,628.3677,2800.165,267,12.46506,249.1097,254.8218,154.7343
13.50003,0.2114167,-0.11375,-0.3976667,-0.15,-0.47,0.85,723.6207,2801.954,267,17.89029,250.7181,254.0372,152.003
13.55003,0.2075,-0.12,-0.3993333,-0.13,-0.46,1.12,723.6207,2801.954,267,17.89029,248.9586,253.2744,152.5429
13.60003,0.2180833,-0.1025,-0.4116667,0.1,0.2,1.06,718.4727,2803.758,267,18.04135,253.8263,256.0184,152.0873
13.65003,0.2530833,-0.08708333,-0.4079166,0.07,-0.01,0.99,630.826,2805.075,267,13.17371,260.0122,257.9492,148.1833
13.70003,0.23125,-0.07916666,-0.37375,0.27,-0.41,1.03,630.826,2805.075,267,13.17371,260.1017,258.0406,148.2537
13.75003,0.2433333,-0.075,-0.39125,0.25,0.44,1.16,525.2728,2805.765,267,6.898254,261.8697,259.1484,148.1209
13.80003,0.2416667,-0.05625,-0.3908334,0.25,0.13,0.84,525.2728,2805.765,267,6.898254,265.8972,261.8101,148.27
13.85003,0.25475,-0.03641667,-0.3793334,0.22,0.18,1.11,430.3841,2805.876,267,1.102783,270.8647,264.5163,146.1158
13.90003,0.2589167,-0.02208333,-0.3729167,0.29,0.27,0.84,349.6054,2805.489,267,-3.864655,274.125,266.611,145.2277
13.95004,0.2654166,0.002666667,-0.37625,0.27,0.31,1.16,349.6054,2805.489,267,-3.864655,-80.42436,270.4061,144.7998
14.00004,0.2691667,0.02683333,-0.37725,0.25,-0.06,0.94,1000,2840.232,267,347.4244,-75.30697,274.0685,144.4923
14.05004,0.2818333,0.01875,-0.3966667,0.21,0.35,1.19,1000,2874.651,267,344.1938,-77.19379,272.7063,144.606
14.10004,0.2766667,0.05291667,-0.3479167,-0.17,-0.05,1.16,1000,2874.651,267,344.1938,-70.17209,278.6482,141.5079
14.15004,0.2814167,0.05208333,-0.3568333,0.01,-0.19,0.95,1000,2908.368,267,337.1721,-70.5146,278.3043,141.7389
14.20004,0.2670834,0.04933333,-0.3830833,0.27,-0.2,1.04,1000,2908.368,267,337.1721,-70.53477,277.3381,145.116
14.25004,0.27125,0.05291667,-0.37125,-0.14,0.15,0.92,1000,2942.122,267,337.5348,-69.96113,278.1121,143.8466
14.30004,0.2835,0.0385,-0.3545833,-0.26,-0.14,1.05,1000,2975.818,267,336.9611,-73.2664,276.1968,141.3566
14.35004,0.2601667,0.01225,-0.3970833,0.18,0.37,1.06,1000,2975.818,267,336.9611,-78.30421,271.767,146.7674
14.40004,0.29475,0.01791667,-0.3720833,-0.3,-0.35,0.67,1000,3010.348,267,345.3042,-77.5215,272.7568,141.6151
14.45004,0.2464167,-0.008333334,-0.37625,0.17,-0.08,0.95,1000,3010.348,267,345.3042,277.0631,268.7312,146.7781
14.50004,0.2555833,-0.02391667,-0.3675,-0.25,-0.45,0.69,0,3009.342,267,-10.06311,273.654,266.2765,145.1827
14.55004,0.24975,-0.02558333,-0.401,0.22,-0.27,0.98,346.6238,3008.677,267,-6.654022,273.1513,266.3495,148.0846
14.60004,0.2489167,-0.06183333,-0.386,0.19,0.35,0.88,346.6238,3008.677,267,-6.654022,265.0495,260.8991,147.1836
14.65004,0.2276667,-0.06291667,-0.395,-0.27,-0.3,0.74,496.4203,3008.872,267,1.95047,263.5516,260.9498,150.0421
14.70004,0.23375,-0.08558333,-0.3768333,0.03,-0.58,1.02,496.4203,3008.872,267,1.95047,258.8907,257.2045,148.1886
14.75004,0.2135,-0.08183333,-0.3789167,0.33,-0.04,1.11,594.4938,3009.683,267,8.109283,258.0284,257.8132,150.601
14.80004,0.2280833,-0.07958333,-0.3970833,-0.05,0.44,0.86,600.9111,3010.58,267,8.971558,259.765,258.667,150.1271
14.85004,0.2476667,-0.07016667,-0.3941667,-0.25,0.04,0.71,600.9111,3010.58,267,8.971558,263.182,259.9064,147.8576
14.90004,0.205,-0.09125,-0.36475,-0.24,-0.69,0.94,506.9109,3010.962,267,3.817993,255.0051,255.9545,150.6628
14.95004,0.22875,-0.08016666,-0.3729167,-0.21,-0.26,1.01,506.9109,3010.962,267,3.817993,259.6867,257.8677,148.4747
15.00004,0.24975,-0.065,-0.3980833,-0.22,-0.36,0.87,577.6663,3011.693,267,7.313293,264.4118,260.7264,147.8966
15.05004,0.2251667,-0.07916666,-0.366,-0.16,-0.34,0.75,487.4104,3011.952,267,2.588196,259.6288,257.7948,148.3998
15.10004,0.22875,-0.06833333,-0.3745833,-0.12,0.28,0.88,580.7036,3012.689,267,7.371246,262.3678,259.6615,148.5885
15.15004,0.2535,-0.06291667,-0.4166667,0.1,-0.03,0.79,580.7036,3012.689,267,7.371246,265.0613,261.4132,148.6837
15.20004,0.2276667,-0.04891667,-0.361,0.13,0.56,1.01,475.772,3012.883,267,1.93869,266.8737,262.2832,147.7622
15.25004,0.2505833,-0.04766666,-0.3768333,0.29,-0.08,1.0,426.8713,3012.76,267,-1.229706,268.2297,262.7908,146.3772
15.30004,0.2741667,-0.0285,-0.40475,0.06,0.18,1.08,426.8713,3012.76,267,-1.229706,273.0653,265.9722,145.8873
15.35004,0.2770833,-0.02266667,-0.366,-0.05,-0.62,1.11,344.4915,3012.154,267,-6.065338,274.3234,266.4562,142.8721
15.40004,0.28475,-0.01308333,-0.3555833,-0.24,-0.59,0.86,344.4915,3012.154,267,-6.065338,276.3693,267.8928,141.3124
15.45004,0.2814167,0.007916666,-0.36625,-0.13,0.19,0.81,292.1332,3011.217,267,-9.369293,-79.38861,271.2383,142.4623
15.50004,0.29225,0.02391667,-0.3733333,0.24,-0.46,1.03,1000,3045.855,267,346.3886,-76.32155,273.6655,141.9457
15.55004,0.2804167,0.0325,-0.3818333,-0.28,-0.39,0.9599999,1000,3045.855,267,346.3886,-74.38898,274.8651,143.7066
15.60004,0.2691667,0.05933333,-0.386,-0.32,-0.47,0.95,1000,3079.994,267,341.389,-68.56889,278.7387,145.1111
15.65004,0.2716667,0.045,-0.37975,-0.32,-0.22,0.76,1000,3079.994,267,341.389,-71.59469,276.758,144.4207
15.70004,0.2666667,0.06225,-0.3675,-0.26,-0.35,0.92,1000,3113.854,267,338.5947,-67.86032,279.614,144.0345
15.75004,0.291,0.02725,-0.37725,-0.34,-0.18,0.88,1000,3147.34,267,334.8603,-75.65028,274.1315,142.3544
15.80004,0.2630833,0.02266667,-0.3439167,-0.03,-0.73,0.93,1000,3147.34,267,334.8603,-76.07568,273.7708,142.5854
15.85004,0.2585,-0.005833333,-0.37125,0.21,-0.33,1.22,1000,3181.647,267,343.0757,277.7073,269.0998,145.1506
15.90004,0.2576667,-0.01641667,-0.406,0.16,0.5,1.04,1000,3181.647,267,343.0757,275.3545,267.6845,147.5989
15.95004,0.246,-0.04975,-0.3764167,0.07,0.04,1.0,0,3180.812,267,-8.354462,267.567,262.471,146.8341
16.00004,0.26225,-0.05375,-0.4179167,-0.24,-0.07,0.91,479.4398,3180.755,267,-0.5669556,267.4172,262.6712,147.891
16.05004,0.2420833,-0.06333333,-0.3864167,-0.12,-0.25,0.98,479.4398,3180.755,267,-0.5669556,264.339,260.692,147.9336
16.10004,0.2333333,-0.08516666,-0.3958333,0.2,-0.51,1.0,525.9019,3181.021,267,2.661011,258.9479,257.8575,149.4818
16.15004,0.2214167,-0.08666667,-0.37725,0.31,0.18,1.16,525.9019,3181.021,267,2.661011,257.6237,257.0618,149.5903
16.20004,0.2214167,-0.1064167,-0.42725,0.26,0.45,0.98,642.076,3181.959,267,9.376312,253.3303,256.0137,152.6051
16.25004,0.2176667,-0.1004167,-0.3929167,0.23,-0.09,0.9599999,709.4897,3183.326,267,13.66974,254.2346,255.6639,151.0146
16.30004,0.19875,-0.1039167,-0.38875,0.18,0.42,1.05,709.4897,3183.326,267,13.66974,251.3971,255.0342,152.9214
16.35004,0.2226667,-0.1095833,-0.40475,0.28,-0.01,0.83,738.0801,3184.886,267,15.60287,252.7963,254.8507,151.1833
16.40004,0.23625,-0.08516666,-0.39975,0.04,-0.7,0.99,710.2078,3186.307,267,14.20367,259.1761,257.973,149.4171
16.45004,0.26225,-0.08308333,-0.41625,-0.24,-0.37,1.07,710.2078,3186.307,267,14.20367,261.4213,258.7121,147.7878
16.50003,0.2580833,-0.06291667,-0.41,-0.24,-0.66,0.94,557.1409,3186.865,267,5.578705,265.2994,261.2757,147.8107
16.55003,0.23125,-0.06141667,-0.401,-0.22,0.01,0.83,557.1409,3186.865,267,5.578705,264.1264,261.2923,150.0287
16.60003,0.26225,-0.04933333,-0.40475,-0.0,-0.0,1.02,521.429,3187.152,267,2.873566,268.3463,263.0507,147.0595
16.65003,0.2551667,-0.0485,-0.3993333,0.29,0.28,0.81,449.5092,3187.018,267,-1.346283,268.2381,263.0752,147.4222
16.70003,0.256,-0.04166667,-0.3958333,0.07,0.21,1.15,449.5092,3187.018,267,-1.346283,269.7556,263.991,147.1078
16.75003,0.24125,-0.0525,-0.35375,-0.08,-0.76,1.12,430.4302,3186.742,267,-2.755585,266.7229,261.5583,145.7068
16.80003,0.2783333,-0.01041667,-0.3741667,-0.24,-0.27,0.81,430.4302,3186.742,267,-2.755585,276.8567,268.4053,143.3553
16.85003,0.28475,0.01141667,-0.3618333,0.13,0.52,0.9,304.5764,3185.756,267,-9.856689,-78.70403,271.8072,141.7985
16.90003,0.2630833,0.03725,-0.3635,-0.3,-0.44,1.06,1000,3220.327,267,345.704,-72.94106,275.851,144.1048
16.95003,0.27,0.0485,-0.3835,-0.24,-0.44,0.94,1000,3254.321,267,339.941,-70.81658,277.2078,144.8529
17.00003,0.275,0.061,-0.366,-0.19,0.26,0.72,1000,3254.321,267,339.941,-68.49326,279.4623,143.08
17.05003,0.2670834,0.05541667,-0.3626667,-0.09,0.06,0.94,1000,3287.87,267,335.4933,-69.27812,278.6878,143.6305
17.10003,0.2501667,0.05708333,-0.3435,-0.13,0.03,0.68,1000,3287.87,267,335.4933,-68.14625,279.4353,143.9346
17.15002,0.27625,0.036,-0.3879167,-0.22,-0.41,0.83,1000,3321.385,267,335.1462,-73.57524,275.3021,144.5439
17.20002,0.275,0.02875,-0.401,-0.22,-0.23,0.9599999,1000,3355.442,267,340.5753,-75.03167,274.1009,145.5582
17.25002,0.28475,0.02766667,-0.37625,-0.1,-0.08,1.0,1000,3355.442,267,340.5753,-75.45049,274.2056,142.8812
17.30002,0.245,0.003916667,-0.3691667,0.18,-0.02,0.92,1000,3389.688,267,342.4505,-80.08412,270.6078,146.4295
17.35002,0.2645833,-0.02558333,-0.39625,0.14,0.52,1.03,1000,3389.688,267,342.4505,273.4771,266.3059,146.2682
17.40002,0.2835,-0.03683333,-0.401,-0.23,0.06,0.73,0,3389.04,267,-6.477081,271.5974,264.7519,144.7403
17.45002,0.2395833,-0.07058334,-0.39625,-0.09,-0.29,0.98,435.2498,3388.58,267,-4.597382,262.5846,259.8999,148.8417
17.50002,0.251,-0.081,-0.3989167,0.25,-0.24,0.9700001,435.2498,3388.58,267,-4.597382,261.1146,258.5222,147.8217
17.55002,0.226,-0.1068333,-0.3589167,0.23,-0.05,1.01,621.2081,3389.169,267,5.885376,253.6992,253.4241,147.8025
17.60002,0.2070833,-0.1129167,-0.3870833,0.01,0.27,0.98,798.6392,3390.829,267,16.60239,250.3976,253.7374,151.8539
17.65002,0.2280833,-0.1151667,-0.4133333,-0.24,-0.05,0.74,798.6392,3390.829,267,16.60239,252.2093,254.4306,151.1095
17.70002,0.2230833,-0.11375,-0.406,-0.25,-0.61,0.95,750.1748,3392.308,267,14.79068,251.983,254.3486,151.2127
17.75002,0.2201667,-0.09958333,-0.39725,-0.22,-0.24,0.9599999,750.1748,3392.308,267,14.79068,254.6624,255.927,151.0036
17.80001,0.2193333,-0.10725,-0.3835,-0.24,0.33,0.82,708.9229,3393.542,267,12.33765,252.9422,254.3758,150.2337
17.85001,0.2235,-0.08833333,-0.3793334,-0.02,-0.25,0.87,743.776,3394.947,267,14.0578,257.4347,256.8914,149.4938
17.90001,0.2308333,-0.1029167,-0.3801667,-0.02,0.48,0.92,743.776,3394.947,267,14.0578,254.9704,254.8523,148.7343
17.95001,0.2535,-0.07583333,-0.36875,0.25,-0.13,0.89,704.8693,3396.15,267,12.02963,262.3457,258.3792,145.4931
18.00001,0.2526667,-0.06666667,-0.3954167,0.2,0.56,0.9,704.8693,3396.15,267,12.02963,264.2192,260.43,147.4219
18.05001,0.251,-0.0525,-0.3818333,0.3,0.16,1.05,541.4735,3396.428,267,2.780762,267.1861,262.1712,146.6809
18.10001,0.2675,-0.04375,-0.381,0.31,0.2,0.82,501.9401,3396.41,267,-0.1861267,269.7114,263.4495,144.9273
18.15001,0.27375,-0.0235,-0.37375,0.11,0.28,1.14,501.9401,3396.41,267,-0.1861267,274.0935,266.4022,143.7794
18.20001,0.28,0.00475,-0.3643333,-0.03,-0.73,1.04,381.9517,3395.7,267,-7.093475,-80.02811,270.7469,142.4567
18.25001,0.2576667,0.02308333,-0.38475,-0.26,-0.42,0.77,1000,3429.989,267,342.8808,-75.88077,273.4334,146.1898
18.30001,0.275,0.04641667,-0.39125,0.28,-0.16,1.15,1000,3429.989,267,342.8808,-71.41946,276.7658,144.8976
18.35001,0.2716667,0.06375,-0.3904166,0.01,-0.15,0.91,1000,3463.831,267,338.4195,-67.79378,279.2738,145.1683
18.40001,0.2716667,0.07183333,-0.3789167,-0.09,-0.38,1.17,1000,3463.831,267,338.4195,-66.18898,280.7345,144.3611
18.45,0.2758333,0.07183333,-0.381,-0.07,-0.2,0.95,1000,3497.149,267,333.189,-66.40309,280.6772,144.0965
18.5,0.29725,0.081,-0.3855834,0.1,-0.47,1.07,1000,3530.49,267,333.4031,-65.75711,281.8637,142.371
18.55,0.2658334,0.07225,-0.3614167,0.21,0.47,1.16,1000,3530.49,267,333.4031,-65.79504,281.3049,143.6643
18.6,0.2404167,0.05766666,-0.3458333,0.04,0.35,0.69,1000,3563.769,267,332.795,-67.51178,279.4668,145.1937
18.65,0.2741667,0.04333333,-0.4043333,-0.25,-0.58,0.75,1000,3563.769,267,332.795,-72.01843,276.1172,145.8599
18.7,0.2855834,0.02,-0.3839167,0.08,-0.65,1.15,1000,3597.671,267,339.0184,-76.994,272.9821,143.3556
18.75,0.28225,-0.00475,-0.35725,-0.12,-0.18,1.09,1000,3632.071,267,343.994,278.0359,269.2383,141.689
18.8,0.246,-0.02958333,-0.3916667,0.14,0.39,1.18,0,3631.556,267,-5.1427,272.1427,265.6805,147.8677
18.85,0.2568333,-0.06141667,-0.3618333,-0.16,-0.22,0.95,0,3631.556,267,-5.1427,265.5514,260.3666,144.6324
18.9,0.2468333,-0.09,-0.4083333,0.26,0.47,1.23,578.5442,3631.701,267,1.448608,258.9672,257.5703,148.8475
18.95,0.2316667,-0.1085,-0.366,-0.07,0.34,0.86,578.5442,3631.701,267,1.448608,253.9042,253.4877,147.6674
19.0,0.2143333,-0.1129167,-0.4276667,-0.2,-0.18,0.94,778.5036,3633.011,267,13.09583,251.2185,255.2097,153.3814
19.05,0.23375,-0.12,-0.3904166,0.18,-0.24,0.95,809.6115,3634.589,267,15.78149,251.8254,252.9145,149.0902
19.09999,0.1901667,-0.13625,-0.3879167,0.28,-0.09,1.04,809.6115,3634.589,267,15.78149,243.3793,250.6469,153.8847
19.14999,0.1933333,-0.1285,-0.4193334,0.11,0.29,1.01,947.0435,3636.951,267,23.62073,245.3898,252.9629,155.248
19.19999,0.2066667,-0.1151667,-0.39975,-0.25,0.18,0.73,947.0435,3636.951,267,23.62073,249.8709,253.9285,152.6615
19.24999,0.23625,-0.1104167,-0.4264167,-0.0,0.17,0.72,818.6921,3638.664,267,17.12909,253.9499,255.4827,151.012
19.29999,0.23625,-0.1030833,-0.3916667,-0.04,-0.2,0.95,755.2031,3639.969,267,13.05008,255.4268,255.2546,148.902
19.34999,0.211,-0.0935,-0.36225,-0.14,0.19,0.78,755.2031,3639.969,267,13.05008,255.1005,255.5273,149.7805
19.39999,0.23,-0.08141666,-0.3741667,-0.08,-0.24,0.87,740.7892,3641.159,267,11.89948,259.5068,257.7241,148.421
19.44999,0.2464167,-0.07016667,-0.3908334,-0.09,0.51,0.81,740.7892,3641.159,267,11.89948,263.1058,259.8221,147.769
19.49999,0.2601667,-0.06225,-0.3895833,0.21,-0.08,1.0,598.4785,3641.548,267,3.894196,265.5439,260.9217,146.2647
19.54999,0.2526667,-0.03125,-0.3908334,0.24,0.45,0.93,566.6234,3641.694,267,1.456146,271.9494,265.4285,147.1181
19.59999,0.2704167,-0.02,-0.3670833,0.25,-0.12,1.13,566.6234,3641.694,267,1.456146,274.7701,266.8814,143.6223
19.64999,0.28,0.016,-0.366,0.04,-0.37,0.9,404.0913,3640.917,267,-7.770111,-77.72952,272.5031,142.583
19.69999,0.2775,0.03475,-0.3630833,-0.13,-0.22,0.91,1000,3675.003,267,340.8623,-73.86227,275.467,142.6098
19.74998,0.2708333,0.0735,-0.3341667,0.14,0.46,0.74,1000,3675.003,267,340.8623,-65.81651,282.4047,140.9761
19.79998,0.2683333,0.09308333,-0.3475,0.25,0.33,1.14,1000,3708.284,267,332.8165,-61.86863,284.9955,142.3253
19.84998,0.2589167,0.1064167,-0.3295834,0.23,0.28,0.85,1000,3708.284,267,332.8165,-58.65697,287.8943,141.8472
19.89998,0.2745833,0.1076667,-0.355,0.16,0.09,1.08,1000,3740.85,267,325.657,-59.5894,286.8718,142.279
19.94998,0.245,0.1104167,-0.35,0.02,0.57,0.81,1000,3773.509,267,326.5894,-56.73985,287.5092,145.008
19.99998,0.25225,0.1091667,-0.3605833,-0.17,-0.32,0.7,1000,3773.509,267,326.5894,-57.5984,286.8437,145.0249
20.04998,0.2754167,0.1133333,-0.36875,-0.2,-0.74,1.04,1000,3805.969,267,324.5984,-58.63295,287.0845,143.2442
20.09998,0.2666667,0.08308333,-0.3454167,0.23,-0.13,1.24,1000,3805.969,267,324.5984,-63.69492,283.5245,142.3313
20.14998,0.2720833,0.05808333,-0.3729167,-0.04,0.3,0.93,1000,3839.038,267,330.6949,-68.94959,278.8529,143.8852
20.19998,0.2770833,0.03041667,-0.3470833,-0.24,-0.54,0.91,1000,3872.633,267,335.9496,-74.73547,275.0083,141.399
20.24998,0.2885,0.0005833333,-0.4026667,0.27,-0.13,1.21,1000,3872.633,267,335.9496,-80.88415,270.083,144.3794
20.29998,0.2493333,-0.036,-0.386,-0.22,-0.56,0.91,1000,3907.422,267,347.8842,270.7841,264.6718,147.1399
20.34998,0.26375,-0.06416667,-0.3875,0.31,-0.36,1.09,1000,3907.422,267,347.8842,265.3264,260.5977,145.759
20.39997,0.2333333,-0.09266666,-0.3958333,-0.09,-0.74,0.87,94.43713,3907.589,267,1.673615,257.3398,256.824,149.4818
20.44997,0.1905833,-0.11725,-0.3891666,-0.13,-0.23,0.73,757.6557,3908.555,267,9.660156,247.3995,253.2332,153.908
20.49997,0.1933333,-0.1358333,-0.39625,0.14,0.3,0.98,757.6557,3908.555,267,9.660156,243.9087,251.0784,153.9919
20.54997,0.1754167,-0.1614167,-0.4035,-0.05,0.17,1.11,987.7835,3910.864,267,23.09134,236.3801,248.1966,156.5036
20.59997,0.1304167,-0.1591667,-0.4325,-0.15,-0.35,0.94,987.7835,3910.864,267,23.09134,228.3302,249.7956,163.2198
