x,y,z,heading1,heading2,heading3
0.4632947,0.03886659,-0.2712462,85.20458,171.8456,-30.34779,6.930064
0.4747102,0.05917755,-0.2529155,82.89414,166.8307,-28.04774,6.940064
0.491131,0.08299899,-0.2098543,80.40789,158.4208,-23.13643,6.950064
0.4949069,0.08592445,-0.1934199,80.15063,156.0474,-21.34659,6.960064
0.5205479,0.09946507,-0.1618153,79.18245,148.4217,-17.26816,6.970065
0.5148402,0.1007188,-0.1373218,78.93095,143.7418,-14.93465,6.980065
0.5227432,0.1185223,-0.09702599,77.22523,129.3048,-10.51497,6.990065
0.5328415,0.1323136,-0.06881892,76.05455,117.4798,-7.359272,7.000065
0.5379346,0.1339853,-0.02654783,76.01372,101.2074,-2.825335,7.010066
0.5366175,0.1429288,0.01477514,75.08545,84.09806,1.577174,7.020066
0.5313488,0.1364928,0.04100695,75.59336,73.27799,4.413065,7.030066
0.5223042,0.1295553,0.0775892,76.06918,59.08309,8.449594,7.040066
0.5148402,0.115764,0.1259442,77.32757,42.58825,13.74618,7.050066
0.5086934,0.119776,0.1435637,76.75057,39.83842,15.76016,7.060067
0.4963997,0.09470078,0.1878101,79.19916,26.75892,20.72386,7.070067
0.4817352,0.08299899,0.214437,80.22438,21.1592,23.9955,7.080067
0.4520548,0.07129723,0.2472267,81.03724,16.08693,28.67404,7.090067
0.443537,0.06394183,0.2608957,81.79655,13.77094,30.46474,7.100068
0.4264138,0.0530759,0.2887077,82.90486,10.41692,34.10035,7.110068
0.4123639,0.04705784,0.2952657,83.48972,9.055334,35.60387,7.120068
0.4028802,0.04120696,0.3071173,84.16004,7.641925,37.31843,7.130068
0.3914647,0.04120696,0.3158086,83.99097,7.434,38.89436,7.140069
0.3710924,0.03761283,0.32529,84.21243,6.595741,41.23697,7.150069
0.3624868,0.04287864,0.3276603,83.25381,7.455535,42.11116,7.160069
0.3537057,0.0346874,0.3325591,84.39899,5.954673,43.23504,7.170069
0.3148929,0.07647946,0.3653488,76.34863,11.82316,49.24206,7.180069
0.2983843,0.09261118,0.3719067,72.75694,13.98323,51.25959,7.19007
0.2889884,0.0877633,0.3786227,73.10691,13.05047,52.64687,7.20007
0.2885494,0.09152458,0.3768054,72.40156,13.65253,52.55589,7.21007
0.2889884,0.0877633,0.3837584,73.10691,12.88168,53.01851,7.22007
0.2917984,0.09679038,0.3715117,71.64916,14.60272,51.85265,7.230071
0.2869688,0.1011367,0.380993,70.58595,14.86661,53.01248,7.240071
0.2803828,0.1072384,0.3760153,69.06958,15.91798,53.28926,7.250071
0.2926765,0.1231194,0.3794128,67.1851,17.97824,52.35364,7.260071
0.3010186,0.1278837,0.3779906,66.98244,18.69196,51.46739,7.270072
0.2979452,0.1383317,0.37404,65.09523,20.29597,51.46059,7.280072
0.2992624,0.1429288,0.3661389,64.47069,21.32407,50.73927,7.290072
0.3087461,0.1295553,0.3661389,67.23621,19.48592,49.86079,7.300072
0.31902,0.1295553,0.3588698,67.89773,19.85005,48.36426,7.310072
0.3276256,0.1178536,0.3505736,70.21531,18.58128,46.93796,7.320073
0.3317527,0.1149281,0.3478082,70.89252,18.28538,46.35344,7.330073
0.3493151,0.1193581,0.3359565,71.13512,19.55903,43.88322,7.340073
0.3522129,0.1174356,0.3238678,71.56046,19.93083,42.59925,7.350073
0.3809273,0.1140923,0.312016,73.32641,20.08553,39.32077,7.360074
0.3984896,0.1227015,0.3059322,72.88554,21.85444,37.51451,7.370074
0.420267,0.1118355,0.2723523,75.09858,22.32443,32.94509,7.380074
0.4362487,0.1076563,0.2551279,76.13766,22.87828,30.32003,7.390074
0.4452933,0.09152458,0.2308713,78.3853,21.62491,27.4054,7.400074
0.4612751,0.08650953,0.2140419,79.37788,22.00713,24.89235,7.410075
0.4709343,0.06310599,0.1931039,82.36773,18.09729,22.2958,7.420075
0.4817352,0.05541627,0.1931039,83.43784,16.01223,21.84341,7.430075
0.4891992,0.03117688,0.1562056,86.35344,11.28727,17.70874,7.440075
0.4874429,0.02992312,0.1427736,86.48714,11.83697,16.32548,7.450076
0.4949069,-0.004764277,0.1129073,90.55154,-2.416239,12.85142,7.460076
0.4992975,-0.01019724,0.1022408,91.17,-5.695699,11.57244,7.470076
0.5038637,-0.02800066,0.08035462,93.18076,-19.21158,9.061051,7.480076
0.5025465,-0.0635239,0.04400936,97.2042,-55.28578,5.004778,7.490077
0.5086934,-0.07288532,0.02006891,98.15381,-74.60515,2.259255,7.500077
0.5045662,-0.1125878,-0.02117505,102.5788,-100.6515,-2.403112,7.510077
0.4984194,-0.1221999,-0.03405391,103.7757,-105.5717,-3.908591,7.520077
0.4865648,-0.1489468,-0.07790525,107.0203,-117.6114,-9.096578,7.530077
0.480418,-0.1696757,-0.1195442,109.4524,-125.1664,-13.97334,7.540078
0.4690025,-0.183885,-0.1351885,111.409,-126.3226,-16.07946,7.550078
0.4518792,-0.1995152,-0.1656079,113.8226,-129.6944,-20.12723,7.560078
0.4518792,-0.1980943,-0.1861509,113.6716,-133.2197,-22.38913,7.570078
0.4055146,-0.227098,-0.2090642,119.2499,-132.6324,-27.27349,7.580079
0.4088514,-0.236543,-0.2246294,120.0517,-133.5202,-28.78509,7.590079
0.3886547,-0.2509194,-0.2541007,122.8467,-135.3609,-33.17648,7.600079
0.3673165,-0.2538449,-0.2669005,124.6476,-136.4362,-36.00301,7.610079
0.3427292,-0.2741558,-0.2913941,128.657,-136.7459,-40.37174,7.62008
0.3352652,-0.2795052,-0.304668,129.8174,-137.4664,-42.2626,7.63008
0.3153319,-0.2876964,-0.3257641,132.3761,-138.5509,-45.93225,7.64008
0.2882859,-0.280759,-0.3421984,134.2422,-140.6326,-49.88745,7.65008
0.2854759,-0.2835172,-0.3520748,134.8028,-141.1564,-50.96352,7.66008
0.2661574,-0.2620361,-0.3836794,134.5529,-145.6686,-55.25105,7.670081
0.243941,-0.2421431,-0.4026421,134.7881,-148.9779,-58.79039,7.680081
0.2402529,-0.2262621,-0.4263455,133.2822,-152.045,-60.598,7.690081
0.2415701,-0.1907389,-0.4328245,128.2939,-156.2177,-60.83303,7.700081
0.2345452,-0.1861418,-0.436617,128.4365,-156.9101,-61.75587,7.710082
0.2420091,-0.1571381,-0.4509971,122.9959,-160.7905,-61.78159,7.720082
0.233667,-0.1425109,-0.4620587,121.3785,-162.8589,-63.17389,7.730082
0.2341061,-0.1078235,-0.4686167,114.7296,-167.0424,-63.45473,7.740082
0.2197927,-0.09152456,-0.4758857,112.6075,-169.1135,-65.20965,7.750082
0.2180365,-0.0498997,-0.4739104,102.8907,-173.9893,-65.29381,7.760083
0.2145241,0.00167168,-0.4804684,89.55353,179.8006,-65.93974,7.770083
0.2206709,0.01654965,-0.4750956,85.71101,178.0049,-65.08622,7.780083
0.2547419,0.1339853,-0.4304542,62.2572,162.7104,-59.38303,7.790083
0.2628205,0.1433467,-0.4148889,61.3912,160.9396,-57.64688,7.800084
0.307868,0.1955868,-0.3798868,57.57243,152.7581,-50.97799,7.810084
0.3348261,0.2319458,-0.346702,55.28829,146.2172,-45.99829,7.820084
0.3440464,0.2388833,-0.3173098,55.22641,143.0261,-42.68497,7.830084
0.3914647,0.2798395,-0.2639771,54.44082,133.3292,-33.99304,7.840085
0.3976115,0.2829322,-0.235691,54.56512,129.7953,-30.65806,7.850085
0.4230769,0.3063357,-0.1823583,54.09297,120.7649,-23.31743,7.860085
0.443537,0.3063357,-0.1537562,55.3685,116.653,-19.11934,7.870085
0.4690025,0.2950518,-0.1012136,57.82579,108.9338,-12.17802,7.880085
0.4832279,0.299649,-0.06423625,58.197,102.0995,-7.572025,7.890086
0.5021075,0.2858576,-0.01761954,60.34647,93.5271,-2.009751,7.900086
0.4968388,0.2699766,0.01888374,61.48084,85.99891,2.176638,7.910086
0.4968388,0.2578569,0.07419174,62.5709,73.94817,8.493082,7.920086
0.5021075,0.2493313,0.103426,63.5924,67.47067,11.6392,7.930087
0.5010538,0.2453193,0.1350305,63.91331,61.1704,15.0825,7.940087
0.4940289,0.2331996,0.1775386,64.73098,52.71739,19.76686,7.950087
0.488321,0.2234203,0.2033754,65.4146,47.68898,22.61069,7.960087
0.4698806,0.2202441,0.2243134,64.88641,44.47554,25.51905,7.970088
0.4674219,0.1979271,0.235375,67.05004,40.06052,26.728,7.980088
0.4551282,0.1897359,0.2448564,67.3695,37.77162,28.27999,7.990088
0.453811,0.1642427,0.2510192,70.10386,33.19686,28.94856,8.000088
0.4492448,0.168422,0.2673746,69.44897,32.20724,30.75961,8.010088
0.4366878,0.1632397,0.2810436,69.50358,30.14948,32.76453,8.020088
0.4397612,0.1711802,0.2902879,68.73116,30.52747,33.42894,8.030088
0.4198279,0.1498663,0.2944755,70.35492,26.97273,35.04657,8.040089
0.4079733,0.1507021,0.2985841,69.72616,26.78111,36.19934,8.050089
0.4009483,0.1444333,0.3165987,70.18949,24.52261,38.29549,8.060089
0.3961188,0.1477767,0.3165987,69.54138,25.02144,38.63367,8.070089
0.382947,0.141675,0.3297936,69.69754,23.24773,40.735,8.08009
0.3890938,0.1383317,0.3325591,70.42854,22.58542,40.52056,8.09009
0.3842641,0.1360749,0.3325591,70.50002,22.25316,40.87435,8.10009
0.3899719,0.1314778,0.3214974,71.36863,22.24232,39.50257,8.11009
0.3853179,0.1227015,0.318574,72.33633,21.06461,39.58334,8.12009
0.3939234,0.1036443,0.3096457,75.25912,18.50637,38.16931,8.130091
0.4028802,0.1003009,0.3071173,76.01987,18.08643,37.31843,8.140091
0.3923428,0.08609161,0.2952657,77.62376,16.25528,36.96404,8.150091
0.4103442,0.08299899,0.2932903,78.56524,15.80112,35.55499,8.160091
0.4066562,0.05875963,0.2826238,81.77798,11.74491,34.79909,8.170092
0.4046365,0.05265799,0.2689548,82.58539,11.07767,33.61129,8.180092
0.4062171,0.02992312,0.2784362,85.78703,6.133948,34.42818,8.190092
0.4037584,0.01863925,0.2808065,87.35685,3.797582,34.81791,8.200092
0.3984896,0.01003011,0.2804115,88.55814,2.048554,35.13351,8.210093
0.3870741,-0.00334336,0.2689548,90.49487,-0.7122035,34.79314,8.220093
0.378732,-0.01897359,0.2693499,92.86798,-4.029382,35.42,8.230093
0.3816298,-0.03151119,0.270377,94.7202,-6.647567,35.3168,8.240093
0.3719705,-0.05516549,0.2685598,98.43581,-11.60779,35.82899,8.250093
0.3522129,-0.08584085,0.2586833,103.697,-18.35778,36.29549,8.260094
0.346066,-0.09796055,0.2502291,105.8052,-21.37952,35.86947,8.270094
0.3508957,-0.1255433,0.2387725,109.6862,-27.73477,34.23394,8.280094
0.3677555,-0.1343196,0.22139,110.0643,-31.24563,31.04807,8.290094
0.3719705,-0.1485289,0.1927089,111.767,-37.62297,27.38757,8.300095
0.3768001,-0.1627382,0.1717708,113.3593,-43.45324,24.50669,8.310095
0.3882157,-0.1790371,0.1336873,114.7582,-53.25124,19.00184,8.320095
0.3882157,-0.2020227,0.1222307,117.4919,-58.82463,17.47674,8.330095
0.3899719,-0.2114677,0.07640404,118.4694,-70.13503,11.08508,8.340096
0.4156129,-0.2291876,0.02583675,118.8743,-83.56809,3.557238,8.350096
0.4145592,-0.2312772,-0.001659232,119.1566,-90.41104,-0.2293195,8.360096
0.4178082,-0.2404714,-0.04329822,119.9228,-100.2071,-5.916545,8.370096
0.4070951,-0.2637078,-0.06384122,122.9343,-103.6089,-8.912613,8.380096
0.3914647,-0.2754096,-0.1004235,125.1278,-110.0335,-14.38798,8.390097
0.3436073,-0.3027416,-0.1857558,131.3823,-121.5324,-28.39587,8.400097
0.3229715,-0.3232197,-0.214753,135.022,-123.6008,-33.62106,8.410097
0.301282,-0.3167001,-0.2558389,136.4292,-128.9322,-40.33683,8.420097
0.3049702,-0.310682,-0.2708511,135.5315,-131.0818,-41.60902,8.430098
0.2931156,-0.3041625,-0.2913941,136.0596,-133.7718,-44.83125,8.440098
0.2944327,-0.296222,-0.3086186,135.1736,-136.1741,-46.34755,8.450098
0.2878469,-0.2828486,-0.3364305,134.4982,-139.9451,-49.45001,8.460098
0.2832806,-0.2885323,-0.3447268,135.5262,-140.0711,-50.5882,8.470098
0.2795048,-0.263875,-0.374593,133.3524,-144.8379,-53.27133,8.480099
0.2619424,-0.2762454,-0.380914,136.5223,-144.0497,-55.48493,8.490099
0.2332279,-0.246991,-0.4042223,136.6416,-148.5739,-60.01594,8.500099
0.2303302,-0.2327817,-0.4172593,135.3033,-150.8436,-61.10098,8.510099
0.2329645,-0.2214978,-0.4320344,133.5546,-152.8564,-61.66526,8.5201
0.2180365,-0.2194082,-0.4457033,135.1797,-153.7902,-63.93227,8.5301
0.206621,-0.2093781,-0.4545526,135.3797,-155.268,-65.5554,8.5401
0.1801019,-0.1924106,-0.470987,136.8925,-157.7787,-69.07352,8.5501
0.1815947,-0.1805416,-0.4750956,134.8334,-159.1926,-69.08176,8.560101
0.1612223,-0.1596456,-0.4845769,134.7185,-161.7654,-71.59733,8.570101
0.1578855,-0.1429288,-0.4865522,132.1535,-163.6294,-72.02183,8.580101
0.1559536,-0.1226179,-0.4952435,128.176,-166.0937,-72.52063,8.590101
0.135757,-0.1053159,-0.505515,127.8032,-168.2317,-74.96778,8.600101
0.1324201,-0.09361418,-0.5041718,125.2583,-169.4812,-75.28372,8.610102
0.1344398,-0.04948176,-0.5108878,110.2066,-174.4679,-75.25689,8.620102
0.1247805,-0.0356904,-0.5086754,105.9619,-175.9865,-76.21722,8.630102
0.1065156,0.01487797,-0.5051199,82.04844,178.3129,-78.09238,8.640102
0.09272919,0.05182214,-0.4952435,60.80115,174.0263,-79.39476,8.650103
0.07095189,0.07965564,-0.4960336,41.6925,170.877,-81.85971,8.660103
0.05338953,0.1218656,-0.4820486,23.6583,165.8124,-83.67993,8.670103
0.04267652,0.131227,-0.4727252,18.01511,164.4855,-84.84145,8.680103
0.06348789,0.1517051,-0.4541575,22.70909,161.5288,-82.04204,8.690104
0.07955744,0.1918255,-0.4393824,22.52567,156.4149,-79.73685,8.700104
0.08789955,0.2104647,-0.4267406,22.66761,153.7479,-78.36105,8.710104
0.1253952,0.2461551,-0.4122816,26.99498,149.1604,-73.08289,8.720104
0.1398841,0.2627048,-0.3984545,28.03424,146.6028,-70.65553,8.730104
0.1805409,0.2687228,-0.380914,33.89511,144.7982,-64.64055,8.740105
0.2127678,0.2674691,-0.3706425,38.50174,144.1844,-60.14196,8.750105
0.2500878,0.2582748,-0.3619513,44.07734,144.4898,-55.35772,8.760105
0.2672111,0.2603644,-0.3508897,45.74352,143.4241,-52.70983,8.770105
0.2983843,0.2423938,-0.3493094,50.91116,145.2423,-49.49565,8.780106
0.3034774,0.2286025,-0.3455169,53.01013,146.5104,-48.70623,8.790106
0.3267475,0.2089602,-0.3455169,57.40043,148.8355,-46.59926,8.800106
0.3479979,0.194333,-0.3431465,60.81963,150.476,-44.59783,8.810106
0.3668774,0.1638248,-0.3595809,65.93741,155.506,-44.42454,8.820107
0.3763611,0.1465229,-0.3425934,68.7283,156.8442,-42.31092,8.830107
0.3971725,0.09261118,-0.3493094,76.87451,165.151,-41.33132,8.840107
0.4059536,0.03844867,-0.3455169,84.58954,173.6503,-40.4019,8.850107
0.4156129,0.02072885,-0.3431465,87.14471,176.5431,-39.54443,8.860107
0.4344925,-0.04363088,-0.3214184,95.7343,-172.2696,-36.4924,8.870108
0.4415174,-0.0677031,-0.3036408,98.71793,-167.4303,-34.51712,8.880108
0.4382683,-0.09837848,-0.2929743,102.6515,-161.4383,-33.762,8.890108
0.4406393,-0.1359913,-0.2659524,107.1514,-152.9176,-31.11351,8.900108
0.4336143,-0.1667502,-0.2623968,111.0347,-147.5645,-31.17976,8.910109
0.4094661,-0.2183216,-0.2503081,118.0659,-138.9047,-31.43759,8.920109
0.3853179,-0.2417252,-0.249518,122.1017,-135.9088,-32.92564,8.930109
0.3592378,-0.2737379,-0.2273948,127.3073,-129.7165,-32.3335,8.940109
0.3447488,-0.2924607,-0.2167283,130.3089,-126.5403,-32.15575,8.950109
0.2992624,-0.3221331,-0.2025063,137.1078,-122.1552,-34.08561,8.96011
0.2775729,-0.3417753,-0.1953952,140.9182,-119.7569,-35.14331,8.97011
0.2430629,-0.3629221,-0.1889163,146.1882,-117.4989,-37.8555,8.98011
0.1201264,-0.3871615,-0.1901015,162.7622,-116.1516,-57.71092,8.99011
0.1021251,-0.3948512,-0.1861509,165.4987,-115.2413,-61.25019,9.000111
0.05251141,-0.3900869,-0.2025063,172.3332,-117.4352,-75.46294,9.010111
-0.001229369,-0.3831494,-0.2021112,-179.8161,-117.8116,-90.3485,9.020111
-0.01791358,-0.3860749,-0.214753,-177.3434,-119.0849,-94.76826,9.030111
-0.06313663,-0.3742059,-0.2266047,-170.4232,-121.1975,-105.5689,9.040112
-0.08974359,-0.3671013,-0.2246294,-166.2626,-121.4625,-111.7776,9.050112
-0.1368985,-0.3447008,-0.2319775,-158.3394,-123.9398,-120.5464,9.060112
-0.1487531,-0.337429,-0.228817,-156.2101,-124.1419,-123.0277,9.070112
-0.1794872,-0.3223838,-0.2335577,-150.8931,-125.9222,-127.542,9.080112
-0.212241,-0.2981444,-0.228817,-144.554,-127.5052,-132.8477,9.090113
-0.2240955,-0.2998161,-0.2372712,-143.224,-128.3577,-133.3642,9.100113
-0.2636108,-0.257439,-0.2292121,-134.3214,-131.6804,-138.9927,9.110113
-0.2737092,-0.2546807,-0.2296071,-132.9375,-132.0362,-140.0076,9.120113
-0.2911837,-0.2300234,-0.2303972,-128.3073,-135.0465,-141.6474,9.130114
-0.3148929,-0.2068706,-0.2114345,-123.3031,-135.6251,-146.1207,9.140114
-0.3300843,-0.1995152,-0.2094592,-121.1503,-136.3928,-147.6023,9.150114
-0.3390411,-0.1869776,-0.1934199,-118.8763,-135.9702,-150.2956,9.160114
-0.3447489,-0.1752758,-0.1794349,-116.9495,-135.6718,-152.5039,9.170115
-0.3542325,-0.1786192,-0.1630005,-116.7592,-132.3823,-155.2904,9.180115
-0.3559888,-0.1700936,-0.1545463,-115.5387,-132.2581,-156.5328,9.190115
-0.3665262,-0.1648278,-0.1408773,-114.2136,-130.5203,-158.9753,9.200115
-0.3587987,-0.1623203,-0.11109,-114.3419,-124.3872,-162.7966,9.210115
-0.3522129,-0.1610665,-0.1183591,-114.5746,-126.3102,-161.4254,9.220116
-0.3414998,-0.1644099,-0.1020037,-115.7078,-121.8164,-163.3695,9.230116
-0.3551106,-0.1756938,-0.0978161,-116.3243,-119.1065,-164.5996,9.240116
-0.3381629,-0.2016048,-0.07332259,-120.8024,-109.986,-167.7661,9.250116
-0.3337724,-0.21665,-0.07253247,-122.9874,-108.5101,-167.7396,9.260117
-0.3103267,-0.2404714,-0.04788089,-127.772,-101.261,-171.2289,9.270117
-0.2795925,-0.2525911,-0.04132297,-132.0955,-99.29106,-171.5927,9.280117
-0.2780119,-0.262454,-0.05657213,-133.3511,-102.164,-168.498,9.290117
-0.2513172,-0.2881143,-0.04408834,-138.9024,-98.70012,-170.0499,9.300117
-0.2144362,-0.3131896,-0.05396478,-145.6011,-99.77647,-165.8743,9.310118
-0.1990692,-0.3167001,-0.05657213,-147.8476,-100.1279,-164.1357,9.320118
-0.1979277,-0.3416082,-0.07608795,-149.912,-102.5568,-158.9721,9.330118
-0.1942395,-0.3416082,-0.1076925,-150.3773,-107.4975,-150.9946,9.340118
-0.1680717,-0.3524741,-0.1586549,-154.5066,-114.2334,-136.6509,9.350119
-0.1516509,-0.3589101,-0.1861509,-157.0944,-117.4138,-129.1685,9.360119
-0.1130137,-0.3568205,-0.249913,-162.4257,-125.007,-114.333,9.370119
-0.08491394,-0.3499665,-0.2882336,-166.3616,-129.475,-106.415,9.380119
-0.06427818,-0.3487128,-0.3094087,-169.5559,-131.5822,-101.736,9.39012
-0.03354407,-0.3382648,-0.3455169,-174.3368,-135.6077,-95.5451,9.40012
-0.0007903111,-0.3273989,-0.3611611,-179.8617,-137.8071,-90.12537,9.41012
0.03363191,-0.3010699,-0.3935559,173.626,-142.584,-85.11556,9.42012
0.04882333,-0.263875,-0.4259505,169.5174,-148.2219,-83.46117,9.43012
0.06568318,-0.2396356,-0.4350368,164.6719,-151.1523,-81.41415,9.440121
0.07007377,-0.2093781,-0.4563699,161.4958,-155.3548,-81.27064,9.450121
0.07911839,-0.1859746,-0.4725672,156.9538,-158.5183,-80.49554,9.460121
0.1131015,-0.1446005,-0.4804684,141.9687,-163.2504,-76.75381,9.470121
0.1526168,-0.1074055,-0.471382,125.1363,-167.1641,-72.05988,9.480122
0.1669301,-0.07539284,-0.4754907,114.306,-170.9903,-70.6554,9.490122
0.1824728,-0.03360079,-0.4725672,100.4336,-175.933,-68.88688,9.500122
0.1919564,-0.02064527,-0.4705919,96.13866,-177.488,-67.80924,9.510122
0.2175975,0.007355404,-0.4591353,88.06397,179.0822,-64.64237,9.520123
0.2349842,0.01420931,-0.4460984,86.53958,178.1756,-62.22179,9.530123
0.2644011,0.03284855,-0.4403306,82.91799,175.7336,-59.01684,9.540123
0.2780119,0.04413239,-0.4243702,80.97997,174.0629,-56.77053,9.550123
0.2973306,0.07815114,-0.4118865,75.27333,169.2564,-54.17542,9.560123
0.3342114,0.119776,-0.3775165,70.28313,162.3971,-48.48186,9.570124
0.3407973,0.1253761,-0.3573686,69.8019,160.6675,-46.35968,9.580124
0.3579206,0.1465229,-0.346307,67.73714,157.0667,-44.0552,9.590124
0.348437,0.1452691,-0.3279763,67.36794,156.1102,-43.2674,9.600124
0.348437,0.1578068,-0.3356404,65.63428,154.8187,-43.92833,9.610125
0.3636284,0.1456871,-0.3283714,68.16657,156.0748,-42.08334,9.620125
0.3781173,0.1481946,-0.3332701,68.59841,156.0268,-41.39274,9.630125
0.3688971,0.141675,-0.3214184,68.9907,156.213,-41.06549,9.640125
0.3730242,0.1412571,-0.3303466,69.25928,156.8483,-41.52779,9.650126
0.3721461,0.146105,-0.3316899,68.56497,156.2271,-41.71028,9.660126
0.3681946,0.1395854,-0.3279763,69.23788,156.9456,-41.69366,9.670126
0.3537057,0.1603143,-0.3352454,65.61797,154.4429,-43.46514,9.680126
0.3566034,0.1650786,-0.3374578,65.15968,153.9329,-43.41989,9.690126
0.3451879,0.1567202,-0.3378528,65.58128,155.1148,-44.38472,9.700127
0.3342114,0.1573889,-0.3451218,64.78303,155.4852,-45.92011,9.710127
0.3238497,0.1628218,-0.35326,63.30813,155.2544,-47.48709,9.720127
0.3119951,0.1728519,-0.3504946,61.01262,153.7491,-48.3259,9.730127
0.304092,0.1753594,-0.35326,60.02943,153.6001,-49.27758,9.740128
0.2917984,0.1901538,-0.353418,56.90926,151.7179,-50.45533,9.750128
0.2755533,0.1918255,-0.3595809,55.15642,151.9214,-52.5364,9.760128
0.2571127,0.2060348,-0.3698524,51.29339,150.879,-55.19387,9.770128
0.2329645,0.2154798,-0.3684302,47.23281,149.6784,-57.69415,9.780128
0.2222515,0.2271816,-0.3615562,44.37152,147.8571,-58.42062,9.790129
0.2090797,0.2336175,-0.3619513,41.82746,147.1602,-59.98729,9.800129
0.1967861,0.2474089,-0.3489144,38.49831,144.6602,-60.5772,9.810129
0.1906393,0.2599465,-0.3470971,36.25553,143.1699,-61.22268,9.820129
0.1902002,0.2781678,-0.3368256,34.36278,140.4483,-60.54725,9.83013
0.1796628,0.2894517,-0.3370626,31.82789,139.3457,-61.94127,9.84013
0.1583246,0.2958877,-0.3315319,28.1505,138.2515,-64.47298,9.85013
0.1385669,0.2998997,-0.3283714,24.79902,137.5947,-67.12111,9.86013
0.09729541,0.2902876,-0.3311368,18.52956,138.7609,-73.62603,9.870131
0.06348789,0.2846038,-0.3421984,12.57534,140.25,-79.48945,9.880131
0.04636459,0.2915413,-0.3406182,9.036228,139.4392,-82.2486,9.890131
0.01475237,0.2983952,-0.3382478,2.830343,138.5819,-87.50268,9.900131
-0.01835264,0.2825142,-0.3398281,-3.716816,140.2617,-93.09129,9.910131
-0.03723216,0.2829322,-0.3368256,-7.496702,139.9699,-96.30776,9.920132
-0.09123639,0.2683049,-0.3368256,-18.78046,141.4603,-105.1561,9.930132
-0.1020372,0.2631227,-0.3364305,-21.19596,141.971,-106.8722,9.940132
-0.1463822,0.2526747,-0.3311368,-30.08502,142.6545,-113.8483,9.950132
-0.147875,0.2478268,-0.3279763,-30.82396,142.9244,-114.2692,9.960133
-0.1974886,0.2275995,-0.3147024,-40.94824,144.1247,-122.1099,9.970133
-0.2150509,0.2133902,-0.3020606,-45.22208,144.7608,-125.4488,9.980133
-0.2513172,0.1926613,-0.2925792,-52.526,146.6354,-130.6616,9.990133
-0.2697576,0.1767804,-0.2975569,-56.76196,149.2852,-132.1947,10.00013
-0.3074289,0.1391675,-0.2906039,-65.64459,154.4107,-136.6115,10.01013
-0.3333333,0.1084921,-0.2647672,-71.97115,157.7179,-141.5398,10.02013
-0.3476466,0.09194249,-0.2589994,-75.18608,160.4556,-143.3136,10.03013
-0.3636284,0.05583419,-0.2360861,-81.27056,166.6941,-147.0063,10.04013
-0.372673,0.01947509,-0.2052716,-87.00856,174.5803,-151.1536,10.05013
-0.3746048,0.006101645,-0.2017161,-89.06683,178.2674,-151.6985,10.06013
-0.3899719,-0.03318287,-0.1774596,-94.86359,-169.4087,-155.5317,10.07014
-0.3873375,-0.05391173,-0.1712967,-97.92382,-162.5298,-156.143,10.08014
-0.3934844,-0.09628885,-0.1499636,-103.7505,-147.2962,-159.1373,10.09014
-0.380576,-0.1013039,-0.1282355,-104.9057,-141.6918,-161.3787,10.10014
-0.3717949,-0.1567202,-0.0929174,-112.8565,-120.6632,-165.9683,10.11014
-0.353091,-0.1761117,-0.08477925,-116.5087,-115.7059,-166.4985,10.12014
-0.3346505,-0.2053661,-0.0498562,-121.5363,-103.6456,-171.5264,10.13014
-0.3169125,-0.2214978,-0.02615277,-124.9506,-96.73386,-175.2824,10.14014
-0.3116438,-0.2433969,-0.02038494,-127.9902,-94.78745,-176.2575,10.15014
-0.2330523,-0.2945503,-0.02615277,-141.6485,-95.07391,-173.5971,10.16014
-0.2060941,-0.3217151,-0.02338737,-147.3559,-94.15784,-173.5258,10.17014
-0.1933614,-0.3313273,-0.03026135,-149.7323,-95.21855,-171.1053,10.18014
-0.1540217,-0.3399365,-0.01998988,-155.6252,-93.36538,-172.6051,10.19014
-0.1327713,-0.3503845,-0.01169369,-159.2468,-91.91147,-174.9667,10.20014
-0.09211451,-0.3676864,-0.01509116,-165.9355,-92.3503,-170.6959,10.21014
-0.06603441,-0.3796389,-0.02236022,-170.1327,-93.37074,-161.2931,10.22014
-0.05944853,-0.3860749,-0.0249676,-171.2462,-93.70018,-157.2182,10.23014
-0.03925184,-0.3810599,-0.05277958,-174.1189,-97.8857,-126.6379,10.24014
-0.02932911,-0.3935975,-0.07118926,-175.7384,-100.2521,-112.3911,10.25014
-0.01685984,-0.3965229,-0.09307542,-177.5653,-103.2098,-100.2673,10.26014
0.002897797,-0.3986125,-0.1241269,179.5835,-107.2964,-88.66264,10.27014
0.01325958,-0.3977767,-0.1351885,178.0908,-108.7708,-84.39822,10.28014
0.0283632,-0.4042962,-0.1687683,175.987,-112.6575,-80.46002,10.29014
0.04926239,-0.3925945,-0.1910496,172.848,-115.9491,-75.54115,10.30014
0.07007377,-0.396105,-0.2114345,169.9678,-118.0926,-71.66373,10.31014
0.094222,-0.3917586,-0.2254195,166.4766,-119.9163,-67.3158,10.32014
0.1111697,-0.3806419,-0.2368762,163.7191,-121.8943,-64.8586,10.33014
0.1218827,-0.3800568,-0.2578142,162.2192,-124.1513,-64.69737,10.34014
0.131542,-0.3666834,-0.2738535,160.2653,-126.7538,-64.3433,10.35014
0.1271514,-0.3487128,-0.3099617,159.9666,-131.6331,-67.69575,10.36014
0.1337373,-0.343447,-0.3150975,158.7242,-132.535,-67.00211,10.37014
