Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
12.15003,0.0135,-0.6689167,0.5170834,-0.19,-1.73,1.42,269.7618,30.08423,-266.9066,270,0.7521057
12.20003,-0.00475,-0.65125,0.53375,-0.37,-1.59,0.9700001,270.54,9.526367,-266.8828,270,0.2381592
12.25003,0.01225,-0.6504167,0.5175,-0.5,-1.3,1.03,270.6058,9.526367,-266.8828,270,0.2381592
12.30003,-0.005166667,-0.66475,0.5170834,-0.49,-0.88,1.04,270.0719,0,-266.9433,270,-0.6057739
12.35003,-0.01558333,-0.6604167,0.4905833,-0.37,-0.5,1.24,269.7607,0,-266.9433,270,-0.6057739
12.40003,-0.05666667,-0.6629167,0.51625,-0.09,0.69,1.39,267.7724,9.573975,-266.9194,270,0.2393494
12.45003,-0.035,-0.64475,0.50125,0.0,0.44,1.61,266.8851,89.10522,-266.6967,270,2.227631
12.50003,0.0001666667,-0.6279167,0.51875,0.29,0.57,1.29,267.3407,89.10522,-266.6967,270,2.227631
12.55003,-0.05916667,-0.6426666,0.5195833,0.19,0.41,1.34,267.216,106.3708,-266.4307,270,2.659271
12.60003,-0.04141667,-0.6430833,0.5251667,0.23,0.48,1.11,267.0234,106.3708,-266.4307,270,2.659271
12.65003,-0.002666667,-0.6475,0.4925,0.25,0.6,0.81,266.9397,119.0637,-266.1331,270,2.976593
12.70003,-0.01916667,-0.666,0.52,-0.08,0.33,1.56,268.1436,122.4133,-265.827,270,3.060333
12.75003,0.01183333,-0.6254167,0.5276667,0.04,-0.38,1.6,269.7332,122.4133,-265.827,270,3.060333
12.80003,0.06375,-0.625,0.5289166,0.12,-0.34,1.47,271.7532,10.67261,-265.8004,270,0.2668152
12.85003,0.0785,-0.5839167,0.555,0.15,0.13,1.56,274.8549,10.67261,-265.8004,270,0.2668152
12.90003,0.1551667,-0.49125,0.5493333,0.01,-0.75,1.48,280.3367,0,-266.2859,270,-4.85495
12.95003,0.1941667,-0.4458333,0.5583333,0.05,0.06,1.37,286.24,0,-267.3195,270,-10.3367
13.00003,0.1695833,-0.3576667,0.5943334,0.05,0.14,1.28,292.1435,0,-267.3195,270,-10.3367
13.05003,0.1568333,-0.2804167,0.6118333,0.09,0.33,1.16,296.0396,0,-269.5339,270,-22.14352
13.10003,0.1076667,-0.2245833,0.5955833,0.14,0.54,0.99,296.7328,0,-269.5339,270,-22.14352
13.15003,0.03683333,-0.1885,0.5889167,0.18,0.84,0.83,291.9625,0,-272.2072,270,-26.73282
13.20003,-0.03458333,-0.1635,0.5864167,0.18,0.92,0.68,278.2422,0,-274.4034,270,-21.96249
13.25003,-0.1391667,-0.2116667,0.54125,-0.09,-0.0,1.63,258.5964,0,-274.4034,270,-21.96249
13.30003,-0.19875,-0.2275,0.53225,-0.04,0.1,1.62,241.1971,456.1438,-273.2631,270,11.40359
13.35003,-0.2683333,-0.26,0.515,0.02,0.11,1.52,229.877,1500,-269.2508,270,40.12303
13.40003,-0.3041667,-0.3275,0.46225,0.05,-0.28,1.22,226.6902,1500,-269.2508,270,40.12303
13.45003,-0.3454167,-0.3805833,0.4439167,0.21,1.27,0.55,226.3284,1500,-264.9198,270,43.30981
13.50003,-0.3091667,-0.416,0.4795833,-0.15,-0.98,0.75,229.4231,1500,-264.9198,270,43.30981
13.55003,-0.3441667,-0.4601666,0.47875,0.06,0.22,1.46,231.4535,1500,-260.8621,270,40.57686
13.60003,-0.2914167,-0.4658333,0.4451667,-0.34,-0.31,0.38,234.8526,1405.895,-257.3474,270,35.14738
13.65003,-0.3379167,-0.4783333,0.45625,0.01,-0.22,1.18,235.3127,1405.895,-257.3474,270,35.14738
13.70003,-0.31625,-0.5020833,0.4570833,-0.46,-0.74,0.6,236.8419,1387.492,-253.8786,270,34.6873
13.75003,-0.3,-0.4968333,0.45375,0.05,0.14,0.58,237.1435,1387.492,-253.8786,270,34.6873
13.80003,-0.3141667,-0.4516666,0.4516666,-0.43,-0.46,1.05,237.2827,1314.26,-250.593,270,32.85651
13.85003,-0.2758333,-0.42125,0.4304167,-0.25,-1.25,1.14,236.9458,1308.691,-247.3212,270,32.71727
13.90003,-0.296,-0.38625,0.475,-0.4,-0.57,0.95,234.8325,1308.691,-247.3212,270,32.71727
13.95004,-0.30875,-0.346,0.5179167,-0.1,-0.28,1.5,232.525,1406.701,-243.8045,270,35.16753
14.00004,-0.3180833,-0.3033333,0.47375,0.22,0.6,1.0,228.144,1499.0,-240.057,270,37.47499
14.05004,-0.2804167,-0.2535,0.4966667,-0.29,-0.67,0.73,224.6701,1499.0,-240.057,270,37.47499
14.10004,-0.2251667,-0.2418333,0.5170834,-0.04,-0.16,1.38,224.2661,1500,-235.524,270,45.32988
14.15004,-0.181,-0.196,0.5175,-0.14,-0.09,0.44,225.4788,1500,-235.524,270,45.32988
14.20004,-0.1391667,-0.18125,0.5689167,-0.02,-0.62,1.34,228.9349,1500,-231.0719,270,44.52119
14.25004,-0.02875,-0.161,0.5408334,-0.08,-0.6,0.91,239.8787,1500,-226.9654,270,41.06506
14.30004,-0.00475,-0.1943333,0.5701666,0.2,0.31,0.83,253.6525,1500,-226.9654,270,41.06506
14.35004,0.05583333,-0.2068333,0.5966667,0.03,-0.34,1.17,271.1939,653.8995,-225.3306,270,16.34749
14.40004,0.135,-0.2966666,0.586,-0.34,-0.43,0.91,282.7249,0,-226.6031,270,-12.72485
14.45004,0.1464167,-0.3533333,0.6270833,-0.23,0.12,0.54,290.6944,0,-226.6031,270,-12.72485
14.50004,0.1930833,-0.4058333,0.5966667,0.17,0.11,1.02,294.1401,0,-228.6726,270,-20.69443
14.55004,0.135,-0.4839167,0.5816667,0.08,-0.38,1.21,291.18,0,-228.6726,270,-20.69443
14.60004,0.1620833,-0.5385,0.5816667,-0.01,0.09,0.62,289.2609,0,-230.7906,270,-21.17996
14.65004,0.1555833,-0.5718333,0.5326667,-0.02,-0.71,1.13,285.8532,0,-232.3759,270,-15.85318
14.70004,0.12625,-0.5839167,0.5451667,0.14,0.07,1.07,284.724,0,-232.3759,270,-15.85318
14.75004,0.05666667,-0.62625,0.5816667,0.18,0.58,0.77,280.8637,0,-233.8483,270,-14.72403
14.80004,0.04183333,-0.6418333,0.5085,-0.2,-0.34,0.82,277.0333,0,-233.8483,270,-14.72403
14.85004,0.04141667,-0.6676667,0.5016666,-0.48,-1.18,0.83,274.1497,0,-234.5516,270,-7.033264
14.90004,0.00475,-0.6551667,0.53225,-0.56,-0.92,0.83,272.5647,0,-234.8081,270,-2.564728
14.95004,0.008083333,-0.6629167,0.481,0.17,0.1,0.68,271.5545,0,-234.8081,270,-2.564728
15.00004,-0.01391667,-0.6716667,0.4916667,0.26,0.18,0.75,269.9757,0,-234.9635,270,-1.554535
15.05004,-0.00725,-0.6741667,0.491,0.43,0.39,1.15,269.6318,0,-234.9635,270,-1.554535
15.10004,-0.04266667,-0.6804166,0.5068333,0.26,-0.01,1.46,268.2029,14.72656,-234.9267,270,0.3681641
15.15004,-0.01833333,-0.6616667,0.5089167,-0.15,-1.4,0.94,268.0695,71.88232,-234.747,270,1.797058
15.20004,0.0005833333,-0.64475,0.5425,0.15,-0.2,0.65,268.2922,71.88232,-234.747,270,1.797058
15.25004,0.02833333,-0.6526667,0.486,0.44,0.9700001,1.28,270.3168,68.31177,-234.5762,270,1.707794
15.30004,-0.002666667,-0.6414166,0.5114167,-0.26,-0.44,1.18,270.7665,68.31177,-234.5762,270,1.707794
15.35004,0.03333333,-0.6339167,0.5416667,-0.31,-0.31,0.34,271.7525,0,-234.6529,270,-0.7664795
15.40004,0.011,-0.62375,0.5039167,0.25,0.23,1.37,271.2607,0,-234.8281,270,-1.752533
15.45004,-0.001416667,-0.6254167,0.5655833,-0.16,-0.94,0.88,271.2968,0,-234.8281,270,-1.752533
15.50004,0.02875,-0.6045833,0.53225,-0.05,-0.62,1.49,271.201,0,-234.9578,270,-1.296844
15.55004,0.07,-0.5993333,0.5693333,0.12,0.54,0.42,273.0849,0,-234.9578,270,-1.296844
15.60004,0.06583333,-0.5764167,0.5620833,-0.22,-1.08,1.33,275.3,0,-235.2663,270,-3.084869
15.65004,0.06875,-0.5876667,0.5775,0.04,0.88,0.41,276.6167,0,-235.7963,270,-5.299957
15.70004,0.09583333,-0.5441667,0.5501667,-0.51,-1.51,0.85,277.7254,0,-235.7963,270,-5.299957
15.75004,0.1526667,-0.53975,0.55625,0.38,1.24,0.75,280.818,0,-236.5688,270,-7.725372
15.80004,0.156,-0.5104167,0.55875,-0.45,-1.23,0.72,284.2588,0,-236.5688,270,-7.725372
15.85004,0.1670833,-0.50725,0.58,0.18,0.9599999,1.44,287.0066,0,-237.9947,270,-14.25876
15.90004,0.1543333,-0.4714167,0.58975,-0.11,-0.41,0.32,287.7846,0,-239.6953,270,-17.00656
15.95004,0.1764167,-0.4333333,0.5501667,-0.34,-0.63,1.26,289.5036,0,-239.6953,270,-17.00656
16.00004,0.2,-0.4075,0.6216667,0.33,0.67,1.12,292.1404,0,-241.6457,270,-19.50363
16.05004,0.2083333,-0.3425,0.6029167,-0.27,-0.83,0.98,296.5349,0,-243.8597,270,-22.14041
16.10004,0.2083333,-0.33,0.57875,0.24,-0.45,1.5,299.9059,0,-243.8597,270,-22.14041
16.15004,0.18475,-0.2793333,0.5489166,0.13,1.19,0.38,302.3521,0,-246.8503,270,-29.90585
16.20004,0.1975,-0.2595833,0.5735,-0.08,-0.8,0.86,304.3368,0,-250.284,270,-34.33679
16.25004,0.1583333,-0.2335,0.5770833,-0.23,-1.48,1.43,304.9621,0,-250.284,270,-34.33679
16.30004,0.1214167,-0.2266667,0.5208333,0.14,0.99,1.01,303.194,0,-253.7802,270,-34.96213
16.35004,0.09166667,-0.1941667,0.5539167,0.42,0.41,0.77,299.1964,0,-253.7802,270,-34.96213
16.40004,0.07308333,-0.1783333,0.57475,-0.29,-1.6,0.56,295.2443,0,-256.6999,270,-29.19638
16.45004,0.04058333,-0.1708333,0.56,-0.46,-0.67,0.9599999,290.3067,0,-258.7305,270,-20.3067
16.50003,0.04183333,-0.1843333,0.51375,0.17,-0.16,1.55,286.1448,0,-258.7305,270,-20.3067
16.55003,-0.02916667,-0.1485,0.5439167,0.24,0.4,0.99,275.0127,0,-260.345,270,-16.14478
16.60003,-0.025,-0.1755833,0.5558333,-0.08,-0.36,0.28,267.857,0,-260.345,270,-16.14478
16.65003,-0.1155833,-0.1808333,0.56375,0.28,0.31,0.91,252.733,85.72144,-260.1307,270,2.143036
16.70003,-0.1085,-0.1795833,0.5443334,-0.12,0.29,0.32,246.0572,957.7106,-257.7364,270,23.94276
16.75003,-0.1568333,-0.19,0.551,0.02,-0.28,0.64,235.5792,957.7106,-257.7364,270,23.94276
16.80003,-0.1880833,-0.2133333,0.4966667,-0.23,-1.42,1.18,232.6408,1376.833,-254.2943,270,34.42082
16.85003,-0.1826667,-0.2218333,0.5170834,-0.33,-1.34,1.37,229.8641,1376.833,-254.2943,270,34.42082
16.90003,-0.21225,-0.2616667,0.5225,-0.06,0.08,1.08,230.0276,1500,-250.2807,270,40.13591
16.95003,-0.2341667,-0.2708333,0.4983334,0.42,0.67,1.17,230.2121,1500,-246.302,270,39.7879
17.00003,-0.2379167,-0.2539167,0.51375,-0.53,-0.76,0.69,228.9896,1500,-246.302,270,39.7879
17.05003,-0.2733333,-0.2504167,0.5318334,0.18,0.25,1.13,226.1702,1500,-242.2009,270,41.01036
17.10003,-0.2308333,-0.2379167,0.5035,-0.29,-1.25,1.12,225.0745,1500,-242.2009,270,41.01036
17.15002,-0.2185,-0.221,0.4991667,0.27,0.09,0.7,224.5621,1500,-237.7084,270,44.92546
17.20002,-0.2295833,-0.2058333,0.5455833,-0.48,-0.6,1.02,224.3565,1500,-233.1646,270,45.43791
17.25002,-0.1876667,-0.2,0.5455833,-0.32,-0.67,0.84,224.6753,1500,-233.1646,270,45.43791
17.30002,-0.1316667,-0.1695833,0.5301667,-0.09,-0.95,0.85,226.958,1500,-228.6321,270,45.32466
17.35002,-0.08349999,-0.1651667,0.5330833,-0.51,-1.12,0.72,234.059,1500,-228.6321,270,45.32466
17.40002,-0.051,-0.1570833,0.5468333,-0.46,-0.47,0.9700001,242.456,1437.639,-225.038,270,35.94096
17.45002,0.005166667,-0.1414167,0.54475,-0.11,-0.92,1.03,255.7622,1101.761,-222.2836,270,27.54402
17.50002,0.08766666,-0.17125,0.55225,0.46,0.45,1.17,273.7381,1101.761,-222.2836,270,27.54402
17.55002,0.1555833,-0.2339167,0.5868334,-0.1,-0.13,0.42,290.9434,0,-222.6574,270,-3.738129
17.60002,0.1741667,-0.29375,0.5680833,-0.04,-0.64,1.09,300.4673,0,-222.6574,270,-3.738129
17.65002,0.20625,-0.3676667,0.5464167,0.07,-0.22,1.09,301.1947,0,-225.7041,270,-30.46725
17.70002,0.2130833,-0.401,0.5730834,0.31,0.66,0.9,299.3135,0,-228.8236,270,-31.19467
17.75002,0.23875,-0.49725,0.551,0.0,-0.22,1.18,297.6413,0,-228.8236,270,-31.19467
17.80001,0.18725,-0.5258333,0.57475,0.33,0.01,1.09,294.4113,0,-231.5877,270,-27.64133
17.85001,0.13375,-0.5635,0.5795834,0.25,-0.1,1.41,289.5336,0,-231.5877,270,-27.64133
17.90001,0.1089167,-0.5795834,0.5633333,-0.02,-0.04,1.56,284.5321,0,-233.5411,270,-19.53363
17.95001,0.07725,-0.6089167,0.5518333,-0.13,-1.34,1.32,280.4085,0,-234.9943,270,-14.53214
18.00001,0.04766666,-0.6114166,0.5293334,-0.35,-1.34,0.87,277.4437,0,-234.9943,270,-14.53214
18.05001,0.02541667,-0.6125,0.54375,0.09,-0.17,0.54,274.6881,0,-235.7387,270,-7.443695
18.10001,0.01516667,-0.6214167,0.5570833,0.32,0.58,1.2,272.744,0,-235.7387,270,-7.443695
18.15001,0.005583333,-0.6270833,0.5539167,-0.06,-0.56,1.62,271.4282,0,-236.0131,270,-2.744049
18.20001,0.009333333,-0.631,0.4933333,0.06,-0.45,0.74,270.9185,0,-236.1559,270,-1.428162
18.25001,-0.0175,-0.6275,0.5608334,0.34,0.93,1.11,269.92,0,-236.1559,270,-1.428162
18.30001,0.0,-0.6205833,0.5305833,-0.44,-1.07,1.04,269.75,3.199463,-236.1479,270,0.07998657
18.35001,0.00975,-0.63875,0.5464167,-0.23,-0.56,1.11,269.759,10.00122,-236.1229,270,0.2500305
18.40001,-0.04016666,-0.6293333,0.52,0.1,-0.0,0.33,269.0742,10.00122,-236.1229,270,0.2500305
18.45,0.0485,-0.6518333,0.5366667,-0.07,-0.87,1.45,270.4926,37.03125,-236.0303,270,0.9257813
18.5,0.02875,-0.6518333,0.5285,0.34,0.92,0.63,271.043,0,-236.0796,270,-0.4926453
18.55,0.06333333,-0.6535,0.5204167,-0.51,-1.49,0.85,274.1054,0,-236.0796,270,-0.4926453
18.6,0.03891666,-0.6430833,0.5280833,0.44,1.16,1.3,273.8413,0,-236.4901,270,-4.105438
18.65,0.04933333,-0.6326666,0.5358334,-0.48,-0.86,0.57,274.4857,0,-236.4901,270,-4.105438
18.7,0.06833333,-0.6466666,0.5366667,0.02,-0.4,1.61,274.6513,0,-236.9387,270,-4.485748
18.75,0.08558333,-0.6479167,0.5089167,0.27,0.9700001,0.59,276.0052,0,-237.4038,270,-4.651306
18.8,0.1291667,-0.6218333,0.5341667,-0.2,-1.21,0.85,278.4304,0,-237.4038,270,-4.651306
18.85,0.1155833,-0.6054167,0.5225,-0.09,-0.12,1.13,280.0226,0,-238.2469,270,-8.43042
18.9,0.13875,-0.5768333,0.55875,0.01,-0.58,1.26,282.0227,0,-239.4492,270,-12.02267
18.95,0.1629167,-0.5605834,0.5225,0.38,1.11,1.05,283.5128,0,-239.4492,270,-12.02267
19.0,0.1708333,-0.54375,0.5701666,-0.06,-0.04,0.37,285.7237,0,-240.8004,270,-13.51279
19.05,0.1716667,-0.5430833,0.5314167,-0.31,-0.82,0.95,287.0627,0,-240.8004,270,-13.51279
19.09999,0.1439167,-0.52375,0.5535,0.21,0.44,1.55,286.7825,0,-242.5067,270,-17.06265
19.14999,0.18725,-0.5068333,0.5505834,0.23,0.67,0.59,287.7276,0,-244.2795,270,-17.72763
19.19999,0.1616667,-0.4875,0.58,0.13,0.19,0.66,287.9961,0,-244.2795,270,-17.72763
19.24999,0.1725,-0.4645833,0.5779167,-0.3,-1.54,1.16,289.6645,0,-246.0791,270,-17.99606
19.29999,0.1754167,-0.445,0.5758333,-0.35,0.02,1.16,290.0769,0,-246.0791,270,-17.99606
19.34999,0.1880833,-0.4329167,0.6,0.33,1.32,1.15,291.789,0,-248.0868,270,-20.07693
19.39999,0.1518333,-0.3991667,0.6130834,0.07,-0.15,0.64,291.9409,0,-250.2809,270,-21.94086
19.44999,0.1439167,-0.3766667,0.5914166,-0.38,-1.26,0.46,291.7398,0,-250.2809,270,-21.94086
19.49999,0.1801667,-0.3585,0.5868334,0.12,-0.42,0.51,292.8062,0,-252.4548,270,-21.73978
19.54999,0.2164167,-0.3355833,0.5664167,-0.44,-1.49,0.54,296.8036,0,-252.4548,270,-21.73978
19.59999,0.1543333,-0.3170833,0.6068334,-0.26,-0.51,1.23,298.4845,0,-255.1352,270,-26.80362
19.64999,0.151,-0.305,0.5876667,0.14,-0.7,1.63,298.3701,0,-257.9836,270,-28.4845
19.69999,0.14725,-0.26,0.585,0.22,0.52,1.07,297.2725,0,-257.9836,270,-28.4845
19.74998,0.1476667,-0.2470833,0.5625,0.14,0.61,0.37,298.9094,0,-260.7109,270,-27.27252
19.79998,0.111,-0.21975,0.5751667,-0.17,-0.06,0.66,299.0628,0,-260.7109,270,-27.27252
19.84998,0.1226667,-0.2189167,0.5833333,-0.2,-1.53,1.32,298.9756,0,-263.6172,270,-29.06277
19.89998,0.121,-0.1820833,0.5735,-0.22,-1.25,1.47,299.8893,0,-266.6061,270,-29.88931
19.94998,0.07641666,-0.1891667,0.5464167,-0.04,-0.0,1.09,298.2886,0,-266.6061,270,-29.88931
19.99998,0.06041666,-0.1751667,0.5416667,0.28,1.32,0.9,294.8773,0,-269.435,270,-28.28857
20.04998,0.051,-0.1764167,0.54125,0.43,0.48,0.85,289.0503,0,-269.435,270,-28.28857
20.09998,0.01558333,-0.145,0.52725,0.15,0.99,0.93,283.7626,0,-271.34,270,-19.05026
20.14998,0.04141667,-0.1329167,0.5693333,0.33,1.32,0.71,283.1883,0,-272.7162,270,-13.7626
20.19998,0.02083333,-0.1530833,0.55625,0.38,0.35,0.77,280.397,0,-272.7162,270,-13.7626
20.24998,-0.03558333,-0.1518333,0.5629167,-0.03,-0.39,0.54,273.9557,0,-273.756,270,-10.397
20.29998,-0.04391666,-0.1666667,0.5330833,-0.42,-0.88,0.6,263.2661,0,-273.756,270,-10.397
20.34998,-0.06041666,-0.1666667,0.5239167,-0.42,-0.76,0.84,254.041,269.3555,-273.0826,270,6.733887
20.39997,-0.08349999,-0.1829167,0.5170834,-0.21,-1.45,1.34,250.2587,638.3612,-271.4866,270,15.95903
20.44997,-0.10975,-0.1658333,0.53375,-0.13,-1.41,1.61,244.0137,638.3612,-271.4866,270,15.95903
20.49997,-0.125,-0.1718333,0.5118333,-0.15,-0.69,1.3,238.6442,1039.451,-268.888,270,25.98628
20.54997,-0.1101667,-0.1775,0.54475,0.06,0.35,1.01,236.2143,1039.451,-268.888,270,25.98628
20.59997,-0.1641667,-0.1714167,0.5664167,0.28,1.38,1.35,232.7925,1351.428,-265.5094,270,33.78569
20.64997,-0.176,-0.1941667,0.5489166,-0.35,-0.65,0.74,230.7404,1488.299,-261.7887,270,37.20747
20.69997,-0.176,-0.2279167,0.5068333,-0.21,-1.16,1.16,228.7905,1500,-257.8627,270,39.2596
20.74997,-0.1793333,-0.2093333,0.5170834,-0.25,-0.82,1.5,229.8492,1500,-257.8627,270,39.2596
20.79997,-0.17375,-0.2166667,0.535,0.23,0.93,1.06,231.0037,1500,-253.8477,270,40.1508
20.84997,-0.1793333,-0.2080833,0.4868333,-0.15,-0.44,0.76,229.977,1500,-253.8477,270,40.1508
20.89997,-0.1830833,-0.1855833,0.5651667,-0.02,-0.04,1.45,228.6353,1500,-249.8454,270,40.02301
20.94997,-0.1683333,-0.1605833,0.5375,-0.33,-0.09,0.55,226.0943,1500,-245.7089,270,41.36475
20.99997,-0.12875,-0.1651667,0.555,0.28,0.74,0.92,227.0339,1500,-245.7089,270,41.36475
21.04996,-0.06666667,-0.1535,0.5616667,-0.13,-0.1,1.34,234.0791,1500,-241.4123,270,42.96606
21.09996,-0.01516667,-0.1370833,0.5480833,-0.18,-0.63,1.17,247.4246,1500,-241.4123,270,42.96606
21.14996,0.0175,-0.1630833,0.5145833,-0.36,-1.29,0.89,262.1118,903.0157,-239.1547,270,22.57539
21.19996,0.09791667,-0.1885,0.53625,0.22,0.21,0.84,279.087,315.5261,-238.3659,270,7.888153
21.24996,0.17,-0.2245833,0.551,-0.16,0.07,0.5,293.5662,315.5261,-238.3659,270,7.888153
21.29996,0.17975,-0.2925,0.6080833,-0.26,-0.42,0.69,302.0486,0,-240.7225,270,-23.56622
21.34996,0.2020833,-0.3954167,0.58375,-0.27,-1.09,1.04,301.922,0,-240.7225,270,-23.56622
21.39996,0.18475,-0.4745833,0.55875,-0.19,-0.72,0.94,296.6374,0,-243.9147,270,-31.92203
21.44996,0.13,-0.52375,0.57475,-0.09,-0.37,1.19,290.76,0,-246.5785,270,-26.63742
21.49996,0.1526667,-0.5695834,0.5633333,-0.11,-0.75,1.55,286.7382,0,-246.5785,270,-26.63742
21.54996,0.1114167,-0.6041667,0.54,-0.2,-0.84,1.27,283.131,0,-248.2523,270,-16.73819
21.59996,0.0575,-0.6189167,0.571,-0.36,-1.34,0.84,280.2537,0,-248.2523,270,-16.73819
21.64996,0.02416667,-0.62625,0.5497499,-0.24,-0.32,0.45,275.9888,0,-249.2777,270,-10.25366
21.69995,0.008500001,-0.6330833,0.4966667,0.33,0.4,0.92,272.7623,0,-249.8765,270,-5.9888
21.74995,-0.03933333,-0.6233334,0.5285,0.2,-0.42,1.39,269.7895,0,-249.8765,270,-5.9888
21.79995,-0.06458333,-0.6301666,0.5480833,0.01,0.55,0.33,267.1023,8.419189,-249.8555,270,0.2104797
21.84995,-0.09125,-0.6245833,0.52125,-0.21,-0.38,1.18,264.0753,8.419189,-249.8555,270,0.2104797
21.89995,-0.1080833,-0.64225,0.4970833,-0.17,-0.83,0.46,262.0946,236.9897,-249.263,270,5.924744
21.94995,-0.08683333,-0.6214167,0.5216666,0.31,0.65,1.37,261.3936,316.2158,-248.4725,270,7.905396
21.99995,-0.10725,-0.615,0.5230833,-0.16,-0.93,0.92,260.8667,316.2158,-248.4725,270,7.905396
22.04995,-0.11975,-0.6314167,0.5229167,0.3,0.59,0.91,260.4714,365.3308,-247.5592,270,9.13327
22.09995,-0.11475,-0.6175,0.5101666,-0.37,-1.41,0.68,259.6139,365.3308,-247.5592,270,9.13327
22.14995,-0.106,-0.63875,0.5305833,0.31,0.94,1.44,259.7706,415.4443,-246.5206,270,10.38611
22.19995,-0.1025,-0.6418333,0.5039167,-0.3,-0.63,0.44,260.3257,409.176,-245.4976,270,10.2294
22.24995,-0.08833333,-0.6543334,0.515,0.03,-0.46,1.53,261.272,409.176,-245.4976,270,10.2294
22.29995,-0.1254167,-0.65475,0.5204167,0.16,0.02,1.57,260.7982,349.1199,-244.6248,270,8.727997
22.34995,-0.071,-0.6651667,0.47625,0.19,1.11,0.46,261.7918,349.1199,-244.6248,270,8.727997
22.39994,-0.03416667,-0.6716667,0.5089167,-0.38,-1.48,0.93,263.3839,328.3276,-243.804,270,8.208191
22.44994,-0.03683333,-0.6725,0.49625,0.08,0.25,1.68,265.9534,264.6448,-243.1424,270,6.616119
22.49994,0.0035,-0.6704166,0.50475,0.22,0.51,0.72,268.084,264.6448,-243.1424,270,6.616119
22.54994,0.00975,-0.68975,0.5179167,-0.05,-0.55,0.78,269.3247,76.6394,-242.9508,270,1.915985
22.59994,0.01916667,-0.6676667,0.5008333,-0.29,-1.45,1.37,270.9178,76.6394,-242.9508,270,1.915985
22.64994,0.03375,-0.646,0.4970833,0.26,1.28,1.09,271.815,0,-243.0426,270,-0.9177856
22.69994,0.07141667,-0.67125,0.5239167,0.22,-0.22,0.63,273.5694,0,-243.2241,270,-1.814972
22.74994,0.06375,-0.6258333,0.5255833,-0.46,-1.24,0.6,274.9601,0,-243.2241,270,-1.814972
22.79994,0.08558333,-0.6301666,0.5170834,0.06,-0.02,1.67,276.5412,0,-243.7201,270,-4.960052
22.84994,0.106,-0.611,0.5141666,0.21,0.51,1.09,277.7975,0,-243.7201,270,-4.960052
22.89994,0.10725,-0.5820833,0.54125,0.37,0.44,0.87,279.3387,0,-244.4998,270,-7.797516
22.94994,0.105,-0.5539167,0.5443334,-0.27,-0.1,0.34,280.3385,0,-245.4337,270,-9.338654
22.99994,0.1480833,-0.5539167,0.5668333,-0.25,-0.72,1.0,282.0469,0,-246.4675,270,-10.33847
23.04993,0.1233333,-0.5329166,0.58725,0.23,-0.08,1.66,282.9105,0,-246.4675,270,-10.33847
23.09993,0.1480833,-0.4926667,0.5664167,0.26,0.56,0.98,284.9091,0,-247.7586,270,-12.91049
23.14993,0.1564167,-0.4814167,0.5795834,-0.06,0.8,0.28,285.9198,0,-247.7586,270,-12.91049
23.19993,0.19225,-0.4464167,0.5766666,-0.1,-0.31,0.82,289.3427,0,-249.3506,270,-15.91983
23.24993,0.1725,-0.4554167,0.5914166,-0.22,-1.23,1.42,290.6813,0,-251.2848,270,-19.34271
23.29993,0.16875,-0.4291667,0.5804167,-0.34,-0.35,1.21,291.8365,0,-251.2848,270,-19.34271
23.34993,0.176,-0.3793334,0.5689167,0.25,1.16,0.68,292.3668,0,-253.4685,270,-21.83652
23.39993,0.1645833,-0.3658333,0.5758333,0.28,0.85,0.51,293.5258,0,-253.4685,270,-21.83652
23.44993,0.1616667,-0.3480834,0.58125,0.25,0.67,0.9,294.6749,0,-255.8211,270,-23.52576
23.49993,0.1983333,-0.3243333,0.58,0.13,0.47,0.35,296.8603,0,-258.2885,270,-24.67493
23.54993,0.19375,-0.3029167,0.55875,0.17,-0.18,0.7,299.6541,0,-258.2885,270,-24.67493
23.59993,0.2,-0.28,0.5795834,-0.22,-1.56,1.34,303.1958,0,-261.254,270,-29.65408
23.64993,0.15225,-0.2604167,0.5668333,-0.19,-1.31,1.54,302.8178,0,-261.254,270,-29.65408
23.69992,0.1679167,-0.27,0.5539167,-0.09,0.27,1.17,302.576,0,-264.5358,270,-32.81784
23.74992,0.1468333,-0.2354167,0.5530834,0.24,1.3,0.88,301.381,0,-267.7934,270,-32.57602
23.79992,0.15875,-0.2283333,0.5366667,0.42,0.79,0.76,302.8799,0,-267.7934,270,-32.57602
23.84992,0.11225,-0.2241667,0.56375,0.04,-0.23,0.75,301.1203,0,-271.0814,270,-32.87991
23.89992,0.09041667,-0.2093333,0.5955833,-0.27,-1.55,1.04,298.2564,0,-271.0814,270,-32.87991
23.94992,0.07558333,-0.21375,0.6,-0.52,-1.23,0.93,293.1446,0,-273.907,270,-28.25638
23.99992,0.08766666,-0.1989167,0.591,-0.18,-0.2,1.22,292.2063,0,-276.2214,270,-23.14462
24.04992,0.06375,-0.2068333,0.6041667,-0.21,-1.75,0.95,290.1294,0,-276.2214,270,-23.14462
24.09992,0.05625,-0.2145833,0.5668333,-0.26,-1.27,1.04,288.5344,0,-278.2344,270,-20.12943
24.14992,0.08641666,-0.2129167,0.55225,-0.2,-0.29,1.13,287.9699,0,-280.0314,270,-17.96994
24.19992,0.1004167,-0.21725,0.5333333,-0.01,0.09,1.4,290.5289,0,-280.0314,270,-17.96994
