Time,Hx,Hy,Hz,Ax,Ay,Az,Heading,PID_Output,Integral,Setpoint
0,0.1358333,-0.2145833,0.5455833,-0.02,-0.11,0.95,100.7781,0,0,148
0.05,0.1375,-0.2089167,0.55625,-0.03,-0.08,0.9700001,201.8951,0,0,148
0.1,0.07183333,-0.2105833,0.5783333,-0.07,-0.03,0.9599999,298.1736,0,-5.389514,148
0.15,0.2358333,-0.1895833,0.6195833,-0.09,-0.05,0.95,304.4637,0,-5.389514,148
0.2,0.1089167,-0.19,0.59625,-0.0,0.01,1.08,303.2878,0,-21.03589,148
0.25,0.1405833,-0.205,0.5735,-0.14,-0.27,0.94,308.4897,0,-36.56466,148
0.3,0.1379167,-0.20975,0.58725,0.13,0.07,1.09,302.5302,0,-36.56466,148
0.35,0.09958333,-0.2289167,0.5833333,-0.01,-0.1,1.26,300.4258,0,-52.01768,148
0.4,0.1485,-0.2270833,0.5918334,-0.27,-0.39,1.01,300.0062,0,-67.26026,148
0.45,0.141,-0.2370833,0.5558333,0.2,0.16,0.79,299.1445,0,-67.26026,148
0.5,0.1383333,-0.2254167,0.5880833,-0.33,-0.36,1.0,301.82,0,-82.37472,148
0.5500001,0.1176667,-0.2504167,0.5783333,0.33,-0.14,1.16,299.1486,0,-97.48957,148
0.6000001,0.141,-0.2535,0.57625,0.44,-0.01,1.08,298.596,0,-97.48957,148
0.6500001,0.1320833,-0.2418333,0.5804167,0.39,0.05,1.04,297.6312,0,-112.5492,148
0.7000001,0.1341667,-0.2530833,0.5616667,-0.46,-0.35,0.94,298.5517,0,-112.5492,148
0.7500001,0.14,-0.25225,0.6068334,0.0,-0.19,0.87,298.534,0,-127.6043,148
0.8000001,0.1451667,-0.2475,0.5668333,0.35,0.27,0.99,299.1176,0,-142.7161,148
0.8500002,0.13625,-0.25725,0.5970833,-0.37,-0.61,1.05,299.1104,0,-142.7161,148
0.9000002,0.1768333,-0.2743333,0.5464167,0.32,0.48,1.1,300.3687,0,-157.8271,148
0.9500002,0.1518333,-0.26,0.6008334,-0.32,-0.12,0.67,300.3323,0,-157.8271,148
1.0,0.1616667,-0.26,0.5480833,-0.11,-0.59,1.16,301.6542,0,-173.0604,148
1.05,0.17725,-0.2595833,0.5541667,0.46,0.0,1.32,302.161,0,-188.4765,148
1.1,0.1958333,-0.2543334,0.56475,0.23,0.35,1.15,304.5984,0,-188.4765,148
1.15,0.2095833,-0.2643333,0.5668333,-0.03,0.22,0.88,306.7774,0,-204.1363,148
1.2,0.18725,-0.28,0.5604167,-0.03,0.01,0.81,306.5928,0,-204.1363,148
1.25,0.1839167,-0.2595833,0.5655833,-0.2,-0.07,0.71,305.8335,0,-219.9956,148
1.3,0.2075,-0.2575,0.59475,-0.01,0.34,0.57,305.9844,0,-219.9956,148
1.35,0.21225,-0.2676667,0.5530834,0.21,-0.19,1.5,307.5313,0,-235.794,148
1.4,0.18225,-0.2776667,0.5518333,-0.26,-1.31,1.24,306.8517,0,-251.7472,148
1.45,0.1733333,-0.2876667,0.551,-0.36,0.08,0.53,304.2545,0,-251.7472,148
1.5,0.1851667,-0.301,0.5880833,0.31,0.44,0.99,301.983,0,-267.3726,148
1.55,0.2020833,-0.2914167,0.5754167,0.33,0.01,1.14,302.4697,0,-282.8196,148
1.6,0.1893333,-0.3089167,0.5730834,-0.37,-0.91,0.85,302.614,0,-282.8196,148
1.65,0.1918333,-0.3143333,0.591,-0.04,0.48,0.55,302.5462,0,-298.281,148
1.699999,0.1716667,-0.32,0.57875,0.28,0.72,1.46,300.3702,0,-298.281,148
1.749999,0.1754167,-0.3218333,0.56125,-0.4,-1.2,0.76,299.3999,0,-313.518,148
1.799999,0.17,-0.33125,0.5995833,0.37,0.62,1.16,297.9906,0,-328.5171,148
1.849999,0.19225,-0.33,0.5739167,-0.39,-0.61,0.84,298.6614,0,-328.5171,148
1.899999,0.195,-0.3508333,0.616,0.32,0.56,0.99,298.8192,0,-343.5832,148
1.949999,0.1941667,-0.35975,0.55875,-0.19,-1.15,1.31,299.2157,0,-343.5832,148
1.999999,0.18475,-0.35975,0.6085,0.2,1.34,0.67,298.202,0,-358.7048,148
2.049999,0.1716667,-0.3485,0.5825,0.1,0.48,0.44,297.2547,0,-373.6302,148
2.099999,0.2155833,-0.3625,0.5633333,-0.39,-1.09,0.85,298.0492,0,-373.6302,148
2.149999,0.18975,-0.3745833,0.57475,0.32,0.45,1.19,297.9433,0,-388.6352,148
2.199999,0.21475,-0.3654167,0.5433333,-0.28,-0.56,0.8,299.3492,0,-388.6352,148
2.249999,0.2083333,-0.3866667,0.59475,0.05,0.61,1.47,298.5409,0,-403.7701,148
2.299999,0.1905833,-0.3633333,0.54125,-0.15,0.58,0.37,298.8122,0,-418.8513,148
2.349999,0.2201667,-0.3801667,0.5518333,-0.35,-1.48,0.62,298.6903,0,-418.8513,148
2.399999,0.1855833,-0.3883333,0.59625,0.18,-0.44,1.34,297.7661,0,-433.9203,148
2.449999,0.1785,-0.3818333,0.57225,0.25,0.35,0.85,296.8916,0,-433.9203,148
2.499999,0.2255833,-0.3926667,0.5391667,-0.23,-1.25,1.12,296.8251,0,-448.8095,148
2.549999,0.2441667,-0.3870833,0.5754167,0.14,1.01,1.42,299.0584,0,-448.8095,148
2.599999,0.2108333,-0.3975,0.5845833,0.24,0.94,0.68,300.0205,0,-463.9153,148
2.649999,0.211,-0.4118333,0.5480833,-0.4,-0.38,0.59,299.1042,0,-479.1174,148
2.699999,0.191,-0.40475,0.57625,-0.32,-0.91,1.05,296.7773,0,-494.2278,148
2.749999,0.1966667,-0.4030833,0.5775,0.06,0.13,1.32,296.1328,0,-494.2278,148
2.799999,0.19875,-0.38375,0.5735,0.19,1.42,0.7,296.2169,0,-509.0411,148
2.849998,0.19625,-0.4035,0.5825,-0.08,-0.16,0.41,296.4418,0,-509.0411,148
2.899998,0.1905833,-0.42475,0.5820833,-0.41,-0.94,0.63,295.8276,0,-523.8853,148
2.949998,0.1880833,-0.4164167,0.5825,-0.22,-0.62,1.15,294.8033,0,-538.668,148
2.999998,0.1893333,-0.4175,0.56,0.2,1.01,1.08,294.2889,0,-538.668,148
3.049998,0.18225,-0.4204166,0.5930833,-0.06,0.62,0.34,294.046,0,-553.2969,148
3.099998,0.2,-0.4164167,0.59625,-0.36,-0.51,0.52,294.495,0,-553.2969,148
3.149998,0.16625,-0.4329167,0.5705833,-0.4,-1.22,0.78,293.3663,0,-567.9464,148
3.199998,0.17725,-0.4285,0.5714167,-0.04,-0.44,1.17,293.045,0,-582.483,148
3.249998,0.15725,-0.4320833,0.57875,0.23,0.73,1.0,291.1595,0,-582.483,148
3.299998,0.1885,-0.4416667,0.5395833,-0.06,0.44,0.43,291.8611,0,-596.799,148
3.349998,0.2033333,-0.4320833,0.56475,-0.33,-0.51,0.49,292.7706,0,-596.799,148
3.399998,0.1945833,-0.4168334,0.571,0.29,0.53,0.67,294.4458,0,-611.2761,148
3.449998,0.1966667,-0.4351666,0.5758333,0.05,-0.21,0.7,294.8482,0,-625.9207,148
3.499998,0.18225,-0.4239167,0.5383334,-0.25,-1.15,1.11,294.2025,0,-625.9207,148
3.549998,0.1826667,-0.4225,0.5443334,-0.06,-0.09,1.55,293.6549,0,-640.5409,148
3.599998,0.191,-0.41125,0.5545833,0.2,0.75,1.5,293.8523,0,-640.5409,148
3.649998,0.2151667,-0.3918333,0.54375,0.37,0.94,1.12,295.6885,0,-655.1261,148
3.699998,0.2358333,-0.3926667,0.56975,0.35,0.49,0.9,298.2244,0,-669.895,148
3.749998,0.2308333,-0.3893333,0.5726666,-0.11,-0.35,0.73,300.1416,0,-669.895,148
3.799998,0.2025,-0.391,0.5680833,-0.18,-1.45,1.07,299.6773,0,-685.1091,148
3.849998,0.20375,-0.4043333,0.5497499,0.05,-1.01,1.59,298.2625,0,-685.1091,148
3.899998,0.2139167,-0.375,0.5676666,0.15,-0.56,1.48,297.9421,0,-700.1354,148
3.949997,0.2126667,-0.381,0.5579166,0.31,0.56,1.22,298.5387,0,-715.1296,148
3.999997,0.2151667,-0.3918333,0.5676666,0.25,0.66,0.75,299.2147,0,-715.1296,148
4.049997,0.2185,-0.3858333,0.5664167,0.1,1.23,1.19,299.155,0,-730.251,148
4.099998,0.2354167,-0.3516667,0.5676666,0.14,1.34,0.52,300.6984,0,-730.251,148
4.149998,0.211,-0.3664167,0.5880833,0.18,0.94,0.47,301.0861,0,-745.5209,148
4.199998,0.1839167,-0.3780833,0.6,0.1,-0.04,0.64,299.8918,0,-760.8295,148
4.249998,0.1805833,-0.38225,0.5730834,-0.24,-0.79,0.74,297.0543,0,-760.8295,148
4.299998,0.1708333,-0.375,0.5804167,-0.17,-1.44,1.35,295.2398,0,-775.7349,148
4.349998,0.1633333,-0.3658333,0.5854167,-0.01,-0.31,1.59,294.6128,0,-775.7349,148
4.399999,0.1768333,-0.3541667,0.5770833,0.25,-0.04,1.45,295.028,0,-790.3961,148
4.449999,0.186,-0.3601667,0.5651667,0.24,0.55,1.25,295.9684,0,-805.0989,148
4.499999,0.1864167,-0.3585,0.57225,0.25,0.69,0.79,297.1066,0,-805.0989,148
4.549999,0.2135,-0.3364167,0.5489166,0.06,-0.35,0.33,299.0625,0,-820.0096,148
4.599999,0.23,-0.3464167,0.5825,-0.2,-0.94,0.38,301.1521,0,-820.0096,148
4.65,0.1995833,-0.3593333,0.58,-0.41,-0.9599999,0.65,301.677,0,-835.3248,148
4.7,0.2004167,-0.3308333,0.5493333,0.3,0.27,0.77,301.2793,0,-850.6924,148
4.75,0.20125,-0.3464167,0.5751667,0.07,-0.38,0.66,300.1368,0,-850.6924,148
4.8,0.1793333,-0.35125,0.6064167,-0.2,-1.44,1.05,299.4695,0,-865.9061,148
4.85,0.1926667,-0.3425,0.5416667,-0.22,-1.29,1.24,298.8535,0,-865.9061,148
4.900001,0.2025,-0.3266666,0.5451667,-0.05,-0.99,1.48,299.4002,0,-880.9915,148
4.950001,0.1970833,-0.3275,0.5489166,-0.0,0.06,1.21,300.7309,0,-896.1315,148
5.000001,0.2151667,-0.3058333,0.5485,0.11,0.68,1.1,302.6538,0,-896.1315,148
5.050001,0.21,-0.2885,0.55225,0.15,1.2,0.57,304.0726,0,-911.5969,148
5.100001,0.23125,-0.2970834,0.5820833,-0.16,0.38,0.38,306.3588,0,-911.5969,148
5.150002,0.2168333,-0.3070833,0.5668333,-0.21,0.22,0.51,306.3914,0,-927.4327,148
5.200002,0.1889167,-0.2933333,0.5779167,-0.21,-0.68,0.74,305.3021,0,-943.2719,148
5.250002,0.1880833,-0.295,0.56725,-0.27,-1.02,1.19,303.5098,0,-943.2719,148
5.300002,0.1580833,-0.2985,0.5714167,-0.12,-0.13,1.54,301.0696,0,-958.8229,148
5.350002,0.191,-0.2889167,0.5545833,-0.14,-0.6,1.48,301.298,0,-974.1298,148
5.400002,0.1970833,-0.2833333,0.5575,-0.2,-0.4,1.26,302.0652,0,-974.1298,148
5.450003,0.1789167,-0.2820833,0.5766666,0.2,0.13,1.08,303.5587,0,-989.5363,148
5.500003,0.18225,-0.27125,0.5905833,0.22,1.07,0.87,303.7015,0,-1005.092,148
5.550003,0.1720833,-0.2751667,0.5901667,0.19,1.0,0.63,302.7678,0,-1005.092,148
5.600003,0.16375,-0.2804167,0.5845833,0.03,0.76,0.42,302.0669,0,-1020.569,148
5.650003,0.141,-0.2914167,0.5970833,0.06,0.39,0.63,299.3745,0,-1020.569,148
5.700004,0.1468333,-0.2808333,0.58975,-0.04,-0.15,0.76,297.9018,0,-1035.706,148
5.750004,0.1379167,-0.27725,0.55625,-0.19,-1.15,0.9,296.6234,0,-1050.569,148
5.800004,0.1670833,-0.26725,0.5758333,-0.26,-1.6,0.9599999,298.688,0,-1050.569,148
5.850004,0.1576667,-0.2716667,0.5754167,-0.22,-1.34,0.92,299.5303,0,-1065.638,148
5.900004,0.15875,-0.2639167,0.551,-0.27,-0.86,1.16,301.0569,0,-1065.638,148
5.950005,0.1768333,-0.2526667,0.55875,-0.14,0.25,1.21,302.048,0,-1080.943,148
6.000005,0.1918333,-0.2530833,0.5505834,-0.16,-1.55,1.19,304.3921,0,-1096.348,148
6.050005,0.1885,-0.2535,0.58125,-0.21,-1.68,1.31,306.2609,0,-1096.348,148
6.100005,0.1616667,-0.2318333,0.60625,-0.34,-0.91,1.22,306.2284,0,-1112.174,148
6.150005,0.1666667,-0.2470833,0.5730834,-0.04,-0.49,1.16,305.175,0,-1112.174,148
6.200006,0.1629167,-0.2339167,0.5739167,0.06,0.29,1.12,304.5823,0,-1127.892,148
6.250006,0.1514167,-0.2180833,0.5795834,0.19,1.17,1.01,304.5432,0,-1143.55,148
6.300006,0.1391667,-0.2343333,0.5575,0.26,1.2,0.9599999,303.4447,0,-1143.55,148
6.350006,0.1270833,-0.2229167,0.5591667,0.27,0.81,1.04,301.7217,0,-1159.094,148
6.400006,0.1583333,-0.2170833,0.5558333,0.21,0.37,0.72,302.1661,0,-1159.094,148
6.450006,0.1551667,-0.2058333,0.5518333,-0.15,-0.88,0.59,304.2679,0,-1174.511,148
6.500007,0.1439167,-0.2076667,0.5383334,-0.22,-1.67,0.55,305.9464,0,-1190.306,148
6.550007,0.1443333,-0.2068333,0.57225,-0.32,-1.6,1.06,305.5472,0,-1190.306,148
6.600007,0.1691667,-0.2041667,0.55625,-0.43,-0.99,0.9599999,306.425,0,-1206.06,148
6.650007,0.1526667,-0.20725,0.5620833,0.04,-0.5,0.7,306.9763,0,-1206.06,148
6.700007,0.146,-0.2033333,0.5855833,-0.13,-1.38,0.79,307.2334,0,-1221.958,148
6.750008,0.1320833,-0.2105833,0.58975,-0.26,-1.69,0.79,304.7177,0,-1237.881,148
6.800008,0.1020833,-0.2185,0.57875,-0.29,-1.49,0.79,300.9395,0,-1237.881,148
6.850008,0.09583333,-0.215,0.5893333,-0.37,-0.98,1.13,297.0544,0,-1253.175,148
6.900008,0.09125,-0.2004167,0.6,-0.28,0.01,1.24,294.5154,0,-1253.175,148
6.950008,0.09416667,-0.2041667,0.5775,0.01,0.9599999,1.37,294.4215,0,-1267.827,148
7.000009,0.1008333,-0.2033333,0.5591667,0.2,0.58,1.38,295.2057,0,-1282.547,148
7.050009,0.10375,-0.1925,0.5816667,0.28,1.05,1.34,296.4867,0,-1282.547,148
7.100009,0.1143333,-0.2314167,0.5455833,0.34,0.7,0.94,296.9973,0,-1297.396,148
7.150009,0.1089167,-0.1989167,0.5591667,0.21,0.5,0.53,297.7726,0,-1297.396,148
7.200009,0.1304167,-0.19,0.5493333,-0.08,-0.84,0.32,299.8203,0,-1312.373,148
7.25001,0.1270833,-0.1925,0.571,-0.32,-0.9700001,0.41,302.2002,0,-1327.793,148
7.30001,0.09666666,-0.205,0.57225,0.32,0.9,1.18,301.0479,0,-1327.793,148
7.35001,0.11225,-0.17875,0.5743333,0.29,0.49,0.93,300.2685,0,-1343.098,148
7.40001,0.10725,-0.1808333,0.5864167,0.07,0.03,0.45,299.3484,0,-1343.098,148
7.45001,0.1064167,-0.1755833,0.566,-0.22,-0.39,0.42,301.3394,0,-1358.233,148
7.50001,0.08641666,-0.186,0.5595833,-0.31,-0.33,0.51,298.9369,0,-1373.567,148
7.550011,0.1126667,-0.1730833,0.571,-0.32,-0.33,0.67,299.7335,0,-1373.567,148
7.600011,0.09166667,-0.1775,0.5676666,-0.24,-0.86,0.9599999,298.4316,0,-1388.74,148
7.650011,0.08875,-0.1775,0.5318334,-0.15,-0.82,1.35,298.98,0,-1388.74,148
7.700011,0.08683333,-0.1683333,0.54125,0.09,-0.66,1.56,297.055,0,-1403.838,148
7.750011,0.08725,-0.1639167,0.5305833,0.11,-0.56,1.46,297.2924,0,-1418.767,148
7.800012,0.1064167,-0.1605833,0.5235,0.13,-0.29,1.19,299.6147,0,-1418.767,148
7.850012,0.0925,-0.1405833,0.5391667,0.16,0.77,1.03,301.6338,0,-1433.929,148
7.900012,0.0785,-0.1554167,0.5795834,0.2,1.14,0.84,301.2246,0,-1433.929,148
7.950012,0.08058333,-0.1583333,0.5864167,0.09,1.02,0.37,299.0385,0,-1449.251,148
8.000012,0.07016667,-0.155,0.5566667,0.07,-0.14,0.65,296.0425,0,-1464.355,148
8.050013,0.06041666,-0.1651667,0.5779167,-0.04,-0.77,0.75,293.8072,0,-1464.355,148
8.100013,0.06875,-0.17,0.5404167,-0.17,-1.52,0.85,292.1556,0,-1478.936,148
8.150013,0.07683333,-0.1770833,0.5366667,-0.16,-1.63,1.42,291.8554,0,-1493.352,148
8.200013,0.05708333,-0.1635,0.57875,-0.29,-1.33,1.3,291.5733,0,-1493.352,148
8.250013,0.07225,-0.1605833,0.5743333,-0.35,-0.79,1.14,292.3083,0,-1507.709,148
8.300014,0.07225,-0.1708333,0.5966667,-0.17,0.29,1.28,292.1316,0,-1507.709,148
8.350014,0.06333333,-0.1575,0.5693333,0.19,1.2,1.36,293.0182,0,-1522.122,148
8.400014,0.03808333,-0.17875,0.56725,0.25,1.32,0.93,288.9526,0,-1536.624,148
8.450014,0.05225,-0.1775,0.5726666,0.36,0.82,1.01,286.7786,0,-1536.624,148
8.500014,0.051,-0.17125,0.5676666,0.22,0.35,0.87,285.0046,0,-1550.502,148
8.550014,0.04641667,-0.16225,0.5485,0.01,-0.27,0.57,286.3172,0,-1550.502,148
8.600015,0.05583333,-0.1526667,0.5416667,-0.21,-0.9,0.55,287.5458,0,-1564.333,148
8.650015,0.03458333,-0.1570833,0.54725,0.29,0.88,0.67,286.1565,0,-1578.288,148
8.700015,0.08058333,-0.13725,0.5293334,0.37,0.53,0.84,290.9743,0,-1578.288,148
8.750015,0.07183333,-0.1401667,0.5330833,0.26,0.05,0.7,293.323,0,-1592.585,148
8.800015,0.08791667,-0.1501667,0.5243334,-0.12,-0.87,0.75,299.3,0,-1592.585,148
8.850016,0.05625,-0.1254167,0.55875,-0.26,-1.44,0.75,297.2127,0,-1607.715,148
8.900016,0.05541667,-0.1433333,0.5739167,-0.38,-1.48,0.75,295.2139,0,-1622.637,148
8.950016,0.05416667,-0.1426667,0.5676666,-0.43,-0.95,0.83,292.0283,0,-1622.637,148
9.000016,0.04516667,-0.1433333,0.5620833,-0.3,-0.44,1.29,289.8063,0,-1637.04,148
9.050016,0.03891666,-0.1575,0.5505834,-0.02,0.13,1.43,287.3867,0,-1637.04,148
9.100017,0.01558333,-0.1655833,0.5739167,0.18,0.36,1.41,282.2487,0,-1650.978,148
9.150017,0.04183333,-0.1385,0.5714167,0.26,0.93,1.35,282.0208,0,-1664.403,148
9.200017,0.03291667,-0.1380833,0.5514167,0.31,0.66,1.12,281.8637,0,-1664.403,148
9.250017,0.03208333,-0.13975,0.5425,-0.12,0.05,1.26,284.3815,0,-1677.79,148
9.300017,0.02958333,-0.1358333,0.5429167,0.13,0.74,1.29,282.8748,0,-1677.79,148
9.350018,0.0275,-0.1485,0.5268333,0.24,0.84,1.27,281.9026,0,-1691.277,148
9.400018,0.02625,-0.1445833,0.53625,0.31,0.55,1.23,281.0228,0,-1704.667,148
9.450018,0.03083333,-0.1493333,0.5783333,0.29,0.54,0.94,280.8159,0,-1704.667,148
9.500018,0.04141667,-0.1475,0.5758333,0.07,0.14,0.42,282.5469,0,-1717.949,148
9.550018,0.025,-0.1708333,0.5676666,-0.2,-0.14,0.36,281.892,0,-1717.949,148
9.600019,0.02375,-0.1595833,0.5939167,-0.29,-0.12,0.49,280.8249,0,-1731.338,148
9.650019,0.02416667,-0.1458333,0.5926667,-0.27,-0.83,0.71,278.7333,0,-1744.62,148
9.700019,0.01558333,-0.1591667,0.5714167,-0.3,-0.91,1.0,277.822,0,-1744.62,148
9.750019,0.02041667,-0.14975,0.5541667,-0.11,-0.91,1.56,277.5882,0,-1757.603,148
9.800019,0.03333333,-0.1643333,0.5379167,0.08,0.35,1.58,278.2739,0,-1757.603,148
9.850019,0.0035,-0.1535,0.55225,0.07,0.24,1.42,276.8454,0,-1770.63,148
9.90002,0.03375,-0.1458333,0.5285,-0.42,-0.85,0.88,278.601,0,-1783.515,148
9.95002,0.03333333,-0.1393333,0.52725,-0.21,-0.57,1.31,279.2636,0,-1783.515,148
10.00002,0.02416667,-0.1376667,0.5220833,0.03,-0.24,1.52,282.1471,0,-1796.641,148
10.05002,0.02791667,-0.1475,0.5235,0.17,-0.17,1.43,281.3761,0,-1796.641,148
10.10002,0.0435,-0.1204167,0.5175,0.22,-0.11,1.3,283.512,0,-1809.979,148
10.15002,0.02708333,-0.1354167,0.5358334,0.24,0.62,0.92,283.9631,0,-1823.53,148
10.20002,0.04933333,-0.1325,0.5379167,0.15,1.08,0.53,287.1979,0,-1823.53,148
10.25002,0.008500001,-0.15225,0.5383334,0.07,1.05,0.37,281.6424,0,-1837.449,148
10.30002,0.008500001,-0.1264167,0.5651667,0.14,0.75,0.48,279.1546,0,-1850.565,148
10.35002,0.02,-0.1280833,0.56975,0.15,0.34,0.67,275.3057,0,-1850.565,148
10.40002,0.0035,-0.1466667,0.566,-0.02,-0.92,0.72,274.6962,0,-1863.296,148
