Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
10.15002,0.2033333,-0.1164167,-0.3801667,-0.08,-0.75,1.08,1000,1462.657,281,206.7699,69.20709,252.9741,151.8598
10.20002,0.1764167,-0.1189167,-0.3716667,-0.21,-0.28,1.11,1000,1483.836,281,211.7929,65.0174,252.2577,154.608
10.25002,0.15225,-0.14625,-0.39375,-0.44,-0.68,0.91,1000,1483.836,281,211.7929,55.15152,249.6236,158.8602
10.30002,0.1464167,-0.1539167,-0.4175,-0.26,-0.57,1.05,1000,1506.421,281,225.8485,52.56949,249.763,160.6743
10.35002,0.12875,-0.1518333,-0.4295834,0.38,-0.37,1.3,1000,1529.264,281,228.4305,49.29692,250.5344,163.316
10.40002,0.1016667,-0.1658333,-0.4179167,0.2,-0.05,0.98,1000,1529.264,281,228.4305,40.51102,248.3564,166.3272
10.45002,0.07391667,-0.1558333,-0.45125,-0.35,-0.39,0.89,1000,1553.313,281,240.489,34.37646,250.9483,170.6973
10.50002,0.03891666,-0.1583333,-0.4280833,0.33,-0.33,1.35,1000,1553.313,281,240.489,22.80897,249.7023,174.8056
10.55002,-0.02375,-0.1518333,-0.4308333,-0.01,-0.41,0.84,1000,1579.132,281,258.191,360.1097,250.5866,183.1553
10.60002,-0.01141667,-0.1333333,-0.43875,0.13,-0.61,1.14,-500,1571.221,281,-79.10974,364.106,253.0963,181.4906
10.65002,-0.06666667,-0.1189167,-0.4508333,0.17,-0.36,0.79,-500,1571.221,281,-79.10974,339.7243,255.2236,188.4116
10.70002,-0.07266667,-0.1008333,-0.4405833,-0.12,0.28,0.67,23.37506,1565.349,281,-58.7243,333.2212,257.1091,189.3657
10.75002,-0.08875,-0.06891666,-0.4051667,-0.47,0.05,0.75,309.2134,1561.766,281,-35.83026,316.8303,260.3467,192.3553
10.80002,-0.1275,-0.06183333,-0.3835,-0.5,-0.17,0.65,309.2134,1561.766,281,-35.83026,304.8719,260.8408,198.3901
10.85002,-0.1345833,-0.07625,-0.4129167,-0.3,-0.35,0.81,397.0806,1559.379,281,-23.87189,308.5343,259.5375,198.0525
10.90002,-0.1076667,-0.06541667,-0.43375,0.02,0.19,0.93,397.0806,1559.379,281,-23.87189,310.2823,261.4235,193.9404
10.95002,-0.1180833,-0.07391667,-0.4051667,0.48,0.2,0.9700001,244.1412,1556.45,281,-29.28226,311.0453,259.6609,196.2484
11.00002,-0.10725,-0.05458333,-0.4391666,-0.22,-0.81,0.86,257.0187,1553.446,281,-30.04535,305.9732,262.9151,193.7237
11.05002,-0.1130833,-0.08349999,-0.43,0.0,0.47,0.82,257.0187,1553.446,281,-30.04535,315.4419,259.0107,194.7343
11.10002,-0.09125,-0.09083334,-0.4145833,-0.02,-0.52,1.03,184.7152,1550.002,281,-34.44189,323.8689,257.642,192.4129
11.15002,-0.06833333,-0.10725,-0.4125,-0.46,0.18,0.77,61.72412,1545.715,281,-42.8689,336.4971,255.4258,189.406
11.20002,-0.05916667,-0.1320833,-0.4435,-0.11,-0.72,1.0,61.72412,1545.715,281,-42.8689,344.8701,253.4154,187.5989
11.25002,-0.02458333,-0.1358333,-0.4239167,0.4,0.03,1.3,-255.7153,1539.328,281,-63.87006,358.7416,252.2333,183.3189
11.30002,-0.01475,-0.16,-0.41975,-0.21,-0.1,0.93,-389.6351,1531.554,281,-77.74158,363.7329,249.1342,182.0125
11.35003,0.02291667,-0.1718333,-0.4451667,-0.51,-0.68,0.73,-389.6351,1531.554,281,-77.74158,16.59647,248.8935,177.0531
11.40003,0.065,-0.1575,-0.4370833,-0.08,-0.84,0.89,1000,1557.994,281,264.4035,31.42587,250.1837,171.5414
11.45003,0.08641666,-0.1735,-0.4035,0.43,-0.14,1.04,1000,1557.994,281,264.4035,35.47692,246.7329,167.9117
11.50003,0.095,-0.14975,-0.4125,-0.16,0.3,0.82,1000,1582.546,281,245.5231,41.39066,250.0476,167.0307
11.55003,0.1189167,-0.1426667,-0.4055833,-0.43,0.01,1.07,1000,1606.507,281,239.6093,48.81216,250.6203,163.6589
11.60003,0.1180833,-0.145,-0.4141666,0.4,-0.04,1.01,1000,1606.507,281,239.6093,48.15827,250.7048,164.0866
11.65003,0.1543333,-0.14975,-0.3958333,-0.31,-0.31,0.89,1000,1629.791,281,232.8417,54.86354,249.2776,158.6994
11.70003,0.1576667,-0.135,-0.4068333,-0.14,-0.1,0.84,1000,1652.405,281,226.1365,58.42865,251.6425,158.8163
11.75003,0.1308333,-0.1479167,-0.4043333,0.39,0.17,1.2,1000,1652.405,281,226.1365,50.49299,249.9061,162.0696
11.80003,0.116,-0.1501667,-0.4183333,-0.0,-0.18,0.93,1000,1675.456,281,230.507,46.68519,250.2537,164.5018
11.85003,0.09958333,-0.1545833,-0.4091667,-0.18,-0.67,0.99,1000,1675.456,281,230.507,41.78983,249.3034,166.3212
11.90003,0.1176667,-0.1575,-0.4030833,-0.37,-0.37,1.03,1000,1699.377,281,239.2102,45.76304,248.6575,163.7266
11.95003,0.07808333,-0.1651667,-0.40475,-0.33,-0.13,0.92,1000,1722.9,281,235.237,34.30267,247.8011,169.0808
12.00003,0.08349999,-0.16625,-0.4495833,-0.31,-0.29,0.88,1000,1722.9,281,235.237,35.66835,249.7063,169.4785
12.05003,0.051,-0.1614167,-0.42225,0.16,-0.29,0.99,1000,1747.433,281,245.3316,26.53407,249.0793,173.1131
12.10003,0.02958333,-0.1670833,-0.3933333,-0.14,-0.01,1.08,1000,1747.433,281,245.3316,19.04059,246.9848,175.6988
12.15003,-0.008500001,-0.1643333,-0.39725,0.35,0.36,1.2,1000,1773.629,281,261.9594,366.0391,247.5262,181.2258
12.20003,-0.06083333,-0.1535,-0.4189167,-0.08,0.31,0.75,-500,1765.125,281,-85.03906,347.3812,249.8761,188.2625
12.25003,-0.05791667,-0.12975,-0.4158333,-0.47,-0.05,0.85,-500,1765.125,281,-85.03906,344.9454,252.6708,187.9291
12.30003,-0.07725,-0.1216667,-0.3993333,-0.26,-0.14,0.92,41.61581,1758.731,281,-63.9454,336.5872,253.0554,190.9485
12.35003,-0.08349999,-0.1229167,-0.4183333,-0.24,-0.35,0.82,41.61581,1758.731,281,-63.9454,334.8109,253.6259,191.288
12.40003,-0.1114167,-0.1193333,-0.4243333,-0.52,-0.65,0.71,106.2825,1753.35,281,-53.81085,325.965,254.2927,194.712
12.45003,-0.1020833,-0.1080833,-0.406,-0.26,-0.2,0.88,204.1912,1748.853,281,-44.96497,325.6353,255.0927,194.1137
12.50003,-0.08558333,-0.1004167,-0.4083333,0.36,0.38,0.95,204.1912,1748.853,281,-44.96497,328.5596,256.1841,191.8374
12.55003,-0.07808333,-0.08666667,-0.4333333,-0.47,-0.36,0.69,113.9501,1744.097,281,-47.55963,326.9824,258.6901,190.2147
12.60003,-0.1130833,-0.1080833,-0.4170833,0.41,0.15,1.31,224.7852,1739.927,281,-41.70493,322.7049,255.4719,195.1699
12.65003,-0.0735,-0.11375,-0.4043333,-0.53,-0.54,0.7,224.7852,1739.927,281,-41.70493,336.1313,254.2873,190.3028
12.70003,-0.065,-0.1255833,-0.44725,0.46,0.18,1.17,-34.94226,1734.414,281,-55.13132,341.6346,254.3158,188.2691
12.75003,-0.06416667,-0.1389167,-0.4030833,-0.26,-0.11,0.95,-34.94226,1734.414,281,-55.13132,344.2074,250.9843,189.045
12.80003,-0.05016666,-0.13975,-0.41625,-0.04,-0.84,0.92,-107.6325,1728.093,281,-63.20743,349.2532,251.4413,186.8722
12.85003,0.006416667,-0.141,-0.4316667,0.52,0.0,1.07,-155.7598,1721.268,281,-68.25317,11.60564,251.9109,179.1483
12.90003,0.003083333,-0.1530833,-0.3976667,-0.04,0.29,0.87,-155.7598,1721.268,281,-68.25317,10.15388,248.9456,179.5557
12.95003,0.01875,-0.1651667,-0.4189167,-0.54,0.03,0.8,1000,1748.352,281,270.8461,15.47659,248.4821,177.4372
13.00003,0.121,-0.16225,-0.4183333,0.44,0.27,0.98,1000,1774.905,281,265.5234,45.7142,248.8013,163.8678
13.05003,0.09041667,-0.1543333,-0.4370833,-0.57,0.01,0.77,1000,1774.905,281,265.5234,39.36404,250.552,168.3124
13.10003,0.1283333,-0.155,-0.4104167,0.32,-0.3,1.14,1000,1799.068,281,241.636,48.6233,249.3102,162.636
13.15003,0.1270833,-0.1545833,-0.43125,-0.54,-0.06,0.69,1000,1822.306,281,232.3767,48.42371,250.2796,163.5805
13.20003,0.1118333,-0.1505833,-0.3920834,0.45,0.18,1.3,1000,1822.306,281,232.3767,45.60007,248.9902,164.0803
13.25003,0.1366667,-0.15225,-0.4018333,-0.14,-0.3,0.86,1000,1845.846,281,235.3999,50.91262,249.2489,161.2164
13.30003,0.1135,-0.1380833,-0.4304167,-0.5,-0.6,0.9,1000,1845.846,281,235.3999,48.41909,252.2131,165.2275
13.35003,0.1155833,-0.1418333,-0.4141666,-0.45,0.13,0.78,1000,1869.104,281,232.5809,48.17741,251.096,164.4069
13.40003,0.08683333,-0.151,-0.4201667,-0.28,-0.12,0.74,1000,1892.386,281,232.8226,38.90128,250.2325,168.3234
13.45003,0.08266666,-0.1643333,-0.4345833,0.39,0.29,0.99,1000,1892.386,281,232.8226,35.70435,249.2864,169.2298
13.50003,0.06375,-0.161,-0.4320833,0.36,-0.04,0.99,1000,1916.916,281,245.2957,30.60172,249.5639,171.6071
13.55003,0.06041666,-0.1618333,-0.4495833,0.29,-0.17,0.93,1000,1916.916,281,245.2957,29.47194,250.203,172.3462
13.60003,0.016,-0.16625,-0.41975,0.06,-0.35,0.83,1000,1942.068,281,251.5281,14.49725,248.393,177.817
13.65003,-0.0325,-0.1475,-0.42875,-0.46,-0.57,0.8,1000,1968.719,281,266.5027,356.5741,251.0156,184.3348
13.70003,-0.03683333,-0.1225,-0.4401667,-0.13,-0.63,1.05,1000,1968.719,281,266.5027,352.265,254.4479,184.7834
13.75003,-0.08266666,-0.11375,-0.3855834,0.39,-0.32,1.02,-500,1961.592,281,-71.26501,332.9926,253.5636,192.1007
13.80003,-0.09791667,-0.08583334,-0.4366667,-0.01,-0.36,0.82,-500,1961.592,281,-71.26501,320.2377,258.8795,192.6388
13.85003,-0.1283333,-0.08391666,-0.4201667,-0.22,-0.34,0.83,472.3521,1957.668,281,-39.23767,312.1805,258.7054,196.9845
13.90003,-0.1375,-0.05583333,-0.4170833,0.4,-0.19,0.98,447.9393,1954.55,281,-31.18054,301.1002,262.3754,198.2458
13.95004,-0.1414167,-0.05625,-0.4214167,0.49,-0.21,1.27,447.9393,1954.55,281,-31.18054,300.6907,262.3972,198.5504
14.00004,-0.1279167,-0.04333333,-0.4308333,0.02,-0.0,1.05,602.1927,1952.581,281,-19.69073,297.7144,264.2565,196.5364
14.05004,-0.1226667,-0.06266666,-0.4268333,-0.5,-0.32,0.71,452.4451,1950.075,281,-25.0611,306.0611,261.6476,196.034
14.10004,-0.1270833,-0.04416667,-0.3929167,0.43,0.17,1.25,452.4451,1950.075,281,-25.0611,298.1644,263.5865,197.9231
14.15004,-0.1395833,-0.0385,-0.4320833,-0.39,-0.75,0.72,612.8537,1948.359,281,-17.16443,294.42,264.9082,197.9029
14.20004,-0.1514167,-0.07833333,-0.3908334,0.2,0.53,0.9700001,612.8537,1948.359,281,-17.16443,306.3542,258.6666,201.1774
14.25004,-0.06041666,-0.07875,-0.4520833,-0.46,-0.68,0.87,433.1303,1945.823,281,-25.35419,331.5048,260.1186,187.612
14.30004,-0.07975,-0.0935,-0.4255833,0.42,-0.29,1.04,44.49921,1940.773,281,-50.50476,328.5378,257.6091,190.6136
14.35004,-0.07225,-0.1185,-0.4345833,0.45,0.19,1.21,44.49921,1940.773,281,-50.50476,337.6292,254.7477,189.4392
14.40004,-0.04308333,-0.1366667,-0.4091667,0.08,0.37,1.07,63.87225,1935.11,281,-56.62915,351.5029,251.5301,186.0108
14.45004,-0.051,-0.1518333,-0.4083333,-0.48,-0.29,0.88,63.87225,1935.11,281,-56.62915,350.4331,249.603,187.1193
14.50004,0.011,-0.1535,-0.4268333,-0.32,-0.81,0.83,-125.9504,1928.167,281,-69.43311,13.09888,250.2202,178.5237
14.55004,0.06,-0.1614167,-0.4358334,-0.04,-0.66,0.94,1000,1954.957,281,267.9011,29.39055,249.6772,172.1615
14.60004,0.09,-0.1683333,-0.3814167,0.44,-0.28,1.24,1000,1954.957,281,267.9011,37.13134,246.1864,166.7232
14.65004,0.08308333,-0.1679167,-0.3904166,0.28,0.3,1.23,1000,1979.344,281,243.8687,35.3257,246.7277,167.9863
14.70004,0.1629167,-0.1489167,-0.4468333,-0.53,-0.5,0.79,1000,1979.344,281,243.8687,56.57061,251.5683,159.968
14.75004,0.15225,-0.15225,-0.4035,0.46,-0.03,1.03,1000,2001.787,281,224.4294,54.0,249.3273,159.3273
14.80004,0.1768333,-0.13625,-0.4345833,-0.43,-0.08,0.83,1000,2024.487,281,227.0,61.38577,252.5928,157.8584
14.85004,0.1880833,-0.1458333,-0.4179167,0.35,0.35,1.17,1000,2046.448,281,219.6142,61.21124,250.7634,155.7699
14.90004,0.16375,-0.1483333,-0.4064167,-0.21,-0.51,0.82,1000,2046.448,281,219.6142,56.82807,249.949,158.0549
14.95004,0.1464167,-0.1376667,-0.4018333,-0.52,-0.38,0.88,1000,2068.865,281,224.1719,55.7642,251.0887,159.9797
15.00004,0.1539167,-0.1426667,-0.3908334,-0.15,0.21,0.82,1000,2068.865,281,224.1719,56.17231,249.9463,158.5046
15.05004,0.1405833,-0.1483333,-0.38475,0.18,-0.08,0.86,1000,2091.348,281,224.8277,52.46345,248.9168,159.9283
15.10004,0.116,-0.1535,-0.3925,0.2,-0.15,1.04,1000,2114.202,281,228.5365,46.07835,248.6404,163.5354
15.15004,0.1033333,-0.1679167,-0.4175,0.24,0.2,1.06,1000,2114.202,281,228.5365,40.6075,248.0902,166.0984
15.20004,0.07808333,-0.17225,-0.4145833,-0.13,0.19,0.83,1000,2138.241,281,240.3925,33.38546,247.4382,169.3338
15.25004,0.05458333,-0.1614167,-0.45,-0.57,0.02,0.72,1000,2138.241,281,240.3925,27.68306,250.2669,173.084
15.30004,0.03933333,-0.1543333,-0.4175,-0.39,-0.2,0.86,1000,2163.573,281,253.3169,23.298,249.7126,174.618
15.35004,-0.02375,-0.1505833,-0.4068333,-0.19,-0.32,1.2,1000,2189.343,281,257.702,360.0371,249.6887,183.341
15.40004,-0.06916667,-0.1314167,-0.4370833,0.45,0.12,1.28,1000,2189.343,281,257.702,341.2415,253.2657,188.9923
15.45004,-0.06791667,-0.1143333,-0.4030833,-0.23,-0.4,0.83,-500,2183.319,281,-60.24146,338.2887,254.1642,189.5641
15.50004,-0.0925,-0.09641666,-0.4068333,-0.11,-0.4,1.07,-500,2183.319,281,-60.24146,325.1877,256.6673,192.8094
15.55004,-0.1218333,-0.06541667,-0.4451667,0.06,-0.2,1.2,421.5762,2178.9,281,-44.18771,307.2329,261.6403,195.3059
15.60004,-0.1164167,-0.05583333,-0.4379167,0.25,-0.02,1.17,645.4893,2176.277,281,-26.23294,304.6223,262.7341,194.8873
15.65004,-0.11475,-0.04683333,-0.4308333,-0.04,-0.12,0.94,645.4893,2176.277,281,-26.23294,301.202,263.7961,194.9142
15.70004,-0.12225,-0.02875,-0.4443334,-0.4,-0.62,0.8,657.4329,2174.257,281,-20.20203,292.234,266.2979,195.3833
15.75004,-0.1439167,-0.03808333,-0.4214167,0.49,-0.17,1.04,752.2271,2172.974,281,-12.82193,293.8219,264.8362,198.8554
15.80004,-0.1576667,-0.03475,-0.3879167,-0.27,-0.39,1.03,752.2271,2172.974,281,-12.82193,291.4294,264.881,202.119
15.85004,-0.1151667,-0.02475,-0.4214167,0.05,-0.01,0.89,755.5828,2171.931,281,-10.42938,291.1287,266.6389,195.2849
15.90004,-0.1341667,-0.05166667,-0.4443334,-0.12,-0.35,1.0,755.5828,2171.931,281,-10.42938,300.0614,263.3675,196.8017
15.95004,-0.09833334,-0.06791667,-0.4239167,0.28,0.03,1.15,596.1136,2170.025,281,-19.06137,313.632,260.8979,193.0596
16.00004,-0.1041667,-0.081,-0.4439167,-0.52,-0.67,0.69,407.2678,2166.762,281,-32.63199,316.8687,259.6592,193.2057
16.05004,-0.0925,-0.08833333,-0.3941667,0.46,-0.03,1.03,407.2678,2166.762,281,-32.63199,322.6801,257.3687,193.2068
16.10004,-0.08725,-0.1193333,-0.43,0.19,0.56,1.03,319.6366,2162.594,281,-41.68005,332.8278,254.4896,191.47
16.15004,-0.01958333,-0.1276667,-0.4775,-0.4,-0.12,0.86,319.6366,2162.594,281,-41.68005,360.2791,255.0313,182.3485
16.20004,-0.02916667,-0.1341667,-0.401,-0.29,-0.09,0.95,-277.4788,2154.666,281,-79.27914,356.7352,251.5008,184.1601
16.25004,0.01516667,-0.1591667,-0.4170833,-0.48,-0.31,0.81,-32.26614,2147.093,281,-75.73523,14.44316,249.1122,177.9174
16.30004,-0.006,-0.16625,-0.3864167,-0.52,-0.75,0.79,-32.26614,2147.093,281,-75.73523,366.9331,246.7209,180.8896
16.35004,0.07391667,-0.1601667,-0.4414167,-0.3,-0.86,0.83,-226.7864,2138.499,281,-85.93307,33.77325,250.0569,170.4938
16.40004,0.1270833,-0.1601667,-0.4179167,-0.4,-0.64,0.81,-226.7864,2138.499,281,-85.93307,47.43004,249.0307,163.0861
16.45004,0.16625,-0.1320833,-0.4426667,-0.19,-0.53,0.84,1000,2161.856,281,233.57,60.53335,253.3859,159.4156
16.50003,0.1801667,-0.1141667,-0.37975,0.39,-0.29,0.95,1000,2183.903,281,220.4666,66.63869,253.2673,154.6187
16.55003,0.1905833,-0.09558333,-0.3626667,0.43,0.4,1.02,1000,2183.903,281,220.4666,72.36485,255.2351,152.2778
16.60003,0.1979167,-0.09558333,-0.3989167,-0.4,0.31,0.8,1000,2204.766,281,208.6352,73.22191,256.5255,153.6124
16.65003,0.23375,-0.07958333,-0.3764167,0.48,-0.32,1.26,1000,2225.544,281,207.7781,80.19817,258.0621,148.1602
16.70003,0.2683333,-0.061,-0.41625,-0.57,0.04,0.72,1000,2225.544,281,207.7781,86.19266,261.6628,147.1924
16.75003,0.2408333,-0.06375,-0.40225,0.46,-0.33,1.28,1000,2245.025,281,194.8073,84.17352,260.9945,149.0904
16.80003,0.2295833,-0.06541667,-0.3630833,-0.36,-0.37,0.78,1000,2264.708,281,196.8265,83.09582,259.7866,147.6942
16.85003,0.2501667,-0.05933333,-0.3768333,-0.24,-0.28,0.92,1000,2264.708,281,196.8265,85.65739,261.0521,146.4212
16.90003,0.2114167,-0.08349999,-0.4035,0.17,0.48,0.9599999,1000,2284.242,281,195.3426,77.44823,258.3083,152.3474
16.95003,0.2045833,-0.09433334,-0.3985,0.4,0.04,0.98,1000,2304.917,281,206.7544,74.24558,256.682,152.8248
17.00003,0.1933333,-0.1004167,-0.4014167,0.2,-0.42,1.02,1000,2304.917,281,206.7544,71.5528,255.9554,154.2832
17.05003,0.1868333,-0.11725,-0.4091667,0.37,-0.19,1.26,1000,2325.862,281,209.4472,66.88907,254.0099,155.4576
17.10003,0.1768333,-0.1255833,-0.3954167,-0.07,-0.71,1.05,1000,2325.862,281,209.4472,63.61843,252.3803,155.9054
17.15002,0.13,-0.13725,-0.3875,0.16,-0.63,1.16,1000,2347.6,281,217.3816,52.44605,250.4962,161.4542
17.20002,0.10125,-0.1635,-0.4030833,0.43,-0.27,1.24,1000,2370.456,281,228.554,40.76853,247.9214,165.8997
17.25002,0.08766666,-0.1708333,-0.4480834,0.12,-0.19,0.98,1000,2370.456,281,228.554,36.16557,249.1305,168.93
17.30002,0.0785,-0.1485,-0.41125,-0.38,-0.65,0.98,1000,2394.939,281,244.8344,36.86181,250.1457,169.1933
17.35002,0.004333333,-0.1595833,-0.4239167,0.44,-0.31,1.31,1000,2394.939,281,244.8344,10.55544,249.3712,179.4143
17.40002,-0.01225,-0.1380833,-0.4295834,-0.17,-0.47,0.79,1000,2421.983,281,270.4446,363.9303,252.1808,181.6334
17.45002,-0.08641666,-0.1314167,-0.3989167,0.16,-0.57,1.21,-500,2413.69,281,-82.9303,335.672,251.7664,192.223
17.50002,-0.08058333,-0.08666667,-0.4451667,0.07,-0.42,0.76,-500,2413.69,281,-82.9303,326.0831,258.9833,190.2605
17.55002,-0.125,-0.07916666,-0.4043333,-0.47,-0.65,0.7,611.9122,2409.182,281,-45.08307,311.3475,258.9219,197.179
17.60002,-0.1414167,-0.03416667,-0.4226666,-0.52,-0.06,0.68,611.9122,2409.182,281,-45.08307,292.5826,265.3785,198.4993
17.65002,-0.1320833,-0.01266667,-0.4316667,-0.5,-0.26,0.68,991.7216,2408.024,281,-11.58255,284.4779,268.3192,197.0133
17.70002,-0.1620833,0.0035,-0.4179167,-0.47,-0.45,0.79,961.8593,2407.676,281,-3.477875,277.7629,270.4798,201.1981
17.75002,-0.1226667,0.02,-0.4345833,0.04,0.06,0.99,961.8593,2407.676,281,-3.477875,269.7398,272.6349,195.7624
17.80001,-0.1551667,0.001,-0.4218333,0.43,0.34,0.9700001,1000,2408.802,281,11.26022,278.6307,270.1358,200.1955
17.85001,-0.1691667,0.03041667,-0.4141666,0.36,-0.37,1.11,1000,2408.802,281,11.26022,268.8069,274.2003,202.2176
17.90001,-0.1785,0.02558333,-0.3895833,0.17,-0.17,1.22,1000,2410.021,281,12.19305,270.8437,273.7571,204.6164
17.95001,-0.1691667,0.0235,-0.3941667,-0.15,-0.09,0.95,1000,2411.037,281,10.15631,271.0913,273.4119,203.2278
18.00001,-0.16625,0.03475,-0.42725,0.05,-0.35,0.9599999,1000,2411.037,281,10.15631,267.1938,274.6499,201.2618
18.05001,-0.1629167,0.061,-0.4251667,-0.28,-0.24,0.84,1000,2412.417,281,13.80615,258.4728,278.1647,200.966
18.10001,-0.1375,0.0525,-0.406,-0.02,-0.23,0.91,1000,2414.707,281,22.89777,258.1022,277.368,198.7097
18.15001,-0.16125,0.05541667,-0.3954167,0.31,-0.03,1.0,1000,2414.707,281,22.89777,260.0337,277.9779,202.1855
18.20001,-0.1418333,0.08016666,-0.4170833,0.2,-0.24,0.77,1000,2416.804,281,20.96628,249.5241,280.88,198.7811
18.25001,-0.1391667,0.08183333,-0.406,-0.48,-0.39,0.73,1000,2416.804,281,20.96628,248.5434,281.3958,198.9204
18.30001,-0.1835,0.09391666,-0.386,0.15,-0.25,1.03,1000,2420.05,281,32.45656,251.8963,283.6748,205.4259
18.35001,-0.1316667,0.1180833,-0.4116667,-0.02,-0.14,0.65,1000,2422.96,281,29.10371,237.1131,286.0051,197.7363
18.40001,-0.16125,0.1233333,-0.3868333,-0.12,-0.05,1.03,1000,2422.96,281,29.10371,241.5891,287.6837,202.6286
18.45,-0.1275,0.1579167,-0.3864167,-0.22,0.17,0.63,1000,2426.901,281,39.41086,227.917,292.2283,198.2606
18.5,-0.1325,0.1730833,-0.3793334,-0.49,-0.03,0.77,1000,2432.209,281,53.08302,226.435,294.5264,199.2542
18.55,-0.1201667,0.1526667,-0.3864167,0.18,0.27,0.9,1000,2432.209,281,53.08302,227.2069,291.5581,197.2745
18.6,-0.095,0.1855833,-0.3605833,0.36,0.16,1.4,1000,2437.589,281,53.79309,216.1079,297.2338,194.7599
18.65,-0.09416667,0.2029167,-0.37725,-0.1,-0.6,1.2,1000,2444.299,281,67.10562,213.8944,298.2751,194.0154
18.7,-0.09166667,0.2133333,-0.3801667,-0.42,-0.34,0.62,1000,2444.299,281,67.10562,212.2526,299.2993,193.5565
18.75,-0.086,0.215,-0.3593333,-0.22,0.04,0.67,1000,2451.174,281,68.74741,210.8014,300.8934,193.4595
18.8,-0.05875,0.2354167,-0.3855834,0.2,0.17,0.95,1000,2451.174,281,68.74741,203.0124,301.406,188.6633
18.85,-0.051,0.2579167,-0.3851667,0.28,-0.4,1.07,1000,2458.973,281,77.98763,200.1853,303.8072,187.5427
18.9,-0.03458333,0.25725,-0.36625,0.15,-0.29,0.85,1000,2467.407,281,84.34337,196.6566,305.0838,185.3942
18.95,-0.03375,0.2695833,-0.3814167,0.29,0.3,1.21,1000,2467.407,281,84.34337,196.1359,305.2525,185.0567
19.0,0.03166667,0.25725,-0.3345833,0.14,-0.31,1.06,1000,2475.894,281,84.86411,181.9824,307.5555,174.5933
19.05,-0.0005833333,0.2751667,-0.3435,0.28,0.37,1.32,1000,2475.894,281,84.86411,189.1215,308.6971,180.0973
19.09999,0.01833333,0.2685,-0.3401667,0.28,-0.39,1.14,1000,2485.081,281,91.87854,185.0939,308.2847,176.915
19.14999,0.036,0.2858333,-0.3405833,-0.07,-0.35,0.63,1000,2494.672,281,95.90613,181.8215,310.0049,173.9662
19.19999,0.071,0.2804167,-0.35375,-0.29,0.01,0.76,1000,2494.672,281,95.90613,174.7916,308.4038,168.6511
19.24999,0.1064167,0.2741667,-0.3418333,-0.17,-0.49,1.0,1000,2505.293,281,106.2084,167.7865,308.7313,162.708
19.29999,0.05958333,0.2579167,-0.3435,0.1,0.21,0.99,1000,2505.293,281,106.2084,175.9919,306.901,170.1594
19.34999,0.1076667,0.2733333,-0.34475,0.02,-0.06,1.03,1000,2515.793,281,105.0081,167.5004,308.409,162.6562
19.39999,0.146,0.2676667,-0.3168334,-0.28,-0.48,0.77,1000,2527.143,281,113.4996,160.3895,310.1917,155.2593
19.44999,0.1345833,0.2455833,-0.3568333,0.14,0.33,1.19,1000,2527.143,281,113.4996,160.2766,304.5369,159.3355
19.49999,0.1568333,0.2604167,-0.3095833,0.02,-0.12,0.73,1000,2539.216,281,120.7234,157.942,310.07,153.1335
19.54999,0.1576667,0.2514167,-0.3458333,-0.15,0.05,0.98,1000,2539.216,281,120.7234,156.9076,306.0167,155.4916
19.59999,0.1383333,0.2330833,-0.3185,0.19,-0.36,1.04,1000,2551.625,281,124.0924,158.3112,306.1973,156.5233
19.64999,0.181,0.2475,-0.36225,-0.12,0.04,0.76,1000,2563.894,281,122.6888,152.8215,304.342,153.4508
19.69999,0.176,0.2318333,-0.3364167,0.28,-0.4,1.28,1000,2563.894,281,122.6888,151.7955,304.5717,152.3832
19.74998,0.2,0.2458333,-0.3401667,-0.31,-0.15,0.71,1000,2576.814,281,129.2045,149.8696,305.8551,149.5467
19.79998,0.18225,0.2275,-0.35375,0.25,-0.16,1.22,1000,2576.814,281,129.2045,150.3018,302.7455,152.7427
19.84998,0.2104167,0.225,-0.3180833,-0.22,-0.1,0.79,1000,2589.884,281,130.6982,145.9183,305.2741,146.5148
19.89998,0.2276667,0.221,-0.38875,0.0,0.03,0.88,1000,2603.392,281,135.0817,143.1487,299.6177,149.6451
19.94998,0.1876667,0.2085,-0.3214167,0.07,-0.43,1.04,1000,2603.392,281,135.0817,147.0103,302.9711,149.7205
19.99998,0.1954167,0.2120833,-0.3479167,-0.07,-0.53,0.93,1000,2616.791,281,133.9897,146.3421,301.3657,150.6781
20.04998,0.1991667,0.2016667,-0.3393333,0.05,0.18,0.82,1000,2630.455,281,136.6427,144.3573,300.7231,149.5898
20.09998,0.2226667,0.2189167,-0.35375,0.05,-0.22,1.23,1000,2630.455,281,136.6427,143.5134,301.7511,147.8118
20.14998,0.2130833,0.2085,-0.3568333,-0.28,-0.18,0.72,1000,2644.204,281,137.4866,143.3771,300.298,149.1564
20.19998,0.2433333,0.2170833,-0.3725,0.04,-0.07,0.9599999,1000,2644.204,281,137.4866,140.7369,300.2325,146.8457
20.24998,0.2075,0.1920833,-0.3316667,0.05,-0.2,0.9,1000,2658.23,281,140.2631,141.7905,300.0771,147.9688
20.29998,0.22875,0.2033333,-0.3235,0.1,0.25,1.34,1000,2672.151,281,139.2095,140.6335,302.1511,144.7355
