Time,Hx,Hy,Hz,Ax,Ay,Az,PID_Output,Integral,Setpoint,XY-Heading,YZ-Heading,ZX-Heading
10.40002,0.38625,-0.07941666,-0.25975,-0.34,-0.2,0.93,0,-29.89882,240,-121.52,357.3814,252.9994,123.9205
10.45002,0.40275,-0.09716666,-0.2376667,0.44,0.31,1.08,0,-36.9417,240,-117.3814,355.4361,247.7635,120.5453
10.50002,0.3985834,-0.1316667,-0.29975,-0.23,0.09,0.92,0,-43.86787,240,-115.4361,350.7197,246.2863,126.9446
10.55002,0.3998333,-0.1454167,-0.26625,-0.39,-0.06,0.9,0,-50.51105,240,-110.7197,349.014,241.3582,123.6597
10.60002,0.3665,-0.1644167,-0.2508333,0.4,-0.43,1.1,0,-59.23217,240,-109.014,344.8384,236.7559,124.3878
10.65002,0.3875,-0.1660833,-0.2780833,0.12,0.88,1.0,0,-65.52248,240,-104.8384,345.7999,239.1525,125.6645
10.70002,0.3706667,-0.1769167,-0.2401667,-0.27,-0.41,0.9700001,0,-71.87047,240,-105.7999,343.4852,233.6231,122.9405
10.75002,0.37275,-0.199,-0.265,-0.46,-0.95,0.78,0,-78.07957,240,-103.4852,340.9036,233.0955,125.4102
10.80002,0.3731667,-0.2054167,-0.2854167,0.29,-0.24,1.07,0,-84.1338,240,-100.9036,340.1686,234.2571,127.4106
10.85002,0.3735833,-0.1820833,-0.2755833,0.57,0.6,1.11,0,-90.14391,240,-100.1686,343.0155,236.5465,126.4153
10.90002,0.3760834,-0.1604167,-0.2625,0.19,0.81,0.94,0,-96.32484,240,-103.0155,345.8995,238.5704,124.9144
10.95002,0.3920834,-0.1606667,-0.2543334,-0.01,0.55,0.86,0,-102.6788,240,-105.8995,346.7173,237.7187,122.9703
11.00002,0.3816667,-0.1623333,-0.2601667,0.5,0.47,1.13,0,-109.0818,240,-106.7173,345.9586,238.0375,124.2807
11.05002,0.3870833,-0.1510833,-0.2314167,0.35,0.82,0.95,0,-115.4394,240,-105.9586,347.6787,236.861,120.873
11.10002,0.4044167,-0.1441667,-0.2683333,0.37,0.99,0.93,0,-121.9001,240,-107.6787,349.3799,241.7523,123.5646
11.15002,0.3665,-0.1185833,-0.24875,0.32,0.99,0.9599999,0,-128.4629,240,-109.3799,351.0707,244.5121,124.1654
11.20002,0.385,-0.1233333,-0.2614167,0.5,1.06,1.2,0,-135.1271,240,-111.0707,351.2373,244.7426,124.1767
11.25002,0.3875,-0.09858334,-0.2585,0.54,0.98,1.21,0,-141.8014,240,-111.2373,354.7263,249.1248,123.7071
11.30002,0.3929167,-0.07175,-0.24375,0.57,0.83,1.23,0,-148.685,240,-114.7263,358.6513,253.5977,121.8138
11.35003,0.3879167,-0.03924999,-0.2330833,0.52,-0.18,1.24,0,-155.804,240,-118.6513,363.2224,260.4414,120.9999
11.40003,0.36525,-0.0315,-0.2083333,-0.02,-0.64,1.17,0,-163.1974,240,-123.2224,364.0709,261.402,119.6998
11.45003,0.3916667,-0.005916662,-0.2314167,-0.3,-1.38,1.11,0,-170.6416,240,-124.0709,368.1345,268.5354,120.5768
11.50003,0.3545834,0.04241666,-0.2416667,0.58,0.35,1.22,0,-183.455,240,-128.1345,15.82153,279.955,124.2764
11.55003,0.3669167,0.05241667,-0.2730833,0.14,-1.05,1.19,1300,-170.0043,240,224.1785,17.1301,280.8654,126.659
11.60003,0.3431667,0.07908334,-0.2351667,0.05,-1.1,1.13,1300,-156.6322,240,222.8699,21.97734,288.5871,124.4222
11.65003,0.3306667,0.08225,-0.2425,-0.17,-0.58,0.81,1300,-143.5508,240,218.0227,22.96827,288.7357,126.2551
11.70003,0.3394166,0.06616667,-0.23475,0.25,-0.06,1.08,1300,-130.5289,240,217.0317,20.03102,285.741,124.6688
11.75003,0.31625,0.06783333,-0.2385,0.41,0.78,1.05,1300,-117.3307,240,219.969,21.1061,285.8766,127.0218
11.80003,0.3495833,0.06491667,-0.2716667,-0.31,0.07,0.86,1300,-104.1971,240,218.8939,19.51984,283.4392,127.8513
11.85003,0.3583333,0.04533334,-0.2425,-0.1,-0.92,0.93,1300,-90.96829,240,220.4802,16.21028,280.5887,124.0879
11.90003,0.364,0.02349999,-0.256,0.17,0.68,1.06,1300,-77.54092,240,223.7897,12.69391,275.2449,125.1186
11.95003,0.3765,-0.002166666,-0.22375,-0.42,-0.31,0.9599999,1300,-63.90256,240,227.3061,368.6703,269.4452,120.7226
12.00003,0.3970833,-0.03316666,-0.2629167,0.48,0.42,1.08,0,-71.62276,240,-128.6703,364.2254,262.8102,123.5093
12.05003,0.3756667,-0.06816667,-0.24625,-0.3,-0.2,0.92,0,-79.07628,240,-124.2254,358.7153,254.5269,123.2449
12.10003,0.404,-0.08466666,-0.25475,0.28,-0.29,0.91,0,-86.1992,240,-118.7153,357.1638,251.6157,122.2343
12.15003,0.3694167,-0.1160833,-0.24375,0.19,0.57,0.99,0,-95.46014,240,-111.5555,351.5555,244.5344,123.4178
12.20003,0.3981667,-0.1208333,-0.2845833,-0.54,-0.77,0.94,0,-102.1647,240,-112.1183,352.1183,246.994,125.5547
12.25003,0.3781667,-0.1306667,-0.2495833,0.47,-0.2,0.91,0,-108.8482,240,-109.9386,349.9386,242.3662,123.4241
12.30003,0.3975,-0.1394167,-0.2764167,0.32,0.95,1.17,0,-115.4392,240,-109.6725,349.6725,243.235,124.8143
12.35003,0.40025,-0.1433333,-0.2670834,-0.17,-0.1,0.85,0,-122.012,240,-109.2971,349.2971,241.7793,123.7148
12.40003,0.3854167,-0.1370833,-0.2330833,-0.57,-0.68,0.92,0,-128.5724,240,-109.4208,349.4208,239.5389,121.1637
12.45003,0.4044167,-0.1220833,-0.2593333,-0.5,0.24,0.81,0,-135.1376,240,-109.4208,352.2022,244.7909,122.6701
12.50003,0.3820833,-0.11775,-0.2625,-0.49,-0.74,0.91,0,-141.8698,240,-112.2022,351.8718,245.8404,124.4899
12.55003,0.4031667,-0.1181667,-0.2833333,-0.34,-1.22,1.02,0,-148.5821,240,-111.8718,352.6643,247.361,125.0984
12.60003,0.4158334,-0.09674999,-0.2891667,-0.01,-1.04,0.91,0,-155.3419,240,-112.6643,355.9023,251.5007,124.8144
12.65003,0.4123333,-0.06358333,-0.2789166,-0.27,-0.46,0.89,0,-162.296,240,-115.9023,360.2338,257.158,124.0758
12.70003,0.4069167,-0.05758333,-0.2466667,-0.01,-0.54,1.08,0,-169.5101,240,-120.2338,360.9455,256.8599,121.2236
12.75003,0.39625,-0.06691666,-0.2385,0.02,-0.5,1.17,0,-176.7668,240,-120.9455,359.4146,254.3273,121.0434
12.80003,0.3845834,-0.07466667,-0.2495833,0.17,-0.83,1.17,0,-183.9317,240,-119.4146,358.0128,253.3447,122.9824
12.85003,0.37775,-0.1046667,-0.225,-0.16,-0.73,0.82,0,-191.0125,240,-118.0128,353.5131,245.0529,120.7794
12.90003,0.364,-0.1545833,-0.2420833,-0.54,-0.24,0.9,0,-197.8233,240,-113.5131,345.9901,237.4396,123.6264
12.95003,0.3583333,-0.2081666,-0.2726667,-0.12,-0.23,1.0,0,-204.1826,240,-105.9901,338.8464,232.6402,127.2686
13.00003,0.3125,-0.2569166,-0.2568333,-0.08,0.18,0.98,0,-210.1134,240,-98.84641,329.5753,224.9907,129.4156
13.05003,0.26525,-0.28375,-0.2735,0.01,0.31,0.98,0,-215.4879,240,-89.57526,322.07,223.9462,135.8773
13.10003,0.2369167,-0.29625,-0.27475,0.31,0.51,1.03,0,-220.4122,240,-82.07001,317.65,222.8436,139.2288
13.15003,0.2045833,-0.3023333,-0.2695833,0.41,0.67,1.09,0,-225.0711,240,-77.64999,313.0855,221.7226,142.8056
13.20003,0.1704167,-0.30275,-0.3083333,0.57,0.34,1.19,0,-229.4563,240,-73.08548,308.375,225.5235,151.0704
13.25003,0.09716666,-0.3006667,-0.2805833,0.56,-0.38,1.26,0,-233.5588,240,-68.37497,296.9093,223.0211,160.8989
13.30003,0.08758333,-0.28775,-0.305,-0.17,-1.09,1.09,0,-236.9733,240,-56.9093,295.9288,226.6669,163.9781
13.35003,0.04716667,-0.2920833,-0.3070833,-0.43,-1.09,1.01,0,-240.329,240,-55.92883,288.1732,226.4341,171.2678
13.40003,0.0002499968,-0.2804167,-0.2726667,0.3,-0.06,1.14,0,-245.1464,240,-48.17316,279.0511,224.1972,179.9475
13.45003,0.01633333,-0.2798333,-0.3001667,-0.46,-0.8,0.87,0,-247.4895,240,-39.05109,282.3405,227.0078,176.8854
13.50003,0.01675,-0.2629167,-0.2730833,-0.38,0.09,0.86,0,-250.0299,240,-42.34045,282.6453,226.0866,176.4901
13.55003,0.002750002,-0.2544167,-0.31375,0.29,1.09,0.89,0,-252.5886,240,-42.64529,279.6193,230.9618,179.4978
13.60003,-0.02325,-0.2444167,-0.3091667,0.2,-0.14,0.99,0,-254.9657,240,-39.61929,273.5661,231.6713,184.3007
13.65003,-0.02475,-0.2495833,-0.2920833,-0.3,-1.29,0.93,0,-256.9797,240,-33.56613,273.3368,229.4863,184.8435
13.70003,-0.02033334,-0.23025,-0.2925,-0.17,0.22,1.04,0,-258.9799,240,-33.33676,273.9533,231.7909,183.9766
13.75003,-0.009499997,-0.2315,-0.2964167,0.42,1.24,1.13,0,-261.0172,240,-33.95331,276.6501,232.0103,181.8357
13.80003,-0.01325,-0.244,-0.31475,-0.08,-0.66,0.87,0,-263.2162,240,-36.65009,275.8917,232.2165,182.4106
13.85003,-0.03183333,-0.2579167,-0.26625,0.25,1.2,1.0,0,-265.3697,240,-35.89172,271.9639,225.9108,186.818
13.90003,-0.005166665,-0.2435833,-0.2818333,-0.21,-0.75,0.88,0,-267.2875,240,-31.96387,277.7849,229.1638,181.0503
13.95004,0.0155,-0.2660833,-0.29975,-0.5,-0.45,0.77,0,-269.5547,240,-37.78488,282.3339,228.405,177.0399
14.00004,-0.002666667,-0.25275,-0.3058333,0.46,0.71,1.1,0,-272.8626,240,-38.39551,278.3955,230.4286,180.4996
14.05004,0.0002499968,-0.2781667,-0.3030833,-0.04,-1.36,0.99,0,-275.1795,240,-39.05151,279.0515,227.4546,179.9527
14.10004,0.007333331,-0.2860833,-0.2495833,-0.23,0.49,1.05,0,-277.5509,240,-40.46838,280.4684,221.1019,178.317
14.15004,0.0315,-0.2725,-0.2833333,0.32,0.22,1.09,0,-280.0815,240,-45.59393,285.5939,226.1166,173.6561
14.20004,0.03358334,-0.285,-0.29125,-0.54,-0.76,0.73,0,-282.8196,240,-45.72052,285.7205,225.6214,173.4224
14.25004,0.05716667,-0.305,-0.2585,0.35,0.69,1.04,0,-285.5628,240,-45.72052,289.6159,220.2826,167.5299
14.30004,0.08716667,-0.2933333,-0.2908333,0.33,-0.65,1.27,0,-288.5397,240,-49.61588,295.5498,224.7548,163.3158
14.35004,0.08466667,-0.3041667,-0.31475,0.37,0.9,1.14,0,-291.8727,240,-55.5498,294.5549,225.9796,164.944
14.40004,0.07191667,-0.2910833,-0.2620833,-0.05,-0.58,0.98,0,-295.146,240,-54.55487,292.8779,221.999,164.6555
14.45004,0.1165,-0.2994167,-0.2825,-0.52,-0.49,0.79,0,-298.3187,240,-52.8779,300.2605,223.3349,157.5893
14.50004,0.1206667,-0.3023333,-0.3230834,0.44,0.63,1.14,0,-301.9343,240,-60.2605,300.7578,226.9003,159.5201
14.55004,0.09174999,-0.3219167,-0.28625,-0.15,-0.89,1.07,0,-305.5797,240,-60.75784,294.9082,221.6437,162.2281
14.60004,0.1181667,-0.3131667,-0.2776667,-0.38,-0.05,0.81,0,-308.8742,240,-54.90817,299.6729,221.5615,156.9468
14.65004,0.1531667,-0.32875,-0.3026667,0.49,0.26,1.15,0,-312.4546,240,-59.67291,303.9811,222.6345,153.158
14.70004,0.1281667,-0.324,-0.28875,-0.33,-1.13,1.04,0,-316.2935,240,-63.98111,300.5826,221.7076,156.0651
14.75004,0.12775,-0.3319167,-0.26875,-0.14,0.42,0.76,0,-319.9284,240,-60.58258,300.051,218.9968,154.576
14.80004,0.1535833,-0.3223333,-0.3026667,-0.48,-1.17,0.73,0,-323.5315,240,-60.05099,304.4766,223.1977,153.0952
14.85004,0.1681667,-0.3356667,-0.3001667,0.1,0.57,1.01,0,-327.4,240,-64.47656,305.6106,221.8044,150.7405
14.90004,0.2006667,-0.34775,-0.28875,0.41,0.71,1.26,0,-332.7164,240,-68.98679,308.9868,219.7041,145.2026
14.95004,0.1741667,-0.3158333,-0.2925,-0.62,-0.75,0.78,0,-336.8556,240,-68.98679,307.8746,222.8034,149.2287
15.00004,0.2031667,-0.3379167,-0.2980833,0.39,0.74,1.06,0,-340.9281,240,-67.8746,310.0157,221.4162,145.7226
15.05004,0.199,-0.315,-0.2508333,-0.21,-0.92,1.12,0,-345.129,240,-70.01569,311.2825,218.5302,141.5731
15.10004,0.2191667,-0.3195833,-0.3151667,-0.46,0.58,0.8,0,-349.4059,240,-71.28247,313.4419,224.6013,145.1853
15.15004,0.205,-0.3175,-0.2716667,0.38,0.2,1.12,0,-353.8125,240,-73.44189,311.8491,220.5517,142.9617
15.20004,0.21875,-0.324,-0.2814167,-0.49,-0.81,1.0,0,-358.1234,240,-71.84909,313.0254,220.9766,142.1415
15.25004,0.2183333,-0.2954166,-0.2895833,-0.02,1.12,0.75,0,-362.5049,240,-73.02542,315.467,224.4287,142.9853
15.30004,0.2298333,-0.3098333,-0.2825,-0.43,0.32,0.86,0,-370.0536,240,-75.5679,315.5679,222.358,140.8693
15.35004,0.2525,-0.2941667,-0.2841667,0.33,-0.06,0.9599999,0,-374.6692,240,-79.64136,319.6414,224.0094,138.3769
15.40004,0.2516667,-0.2994167,-0.30625,-0.42,-1.31,0.85,0,-379.4358,240,-79.04782,319.0478,225.6464,140.5877
15.45004,0.2545833,-0.2945833,-0.2616667,0.15,1.18,1.14,0,-384.1944,240,-79.83408,319.8341,221.6134,135.7861
15.50004,0.27875,-0.2881666,-0.31375,-0.27,-1.04,0.77,0,-389.0488,240,-83.0484,323.0484,227.4338,138.3806
15.55004,0.2504167,-0.30025,-0.2718333,0.14,0.7,0.9700001,0,-393.9473,240,-78.82904,318.829,222.1563,137.3483
15.60004,0.2665,-0.30375,-0.28225,0.4,0.06,1.25,0,-398.7057,240,-80.26263,320.2626,222.8988,136.644
15.65004,0.2783333,-0.2748333,-0.29975,-0.61,-0.13,0.76,0,-403.5215,240,-80.26263,324.3625,227.4831,137.1217
15.70004,0.2706666,-0.29375,-0.2968333,0.49,0.79,1.15,0,-408.5832,240,-84.36252,321.6581,225.2991,137.64
15.75004,0.2404167,-0.2929167,-0.2858333,-0.1,0.31,0.95,0,-413.4827,240,-81.65805,318.3781,224.2988,139.9325
15.80004,0.2606667,-0.2773333,-0.2735,0.36,0.77,1.08,0,-418.1854,240,-78.37805,322.2256,224.6013,136.3763
15.85004,0.2673333,-0.29025,-0.2904167,-0.49,-1.42,0.73,0,-423.1189,240,-82.22562,321.6465,225.0164,137.3699
15.90004,0.2566667,-0.2869167,-0.27225,0.22,0.53,1.09,0,-428.0177,240,-81.64648,320.8148,223.4975,136.6876
15.95004,0.264,-0.2915,-0.2593333,0.1,-0.32,0.93,0,-432.8666,240,-80.81482,321.1659,221.6579,134.4891
16.00004,0.26775,-0.2954166,-0.2925,-0.41,-0.81,0.86,0,-437.7365,240,-81.16589,321.1875,224.7158,137.5295
16.05004,0.29,-0.2910833,-0.3001667,0.38,1.13,1.14,0,-442.6078,240,-81.1875,323.8932,225.8802,135.9869
16.10004,0.28875,-0.2854167,-0.2935,-0.24,-0.77,0.8,0,-447.6414,240,-83.89319,324.3326,225.8,135.4674
16.15004,0.2908333,-0.3010833,-0.2920833,-0.15,0.2,1.0,0,-452.7013,240,-84.33264,323.0079,224.1307,135.1228
16.20004,0.2833333,-0.2958333,-0.2968333,0.35,0.89,1.0,0,-457.6818,240,-83.00793,322.7636,225.0967,136.333
16.25004,0.2744167,-0.2981667,-0.2776667,-0.52,0.46,0.87,0,-462.6476,240,-82.76358,321.6248,222.9611,135.3373
16.30004,0.2631667,-0.2975,-0.2776667,0.42,-0.34,1.13,0,-467.5451,240,-81.62482,320.4958,223.0251,136.5358
16.35004,0.285,-0.29775,-0.2780833,-0.5,-0.77,1.0,0,-472.3749,240,-80.49579,322.7466,223.0439,134.2962
16.40004,0.2791667,-0.2910833,-0.2718333,0.23,1.05,0.85,0,-477.3397,240,-82.74664,322.8029,223.0414,134.2375
16.45004,0.27025,-0.3031667,-0.2895833,0.23,-1.16,1.19,0,-482.3079,240,-82.80286,320.7146,223.6873,136.9779
16.50003,0.27875,-0.3033333,-0.2818333,-0.52,0.17,0.85,0,-487.1508,240,-80.71457,321.5816,222.8958,135.3151
16.55003,0.2706666,-0.2741666,-0.27225,0.42,0.63,1.01,0,-492.0456,240,-81.58163,323.632,224.799,135.1671
16.60003,0.2710833,-0.2941667,-0.3001667,-0.31,-1.21,1.07,0,-497.0635,240,-83.63196,321.6615,225.5784,137.9145
16.65003,0.28375,-0.2929167,-0.301,-0.24,0.26,0.83,0,-501.9633,240,-81.6615,323.0893,225.7798,136.6897
16.70003,0.25125,-0.2858333,-0.2776667,-0.59,-1.0,0.79,0,-506.9486,240,-83.08932,320.3158,224.1697,137.8593
16.75003,0.264,-0.2920833,-0.2670834,0.44,0.8,1.06,0,-513.3897,240,-81.10892,321.1089,222.44,135.3326
16.80003,0.2731667,-0.28375,-0.2641666,-0.14,-1.25,1.13,0,-518.2923,240,-82.91132,322.9113,222.953,134.0404
16.85003,0.26275,-0.28375,-0.2670834,-0.17,0.33,0.79,0,-523.2447,240,-81.79941,321.7994,223.2669,135.4686
16.90003,0.285,-0.295,-0.2980833,0.53,-0.24,1.11,0,-528.1769,240,-83.01224,323.0122,225.2979,136.2854
16.95003,0.2673333,-0.2854167,-0.2993333,-0.46,-0.08,0.91,0,-533.1398,240,-82.12622,322.1262,226.3634,138.2321
17.00003,0.23275,-0.2919167,-0.2825,0.41,0.64,0.92,0,-537.9762,240,-77.56595,317.5659,224.0608,140.5151
17.05003,0.2479167,-0.2919167,-0.2854167,-0.14,-1.53,0.9,0,-542.6656,240,-79.34033,319.3403,224.355,139.022
17.10003,0.2404167,-0.305,-0.2814167,-0.0,0.98,0.94,0,-547.426,240,-79.34033,317.247,222.697,139.4924
17.15002,0.2483333,-0.3015,-0.25475,-0.09,-0.51,0.87,0,-552.0608,240,-77.24701,318.4769,220.1959,135.7307
17.20002,0.2294167,-0.32,-0.2883333,-0.12,-1.23,1.05,0,-559.8316,240,-74.63776,314.6378,222.0202,141.492
17.25002,0.2223333,-0.3131667,-0.2716667,-0.17,0.87,0.82,0,-564.3046,240,-74.37292,314.3729,220.9411,140.7029
17.30002,0.2331667,-0.3115,-0.3104167,0.3,-0.87,1.11,0,-568.7958,240,-75.81592,315.8159,224.9002,143.0883
17.35002,0.2175,-0.32275,-0.2814167,-0.15,-0.08,0.9700001,0,-573.288,240,-72.97589,312.9759,221.0863,142.3004
17.40002,0.2416667,-0.3094167,-0.28625,0.4,0.63,0.93,0,-577.7468,240,-76.99124,316.9912,222.7728,139.8273
17.45002,0.2260833,-0.3260833,-0.32625,-0.36,-1.17,0.91,0,-582.3011,240,-73.73474,313.7347,225.0146,145.279
17.50002,0.2133333,-0.3070833,-0.2514167,0.26,0.99,1.07,0,-586.7251,240,-73.73474,313.788,219.308,139.6845
17.55002,0.2298333,-0.3154167,-0.2879167,-0.04,-0.92,0.9,0,-591.1524,240,-73.78802,315.0795,222.3903,141.4009
17.60002,0.2075,-0.31625,-0.31,-0.01,-0.05,0.98,0,-595.6572,240,-75.07953,312.27,224.4282,146.2034
17.65002,0.2108333,-0.3275,-0.2535,0.33,0.62,1.23,0,-599.9933,240,-72.26996,311.7721,217.7415,140.25
17.70002,0.2365,-0.309,-0.3316667,-0.03,0.65,0.9,0,-604.2996,240,-71.77206,316.4294,227.0263,144.5086
17.75002,0.2133333,-0.3235833,-0.2926667,0.36,-0.6,1.12,0,-608.8853,240,-76.42944,312.3962,222.1279,143.9106
17.80001,0.2191667,-0.3179167,-0.2670834,-0.52,-0.42,0.98,0,-613.2291,240,-72.39624,313.5818,220.0338,140.6279
17.85001,0.25,-0.31275,-0.31975,0.34,1.12,0.91,0,-617.6439,240,-73.58176,317.6375,225.6341,141.9795
17.90001,0.1906667,-0.3154167,-0.2801666,0.05,-0.77,1.16,0,-622.3021,240,-77.63745,310.1526,221.6129,145.7628
17.95001,0.2348333,-0.3098333,-0.2739167,-0.48,0.39,0.83,0,-626.5114,240,-70.15259,316.1597,221.4792,139.3929
18.00001,0.24,-0.30375,-0.301,0.38,0.34,1.08,0,-631.0809,240,-76.15973,317.3131,224.7395,141.4332
18.05001,0.2045833,-0.30025,-0.28375,-0.45,-1.1,1.04,0,-635.7197,240,-77.31311,313.2696,223.3816,144.2085
18.10001,0.2310833,-0.2966667,-0.25475,-0.03,0.44,0.75,0,-640.1159,240,-73.26959,316.9162,220.653,137.7889
18.15001,0.2570833,-0.3054166,-0.3033333,-0.45,-1.04,0.74,0,-644.7309,240,-76.9162,319.0889,224.8039,139.7178
18.20001,0.2491667,-0.2869167,-0.31475,0.38,0.86,1.14,0,-649.4763,240,-79.08887,319.972,227.6487,141.6337
18.25001,0.2408333,-0.3045833,-0.27125,-0.19,-0.39,0.86,0,-654.2745,240,-79.97198,317.3333,221.687,138.3992
18.30001,0.25625,-0.28775,-0.29475,-0.35,-0.1,0.84,0,-658.9146,240,-77.33334,320.686,225.6885,138.9969
18.35001,0.25125,-0.3098333,-0.3143333,0.32,1.18,0.98,0,-663.7557,240,-80.68604,318.0393,225.4131,141.3643
18.40001,0.2360833,-0.3041667,-0.27475,-0.06,-1.24,0.74,0,-668.4381,240,-78.03928,316.8174,222.0911,139.3287
18.45,0.2365,-0.2919167,-0.2666667,0.13,0.27,1.07,0,-673.0472,240,-76.81735,318.0131,222.4118,138.431
18.5,0.2395833,-0.3094167,-0.29,0.29,0.05,0.92,0,-677.728,240,-78.01309,316.7509,223.1447,140.4382
18.55,0.25375,-0.3010833,-0.3030833,-0.43,-1.21,0.81,0,-682.3331,240,-76.75085,319.1239,225.1897,140.063
18.6,0.2256667,-0.3006667,-0.27725,0.24,1.17,1.05,0,-687.0804,240,-79.12387,315.8902,222.6797,140.8562
18.65,0.234,-0.3110833,-0.2629167,-0.22,0.4,1.05,0,-693.153,240,-75.95087,315.9509,220.2033,138.3304
18.7,0.2631667,-0.3041667,-0.2645833,0.22,-0.24,0.91,0,-697.7884,240,-79.86655,319.8665,221.0188,135.1538
18.75,0.2681667,-0.3041667,-0.32875,-0.39,-0.3,0.84,0,-702.5911,240,-80.40082,320.4008,227.2243,140.7953
18.8,0.2273333,-0.3115,-0.2616667,0.25,1.21,1.15,0,-707.3096,240,-75.12204,315.122,220.031,139.0162
18.85,0.2735833,-0.3098333,-0.2633333,-0.34,-1.17,0.74,0,-711.817,240,-75.12204,320.4445,220.3619,133.9063
18.9,0.27275,-0.299,-0.3325,0.28,0.5,1.1,0,-716.6436,240,-80.44455,321.3713,228.0366,140.6379
18.95,0.2458333,-0.3058333,-0.2739167,0.14,-0.3,1.03,0,-721.5259,240,-81.37131,317.7928,221.8489,138.0928
19.0,0.2879167,-0.2981667,-0.2789166,-0.44,-0.71,0.75,0,-726.1935,240,-77.79285,322.998,223.0895,134.0903
19.05,0.26275,-0.2975,-0.305,0.42,0.91,1.17,0,-731.1734,240,-82.99805,320.4507,225.7132,139.2559
19.09999,0.2594167,-0.2906667,-0.2625,-0.51,-1.0,0.78,0,-736.0004,240,-80.45074,320.7485,222.0851,135.3385
19.14999,0.2735833,-0.2765,-0.3058333,-0.33,-1.35,1.05,0,-744.0754,240,-80.74854,323.6962,227.8837,138.1858
19.19999,0.2829167,-0.2825,-0.2735,0.0,0.68,0.84,0,-750.7781,240,-84.04224,324.0422,224.0726,134.0304
19.24999,0.3006667,-0.2869167,-0.301,0.39,-0.63,1.15,0,-755.8466,240,-85.34052,325.3405,226.3723,135.0317
19.29999,0.2673333,-0.2644167,-0.2695833,-0.25,0.13,0.9700001,0,-760.9464,240,-84.31427,324.3143,225.5544,135.2401
19.34999,0.2779167,-0.26775,-0.2751667,0.36,0.94,0.95,0,-766.0203,240,-85.06738,325.0674,225.7827,134.7151
19.39999,0.3183333,-0.2725,-0.276,-0.3,-1.4,0.82,0,-771.1918,240,-88.43579,328.4358,225.3656,130.9258
19.44999,0.2920833,-0.24875,-0.27125,0.17,1.11,1.03,0,-776.5009,240,-88.58093,328.5809,227.4776,132.882
19.49999,0.3145833,-0.2773333,-0.2726667,-0.27,-0.74,0.79,0,-781.8157,240,-88.58093,327.601,224.5139,130.9173
19.54999,0.30775,-0.2556667,-0.28375,-0.13,0.22,0.98,0,-787.0717,240,-87.60095,329.2815,227.9803,132.6765
19.59999,0.31,-0.25125,-0.27475,0.35,0.14,1.19,0,-792.4286,240,-89.28152,329.9758,227.5581,131.5503
19.64999,0.3116667,-0.2591667,-0.2939167,-0.16,0.89,0.86,0,-797.8271,240,-89.9758,329.2548,228.5951,133.3211
19.69999,0.325,-0.2379167,-0.2535,0.17,-0.88,1.03,0,-803.1824,240,-89.25476,332.7939,226.8163,127.9542
19.74998,0.3491667,-0.244,-0.2776667,-0.4,-0.12,0.95,0,-808.7501,240,-92.79395,334.0539,228.6926,128.4927
19.79998,0.3356667,-0.2579167,-0.28625,0.31,1.11,0.87,0,-814.3934,240,-94.05389,331.4623,227.9805,130.4569
19.84998,0.3483333,-0.24275,-0.261,-0.16,-1.14,1.09,0,-819.8811,240,-91.46234,334.1277,227.0748,126.8436
19.89998,0.3604167,-0.25525,-0.30225,-0.34,0.62,0.84,0,-825.5288,240,-94.12775,333.6936,229.8189,129.9836
19.94998,0.3245833,-0.2548333,-0.2943333,0.48,0.04,1.13,0,-831.1505,240,-93.69357,330.8642,229.114,132.2019
19.99998,0.3558333,-0.2233333,-0.2339167,-0.47,-1.0,1.01,0,-836.6023,240,-90.86423,336.8862,226.3259,123.32
20.04998,0.3706667,-0.2383333,-0.2805833,0.11,1.15,0.8,0,-842.4155,240,-96.8862,336.2596,229.6547,127.1246
20.09998,0.3454167,-0.23275,-0.2695833,-0.5,-0.76,0.75,0,-848.191,240,-96.25958,335.027,229.1937,127.9706
20.14998,0.374,-0.2215,-0.2670834,0.42,0.99,1.16,0,-853.8926,240,-95.02698,338.364,230.3301,125.5316
20.19998,0.3660834,-0.225,-0.3070833,-0.26,-0.86,0.81,0,-859.7944,240,-98.36404,337.4245,233.7698,129.9911
20.24998,0.3554167,-0.2120833,-0.22625,0.04,0.14,0.88,0,-865.6399,240,-97.42453,338.1747,226.8511,122.4799
20.29998,0.38125,-0.2016666,-0.2658334,0.4,0.26,1.2,0,-871.5304,240,-98.17474,341.1229,232.8153,124.8868
20.34998,0.3470833,-0.1860833,-0.26875,-0.39,-1.22,0.77,0,-877.5978,240,-101.1229,340.8027,235.3012,127.751
20.39997,0.39775,-0.1941667,-0.2801666,0.33,0.91,1.13,0,-883.6459,240,-100.8027,342.9801,235.2765,125.16
20.44997,0.3710834,-0.1660833,-0.2818333,-0.38,-0.65,0.87,0,-889.8248,240,-102.9801,344.8885,239.4893,127.2162
20.49997,0.37275,-0.1735833,-0.256,0.03,0.27,0.84,0,-896.1182,240,-104.8885,344.0294,235.8604,124.4808
20.54997,0.3673334,-0.1554167,-0.251,0.47,-0.09,1.24,0,-902.3599,240,-104.0294,346.067,238.2346,124.3449
20.59997,0.3781667,-0.1558333,-0.2445833,0.25,1.09,1.19,0,-910.856,240,-106.6046,346.6046,237.4973,122.8932
20.64997,0.3566667,-0.14625,-0.2833333,-0.53,-0.94,0.81,0,-917.2522,240,-106.6046,346.7041,242.6983,128.4634
